Quantum AI Pro 分析報告 (20260318)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                                   Reason
  3088.TWO                              艾訊    6.5    84.10 🚀 極強勢攻擊   50.0% 趨勢強勁 / 【EPS連2成長 | 營收爆發(50.04%) | 董監持股增加】
  3663.TWO                              鑫科    5.5    74.30 🚀 極強勢攻擊   38.5%         趨勢強勁 / 【EPS連2成長 | 營收爆發(157.91%)】
   2353.TW                             宏��    5.5    28.90 🚀 極強勢攻擊   33.3%          趨勢強勁 / 【EPS連2成長 | 營收爆發(39.83%)】
   4770.TW                              上品    5.5   241.50 🚀 極強勢攻擊   33.3%          趨勢強勁 / 【EPS連2成長 | 營收爆發(51.15%)】
  4556.TWO                              旭然    5.5    29.20 🚀 極強勢攻擊   61.1%          趨勢強勁 / 【EPS連2成長 | 營收爆發(31.02%)】
  5498.TWO                              凱崴    5.5    67.20 🚀 極強勢攻擊   53.8%          趨勢強勁 / 【EPS連2成長 | 營收爆發(54.92%)】
  4973.TWO                              廣穎    5.5    89.30 🚀 極強勢攻擊   70.0%          趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
   8462.TW                              柏文    5.5   147.50 🚀 極強勢攻擊   50.0%          趨勢強勁 / 【EPS連2成長 | 營收爆發(30.55%)】
  4542.TWO                              科嶠    5.0   188.50 🚀 極強勢攻擊   60.0%           趨勢強勁 / 【營收爆發(96.66%) | 董監持股增加】
   3036.TW                              文曄    5.0   256.00 🚀 極強勢攻擊   89.5%          趨勢強勁 / 【營收爆發(151.67%) | 董監持股增加】
  3093.TWO                             港建*    5.0    50.00 🚀 極強勢攻擊   63.2%            趨勢強勁 / 【營收爆發(90.8%) | 董監持股增加】
  5536.TWO                             聖暉*    4.5   683.00 🚀 極強勢攻擊   45.0%        【EPS連2成長 | 營收爆發(38.79%) | 董監持股增加】
  8299.TWO                              群聯    4.5  1975.00 🚀 極強勢攻擊   36.8%       【EPS連2成長 | 營收爆發(169.43%) | 董監持股增加】
   6120.TW                              達運    4.5    13.55 🚀 極強勢攻擊   53.8%                趨勢強勁 / 【EPS連2成長 | 董監持股增加】
   5706.TW                              鳳凰    4.5    52.00 🚀 極強勢攻擊   33.3%                趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  5345.TWO                              馥鴻    4.0    22.50 🚀 極強勢攻擊    0.0%                   趨勢強勁 / 【營收爆發(214.64%)】
  5514.TWO                              三豐    4.0    16.10 🚀 極強勢攻擊   40.0%                  趨勢強勁 / 【營收爆發(6851.87%)】
  7781.TWO                            昕力資*    4.0    29.95 🚀 極強勢攻擊   25.0%                    趨勢強勁 / 【營收爆發(42.08%)】
   8112.TW                              至上    4.0    94.60 🚀 極強勢攻擊   50.0%                   趨勢強勁 / 【營收爆發(136.81%)】
  8472.TWO                             夠麻吉    4.0    80.20 🚀 極強勢攻擊   75.0%                    趨勢強勁 / 【營收爆發(30.76%)】
  6016.TWO                             康和證    4.0    18.15 🚀 極強勢攻擊   44.4%                   趨勢強勁 / 【營收爆發(151.85%)】
   6477.TW                              安集    4.0    38.10 🚀 極強勢攻擊   66.7%                    趨勢強勁 / 【營收爆發(78.94%)】
   2425.TW                              承啟    4.0    30.95 🚀 極強勢攻擊    0.0%                    趨勢強勁 / 【營收爆發(43.93%)】
   8105.TW                              凌巨    4.0    13.70 🚀 極強勢攻擊   28.6%                外資買1338張 / 趨勢強勁 / 【無財報資料】
   6531.TW                             愛普*    4.0   572.00 🚀 極強勢攻擊   85.7%                   趨勢強勁 / 【營收爆發(146.68%)】
   3706.TW                              神達    4.0    84.50 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(34.35%)】
   2010.TW                              春源    4.0    24.95 🚀 極強勢攻擊   46.7%                    趨勢強勁 / 【營收爆發(30.29%)】
  3066.TWO                              李洲    4.0    21.85 🚀 極強勢攻擊   54.5%                    趨勢強勁 / 【營收爆發(42.57%)】
   2451.TW                              創見    4.0   313.50 🚀 極強勢攻擊   45.5%                   趨勢強勁 / 【營收爆發(246.28%)】
  5386.TWO                              青雲    4.0   417.00 🚀 極強勢攻擊   80.0%                  趨勢強勁 / 【營收爆發(1025.37%)】
  6788.TWO                             華景電    4.0   385.00 🚀 極強勢攻擊   62.5%                    趨勢強勁 / 【營收爆發(35.54%)】
   3702.TW                             大聯大    4.0    93.10 🚀 極強勢攻擊   70.6%                    趨勢強勁 / 【營收爆發(44.57%)】
  3555.TWO                             博士旺    4.0   204.50 🚀 極強勢攻擊   66.7%                  趨勢強勁 / 【營收爆發(3727.37%)】
  6637.TWO                              醫影    4.0    74.70 🚀 極強勢攻擊   60.0%                   趨勢強勁 / 【營收爆發(196.31%)】
  5351.TWO                              鈺創    4.0    84.80 🚀 極強勢攻擊   53.3%                   趨勢強勁 / 【營收爆發(310.99%)】
  1294.TWO                            漢田生技    4.0    86.20 🚀 極強勢攻擊   21.4%                   趨勢強勁 / 【營收爆發(117.94%)】
  6265.TWO                             方土昶    4.0    46.90 🚀 極強勢攻擊   77.8%                   趨勢強勁 / 【營收爆發(435.72%)】
   2414.TW                              精技    4.0    44.30 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(54.11%)】
  7583.TWO                            國際海洋    4.0    72.00 🚀 極強勢攻擊   60.0%                    趨勢強勁 / 【營收爆發(64.81%)】
  3664.TWO                           安瑞-KY    4.0    13.50 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(43.94%)】
  4721.TWO                             美琪瑪    4.0    71.50 🚀 極強勢攻擊    0.0%                     趨勢強勁 / 【營收爆發(31.1%)】
  6727.TWO                            亞泰金屬    4.0   290.00 🚀 極強勢攻擊   58.3%                    趨勢強勁 / 【營收爆發(265.8%)】
   8271.TW                              宇瞻    4.0   204.50 🚀 極強勢攻擊   70.6%                   趨勢強勁 / 【營收爆發(193.82%)】
  5205.TWO                              中茂    4.0    27.25 🚀 極強勢攻擊   40.0%                   趨勢強勁 / 【營收爆發(204.44%)】
   6024.TW                             群益期    4.0    55.10 🚀 極強勢攻擊   50.0%                   趨勢強勁 / 【營收爆發(152.89%)】
   2308.TW                             台達電    4.0  1465.00 🚀 極強勢攻擊   54.5%                    趨勢強勁 / 【營收爆發(32.87%)】
   1583.TW                              程泰    1.5    43.70  📈 多頭續攻   50.0%                                【EPS連2成長】
   8464.TW                              億豐    1.5   396.00  📈 多頭續攻    0.0%                                【EPS連2成長】
   2356.TW                             英業達    1.5    44.35  📈 多頭續攻   57.1%                                【EPS連2成長】
   4904.TW                              遠傳    1.5    94.00  📈 多頭續攻   41.7%                                【EPS連2成長】
   6863.TW                           永道-KY    1.0    93.30 ☁️ 區間整理   50.0%                                 【董監持股增加】
  6762.TWO                              達亞    1.0   170.00 ☁️ 區間整理   25.0%                                 【董監持股增加】
   6965.TW                           中傑-KY    1.0    83.50 ☁️ 區間整理    0.0%                                 【董監持股增加】
   4737.TW                              華廣    1.0    63.80 ☁️ 區間整理  100.0%                                 【董監持股增加】
   6906.TW                             現觀科    1.0    70.40 ☁️ 區間整理   50.0%                                 【董監持股增加】
   3419.TW                              譁裕    1.0    16.60 ☁️ 區間整理   50.0%                                 【董監持股增加】
  1569.TWO                              濱川    1.0    51.80 ☁️ 區間整理   33.3%                                 【董監持股增加】
  8932.TWO                             智通*    1.0    84.70 ☁️ 區間整理   41.7%                  【營收爆發(30.79%) | 董監持股增加】
   1312.TW                              國喬    1.0    13.80 ☁️ 區間整理   44.4%           趨勢強勁 / 【營收爆發(84.42%) | ⚠️毛利負值】
   2439.TW                              美律    1.0    85.50 ☁️ 區間整理   50.0%                                 【董監持股增加】
  4530.TWO                              宏易    1.0    28.35 ☁️ 區間整理   50.0%                                 【董監持股增加】
   7780.TW                           大研生醫*    1.0    19.30 ☁️ 區間整理   25.0%                  【營收爆發(61.36%) | 董監持股增加】
   1537.TW                              廣隆    1.0   124.50 ☁️ 區間整理   50.0%                                 【董監持股增加】
   1762.TW                             中化生    1.0    30.00 ☁️ 區間整理   37.5%           趨勢強勁 / 【營收爆發(40.01%) | ⚠️毛利負值】
  4946.TWO                              辣椒    1.0   144.50 ☁️ 區間整理   37.5%                                 【董監持股增加】
   2442.TW                             新美齊    1.0    21.25 ☁️ 區間整理   50.0%                                 【董監持股增加】
  6925.TWO                              意藍    0.5    73.60 ☁️ 區間整理   50.0%                       【EPS連2成長 | 董監持股增加】
  6244.TWO                              茂迪    0.0    33.50 ☁️ 區間整理   44.4%                                         
  6190.TWO                             萬泰科    0.0    51.90 ☁️ 區間整理   33.3%                                         
  8477.TWO                             創業家    0.0    13.95 ☁️ 區間整理   53.3%                                         
  6218.TWO                              豪勉    0.0    23.90 ☁️ 區間整理   41.7%                                         
  4743.TWO                              合一    0.0    54.60 ☁️ 區間整理   75.0%                                  【無財報資料】
   4564.TW                              元翎    0.0    20.45 ☁️ 區間整理   57.1%                                  【無財報資料】
   5471.TW                              松翰    0.0    43.55 ☁️ 區間整理   25.0%                                         
   2331.TW                              精英    0.0    24.10 ☁️ 區間整理   33.3%                           【營收爆發(34.01%)】
  6236.TWO                              中湛    0.0    21.60 ☁️ 區間整理   90.0%                                         
   6706.TW                              惠特    0.0   125.00 ☁️ 區間整理   37.5%                                         
  8936.TWO                              國統    0.0    53.80 ☁️ 區間整理   27.8%                                  【無財報資料】
   3305.TW                              昇貿    0.0   112.50 ☁️ 區間整理   46.2%                           【營收爆發(62.39%)】
  3438.TWO                             類比科    0.0    47.75 ☁️ 區間整理   50.0%                                  【無財報資料】
  5347.TWO                              世界    0.0   121.00 ☁️ 區間整理   66.7%                                         
   2887.TW                           台新新光金    0.0    24.60 ☁️ 區間整理   45.5%                          【營收爆發(117.67%)】
   8215.TW                             明基材    0.0    23.95 ☁️ 區間整理   20.0%                                  【無財報資料】
   4746.TW                              台耀    0.0    55.90 ☁️ 區間整理   50.0%                                  【無財報資料】
   1438.TW                            三地開發    0.0    30.20 ☁️ 區間整理   20.0%                                         
  4728.TWO                              雙美    0.0   389.00 ☁️ 區間整理   50.0%                                         
   3308.TW                              聯德    0.0    22.30 ☁️ 區間整理   50.0%                                         
   8438.TW                              昶昕    0.0    62.00 ☁️ 區間整理   50.0%                                         
   6592.TW                            和潤企業    0.0    64.90 ☁️ 區間整理   43.8%                                         
   1310.TW                              台苯    0.0    11.40 ☁️ 區間整理   63.6%                                         
   3033.TW                              威健    0.0    34.65 ☁️ 區間整理   30.8%                           【營收爆發(59.01%)】
   6213.TW                              聯茂    0.0   150.50 ☁️ 區間整理   76.9%                                         
  7812.TWO                           稜研科技*    0.0    83.90 ☁️ 區間整理   70.0%                                         
  00919.TW                        群益台灣精選高息    0.0    23.36 ☁️ 區間整理   22.2%                                         
   3661.TW                           世芯-KY    0.0  3300.00 ☁️ 區間整理   18.8%                                         
   2646.TW                            星宇航空    0.0    21.65 ☁️ 區間整理   50.0%                                         
   1432.TW                             大魯閣    0.0    18.05 ☁️ 區間整理   50.0%                                         
   1590.TW                          亞德客-KY    0.0  1025.00 ☁️ 區間整理   40.0%                                         
  8076.TWO                              伍豐    0.0    26.95 ☁️ 區間整理    0.0%                                  【無財報資料】
   2359.TW                             所羅門    0.0   119.50 ☁️ 區間整理   52.9%                                         
   6695.TW                              芯鼎    0.0    42.40 ☁️ 區間整理   40.0%                                         
  3234.TWO                              光環    0.0    85.00 ☁️ 區間整理   75.0%                                         
   5469.TW                             瀚宇博    0.0    89.30 ☁️ 區間整理   45.5%                           【營收爆發(59.14%)】
00795B.TWO                       中信美國公債20年    0.0    27.73 ☁️ 區間整理   47.1%                                         
   2426.TW                              鼎元    0.0    38.35 ☁️ 區間整理   57.1%                                         
   2347.TW                              聯強    0.0    80.00 ☁️ 區間整理   60.0%                                         
  6143.TWO                              振曜    0.0   102.50 ☁️ 區間整理   37.5%                                         
   2393.TW                              億光    0.0    66.60 ☁️ 區間整理   70.0%                                         
  1796.TWO                            金穎生技    0.0    38.05 ☁️ 區間整理   81.2%                                  【無財報資料】
  6188.TWO                              廣明    0.0   101.00 ☁️ 區間整理   69.2%                                         
  3615.TWO                              安可    0.0    34.50 ☁️ 區間整理   82.4%                                         
  6207.TWO                              雷科    0.0    52.20 ☁️ 區間整理   50.0%                                         
 00982A.TW                        主動群益台灣強棒    0.0    16.85 ☁️ 區間整理   50.0%                                         
  3252.TWO                              海灣    0.0    20.20 ☁️ 區間整理   37.5%                                         
00696B.TWO                         富邦美債20年    0.0    29.94 ☁️ 區間整理   41.7%                                         
   3189.TW                              景碩    0.0   365.50 ☁️ 區間整理   53.3%                                         
   2305.TW                              全友    0.0    15.05 ☁️ 區間整理   40.0%                                  【無財報資料】
   6230.TW                           尼得科超眾    0.0   173.00 ☁️ 區間整理   47.1%                                         
  6486.TWO                              互動    0.0    85.30 ☁️ 區間整理   27.3%                                         
   6928.TW                            攸泰科技    0.0    48.85 ☁️ 區間整理   54.5%                                         
   2834.TW                             臺企銀    0.0    15.15 ☁️ 區間整理   63.2%                                         
   2103.TW                              台橡    0.0    20.95 ☁️ 區間整理   41.7%                                         
   2492.TW                             華新科    0.0   141.50 ☁️ 區間整理   45.5%                                         
  3268.TWO                             海德威    0.0    15.10 ☁️ 區間整理   70.6%                                  【無財報資料】
  4768.TWO                            晶呈科技    0.0   513.00 ☁️ 區間整理   50.0%                          【營收爆發(228.67%)】
   1611.TW                              中電    0.0    13.45 ☁️ 區間整理   50.0%                                         
  3508.TWO                              位速    0.0    47.60 ☁️ 區間整理   55.6%                           【營收爆發(30.65%)】
   2404.TW                              漢唐    0.0   938.00 ☁️ 區間整理   68.4%                           【營收爆發(58.89%)】
   2466.TW                             冠西電    0.0    51.80 ☁️ 區間整理   25.0%                           【營收爆發(54.54%)】
  00952.TW                        凱基台灣AI50    0.0    13.46 ☁️ 區間整理   50.0%                                  【無財報資料】
   3209.TW                              全科    0.0    44.65 ☁️ 區間整理   50.0%                                  【無財報資料】
   3532.TW                             台勝科    0.0   150.50 ☁️ 區間整理   50.0%                                         
 00663L.TW                        國泰臺灣加權正2    0.0    64.75 ☁️ 區間整理   66.7%                                         
  5516.TWO                              雙喜    0.0    13.05 ☁️ 區間整理    0.0%                           【營收爆發(77.49%)】
   2607.TW                              榮運    0.0    53.80 ☁️ 區間整理   44.4%                                         
   6890.TW                           來億-KY    0.0   174.00 ☁️ 區間整理   63.2%                                         
   8482.TW                           商億-KY    0.0    48.15 ☁️ 區間整理   50.0%                                  【無財報資料】
  1815.TWO                              富喬    0.0   112.50 ☁️ 區間整理   28.6%                                         
  8089.TWO                            康全電訊    0.0    24.70 ☁️ 區間整理   63.6%                                         
  6542.TWO                              隆中    0.0    47.35 ☁️ 區間整理   65.0%                                  【無財報資料】
  8111.TWO                             立��    0.0    66.00 ☁️ 區間整理   25.0%                                         
   2881.TW                             富邦金    0.0    89.50 ☁️ 區間整理   36.4%                                         
  00939.TW                        統一台灣高息動能    0.0    16.14 ☁️ 區間整理   25.0%                                         
   6133.TW                              金橋    0.0    25.35 ☁️ 區間整理   40.0%                                         
   9110.TW                          越南控-DR    0.0     3.05 ☁️ 區間整理   80.0%                                         
  3162.TWO                              精確    0.0    59.00 ☁️ 區間整理    0.0%                           【營收爆發(30.95%)】
  3491.TWO                             昇達科    0.0  1435.00 ☁️ 區間整理   63.6%                           【營收爆發(57.06%)】
00857B.TWO                        永豐20年美公債    0.0    24.02 ☁️ 區間整理   30.0%                                         
   1436.TW                             華友聯    0.0    54.90 ☁️ 區間整理   54.5%                                         
  5864.TWO                             致和證    0.0    26.00 ☁️ 區間整理   44.4%                                         
  3483.TWO                              力致    0.0    83.30 ☁️ 區間整理   50.0%                                         
   2915.TW                             潤泰全    0.0    49.85 ☁️ 區間整理   20.0%                                  【無財報資料】
  6274.TWO                              台燿    0.0   531.00 ☁️ 區間整理   30.8%                                         
  8183.TWO                              精星    0.0    37.15 ☁️ 區間整理    7.7%                                         
   3042.TW                              晶技    0.0    93.50 ☁️ 區間整理   25.0%                                         
00772B.TWO                        中信高評級公司債    0.0    33.97 ☁️ 區間整理   56.2%                                         
  8927.TWO                              北基    0.0    23.65 ☁️ 區間整理   45.5%                                  【無財報資料】
   2441.TW                              超豐    0.0    89.50 ☁️ 區間整理   37.5%                                         
 00992A.TW                        主動群益科技創新    0.0    13.68 ☁️ 區間整理   68.8%                                         
   3257.TW                             虹冠電    0.0    57.80 ☁️ 區間整理   64.3%                                         
   5244.TW                              弘凱    0.0    35.75 ☁️ 區間整理   42.9%                                  【無財報資料】
   8021.TW                              尖點    0.0   260.50 ☁️ 區間整理   57.1%                           【營收爆發(42.47%)】
  5381.TWO                              合正    0.0    25.80 ☁️ 區間整理   60.0%                                         
  4128.TWO                              中天    0.0    17.40 ☁️ 區間整理  100.0%                                  【無財報資料】
   8070.TW                             長華*    0.0    44.00 ☁️ 區間整理   80.0%                                         
   3450.TW                              聯鈞    0.0   280.50 ☁️ 區間整理   63.6%                                         
   3652.TW                              精聯    0.0    28.00 ☁️ 區間整理   50.0%                                         
  6679.TWO                              鈺太    0.0   260.00 ☁️ 區間整理   33.3%                                         
   6225.TW                              天瀚    0.0    22.50 ☁️ 區間整理   50.0%                                         
 009816.TW                       凱基台灣TOP50    0.0    11.01 ☁️ 區間整理   53.3%                                         
  4113.TWO                              聯上    0.0    18.60 ☁️ 區間整理   62.5%                                  【無財報資料】
  4131.TWO                              浩泰    0.0    36.50 ☁️ 區間整理   64.3%                                         
   2328.TW                              廣宇    0.0    47.35 ☁️ 區間整理   50.0%                                         
   1439.TW                              雋揚    0.0    28.45 ☁️ 區間整理   69.2%                                         
   4915.TW                              致伸    0.0    73.40 ☁️ 區間整理   40.0%                                         
   6901.TW                            鑽石投資    0.0    14.55 ☁️ 區間整理   62.5%                                  【無財報資料】
   3515.TW                              華擎    0.0   222.50 ☁️ 區間整理   38.5%                                  【無財報資料】
   2634.TW                              漢翔    0.0    51.20 ☁️ 區間整理   35.7%                                         
  5487.TWO                              通泰    0.0    27.30 ☁️ 區間整理   35.0%                                         
   6834.TW                            天二科技    0.0    31.85 ☁️ 區間整理   54.5%                                  【無財報資料】
  6907.TWO                          雅特力-KY    0.0   145.00 ☁️ 區間整理   50.0%                                         
   2480.TW                             敦陽科    0.0   144.00 ☁️ 區間整理   45.5%                           【營收爆發(31.32%)】
   2233.TW                              宇隆    0.0   239.00 ☁️ 區間整理   43.8%                                         
  4304.TWO                              勝昱    0.0    28.60 ☁️ 區間整理   50.0%                                         
   1413.TW                              宏洲    0.0     9.59 ☁️ 區間整理   50.0%                                  【無財報資料】
  3230.TWO                              錦明    0.0    42.30 ☁️ 區間整理   44.4%                                         
  3363.TWO                              上詮    0.0   633.00 ☁️ 區間整理   75.0%                                         
  6121.TWO                              新普    0.0   354.00 ☁️ 區間整理   62.5%                                         
   6442.TW                              光聖    0.0  1850.00 ☁️ 區間整理   50.0%                                         
   1727.TW                             中華化    0.0    55.30 ☁️ 區間整理   66.7%                                         
   2645.TW                            長榮航太    0.0   163.00 ☁️ 區間整理   50.0%                           【營收爆發(34.77%)】
  6629.TWO                           泰金-KY    0.0   105.00 ☁️ 區間整理   37.5%                           【營收爆發(58.57%)】
 00688L.TW                       國泰20年美債正2    0.0     7.27 ☁️ 區間整理   45.5%                                         
  6584.TWO                            南俊國際    0.0   415.00 ☁️ 區間整理   36.4%                           【營收爆發(47.92%)】
   6152.TW                              百一    0.0    19.00 ☁️ 區間整理   50.0%                                         
  4303.TWO                              信立    0.0    58.80 ☁️ 區間整理   50.0%                                  【無財報資料】
   6754.TW                            匯僑設計    0.0    46.30 ☁️ 區間整理   64.3%                                  【無財報資料】
  6761.TWO                              穩得    0.0   174.50 ☁️ 區間整理   28.6%                                         
 00655L.TW CATHAY SECS INV TRUST CO LTD FT    0.0    32.63 ☁️ 區間整理   66.7%                                         
  3624.TWO                              光頡    0.0    53.50 ☁️ 區間整理   50.0%                                         
  3073.TWO                            天方能源    0.0    29.15 ☁️ 區間整理   50.0%                         【營收爆發(1048.46%)】
   6139.TW                              亞翔    0.0   585.00 ☁️ 區間整理   50.0%                           【營收爆發(87.64%)】
  7709.TWO                              榮田    0.0    57.80 ☁️ 區間整理   50.0%                                         
   2239.TW                           英利-KY    0.0    23.65 ☁️ 區間整理   70.0%                                         
   1235.TW                              興泰    0.0    36.60 ☁️ 區間整理   46.7%                          【營收爆發(177.24%)】
  8087.TWO                            麗升能源    0.0    34.10 ☁️ 區間整理   36.4%                           【營收爆發(883.4%)】
   6192.TW                              巨路    0.0   123.00 ☁️ 區間整理   15.4%                                  【無財報資料】
   9918.TW                             欣天然    0.0    44.35 ☁️ 區間整理   68.8%                                         
   3711.TW                           日月光投控    0.0   357.50 ☁️ 區間整理   37.5%                                         
   8033.TW                              雷虎    0.0   146.50 ☁️ 區間整理   50.0%                                         
  3152.TWO                              璟德    0.0   144.50 ☁️ 區間整理   50.0%                                         
   6782.TW                              視陽    0.0   211.50 ☁️ 區間整理    0.0%                                         
 009817.TW                         國泰日本不動產    0.0     9.84 ☁️ 區間整理   57.1%                                         
   6215.TW                              和椿    0.0   112.50 ☁️ 區間整理   40.0%                                  【無財報資料】
   3653.TW                              健策    0.0  3980.00 ☁️ 區間整理   42.9%                                         
   9931.TW                              欣高    0.0    38.00 ☁️ 區間整理   38.5%                                         
 00982D.TW                        主動富邦動態入息    0.0    10.07 ☁️ 區間整理    0.0%                                         
  6983.TWO                            華洋精機    0.0   453.00 ☁️ 區間整理   50.0%                                         
  8358.TWO                              金居    0.0   273.50 ☁️ 區間整理   35.7%                           【營收爆發(45.92%)】
00687B.TWO                         國泰20年美債    0.0    28.58 ☁️ 區間整理   50.0%                                         
  6237.TWO                              驊訊    0.0    38.50 ☁️ 區間整理   50.0%                                         
   2486.TW                              一詮    0.0   163.00 ☁️ 區間整理   80.0%                                         
  7712.TWO                           博盛半導體    0.0   128.50 ☁️ 區間整理   18.2%                                         
  2066.TWO                              世德    0.0    50.70 ☁️ 區間整理   83.3%                                         
  5905.TWO                             南仁湖    0.0     8.18 ☁️ 區間整理   80.0%                                         
  6664.TWO                              群翊    0.0   285.50 ☁️ 區間整理   30.0%                                         
   6257.TW                              矽格    0.0   136.50 ☁️ 區間整理   40.0%                                         
   2617.TW                              台航    0.0    32.40 ☁️ 區間整理   46.2%                                  【無財報資料】
  6233.TWO                              旺玖    0.0    30.45 ☁️ 區間整理   50.0%                                         
 00877.TWO                          復華中國5G    0.0    28.11 ☁️ 區間整理   55.6%                                         
   6505.TW                             台塑化    0.0    57.00 ☁️ 區間整理   58.8%                                         
   2380.TW                              虹光    0.0     6.07 ☁️ 區間整理   26.3%                                         
  3178.TWO                              公準    0.0    54.60 ☁️ 區間整理  100.0%                                         
   2338.TW                              光罩    0.0    56.10 ☁️ 區間整理   42.9%                                         
   2501.TW                              國建    0.0    23.45 ☁️ 區間整理   33.3%                                  【無財報資料】
00725B.TWO                        國泰投資級公司債    0.0    35.45 ☁️ 區間整理   53.3%                                         
  3580.TWO                             友威科    0.0    71.40 ☁️ 區間整理   50.0%                                  【無財報資料】
  6292.TWO                              迅德    0.0    48.80 ☁️ 區間整理   50.0%                                  【無財報資料】
   3032.TW                              偉訓    0.0    66.20 ☁️ 區間整理   28.6%                           【營收爆發(41.57%)】
   1477.TW                              聚陽    0.0   297.00 ☁️ 區間整理   35.3%                                         
   6283.TW                              淳安    0.0    20.65 ☁️ 區間整理   60.0%                                  【無財報資料】
   6655.TW                              科定    0.0   130.00 ☁️ 區間整理   61.1%                           【營收爆發(82.66%)】
  6134.TWO                              萬旭    0.0    32.00 ☁️ 區間整理   57.1%                           【營收爆發(47.63%)】
   2231.TW                              為升    0.0    83.00 ☁️ 區間整理   52.9%                                         
   6456.TW                          GIS-KY    0.0    63.20 ☁️ 區間整理   35.7%                                         
 00981A.TW                        主動統一台股增長    0.0    20.91 ☁️ 區間整理   47.4%                                         
  4527.TWO                             方土霖    0.0    42.35 ☁️ 區間整理   31.6%                                  【無財報資料】
   8499.TW                           鼎炫-KY    0.0   277.50 ☁️ 區間整理   50.0%                           【營收爆發(83.71%)】
   3338.TW                              泰碩    0.0    63.50 ☁️ 區間整理   33.3%                                         
  00922.TW                        國泰台灣領袖50    0.0    28.74 ☁️ 區間整理   41.7%                                         
  6535.TWO                              順藥    0.0   150.50 ☁️ 區間整理    0.0%                          【營收爆發(9777.5%)】
   1210.TW                              大成    0.0    53.50 ☁️ 區間整理   33.3%                                  【無財報資料】
   4807.TW                           日成-KY    0.0    16.25 ☁️ 區間整理   72.2%                                         
  8383.TWO                              千附    0.0    44.65 ☁️ 區間整理   55.6%                                         
  6651.TWO                             全宇昕    0.0    93.70 ☁️ 區間整理   50.0%                                  【無財報資料】
   3041.TW                              揚智    0.0    23.85 ☁️ 區間整理   76.5%                                         
  6469.TWO                              大樹    0.0    81.60 ☁️ 區間整理   70.0%                                         
   6112.TW                             邁達特    0.0    48.20 ☁️ 區間整理   60.0%                                         
   2601.TW                              益航    0.0     6.24 ☁️ 區間整理   33.3%                                         
  5272.TWO                              笙科    0.0    23.10 ☁️ 區間整理   50.0%                                         
   2258.TW                          鴻華先進-創    0.0    31.95 ☁️ 區間整理   37.5%                                         
   2449.TW                            京元電子    0.0   323.00 ☁️ 區間整理   66.7%                           【營收爆發(41.05%)】
  6613.TWO                             朋億*    0.0   198.50 ☁️ 區間整理   57.1%                                         
  5443.TWO                              均豪    0.0   103.50 ☁️ 區間整理   30.8%                                         
  3713.TWO                            新晶投控    0.0    17.60 ☁️ 區間整理   58.3%                                         
   4552.TW                           力達-KY    0.0    21.35 ☁️ 區間整理   50.0%                                  【無財報資料】
  6546.TWO                              正基    0.0    77.80 ☁️ 區間整理   66.7%                                         
   2379.TW                              瑞昱    0.0   482.00 ☁️ 區間整理   50.0%                                         
   6533.TW                             晶心科    0.0   187.00 ☁️ 區間整理   66.7%                                         
  3546.TWO                              宇峻    0.0    73.00 ☁️ 區間整理   40.0%                                         
 00987A.TW                        主動台新優勢成長    0.0    12.40 ☁️ 區間整理   63.6%                                         
   2377.TW                              微星    0.0    97.50 ☁️ 區間整理   42.9%                           【營收爆發(33.73%)】
   7711.TW                              永擎    0.0   245.00 ☁️ 區間整理    0.0%                                  【無財報資料】
   2397.TW                              友通    0.0    55.80 ☁️ 區間整理    0.0%                                         
   2006.TW                            東和鋼鐵    0.0    77.00 ☁️ 區間整理   43.8%                                         
   2603.TW                              長榮    0.0   218.00 ☁️ 區間整理   53.8%                                         
   3528.TW                              安馳    0.0    63.90 ☁️ 區間整理   40.0%                                  【無財報資料】
  8423.TWO                           保綠-KY    0.0    18.10 ☁️ 區間整理    0.0%                                  【無財報資料】
 00985A.TW                        主動野村台灣50    0.0    16.71 ☁️ 區間整理   72.7%                                         
  4198.TWO                            欣大健康    0.0    38.90 ☁️ 區間整理   84.6%                                  【無財報資料】
  6620.TWO                              漢達    0.0    72.00 ☁️ 區間整理    0.0%                           【營收爆發(32.15%)】
   1326.TW                              台化    0.0    45.95 ☁️ 區間整理   47.1%                                         
   4919.TW                              新唐    0.0    90.40 ☁️ 區間整理   75.0%                                         
   6142.TW                              友勁    0.0    10.15 ☁️ 區間整理   50.0%                                         
   2321.TW                              東訊    0.0    14.75 ☁️ 區間整理   50.0%                                         
  6126.TWO                              信音    0.0    33.40 ☁️ 區間整理   46.7%                                  【無財報資料】
  8289.TWO                              泰藝    0.0    37.90 ☁️ 區間整理   50.0%                                         
   3005.TW                              神基    0.0   136.00 ☁️ 區間整理   25.0%                                         
   2610.TW                              華航    0.0    18.95 ☁️ 區間整理   50.0%                                         
   2438.TW                              翔耀    0.0    22.70 ☁️ 區間整理   50.0%                          【營收爆發(281.18%)】
   2354.TW                              鴻準    0.0    55.00 ☁️ 區間整理   54.5%                                         
