=== 20260318 K棒型態掃描報表 ===
Stock_ID     Stock_Name      Close    Vol_R    Pattern
4138.TWO     曜亞              61.90    0.96     一般
3594.TWO     磐儀              41.50    0.43     一般
4561.TWO     健椿              34.50    1.46     一般
6128.TW      上福              22.85    1.03     !!十字星(變盤)
3008.TW      大立光             2388.00  1.26     一般
2313.TW      華通              230.00   1.23     一般
6823.TWO     濾能              64.10    0.21     一般
2390.TW      云辰              10.85    3.52     ★量能爆發
6175.TWO     立敦              49.30    0.63     一般
3540.TWO     曜越              29.75    1.17     !!十字星(變盤) / !!避雷針(高檔賣壓)
3490.TWO     單井              25.25    0.88     一般
5321.TWO     美而快             25.30    0.61     一般
3379.TWO     彬台              40.25    0.68     一般
2723.TW      美食-KY           70.50    0.54     一般
3625.TWO     西勝              16.95    1.17     !!避雷針(高檔賣壓)
3141.TWO     晶宏              47.30    1.37     一般
7740.TW      熙特爾-創           200.50   0.61     一般
6708.TWO     天擎              40.10    2.03     ★量能爆發
1589.TW      永冠-KY           8.64     0.52     一般
1435.TW      中福              18.60    0.08     一般
6291.TWO     沛亨              329.00   0.84     一般
3048.TW      益登              41.35    1.99     ★量能爆發
9945.TW      潤泰新             26.70    1.24     一般
9904.TW      寶成              29.05    1.03     一般
6140.TWO     訊達              21.40    0.99     一般
6693.TWO     廣閎科             102.00   0.95     一般
4949.TW      有成精密            67.80    0.65     一般
00988A.TW    主動統一全球創新        13.21    1.37     一般
6282.TW      康舒              52.80    3.53     ★量能爆發
1312.TW      國喬              13.80    0.71     !!十字星(變盤) / !!避雷針(高檔賣壓)
3049.TW      精金              14.95    2.47     ★量能爆發
1537.TW      廣隆              124.50   0.75     一般
7732.TW      金興精密            36.00    3.11     ★量能爆發
2515.TW      中工              14.70    1.13     一般
1723.TW      中碳              74.20    0.46     !!十字星(變盤) / !!避雷針(高檔賣壓)
6179.TWO     亞通              28.80    3.23     ★量能爆發
00654R.TW    富邦印度反1          6.92     0.46     一般
4414.TW      如興              11.45    0.43     !!十字星(變盤)
2465.TW      麗臺              63.80    2.29     ★量能爆發
5493.TWO     三聯              87.80    2.89     ★量能爆發
00951.TW     台新日本半導體         13.92    0.72     一般
6531.TW      愛普*             572.00   1.18     一般
6264.TWO     富裔              6.55     1.71     ★量能爆發 / !!十字星(變盤)
2457.TW      飛宏              28.40    1.58     ★量能爆發
3322.TWO     建舜電             13.55    0.70     !!避雷針(高檔賣壓)
6203.TWO     海韻電             66.90    1.04     一般
8926.TW      台汽電             46.95    0.53     一般
3028.TW      增你強             58.90    2.94     ★量能爆發
4933.TWO     友輝              63.40    2.58     ★量能爆發
5515.TW      建國              36.75    0.70     一般
3430.TWO     奇鈦科             85.40    3.50     ★量能爆發
3548.TWO     兆利              84.60    1.22     !!空頭吞噬(起跌)
3265.TWO     台星科             139.50   1.69     ★量能爆發 / !!避雷針(高檔賣壓)
3481.TW      群創              27.95    0.45     一般
2941.TWO     米斯特             41.00    1.03     !!十字星(變盤)
6841.TWO     長佳智能            58.90    0.99     !!十字星(變盤)
2067.TWO     嘉鋼              8.25     0.28     一般
8176.TWO     智捷              13.10    4.51     ★量能爆發
6916.TW      華凌              18.00    0.45     !!避雷針(高檔賣壓)
2409.TW      友達              16.20    0.47     !!十字星(變盤)
00942B.TWO   台新美A公司債20+      14.43    0.84     一般
3236.TWO     千如              32.60    4.10     ★量能爆發
00722B.TWO   群益投資級電信債        36.67    1.43     一般
3289.TWO     宜特              136.00   2.40     ★量能爆發
00970B.TWO   新光BBB投等債20+     9.40     0.49     一般
2033.TW      佳大              15.90    2.04     ★量能爆發 / !!空頭吞噬(起跌)
0050.TW      元大台灣50          77.80    0.72     !!十字星(變盤) / !!避雷針(高檔賣壓)
3710.TWO     連展投控            6.26     1.05     一般
4526.TW      東台              33.10    0.59     一般
3090.TW      日電貿             99.50    1.27     一般
5309.TWO     系統電             60.80    0.75     一般
6719.TW      力智              174.00   1.04     一般
3556.TWO     禾瑞亞             43.05    1.41     一般
2301.TW      光寶科             170.00   1.24     一般
6637.TWO     醫影              74.70    0.45     !!多頭吞噬(強漲)
00679B.TWO   元大美債20年         27.50    1.54     ★量能爆發
2382.TW      廣達              293.00   1.24     一般
1711.TW      永光              39.35    1.86     ★量能爆發
1102.TW      亞泥              34.50    0.91     一般
6762.TWO     達亞              170.00   0.63     一般
7782.TWO     光速火箭            27.50    1.62     ★量能爆發
TXF.TW       未知              34551.00 0.55     一般
3088.TWO     艾訊              84.10    0.89     一般
7744.TWO     崴寶              475.00   4.33     ★量能爆發 / !!空頭吞噬(起跌)
6191.TW      精成科             100.50   0.57     一般
8422.TW      可寧衛*            30.25    1.34     一般
3701.TW      大眾控             65.20    0.67     一般
5508.TWO     永信建             54.20    2.14     ★量能爆發
4562.TW      穎漢              33.35    1.01     一般
5258.TW      虹堡              46.15    0.30     一般
1294.TWO     漢田生技            86.20    0.35     !!十字星(變盤) / !!避雷針(高檔賣壓)
4129.TWO     聯合              110.00   0.35     一般
6904.TWO     伯鑫              124.50   0.46     !!十字星(變盤)
8044.TWO     網家              23.65    1.23     一般
3530.TW      晶相光             61.80    1.49     !!十字星(變盤)
4772.TWO     台特化             323.00   0.56     一般
1449.TW      佳和              11.90    1.70     ★量能爆發
1599.TWO     宏佳騰             25.95    0.52     !!避雷針(高檔賣壓)
6921.TW      嘉雨思-創           71.60    0.88     一般
3092.TW      鴻碩              34.00    2.18     ★量能爆發
6148.TWO     驊宏資             38.30    1.00     一般
1726.TW      永記              75.80    0.57     一般
5703.TWO     亞都              13.85    0.66     一般
00985B.TW    群益ESG投等債0-5     10.32    0.56     一般
7728.TWO     光焱科技            695.00   0.59     一般
2618.TW      長榮航             35.50    0.80     一般
8045.TW      達運光電            78.60    1.25     一般
2489.TW      瑞軒              39.00    1.95     ★量能爆發
6509.TWO     聚和              46.20    2.30     ★量能爆發
3312.TW      弘憶股             36.75    3.08     ★量能爆發
2838.TW      聯邦銀             20.05    0.64     一般
3501.TW      維熹              49.00    1.07     一般
8039.TW      台虹              119.50   0.47     !!避雷針(高檔賣壓)
3105.TWO     穩懋              322.50   1.85     ★量能爆發
8478.TW      東哥遊艇            164.00   0.77     一般
3550.TW      聯穎              19.80    0.64     !!避雷針(高檔賣壓)
3432.TW      台端              16.40    1.32     一般
1514.TW      亞力              119.50   1.01     !!十字星(變盤)
00768B.TWO   復華20年美債         51.90    0.46     一般
7750.TW      新代              1440.00  1.07     一般
6209.TW      今國光             57.70    2.80     ★量能爆發
4912.TW      聯德控股-KY         92.50    0.95     !!十字星(變盤)
3015.TW      全漢              51.70    0.76     一般
3703.TW      欣陸              22.60    0.38     !!十字星(變盤) / !!避雷針(高檔賣壓)
1735.TW      日勝化             31.45    2.92     ★量能爆發
1522.TW      堤維西             34.25    0.72     一般
00712.TW     復華富時不動產         8.85     1.17     !!避雷針(高檔賣壓)
00924.TW     復華S&P500成長      28.39    0.72     一般
6955.TW      邦睿生技-創          165.50   0.94     一般
6776.TW      展�眥篕�           69.80    2.74     ★量能爆發
8064.TWO     東捷              67.20    0.97     !!十字星(變盤)
6196.TW      帆宣              285.50   1.38     !!十字星(變盤) / !!避雷針(高檔賣壓)
5299.TWO     杰力              78.70    0.86     一般
3002.TW      歐格              20.80    1.02     !!空頭吞噬(起跌)
4989.TW      榮科              75.50    1.27     一般
6405.TW      悅城              31.35    0.71     !!避雷針(高檔賣壓)
2423.TW      固緯              49.10    0.58     一般
00673R.TW    期元大S&P原油反1      19.37    0.51     一般
1616.TW      億泰              24.95    0.92     一般
6671.TW      三能-KY           30.40    0.23     一般
1784.TWO     訊聯              87.90    1.53     ★量能爆發
6130.TWO     上亞科技            30.10    0.80     一般
4749.TWO     新應材             926.00   0.44     !!避雷針(高檔賣壓)
7823.TW      奧義賽博-KY創        82.60    0.69     一般
00933B.TWO   國泰10Y+金融債       16.16    0.79     一般
1220.TW      台榮              12.75    1.14     一般
5425.TWO     台半              60.70    0.65     一般
1307.TW      三芳              34.00    0.47     一般
4960.TW      誠美材             27.00    0.81     一般
3437.TW      榮創              22.50    2.94     ★量能爆發
2235.TWO     謚源              34.90    1.09     !!十字星(變盤)
6024.TW      群益期             55.10    0.63     一般
3629.TWO     地心引力            17.45    0.00     !!十字星(變盤)
009815.TWO   大華美國MAG7+       9.62     1.17     一般
6683.TWO     雍智科技            1200.00  0.23     一般
2637.TW      慧洋-KY           71.70    0.54     一般
3290.TWO     東浦              45.50    1.02     一般
1513.TW      中興電             162.00   1.07     一般
1455.TW      集盛              9.42     1.17     一般
6730.TWO     常廣              36.00    0.68     一般
00989A.TW    未知              14.34    1.35     一般
3038.TW      全台              22.30    1.68     ★量能爆發
8996.TW      高力              952.00   0.82     !!十字星(變盤) / !!避雷針(高檔賣壓)
8011.TW      台通              20.60    1.22     一般
3465.TWO     進泰電子            42.80    0.33     一般
6246.TWO     臺龍              15.90    0.24     一般
5481.TWO     新華              21.35    0.26     一般
2485.TW      兆赫              80.00    1.24     !!十字星(變盤) / !!避雷針(高檔賣壓)
8059.TWO     凱碩              18.10    1.21     一般
3708.TW      上緯投控            124.00   0.50     !!空頭吞噬(起跌)
1466.TW      聚隆              18.25    0.54     !!十字星(變盤) / !!避雷針(高檔賣壓)
4533.TWO     協易機             33.00    0.97     !!空頭吞噬(起跌)
00631L.TW    元大台灣50正2        496.05   0.90     一般
6855.TWO     數泓科             115.00   0.00     !!十字星(變盤)
5457.TWO     宣德              36.40    1.29     !!避雷針(高檔賣壓)
2108.TW      南帝              25.55    0.86     一般
1409.TW      新纖              16.85    1.05     !!避雷針(高檔賣壓)
4588.TW      玖鼎電力            60.70    0.71     !!避雷針(高檔賣壓)
2049.TW      上銀              232.50   1.01     一般
00993A.TW    主動安聯台灣          10.99    1.19     一般
6859.TWO     伯特光             128.00   0.40     一般
1582.TW      信錦              94.00    1.91     ★量能爆發
6212.TWO     理銘              29.10    0.22     一般
5474.TWO     聰泰              142.00   0.63     一般
8438.TW      昶昕              62.00    0.67     一般
5351.TWO     鈺創              84.80    2.04     ★量能爆發
1560.TW      中砂              485.50   1.56     ★量能爆發
9105.TW      泰金寶-DR          5.84     1.27     一般
2353.TW      宏��             28.90    2.56     ★量能爆發
2646.TW      星宇航空            21.65    1.10     !!空頭吞噬(起跌)
1736.TW      喬山              130.00   0.69     一般
6982.TWO     大井泵浦            54.00    1.28     一般
1593.TWO     祺驊              33.10    0.91     一般
4564.TW      元翎              20.45    0.97     !!避雷針(高檔賣壓)
3288.TWO     點晶              15.30    0.40     一般
6190.TWO     萬泰科             51.90    1.50     ★量能爆發
2331.TW      精英              24.10    1.27     一般
6934.TW      心誠鎂             82.00    1.04     一般
9910.TW      豐泰              83.90    0.79     一般
5471.TW      松翰              43.55    2.19     ★量能爆發
00909.TW     國泰數位支付服務        41.19    1.19     一般
3508.TWO     位速              47.60    1.15     一般
2498.TW      宏達電             43.05    1.02     一般
1218.TW      泰山              19.25    0.55     一般
00753L.TW    中信中國50正2        11.27    0.92     一般
6861.TW      睿生光電            161.50   0.61     !!十字星(變盤) / !!避雷針(高檔賣壓)
8110.TW      華東              61.20    2.80     ★量能爆發
2481.TW      強茂              102.50   0.70     一般
4722.TW      國精化             190.00   0.72     一般
5516.TWO     雙喜              13.05    0.96     一般
5223.TWO     安力-KY           28.80    0.56     一般
3083.TWO     網龍              29.00    0.80     !!十字星(變盤)
5345.TWO     馥鴻              22.50    0.91     !!十字星(變盤)
4438.TW      廣越              59.10    0.53     一般
1414.TW      東和              19.55    1.14     一般
7777.TWO     能率亞洲            28.80    0.58     一般
2393.TW      億光              66.60    0.87     一般
3615.TWO     安可              34.50    0.41     !!十字星(變盤)
6269.TW      台郡              57.30    0.46     一般
6207.TWO     雷科              52.20    1.08     一般
009811.TW    統一美國50          11.35    1.42     !!十字星(變盤) / !!避雷針(高檔賣壓)
5205.TWO     中茂              27.25    1.00     !!十字星(變盤) / !!避雷針(高檔賣壓)
6937.TW      天虹              275.00   0.80     一般
2305.TW      全友              15.05    0.68     !!避雷針(高檔賣壓)
1611.TW      中電              13.45    0.80     一般
6230.TW      尼得科超眾           173.00   0.90     一般
2413.TW      環科              58.80    3.25     ★量能爆發
6887.TW      寶綠特-KY          42.70    0.97     一般
6188.TWO     廣明              101.00   1.97     ★量能爆發
3535.TW      晶彩科             123.00   0.55     一般
2726.TWO     雅茗-KY           10.30    2.47     ★量能爆發
2103.TW      台橡              20.95    0.63     一般
6980.TWO     鐳洋科技            149.50   2.69     ★量能爆發
2317.TW      鴻海              210.00   1.25     一般
3268.TWO     海德威             15.10    0.80     一般
8089.TWO     康全電訊            24.70    1.20     一般
1815.TWO     富喬              112.50   1.51     ★量能爆發
5468.TWO     凱鈺              18.75    3.47     ★量能爆發
6890.TW      來億-KY           174.00   0.94     !!十字星(變盤) / !!避雷針(高檔賣壓)
2431.TW      聯昌              12.80    0.84     !!空頭吞噬(起跌)
2924.TWO     宏太-KY           20.05    2.43     ★量能爆發
9921.TW      巨大              71.90    0.64     一般
6640.TWO     均華              1110.00  0.84     !!十字星(變盤) / !!避雷針(高檔賣壓)
2451.TW      創見              313.50   1.49     一般
3526.TWO     凡甲              293.00   0.48     一般
2010.TW      春源              24.95    1.46     一般
6199.TWO     天品              102.00   1.45     一般
00770.TW     國泰北美科技          52.35    1.18     一般
3234.TWO     光環              85.00    1.32     一般
00795B.TWO   中信美國公債20年       27.73    0.58     一般
2302.TW      麗正              19.05    0.69     一般
6957.TW      裕慶-KY           161.50   1.44     一般
3025.TW      星通              61.80    1.13     一般
5011.TWO     久陽              14.05    0.45     !!十字星(變盤) / !!避雷針(高檔賣壓)
4417.TWO     金洲              52.10    0.32     !!避雷針(高檔賣壓)
4406.TWO     新昕纖             10.10    1.55     ★量能爆發
8234.TWO     新漢              70.50    1.78     ★量能爆發
7714.TWO     創泓科技            133.50   1.04     一般
1432.TW      大魯閣             18.05    0.40     一般
3661.TW      世芯-KY           3300.00  1.25     一般
3033.TW      威健              34.65    2.61     ★量能爆發
00646.TW     元大S&P500        67.55    0.93     一般
6592.TW      和潤企業            64.90    1.32     !!避雷針(高檔賣壓)
2314.TW      台揚              20.75    2.48     ★量能爆發
6451.TW      訊芯-KY           279.00   2.18     ★量能爆發
8084.TWO     巨虹              44.20    0.85     一般
3308.TW      聯德              22.30    0.78     一般
00700.TW     富邦�琤肭磪�         17.98    1.20     一般
3712.TW      永崴投控            23.90    0.68     !!空頭吞噬(起跌)
4123.TWO     晟德              44.35    0.89     一般
4973.TWO     廣穎              89.30    0.07     !!十字星(變盤)
4728.TWO     雙美              389.00   2.89     ★量能爆發 / !!十字星(變盤)
4137.TW      麗豐-KY           109.50   0.75     一般
2739.TW      寒舍              34.50    0.57     一般
00720B.TWO   元大投資級公司債        33.36    0.71     一般
5225.TW      東科-KY           94.50    1.26     一般
1438.TW      三地開發            30.20    0.70     !!十字星(變盤)
4305.TWO     世坤              43.05    1.91     ★量能爆發
4413.TWO     飛寶企業            18.10    0.56     一般
4927.TW      泰鼎-KY           45.50    3.85     ★量能爆發 / !!空頭吞噬(起跌)
3221.TWO     台嘉碩             30.45    1.99     ★量能爆發
00830.TW     國泰費城半導體         55.85    0.89     一般
8150.TW      南茂              64.60    1.14     一般
6438.TW      迅得              156.00   1.37     一般
2359.TW      所羅門             119.50   0.77     一般
2891.TW      中信金             53.30    0.67     一般
6706.TW      惠特              125.00   0.74     !!避雷針(高檔賣壓)
2455.TW      全新              227.50   1.70     ★量能爆發
5478.TWO     智冠              112.00   0.70     一般
8111.TWO     立��             66.00    1.10     一般
2492.TW      華新科             141.50   2.37     ★量能爆發
2347.TW      聯強              80.00    1.08     一般
00981B.TWO   第一金優選非投債        9.27     1.34     一般
3252.TWO     海灣              20.20    0.72     一般
2332.TW      友訊              15.55    0.90     一般
6789.TW      采鈺              359.00   1.08     一般
2404.TW      漢唐              938.00   0.80     !!十字星(變盤) / !!避雷針(高檔賣壓)
1722.TW      台肥              46.90    0.83     一般
4916.TW      事欣科             61.80    1.38     一般
00953B.TW    群益優選非投等債        9.65     0.56     一般
3093.TWO     港建*             50.00    0.75     一般
8076.TWO     伍豐              26.95    1.01     一般
6482.TWO     弘煜科             31.70    0.87     一般
00724B.TWO   群益投資級金融債        34.23    1.25     一般
00969B.TWO   未知              8.59     0.76     一般
1418.TW      東華              18.90    0.24     !!十字星(變盤)
6138.TWO     茂達              232.00   1.52     ★量能爆發
00663L.TW    國泰臺灣加權正2        64.75    1.04     一般
6965.TW      中傑-KY           83.50    0.67     一般
7812.TWO     稜研科技*           84.00    0.81     一般
2923.TW      鼎固-KY           18.80    0.24     一般
8477.TWO     創業家             13.95    0.80     一般
8936.TWO     國統              53.80    1.24     !!空頭吞噬(起跌)
1453.TW      大將              12.20    1.00     一般
6508.TWO     惠光              28.20    0.38     一般
1538.TW      正峰              17.20    0.39     一般
4543.TWO     萬在              33.50    0.80     一般
2466.TW      冠西電             51.80    1.73     ★量能爆發 / !!十字星(變盤)
2612.TW      中航              58.10    0.68     !!空頭吞噬(起跌)
00740B.TWO   富邦全球投等債         38.90    0.39     一般
2367.TW      燿華              76.00    1.26     一般
3131.TWO     弘塑              2275.00  1.28     一般
2230.TWO     泰茂              36.30    1.38     一般
2426.TW      鼎元              38.35    0.32     一般
1796.TWO     金穎生技            38.05    1.64     ★量能爆發
3031.TW      佰鴻              22.45    1.12     一般
3675.TWO     德微              212.50   0.39     一般
8431.TWO     匯鑽科             72.90    1.42     一般
3189.TW      景碩              365.50   1.12     一般
2206.TW      三陽工業            58.50    1.22     一般
8937.TWO     合騏              151.50   0.76     一般
6486.TWO     互動              85.30    0.86     一般
2881.TW      富邦金             89.50    0.81     一般
6928.TW      攸泰科技            48.85    1.18     一般
3443.TW      創意              2515.00  1.57     ★量能爆發
5328.TWO     華容              28.85    1.71     ★量能爆發
00952.TW     凱基台灣AI50        13.46    1.17     一般
2329.TW      華泰              57.10    1.20     一般
6163.TWO     華電網             59.10    2.59     ★量能爆發
2316.TW      楠梓電             112.50   1.75     ★量能爆發
7547.TWO     碩網              63.00    1.94     ★量能爆發
6244.TWO     茂迪              33.50    1.22     !!十字星(變盤)
2834.TW      臺企銀             15.15    0.69     !!十字星(變盤) / !!避雷針(高檔賣壓)
2022.TW      聚亨              9.05     1.22     一般
8088.TWO     品安              61.10    1.06     !!避雷針(高檔賣壓)
1310.TW      台苯              11.40    0.45     !!十字星(變盤) / !!避雷針(高檔賣壓)
2072.TWO     世紀風電            224.50   1.30     一般
5386.TWO     青雲              417.00   0.40     !!十字星(變盤)
00703.TW     台新MSCI中國        21.01    1.00     !!十字星(變盤)
4551.TW      智伸科             122.50   0.53     一般
5608.TW      四維航             17.10    0.74     一般
5203.TW      訊連              64.00    1.30     一般
00865B.TW    國泰US短期公債        48.04    1.31     一般
3438.TWO     類比科             47.75    0.41     一般
4743.TWO     合一              54.60    0.55     !!十字星(變盤) / !!避雷針(高檔賣壓)
7795.TW      長廣              395.50   0.60     !!十字星(變盤) / !!避雷針(高檔賣壓)
4904.TW      遠傳              94.00    1.24     !!十字星(變盤)
4946.TWO     辣椒              144.50   0.51     !!多頭吞噬(強漲)
6695.TW      芯鼎              42.40    1.22     !!避雷針(高檔賣壓)
8215.TW      明基材             23.95    2.19     ★量能爆發
3209.TW      全科              44.65    1.16     一般
1305.TW      華夏              14.05    0.46     一般
00900.TW     富邦特選高股息30       14.53    1.17     !!避雷針(高檔賣壓)
3532.TW      台勝科             150.50   2.38     ★量能爆發
1314.TW      中石化             8.53     0.40     !!十字星(變盤) / !!避雷針(高檔賣壓)
6885.TW      全福生技            25.00    1.05     !!十字星(變盤) / !!避雷針(高檔賣壓)
1603.TW      華電              34.30    0.61     !!空頭吞噬(起跌)
00719B.TWO   元大美債1-3         31.38    0.88     一般
1304.TW      台聚              12.90    0.52     一般
5274.TWO     信驊              12345.00 1.01     一般
00923.TW     群益台ESG低碳50      29.50    0.76     !!避雷針(高檔賣壓)
6873.TW      泓德能源            98.60    0.78     !!空頭吞噬(起跌)
2752.TWO     豆府              213.50   0.28     一般
4909.TWO     新復興             61.80    0.94     !!空頭吞噬(起跌)
6016.TWO     康和證             18.15    1.29     一般
9906.TW      欣巴巴             41.70    0.88     一般
8069.TWO     元太              148.50   0.80     一般
2340.TW      台亞              28.80    1.34     一般
00982A.TW    主動群益台灣強棒        16.85    1.09     一般
3138.TW      耀登              186.00   0.84     一般
5347.TWO     世界              121.00   0.84     一般
3017.TW      奇鋐              1850.00  0.97     !!空頭吞噬(起跌)
3037.TW      欣興              580.00   1.68     ★量能爆發
3060.TW      銘異              31.55    2.75     ★量能爆發
1503.TW      士電              208.50   1.13     !!十字星(變盤) / !!避雷針(高檔賣壓)
6143.TWO     振曜              102.50   1.13     一般
3441.TWO     聯一光             32.50    2.41     ★量能爆發 / !!空頭吞噬(起跌)
8080.TWO     泰霖              30.40    1.74     ★量能爆發
5490.TWO     同亨              27.10    0.81     一般
6542.TWO     隆中              47.35    1.74     ★量能爆發
8482.TW      商億-KY           48.15    0.36     一般
2607.TW      榮運              53.80    0.71     一般
4768.TWO     晶呈科技            513.00   1.50     ★量能爆發
4755.TW      三福化             150.50   0.27     一般
5469.TW      瀚宇博             89.30    0.92     一般
3305.TW      昇貿              112.50   2.55     ★量能爆發 / !!避雷針(高檔賣壓)
6236.TWO     中湛              21.60    nan      !!十字星(變盤)
6214.TW      精誠              113.50   1.36     一般
00640L.TW    富邦日本正2          90.05    0.98     一般
2641.TWO     正德              18.90    0.84     一般
8432.TWO     東生華             51.80    2.07     ★量能爆發 / !!避雷針(高檔賣壓)
6218.TWO     豪勉              23.90    1.10     !!避雷針(高檔賣壓)
6552.TW      易華電             28.00    1.07     一般
1216.TW      統一              71.40    0.89     一般
2887.TW      台新新光金           24.60    1.02     一般
1471.TW      首利              13.00    0.84     一般
2493.TW      揚博              116.50   2.56     ★量能爆發
1590.TW      亞德客-KY          1025.00  1.01     一般
6614.TW      資拓宏宇            43.75    0.62     一般
4127.TWO     天良              35.50    0.58     !!十字星(變盤) / !!避雷針(高檔賣壓)
00638R.TW    元大滬深300反1       7.05     0.42     一般
00919.TW     群益台灣精選高息        23.36    0.54     一般
6217.TWO     中探針             167.00   0.24     !!十字星(變盤)
1710.TW      東聯              13.50    0.47     !!避雷針(高檔賣壓)
6213.TW      聯茂              150.50   1.35     一般
9103.TW      美德醫療-DR         5.06     1.01     一般
4746.TW      台耀              55.90    0.61     !!十字星(變盤)
2337.TW      旺宏              143.50   1.49     一般
6796.TW      晉弘              75.40    1.20     一般
6133.TW      金橋              25.35    2.13     ★量能爆發
3466.TWO     德晉              36.50    1.34     一般
4569.TW      六方科-KY          137.50   0.76     一般
7799.TW      禾榮科             417.50   0.90     一般
3036.TW      文曄              256.00   0.82     一般
8921.TWO     沈氏              17.20    0.00     !!十字星(變盤)
3163.TWO     波若威             888.00   0.29     !!十字星(變盤)
2495.TW      普安              35.95    2.76     ★量能爆發
1341.TW      富林-KY           58.80    0.22     一般
6225.TW      天瀚              22.50    1.38     一般
1444.TW      力麗              6.48     2.70     ★量能爆發
0056.TW      元大高股息           39.42    0.94     !!十字星(變盤) / !!避雷針(高檔賣壓)
8463.TW      潤泰材             24.85    0.54     一般
8077.TWO     洛��             43.05    2.25     ★量能爆發 / !!十字星(變盤) / !!避雷針(高檔賣壓)
6512.TWO     啟發電             20.25    2.70     ★量能爆發
00882.TW     中信中國高股息         16.08    0.65     !!空頭吞噬(起跌)
6684.TWO     安格              47.15    1.39     !!十字星(變盤)
3546.TWO     宇峻              73.00    0.86     !!多頭吞噬(強漲)
00987A.TW    主動台新優勢成長        12.40    1.16     一般
3552.TWO     同致              47.70    1.67     ★量能爆發 / !!空頭吞噬(起跌)
2377.TW      微星              97.50    1.94     ★量能爆發
4583.TW      台灣精銳            639.00   0.75     !!避雷針(高檔賣壓)
3293.TWO     鈊象              745.00   1.26     !!避雷針(高檔賣壓)
7711.TW      永擎              245.00   1.67     ★量能爆發 / !!十字星(變盤)
00910.TW     第一金太空衛星         57.65    1.58     ★量能爆發
2397.TW      友通              55.80    1.03     !!空頭吞噬(起跌)
1608.TW      華榮              33.85    0.80     一般
8279.TWO     生展              112.50   0.71     !!十字星(變盤) / !!避雷針(高檔賣壓)
2006.TW      東和鋼鐵            77.00    0.95     一般
6715.TW      嘉基              330.00   0.64     一般
00946.TW     群益科技高息成長        10.33    1.26     一般
3034.TW      聯詠              382.50   1.14     一般
3588.TW      通嘉              50.70    0.86     一般
4994.TW      傳奇              95.60    0.68     一般
2603.TW      長榮              218.00   0.61     一般
3528.TW      安馳              63.90    0.48     !!十字星(變盤)
6643.TWO     M31             483.50   1.07     一般
6854.TW      錼創科技-KY創        140.50   0.64     !!十字星(變盤)
1459.TW      聯發              11.80    0.58     一般
4903.TWO     聯光通             43.60    1.10     一般
8444.TWO     綠河-KY           8.55     0.94     一般
8423.TWO     保綠-KY           18.10    0.40     一般
3016.TW      嘉晶              65.50    2.19     ★量能爆發 / !!避雷針(高檔賣壓)
00852L.TW    未知              29.14    0.40     一般
6533.TW      晶心科             187.00   1.52     ★量能爆發 / !!十字星(變盤) / !!避雷針(高檔賣壓)
00985A.TW    主動野村台灣50        16.71    0.98     一般
6620.TWO     漢達              72.00    1.28     一般
1326.TW      台化              45.95    0.95     一般
6517.TWO     保勝光學            59.00    1.08     一般
1583.TW      程泰              43.70    0.64     一般
00669R.TW    國泰美國道瓊反1        5.83     0.68     一般
4919.TW      新唐              90.40    1.13     一般
6142.TW      友勁              10.15    2.30     ★量能爆發 / !!避雷針(高檔賣壓)
2321.TW      東訊              14.75    1.25     一般
3213.TWO     茂訊              104.50   0.61     一般
3489.TWO     森寶              23.30    0.43     !!十字星(變盤) / !!避雷針(高檔賣壓)
2327.TW      國巨*             280.50   1.92     ★量能爆發
6126.TWO     信音              33.40    0.94     一般
8289.TWO     泰藝              37.90    2.34     ★量能爆發
5439.TWO     高技              275.00   0.80     !!十字星(變盤) / !!避雷針(高檔賣壓)
6703.TWO     軒郁              122.00   1.28     一般
3005.TW      神基              136.00   0.91     !!避雷針(高檔賣壓)
2009.TW      第一銅             43.15    1.06     一般
6423.TWO     億而得             92.40    0.66     !!十字星(變盤) / !!避雷針(高檔賣壓)
2610.TW      華航              18.95    1.05     一般
2836.TW      高雄銀             12.20    0.72     一般
4198.TWO     欣大健康            38.90    1.60     ★量能爆發
2379.TW      瑞昱              482.00   0.96     一般
4157.TWO     太景*-KY          11.45    1.31     一般
6546.TWO     正基              77.80    1.11     !!避雷針(高檔賣壓)
4552.TW      力達-KY           21.35    0.98     !!避雷針(高檔賣壓)
5432.TWO     新門              147.00   0.52     一般
3533.TW      嘉澤              1915.00  1.35     一般
6120.TW      達運              13.55    0.98     !!十字星(變盤)
2882.TW      國泰金             73.40    0.83     一般
6456.TW      GIS-KY          63.20    1.38     一般
00981A.TW    主動統一台股增長        20.91    1.13     一般
4737.TW      華廣              63.80    1.27     一般
4527.TWO     方土霖             42.35    0.82     一般
3059.TW      華晶科             38.30    0.95     一般
4541.TWO     晟田              41.85    0.83     一般
4938.TW      和碩              78.20    0.71     一般
6265.TWO     方土昶             46.90    1.04     !!十字星(變盤)
3206.TWO     志豐              38.55    0.89     一般
5340.TWO     建榮              114.00   0.14     一般
8499.TW      鼎炫-KY           277.50   1.53     ★量能爆發
4585.TW      達明              318.50   1.58     ★量能爆發 / !!避雷針(高檔賣壓)
1470.TW      大統新創            22.15    0.31     一般
3338.TW      泰碩              63.50    2.77     ★量能爆發
5302.TWO     太欣              12.25    2.92     ★量能爆發
3702.TW      大聯大             93.10    1.81     ★量能爆發 / !!避雷針(高檔賣壓)
2548.TW      華固              115.50   1.06     一般
