====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260727 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 13.44      | ❄️ 空倉          |      +11.17% |     14 |    54.55% | [P:0.41] RSI:40.84|MACD:-0.27|KD_Diff:7.92|BIAS_20:-4.64
1512.TW      | 瑞利         | 6.85       | ❄️ 空倉          |       +3.49% |     12 |    56.36% | [P:0.46] MACD:-0.05|D_Value:39.46|BIAS_20:-0.47|BB_Upper:5.80
1513.TW      | 中興電        | 158.50     | 🟢 持股           |      +37.88% |     39 |    50.93% | [P:0.52] MACD:-3.14|D_Value:32.13|Vol_Ratio:0.77|MA_Bull:0.00
1514.TW      | 亞力         | 105.50     | 🟢 持股           |      +12.23% |     29 |    52.06% | [P:0.60] KD_Diff:7.74|BIAS_20:-8.06|MA_Slope:-0.58|BB_Upper:24.87
1515.TW      | 力山         | 32.45      | ❄️ 空倉          |      +16.80% |     34 |    51.84% | [P:0.36] KD_Diff:-16.64|Vol_Ratio:0.55|BIAS_20:-17.51|BB_Upper:44.27
1516.TW      | 川飛         | 16.00      | ❄️ 空倉          |       -5.32% |     24 |    51.46% | [P:0.34] RSI:18.52|MA_Slope:-0.95|BB_Upper:24.84|MA_Bull:0.00
1517.TW      | 利奇         | 11.70      | 🟢 持股           |      +17.89% |     11 |    47.89% | [P:0.51] [⚠️降級預設] RSI:59.46|MACD:0.28|KD_Diff:-4.14|D_Value:43.26
1519.TW      | 華城         | 727.00     | 🟢 持股           |      +36.29% |     29 |    52.09% | [P:0.55] KD_Diff:18.83|BIAS_20:0.64|MA_Slope:-0.39|BB_Upper:9.19
1521.TW      | 大億         | 25.25      | 🚀 買進           |       +9.81% |     48 |    56.51% | [P:0.55] KD_Diff:-2.88|Vol_Ratio:1.71|BIAS_20:-1.60|BB_Upper:4.35
1522.TW      | 堤維西        | 28.20      | 🟢 持股           |      -33.89% |     29 |    50.90% | [P:0.50] MACD:-0.67|Vol_Ratio:0.63|BB_Upper:9.93|MA_Bull:0.00
1524.TW      | 耿鼎         | 26.30      | ❄️ 空倉          |      +13.70% |     30 |    55.39% | [P:0.43] MACD:-0.85|Vol_Ratio:0.96|BIAS_20:-5.40|BB_Upper:14.50
1525.TW      | 江申         | 66.80      | ❄️ 空倉          |       -0.00% |     34 |    51.23% | [P:0.45] MACD:0.41|D_Value:45.93|BB_Upper:2.14|MA_Bull:0.00
1526.TW      | 日馳         | 17.70      | ❄️ 空倉          |      +21.13% |     14 |    41.29% | [P:0.36] [⚠️降級預設] RSI:71.43|MACD:0.62|KD_Diff:3.98|D_Value:64.38
1528.TW      | 恩德         | 19.05      | ❄️ 空倉          |       -5.04% |     30 |    53.85% | [P:0.37] RSI:13.59|D_Value:19.15|BB_Upper:32.60|MA_Bull:0.00
1529.TW      | 樂事綠能       | 18.25      | 🟢 持股           |      +38.03% |     37 |    53.22% | [P:0.53] MACD:-1.08|D_Value:11.54|Vol_Ratio:0.48|MA_Bull:0.00
1530.TW      | 亞崴         | 28.45      | 🟢 持股           |      +18.21% |     35 |    53.92% | [P:0.53] KD_Diff:-0.88|Vol_Ratio:1.31|BIAS_20:-1.60|BB_Upper:6.58
1533.TW      | 車王電        | 33.55      | ❄️ 空倉          |      +11.69% |     34 |    54.82% | [P:0.47] RSI:26.40|MACD:-0.95|Vol_Ratio:1.13|BB_Upper:14.55
1535.TW      | 中宇         | 45.75      | ❄️ 空倉          |       +2.26% |     28 |    51.84% | [P:0.37] RSI:18.08|D_Value:11.01|BB_Upper:14.29|MA_Bull:0.00
1536.TW      | 和大         | 49.75      | 🚀 買進           |       -4.17% |     24 |    52.59% | [P:0.52] RSI:46.31|MACD:0.08|BB_Upper:12.98|MA_Bull:0.00
1537.TW      | 廣隆         | 127.50     | 🚀 買進           |       +9.20% |     42 |    57.23% | [P:0.52] RSI:57.89|MACD:0.13|KD_Diff:5.41|MA_Bull:10.00
1538.TW      | 正峰         | 10.00      | ❄️ 空倉          |       -0.57% |     18 |    54.87% | [P:0.41] RSI:43.99|BIAS_20:-3.44|BB_Upper:14.73|MA_Bull:0.00
1539.TW      | 巨庭         | 16.25      | 🟢 持股           |       +9.51% |     11 |    49.43% | [P:0.52] [⚠️降級預設] RSI:56.45|MACD:0.10|KD_Diff:1.12|D_Value:39.80
1540.TW      | 喬福         | 21.35      | ❄️ 空倉          |       -9.96% |     14 |    56.77% | [P:0.41] KD_Diff:-7.21|D_Value:18.19|BIAS_20:-4.03|BB_Upper:9.58
1541.TW      | 錩泰         | 22.00      | ❄️ 空倉          |      +24.03% |     40 |    53.13% | [P:0.32] RSI:64.58|KD_Diff:-3.99|Vol_Ratio:1.42|BB_Upper:2.12
1560.TW      | 中砂         | 690.00     | 🚀 買進           |      +65.91% |     44 |    50.36% | [P:0.51] Vol_Ratio:1.09|BIAS_20:-2.73|BB_Upper:13.40|MA_Bull:0.00
1563.TW      | 巧新         | 62.00      | ❄️ 空倉          |      +44.40% |     18 |    56.24% | [P:0.36] RSI:32.06|BIAS_20:-3.27|MA_Slope:-0.05|BB_Upper:14.89
1568.TW      | 倉佑         | 28.60      | ❄️ 空倉          |      +59.19% |     30 |    53.68% | [P:0.42] D_Value:10.13|Vol_Ratio:0.95|BB_Upper:39.34|MA_Bull:0.00
1569.TWO     | 濱川         | 41.70      | 🟢 持股           |      +21.97% |     33 |    50.57% | [P:0.58] MACD:-1.81|Vol_Ratio:0.87|BIAS_20:-8.84|MA_Bull:0.00
1570.TWO     | 力肯         | 36.90      | 🚀 買進           |      +21.12% |     24 |    52.54% | [P:0.52] KD_Diff:1.79|BIAS_20:-6.04|MA_Slope:-0.38|BB_Upper:16.49
1582.TW      | 信錦         | 69.40      | 🟢 持股           |       +4.08% |     55 |    49.57% | [P:0.61] RSI:22.91|KD_Diff:-1.92|Vol_Ratio:0.79|MA_Bull:0.00
1583.TW      | 程泰         | 49.90      | ❄️ 空倉          |      +23.60% |     34 |    52.16% | [P:0.45] RSI:53.30|MACD:-0.18|BIAS_20:0.78|MA_Bull:0.00
1584.TWO     | 精剛         | 18.75      | ❄️ 空倉          |      +24.06% |     22 |    74.77% | [P:0.32] RSI:44.17|MACD:-0.06|BIAS_20:-4.37|MA_Slope:0.05
1586.TWO     | 和勤         | 18.05      | ❄️ 空倉          |      +12.23% |     28 |    57.45% | [P:0.46] MACD:-0.68|Vol_Ratio:0.30|BIAS_20:-3.31|BB_Upper:11.06
1587.TW      | 吉茂         | 25.30      | ❄️ 空倉          |       -2.90% |     12 |    54.21% | [P:0.37] D_Value:12.44|BIAS_20:-4.18|BB_Upper:13.99|MA_Bull:0.00
1590.TW      | 亞德客-KY     | 1440.00    | 🟢 持股           |      +55.39% |     35 |    51.82% | [P:0.59] MACD:12.53|D_Value:66.53|Vol_Ratio:0.68|MA_Slope:0.31
1591.TWO     | 駿吉-KY      | 45.50      | 🟢 持股           |      +25.70% |     17 |    63.06% | [P:0.67] KD_Diff:26.34|D_Value:53.91|BIAS_20:38.47|BB_Upper:-10.19
1593.TWO     | 祺驊         | 30.20      | ❄️ 空倉          |      +19.71% |     30 |    56.30% | [P:0.50] MACD:-0.12|Vol_Ratio:1.64|BIAS_20:-0.29|MA_Slope:-0.03
1594.TWO     | 日高         | 8.20       | ❄️ 空倉          |      +80.00% |     44 |    52.53% | [P:0.49] RSI:61.62|MACD:-0.18|KD_Diff:3.25|MA_Bull:0.00
1595.TWO     | 川寶         | 54.40      | ❄️ 空倉          |     +128.36% |     28 |    50.17% | [P:0.42] KD_Diff:-1.31|D_Value:12.24|BB_Upper:56.68|MA_Bull:0.00
1597.TW      | 直得         | 128.50     | 🟢 持股           |     +131.64% |     43 |    50.43% | [P:0.55] MACD:-6.71|D_Value:35.07|Vol_Ratio:0.67|MA_Bull:0.00
1598.TW      | 岱宇         | 19.60      | ❄️ 空倉          |       +7.04% |      6 |    57.24% | [P:0.44] RSI:59.26|MACD:-0.02|KD_Diff:-5.89|BIAS_20:0.62
1599.TWO     | 宏佳騰        | 24.25      | 🟢 持股           |       +2.84% |      7 |    56.47% | [P:0.55] MACD:-0.06|KD_Diff:18.15|D_Value:47.97|Vol_Ratio:1.29
1603.TW      | 華電         | 29.30      | 🟢 持股           |       -1.00% |     17 |    62.16% | [P:0.55] MACD:-0.68|KD_Diff:13.91|Vol_Ratio:0.52|BB_Upper:13.05
1605.TW      | 華新         | 32.65      | ❄️ 空倉          |      +11.59% |     28 |    51.56% | [P:0.45] MACD:-0.99|KD_Diff:2.58|D_Value:37.85|MA_Bull:0.00
1608.TW      | 華榮         | 29.50      | 🚀 買進           |       -0.06% |     54 |    52.33% | [P:0.50] Vol_Ratio:0.82|BIAS_20:-9.04|MA_Slope:-0.53|BB_Upper:23.80
1609.TW      | 大亞         | 36.40      | 🟢 持股           |       -0.13% |     17 |    53.25% | [P:0.57] MACD:-0.25|KD_Diff:-1.32|Vol_Ratio:0.96|BB_Upper:16.28
1611.TW      | 中電         | 11.95      | 🟢 持股           |      +12.28% |     47 |    51.69% | [P:0.55] RSI:15.38|KD_Diff:-2.78|Vol_Ratio:1.13|MA_Bull:0.00
1612.TW      | 宏泰         | 31.15      | 🟢 持股           |       -5.39% |     29 |    52.72% | [P:0.68] RSI:23.33|D_Value:24.19|Vol_Ratio:0.69|BIAS_20:-5.02
1616.TW      | 億泰         | 19.25      | ❄️ 空倉          |       -1.49% |     12 |    52.99% | [P:0.35] RSI:12.90|MA_Slope:-0.67|BB_Upper:21.34|MA_Bull:0.00
1617.TW      | 榮星         | 17.95      | ❄️ 空倉          |       +1.73% |     36 |    58.91% | [P:0.32] RSI:18.23|KD_Diff:-5.12|Vol_Ratio:0.54|BB_Upper:52.91
1618.TW      | 合機         | 38.80      | 🟢 持股           |      -15.80% |     17 |    50.14% | [P:0.54] MACD:-0.72|KD_Diff:12.77|BB_Upper:8.92|MA_Bull:0.00
1623.TW      | 大東電        | 219.00     | ❄️ 空倉          |      +23.60% |     24 |    59.26% | [P:0.30] RSI:35.44|KD_Diff:-5.58|BIAS_20:-2.11|MA_Slope:0.16
1626.TW      | 艾美特-KY     | 9.99       | 🟢 持股           |      +12.64% |     35 |    50.40% | [P:0.70] RSI:17.12|MACD:-0.12|MA_Slope:-0.38|MA_Bull:0.00
1707.TW      | 葡萄王        | 90.80      | 🟢 持股           |      -12.37% |      9 |    48.03% | [P:0.52] [⚠️降級預設] RSI:48.31|MACD:-1.50|KD_Diff:-5.61|D_Value:32.75
1708.TW      | 東鹼         | 52.50      | 🚀 買進           |      +73.95% |     50 |    49.93% | [P:0.50] KD_Diff:-0.20|D_Value:32.11|Vol_Ratio:0.68|MA_Bull:0.00
1709.TW      | 和益         | 25.95      | 🟢 持股           |      +32.84% |     25 |    54.95% | [P:0.52] RSI:56.68|D_Value:58.54|Vol_Ratio:0.47|BIAS_20:1.49
1710.TW      | 東聯         | 14.65      | 💥 賣出           |      +64.49% |     31 |    56.11% | [P:0.46] D_Value:39.23|Vol_Ratio:0.87|MA_Slope:-0.18|BB_Upper:30.84
1711.TW      | 永光         | 35.40      | 🟢 持股           |     +135.71% |     43 |    51.76% | [P:0.58] MACD:-2.53|Vol_Ratio:1.39|BB_Upper:37.69|MA_Bull:0.00
1712.TW      | 興農         | 39.35      | 💥 賣出           |       -3.56% |     37 |    50.54% | [P:0.47] RSI:44.12|D_Value:41.13|MA_Slope:0.03|MA_Bull:0.00
1714.TW      | 和桐         | 14.45      | 🟢 持股           |      +30.81% |     35 |    50.03% | [P:0.66] RSI:16.67|D_Value:16.15|MA_Slope:-1.27|MA_Bull:0.00
1717.TW      | 長興         | 61.30      | 🟢 持股           |     +110.23% |     37 |    51.96% | [P:0.53] MACD:-3.64|BIAS_20:-13.01|MA_Slope:-0.82|BB_Upper:38.23
1718.TW      | 中纖         | 10.25      | 💥 賣出           |      -14.67% |     37 |    50.25% | [P:0.45] MACD:0.19|D_Value:18.39|MA_Slope:-0.74|MA_Bull:0.00
1721.TW      | 三晃         | 21.05      | ❄️ 空倉          |      +48.99% |     32 |    53.71% | [P:0.42] RSI:21.35|MACD:-1.23|BB_Upper:34.48|MA_Bull:0.00
1722.TW      | 台肥         | 46.70      | 🟢 持股           |      +13.88% |     45 |    51.55% | [P:0.60] RSI:34.74|Vol_Ratio:0.71|MA_Slope:-0.11|MA_Bull:0.00
1723.TW      | 中碳         | 86.40      | 💥 賣出           |      +33.68% |     31 |    54.91% | [P:0.50] MACD:1.03|Vol_Ratio:0.62|MA_Slope:0.20|MA_Bull:0.00
1725.TW      | 元禎         | 29.80      | 🟢 持股           |      +45.46% |     41 |    57.66% | [P:0.71] RSI:24.12|Vol_Ratio:0.76|MA_Slope:-0.68|MA_Bull:0.00
1726.TW      | 永記         | 76.70      | 🟢 持股           |       +2.49% |     31 |    53.08% | [P:0.54] RSI:40.13|BIAS_20:-0.92|MA_Slope:-0.10|MA_Bull:0.00
1727.TW      | 中華化        | 76.00      | 🟢 持股           |      +64.75% |     31 |    51.93% | [P:0.69] RSI:29.08|MACD:-3.48|D_Value:22.66|MA_Bull:0.00
1731.TW      | 美吾華        | 20.65      | ❄️ 空倉          |       -6.26% |      6 |    56.60% | [P:0.44] MACD:-0.15|D_Value:49.78|BIAS_20:-0.02|BB_Upper:0.78
1733.TW      | 五鼎         | 32.20      | 🚀 買進           |       +6.98% |     54 |    50.37% | [P:0.56] Vol_Ratio:0.59|BIAS_20:4.62|MA_Slope:0.43|MA_Bull:10.00
1735.TW      | 日勝化        | 19.85      | 🟢 持股           |      +94.82% |     27 |    53.68% | [P:0.51] MACD:-0.96|D_Value:22.43|MA_Slope:-0.49|BB_Upper:21.57
1736.TW      | 喬山         | 133.50     | 💥 賣出           |      +13.13% |     25 |    52.48% | [P:0.45] MACD:3.46|KD_Diff:-0.80|D_Value:54.76|MA_Bull:0.00
1742.TWO     | 台蠟         | 16.15      | ❄️ 空倉          |      +12.04% |     28 |    56.99% | [P:0.28] RSI:64.41|KD_Diff:-0.31|D_Value:72.74|BIAS_20:2.64
1760.TW      | 寶齡富錦       | 60.50      | ❄️ 空倉          |       +0.31% |     32 |    59.20% | [P:0.34] RSI:27.27|MACD:-0.11|Vol_Ratio:0.71|BB_Upper:7.27
1762.TW      | 中化生        | 34.00      | ❄️ 空倉          |      +22.40% |     30 |    53.15% | [P:0.43] MACD:-0.76|KD_Diff:-3.26|Vol_Ratio:1.06|MA_Bull:0.00
1773.TW      | 勝一         | 160.00     | ❄️ 空倉          |       +1.04% |     22 |    50.23% | [P:0.45] MACD:-2.54|D_Value:22.42|Vol_Ratio:1.03|BB_Upper:16.19
1776.TW      | 展宇         | 17.05      | 🟢 持股           |      +26.32% |     43 |    53.59% | [P:0.72] RSI:3.33|MACD:-0.41|D_Value:12.98|MA_Bull:0.00
1780.TWO     | 立弘         | 24.15      | 🚀 買進           |      +29.57% |     24 |    52.43% | [P:0.58] KD_Diff:20.68|D_Value:47.41|BIAS_20:1.49|MA_Bull:0.00
1781.TWO     | 合世         | 11.60      | 💥 賣出           |       +5.91% |     25 |    56.67% | [P:0.33] RSI:40.63|MACD:-0.03|Vol_Ratio:0.29|BB_Upper:5.13
1784.TWO     | 訊聯         | 59.60      | 🟢 持股           |      -18.29% |     27 |    51.36% | [P:0.58] KD_Diff:-2.08|Vol_Ratio:1.16|BB_Upper:23.46|MA_Bull:0.00
1785.TWO     | 光洋科        | 107.00     | ❄️ 空倉          |      +67.12% |     38 |    49.54% | [P:0.40] RSI:20.85|MACD:-10.02|BB_Upper:53.64|MA_Bull:0.00
1786.TW      | 科妍         | 50.30      | ❄️ 空倉          |       -9.18% |     20 |    53.55% | [P:0.45] MACD:-1.29|D_Value:22.82|Vol_Ratio:0.82|BB_Upper:12.40
1789.TW      | 神隆         | 19.60      | ❄️ 空倉          |      +28.82% |     40 |    56.01% | [P:0.36] RSI:34.21|MACD:-0.15|Vol_Ratio:0.61|BB_Upper:8.33
1795.TW      | 美時         | 184.00     | 🟢 持股           |       -4.96% |     25 |    51.99% | [P:0.51] KD_Diff:-6.26|D_Value:14.44|BIAS_20:-6.00|MA_Bull:0.00
1796.TWO     | 金穎生技       | 31.00      | ❄️ 空倉          |       -4.72% |     12 |    56.66% | [P:0.47] MACD:-0.81|KD_Diff:0.59|D_Value:27.49|BIAS_20:-4.50
1799.TWO     | 易威         | 39.30      | ❄️ 空倉          |       +8.56% |     16 |    57.66% | [P:0.28] RSI:72.09|MACD:0.71|KD_Diff:14.67|D_Value:59.58
1802.TW      | 台玻         | 52.50      | ❄️ 空倉          |      +87.05% |     22 |    53.85% | [P:0.37] D_Value:14.33|BIAS_20:-15.49|MA_Slope:-1.23|BB_Upper:44.89
1805.TW      | 寶徠         | 10.05      | ❄️ 空倉          |       -1.09% |     20 |    54.24% | [P:0.46] MACD:-0.06|KD_Diff:-4.71|MA_Slope:-0.15|MA_Bull:0.00
1806.TW      | 冠軍         | 8.17       | ❄️ 空倉          |      +16.35% |     26 |    54.82% | [P:0.36] D_Value:37.06|Vol_Ratio:0.40|BIAS_20:-1.28|MA_Slope:0.04
1808.TW      | 潤隆         | 32.15      | ❄️ 空倉          |      +13.84% |     30 |    55.86% | [P:0.31] RSI:75.00|KD_Diff:2.14|D_Value:75.65|MA_Bull:10.00
1809.TW      | 中釉         | 36.90      | 🟢 持股           |     +185.28% |     37 |    51.26% | [P:0.55] KD_Diff:-1.26|Vol_Ratio:0.88|BB_Upper:59.46|MA_Bull:0.00
1810.TW      | 和成         | 26.50      | 🚀 買進           |      -26.73% |     22 |    53.53% | [P:0.59] KD_Diff:-19.83|D_Value:61.71|BIAS_20:0.38|BB_Upper:27.90
1815.TWO     | 富喬         | 75.20      | ❄️ 空倉          |      +31.09% |     40 |    50.76% | [P:0.47] MACD:-6.64|Vol_Ratio:0.78|BB_Upper:48.93|MA_Bull:0.00
1904.TW      | 正隆         | 21.55      | ❄️ 空倉          |      +31.88% |     22 |    56.66% | [P:0.38] MACD:-0.04|KD_Diff:1.48|D_Value:20.42|MA_Slope:0.04
1905.TW      | 華紙         | 13.50      | ❄️ 空倉          |      +36.24% |     20 |    54.92% | [P:0.42] MACD:-0.33|KD_Diff:-1.18|MA_Slope:-1.12|BB_Upper:29.21
1906.TW      | 寶隆         | 11.00      | ❄️ 空倉          |      +32.63% |     12 |    56.86% | [P:0.40] RSI:40.00|KD_Diff:0.18|D_Value:42.79|Vol_Ratio:0.68
1907.TW      | 永豐餘        | 28.05      | ❄️ 空倉          |       +6.33% |     10 |    54.66% | [P:0.45] MACD:0.41|KD_Diff:-7.59|D_Value:44.22|BB_Upper:3.96
1909.TW      | 榮成         | 10.05      | ❄️ 空倉          |       +6.05% |     32 |    53.65% | [P:0.49] MACD:0.08|Vol_Ratio:0.68|MA_Slope:0.29|MA_Bull:0.00
2002.TW      | 中鋼         | 19.25      | 🚀 買進           |      +14.40% |     26 |    54.24% | [P:0.50] RSI:65.92|MACD:0.03|BB_Upper:-0.32|MA_Bull:10.00
2006.TW      | 東和鋼鐵       | 73.00      | 🟢 持股           |       +5.86% |     39 |    51.13% | [P:0.59] MACD:0.91|Vol_Ratio:1.20|BB_Upper:0.26|MA_Bull:10.00
2007.TW      | 燁興         | 7.13       | ❄️ 空倉          |       +8.35% |     22 |    55.05% | [P:0.44] RSI:45.16|MACD:-0.06|BB_Upper:4.50|MA_Bull:0.00
2009.TW      | 第一銅        | 37.30      | ❄️ 空倉          |       -2.37% |     50 |    53.42% | [P:0.40] Vol_Ratio:0.64|BIAS_20:-2.02|MA_Slope:-0.09|BB_Upper:6.61
2010.TW      | 春源         | 21.15      | ❄️ 空倉          |       +2.77% |     32 |    54.21% | [P:0.46] MACD:-0.53|Vol_Ratio:0.78|BB_Upper:3.19|MA_Bull:0.00
2012.TW      | 春雨         | 15.65      | 🚀 買進           |       -1.79% |     38 |    53.78% | [P:0.50] KD_Diff:-0.96|Vol_Ratio:1.25|MA_Slope:-0.31|MA_Bull:0.00
2013.TW      | 中鋼構        | 41.00      | ❄️ 空倉          |       -0.36% |      8 |    57.46% | [P:0.45] RSI:46.38|MACD:-0.39|Vol_Ratio:1.30|BB_Upper:1.86
2014.TW      | 中鴻         | 17.20      | ❄️ 空倉          |      +15.02% |     28 |    55.17% | [P:0.48] RSI:50.00|Vol_Ratio:0.66|BB_Upper:2.95|MA_Bull:0.00
2015.TW      | 豐興         | 64.50      | ❄️ 空倉          |       +8.80% |     14 |    49.23% | [P:0.38] [⚠️降級預設] RSI:65.85|MACD:0.55|KD_Diff:2.14|D_Value:69.40
2017.TW      | 官田鋼        | 9.01       | ❄️ 空倉          |       +8.72% |     32 |    55.34% | [P:0.42] MACD:-0.07|Vol_Ratio:1.21|BIAS_20:-0.99|MA_Bull:0.00
2020.TW      | 美亞         | 21.35      | 💥 賣出           |       +1.53% |     45 |    52.03% | [P:0.41] RSI:46.67|KD_Diff:5.73|Vol_Ratio:1.33|MA_Bull:0.00
2022.TW      | 聚亨         | 7.76       | ❄️ 空倉          |      +33.87% |     46 |    54.18% | [P:0.48] KD_Diff:6.78|Vol_Ratio:0.81|MA_Slope:0.08|MA_Bull:0.00
2023.TW      | 燁輝         | 13.75      | ❄️ 空倉          |       -4.05% |     26 |    54.77% | [P:0.41] MACD:0.02|Vol_Ratio:0.78|BIAS_20:-0.31|MA_Slope:0.04
2024.TW      | 志聯         | 13.85      | ❄️ 空倉          |      +12.00% |     30 |    57.06% | [P:0.40] RSI:48.72|D_Value:48.39|BIAS_20:0.16|MA_Slope:-0.13
2025.TW      | 千興         | 11.75      | 🟢 持股           |      +31.42% |     37 |    52.21% | [P:0.52] KD_Diff:9.57|MA_Slope:-0.53|BB_Upper:17.31|MA_Bull:0.00
2027.TW      | 大成鋼        | 44.55      | ❄️ 空倉          |      +14.45% |     16 |    52.61% | [P:0.45] MACD:0.71|KD_Diff:4.90|Vol_Ratio:0.95|BB_Upper:0.55
2028.TW      | 威致         | 15.65      | ❄️ 空倉          |       +7.16% |     44 |    54.82% | [P:0.48] RSI:43.24|MACD:-0.24|Vol_Ratio:1.26|BB_Upper:3.31
2030.TW      | 彰源         | 17.30      | ❄️ 空倉          |      +32.93% |     32 |    57.06% | [P:0.38] RSI:25.00|MACD:-0.27|Vol_Ratio:0.82|BB_Upper:11.01
2031.TW      | 新光鋼        | 40.95      | 🚀 買進           |      -11.17% |     36 |    52.32% | [P:0.59] MACD:0.33|Vol_Ratio:1.21|BB_Upper:0.29|MA_Bull:10.00
2032.TW      | 新鋼         | 16.05      | ❄️ 空倉          |      +10.13% |     34 |    53.55% | [P:0.43] RSI:40.91|Vol_Ratio:0.96|BB_Upper:6.19|MA_Bull:0.00
2033.TW      | 佳大         | 15.30      | ❄️ 空倉          |       -7.91% |     34 |    56.25% | [P:0.47] MACD:-0.19|Vol_Ratio:0.86|MA_Slope:-0.26|BB_Upper:8.98
2034.TW      | 允強         | 19.20      | ❄️ 空倉          |       -3.89% |     34 |    52.51% | [P:0.45] Vol_Ratio:1.02|BIAS_20:-3.36|MA_Slope:-0.24|BB_Upper:8.48
2038.TW      | 海光         | 12.70      | ❄️ 空倉          |      +23.79% |     40 |    56.09% | [P:0.36] RSI:34.21|MACD:-0.25|Vol_Ratio:0.63|BB_Upper:7.89
2049.TW      | 上銀         | 323.00     | 🟢 持股           |      +16.37% |     31 |    48.91% | [P:0.64] KD_Diff:10.17|MA_Slope:0.07|BB_Upper:11.92|MA_Bull:0.00
2059.TW      | 川湖         | 8275.00    | ❄️ 空倉          |      +57.08% |     20 |    51.46% | [P:0.42] RSI:50.21|MACD:343.73|KD_Diff:-0.29|MA_Bull:0.00
2061.TWO     | 風青         | 54.50      | ❄️ 空倉          |     +126.43% |     32 |    55.50% | [P:0.45] KD_Diff:1.66|Vol_Ratio:0.87|BIAS_20:-16.30|BB_Upper:57.99
2063.TWO     | 世鎧         | 24.00      | ❄️ 空倉          |       -0.21% |      8 |    56.69% | [P:0.39] MACD:-0.17|D_Value:46.47|Vol_Ratio:0.64|MA_Slope:-0.07
2064.TWO     | 晉椿         | 12.60      | 🟢 持股           |       +8.55% |     35 |    50.60% | [P:0.70] D_Value:8.42|BIAS_20:-5.01|MA_Slope:-0.36|MA_Bull:0.00
2065.TWO     | 世豐         | 31.80      | ❄️ 空倉          |      +13.93% |     20 |    60.11% | [P:0.48] MACD:-0.40|BIAS_20:-1.58|BB_Upper:3.89|MA_Bull:0.00
2066.TWO     | 世德         | 62.00      | ❄️ 空倉          |       -2.81% |     32 |    51.72% | [P:0.50] MACD:-0.22|D_Value:32.70|BIAS_20:-5.34|MA_Bull:0.00
2067.TWO     | 嘉鋼         | 6.57       | ❄️ 空倉          |      +12.02% |     38 |    55.10% | [P:0.45] KD_Diff:2.08|BIAS_20:-0.51|MA_Slope:-0.17|MA_Bull:0.00
2069.TW      | 運錩         | 18.35      | ❄️ 空倉          |      +16.17% |     40 |    51.36% | [P:0.40] KD_Diff:-5.10|D_Value:69.41|BIAS_20:-0.27|MA_Bull:0.00
2070.TWO     | 精湛         | 51.90      | 🟢 持股           |      +30.49% |     23 |    57.68% | [P:0.58] MACD:-3.21|KD_Diff:-1.02|D_Value:11.94|MA_Slope:-0.89
2071.TWO     | 震南鐵        | 31.70      | 🟢 持股           |      +31.94% |     31 |    46.89% | [P:0.64] RSI:61.26|D_Value:38.25|BIAS_20:6.65|MA_Bull:0.00
2072.TW      | 世紀風電       | 152.50     | ❄️ 空倉          |       -9.73% |     18 |    57.14% | [P:0.29] RSI:61.54|KD_Diff:15.87|Vol_Ratio:2.84|BIAS_20:4.83
2073.TWO     | 雄順         | 28.40      | ❄️ 空倉          |      +16.34% |     16 |    70.08% | [P:0.44] RSI:59.73|MACD:0.36|KD_Diff:11.11|BIAS_20:5.36
2101.TW      | 南港         | 33.15      | ❄️ 空倉          |      +12.83% |     14 |    53.88% | [P:0.42] MACD:0.23|D_Value:22.93|MA_Slope:0.19|BB_Upper:6.65
2102.TW      | 泰豐         | 19.15      | ❄️ 空倉          |       +3.27% |     32 |    55.63% | [P:0.35] KD_Diff:-0.95|Vol_Ratio:0.41|MA_Slope:0.33|BB_Upper:1.73
2103.TW      | 台橡         | 22.20      | 🟢 持股           |      +70.82% |     47 |    53.38% | [P:0.56] RSI:37.44|MACD:0.46|Vol_Ratio:1.25|BB_Upper:17.05
2104.TW      | 國際中橡       | 10.15      | 💥 賣出           |      +26.37% |     31 |    55.57% | [P:0.49] RSI:34.62|KD_Diff:-5.90|MA_Slope:0.08|BB_Upper:10.95
2105.TW      | 正新         | 30.80      | 🚀 買進           |      +11.15% |     34 |    51.09% | [P:0.52] KD_Diff:-15.27|D_Value:27.52|MA_Slope:0.09|MA_Bull:0.00
2106.TW      | 建大         | 18.00      | 🚀 買進           |       +7.44% |     28 |    56.65% | [P:0.52] MACD:0.14|Vol_Ratio:1.35|BIAS_20:1.90|MA_Slope:0.26
2108.TW      | 南帝         | 27.95      | ❄️ 空倉          |      +28.93% |     44 |    50.60% | [P:0.43] RSI:35.78|KD_Diff:2.31|MA_Slope:0.11|MA_Bull:0.00
2115.TW      | 六暉-KY      | 22.10      | ❄️ 空倉          |       -4.49% |     16 |    55.86% | [P:0.29] D_Value:73.08|Vol_Ratio:0.72|BIAS_20:2.58|MA_Slope:0.37
2201.TW      | 裕隆         | 27.65      | ❄️ 空倉          |       -5.66% |     18 |    54.08% | [P:0.34] KD_Diff:-13.39|D_Value:35.86|BIAS_20:-2.11|BB_Upper:6.43
