====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260904 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 15.17      | 🚀 買進           |      +21.35% |     20 |    52.38% | [P:0.52] RSI:52.05|MACD:0.32|KD_Diff:1.39|BIAS_20:3.18
1313.TW      | 聯成         | 11.90      | 🚀 買進           |      +18.52% |     54 |    51.81% | [P:0.51] MACD:0.11|Vol_Ratio:0.65|MA_Slope:0.17|MA_Bull:10.00
1314.TW      | 中石化        | 8.12       | ❄️ 空倉          |      +29.96% |     46 |    56.42% | [P:0.47] MACD:0.04|D_Value:57.15|BIAS_20:2.10|BB_Upper:2.92
1316.TW      | 上曜         | 10.60      | ❄️ 空倉          |       +4.50% |     46 |    53.47% | [P:0.42] RSI:46.97|MACD:0.16|Vol_Ratio:1.07|MA_Bull:0.00
1319.TW      | 東陽         | 82.60      | 🟢 持股           |      -29.14% |     17 |    46.43% | [P:0.57] RSI:44.44|KD_Diff:-0.88|BIAS_20:0.99|MA_Bull:10.00
1321.TW      | 大洋         | 32.50      | ❄️ 空倉          |       -5.71% |     10 |    55.33% | [P:0.49] KD_Diff:-11.30|BIAS_20:0.09|MA_Slope:0.09|BB_Upper:3.51
1323.TW      | 永裕         | 21.25      | ❄️ 空倉          |      +18.72% |     48 |    57.27% | [P:0.36] MACD:0.22|Vol_Ratio:0.34|MA_Slope:0.30|BB_Upper:2.38
1324.TW      | 地球         | 10.10      | 💥 賣出           |       +0.38% |     45 |    54.12% | [P:0.40] KD_Diff:-3.09|Vol_Ratio:1.91|BIAS_20:0.04|MA_Bull:0.00
1325.TW      | 恆大         | 25.50      | 🟢 持股           |      -12.50% |      7 |    51.35% | [P:0.58] [⚠️降級預設] RSI:40.62|MACD:-0.14|KD_Diff:-3.01|D_Value:22.15
1326.TW      | 台化         | 69.80      | 💥 賣出           |     +174.24% |     49 |    50.61% | [P:0.47] MACD:2.70|Vol_Ratio:0.55|BB_Upper:4.93|MA_Bull:10.00
1336.TWO     | 台翰         | 16.15      | 🟢 持股           |       +6.75% |     15 |    48.88% | [P:0.65] [⚠️降級預設] RSI:26.58|MACD:0.22|KD_Diff:-8.85|D_Value:38.70
1337.TW      | 再生-KY      | 4.57       | ❄️ 空倉          |      +14.41% |     18 |    54.83% | [P:0.45] D_Value:31.99|MA_Slope:-0.12|BB_Upper:4.13|MA_Bull:0.00
1338.TW      | 廣華-KY      | 14.45      | ❄️ 空倉          |       +5.66% |     34 |    55.52% | [P:0.47] KD_Diff:8.98|Vol_Ratio:0.65|BIAS_20:-1.26|BB_Upper:5.45
1339.TW      | 昭輝         | 43.00      | 🚀 買進           |      +19.52% |     26 |    52.27% | [P:0.53] KD_Diff:-2.47|Vol_Ratio:1.77|BB_Upper:8.85|MA_Bull:0.00
1340.TW      | 勝悅-KY      | 5.23       | ❄️ 空倉          |      -13.17% |     28 |    56.75% | [P:0.49] D_Value:35.75|Vol_Ratio:1.32|BIAS_20:0.60|BB_Upper:2.03
1341.TW      | 富林-KY      | 59.50      | ❄️ 空倉          |      +11.95% |     50 |    55.90% | [P:0.44] KD_Diff:-1.31|BIAS_20:-0.39|MA_Slope:0.08|MA_Bull:0.00
1342.TW      | 八貫         | 102.50     | ❄️ 空倉          |      +15.96% |     40 |    54.82% | [P:0.40] RSI:60.00|MACD:-0.81|Vol_Ratio:0.65|MA_Slope:-0.07
1343.TWO     | 旭東環保       | 30.95      | ❄️ 空倉          |       -0.16% |     16 |    59.39% | [P:0.44] MACD:-0.06|D_Value:22.23|BIAS_20:-7.56|MA_Slope:-0.65
1402.TW      | 遠東新        | 29.15      | ❄️ 空倉          |      +13.66% |     46 |    52.41% | [P:0.47] KD_Diff:3.27|Vol_Ratio:0.53|BIAS_20:2.70|MA_Bull:10.00
1409.TW      | 新纖         | 24.55      | ❄️ 空倉          |      +48.81% |     30 |    55.60% | [P:0.40] MACD:0.22|KD_Diff:-4.34|D_Value:49.16|Vol_Ratio:0.39
1410.TW      | 南染         | 24.55      | ❄️ 空倉          |       +4.21% |     52 |    56.38% | [P:0.43] MACD:-0.35|Vol_Ratio:0.81|BIAS_20:-2.65|MA_Slope:-0.36
1413.TW      | 宏洲         | 9.19       | ❄️ 空倉          |       +0.00% |      0 |    57.57% | [P:0.39] RSI:38.95|KD_Diff:-1.87|D_Value:39.37|MA_Slope:-0.11
1414.TW      | 東和         | 17.85      | 🟢 持股           |       +5.88% |     29 |    52.00% | [P:0.54] MACD:-0.16|KD_Diff:-5.60|BB_Upper:16.54|MA_Bull:0.00
1418.TW      | 東華         | 17.60      | ❄️ 空倉          |      +10.03% |     32 |    62.91% | [P:0.36] RSI:40.00|MACD:-0.16|Vol_Ratio:0.60|BB_Upper:3.04
1419.TW      | 新紡         | 66.90      | ❄️ 空倉          |      +18.75% |     38 |    56.88% | [P:0.45] RSI:61.67|KD_Diff:-1.35|Vol_Ratio:0.37|BB_Upper:1.62
1423.TW      | 利華         | 35.45      | ❄️ 空倉          |       +7.42% |     14 |    50.41% | [P:0.49] [⚠️降級預設] RSI:49.43|MACD:-0.18|KD_Diff:6.28|D_Value:68.59
1432.TW      | 大魯閣        | 15.00      | ❄️ 空倉          |       -3.08% |     20 |    57.41% | [P:0.39] MACD:-0.05|D_Value:23.85|Vol_Ratio:1.35|BIAS_20:-0.51
1434.TW      | 福懋         | 18.20      | ❄️ 空倉          |      +12.32% |     38 |    55.62% | [P:0.49] RSI:62.00|MACD:0.12|Vol_Ratio:0.77|MA_Slope:0.27
1435.TW      | 中福         | 22.00      | ❄️ 空倉          |      -60.91% |     40 |    56.96% | [P:0.41] RSI:39.11|KD_Diff:2.06|Vol_Ratio:2.09|MA_Slope:-0.28
1436.TW      | 華友聯        | 38.35      | ❄️ 空倉          |      -13.46% |     28 |    53.13% | [P:0.41] KD_Diff:-14.65|BIAS_20:0.66|BB_Upper:2.97|MA_Bull:0.00
1437.TW      | 勤益控        | 32.05      | ❄️ 空倉          |       -1.74% |     14 |    50.09% | [P:0.45] [⚠️降級預設] RSI:60.38|MACD:0.34|KD_Diff:1.29|D_Value:61.77
1438.TW      | 三地開發       | 22.40      | ❄️ 空倉          |      -16.84% |     18 |    54.65% | [P:0.44] D_Value:58.57|BIAS_20:0.07|BB_Upper:0.50|MA_Bull:0.00
1439.TW      | 雋揚         | 29.10      | ❄️ 空倉          |       +0.34% |     24 |    52.83% | [P:0.49] MACD:0.51|KD_Diff:-12.73|D_Value:58.15|MA_Bull:0.00
1440.TW      | 南紡         | 13.90      | ❄️ 空倉          |       +4.58% |     20 |    57.63% | [P:0.33] D_Value:54.02|Vol_Ratio:0.97|MA_Slope:0.46|BB_Upper:2.16
1441.TW      | 大東         | 8.80       | ❄️ 空倉          |       -4.78% |      8 |    54.84% | [P:0.39] MACD:-0.05|D_Value:24.93|BIAS_20:-1.18|BB_Upper:3.62
1442.TW      | 名軒         | 30.00      | ❄️ 空倉          |       +7.68% |     42 |    53.46% | [P:0.48] MACD:0.09|D_Value:38.26|BIAS_20:0.24|MA_Bull:0.00
1443.TW      | 立益物流       | 23.70      | 🟢 持股           |       -3.58% |     47 |    54.42% | [P:0.68] RSI:32.00|KD_Diff:-12.37|MA_Slope:-0.38|MA_Bull:0.00
1444.TW      | 力麗         | 7.09       | ❄️ 空倉          |      +28.98% |     42 |    54.02% | [P:0.43] MACD:-0.11|Vol_Ratio:1.10|MA_Slope:-0.12|MA_Bull:0.00
1445.TW      | 大宇         | 10.15      | ❄️ 空倉          |       +4.13% |     46 |    51.66% | [P:0.41] KD_Diff:-8.11|Vol_Ratio:1.70|BB_Upper:4.04|MA_Bull:0.00
1446.TW      | 宏和         | 13.40      | 🟢 持股           |       -5.47% |     11 |    48.90% | [P:0.73] [⚠️降級預設] RSI:26.67|MACD:-0.17|KD_Diff:-6.43|D_Value:18.51
1447.TW      | 力鵬         | 6.71       | ❄️ 空倉          |      +30.21% |     42 |    52.50% | [P:0.43] RSI:48.59|MACD:-0.11|KD_Diff:-5.68|MA_Bull:0.00
1449.TW      | 佳和         | 12.25      | 🟢 持股           |      +19.28% |     35 |    58.56% | [P:0.53] RSI:53.85|Vol_Ratio:1.17|BIAS_20:-1.17|BB_Upper:4.76
1452.TW      | 宏益         | 11.35      | ❄️ 空倉          |       -4.26% |     20 |    55.44% | [P:0.46] MACD:-0.00|BIAS_20:-0.77|BB_Upper:2.38|MA_Bull:0.00
1453.TW      | 大將         | 11.15      | 💥 賣出           |       -5.40% |     37 |    53.92% | [P:0.43] RSI:48.24|Vol_Ratio:0.97|BB_Upper:2.51|MA_Bull:0.00
1454.TW      | 台富         | 12.15      | ❄️ 空倉          |       -8.11% |     64 |    51.09% | [P:0.49] MACD:-0.15|Vol_Ratio:0.67|BB_Upper:6.02|MA_Bull:0.00
1455.TW      | 集盛         | 9.96       | ❄️ 空倉          |      +41.19% |     30 |    54.08% | [P:0.42] MACD:0.18|D_Value:38.07|BIAS_20:-0.09|BB_Upper:2.70
1456.TW      | 怡華         | 14.00      | 🚀 買進           |      +37.36% |     70 |    51.90% | [P:0.52] KD_Diff:3.49|Vol_Ratio:0.72|BIAS_20:0.99|MA_Bull:10.00
1457.TW      | 宜進         | 14.50      | ❄️ 空倉          |       -4.04% |     42 |    52.38% | [P:0.39] MACD:0.04|Vol_Ratio:1.54|BB_Upper:0.76|MA_Bull:0.00
1459.TW      | 聯發         | 15.65      | ❄️ 空倉          |       +5.01% |     34 |    56.44% | [P:0.31] RSI:78.95|Vol_Ratio:1.99|BIAS_20:6.10|BB_Upper:3.48
1460.TW      | 宏遠         | 6.60       | ❄️ 空倉          |      +15.18% |     12 |    57.74% | [P:0.37] RSI:51.47|KD_Diff:-6.92|D_Value:31.36|MA_Slope:-0.03
1463.TW      | 強盛新        | 17.40      | ❄️ 空倉          |       -6.76% |     40 |    53.79% | [P:0.49] RSI:41.94|Vol_Ratio:0.36|BB_Upper:2.92|MA_Bull:0.00
1465.TW      | 偉全         | 11.90      | 🟢 持股           |       +9.48% |     31 |    52.63% | [P:0.59] D_Value:35.80|BIAS_20:-1.88|MA_Slope:-0.19|MA_Bull:0.00
1466.TW      | 聚隆         | 15.95      | 🚀 買進           |      +30.50% |     76 |    53.36% | [P:0.55] RSI:39.02|MACD:-0.14|Vol_Ratio:0.60|MA_Bull:0.00
1467.TW      | 南緯         | 8.19       | 🟢 持股           |      +52.03% |     37 |    55.32% | [P:0.56] MACD:-0.22|KD_Diff:-4.71|MA_Slope:-0.97|MA_Bull:0.00
1468.TW      | 昶和         | 13.00      | ❄️ 空倉          |      +18.38% |     32 |    53.88% | [P:0.49] MACD:-0.06|Vol_Ratio:0.62|MA_Slope:-0.21|MA_Bull:0.00
1470.TW      | 大統新創       | 23.90      | 🟢 持股           |      +21.32% |     63 |    55.40% | [P:0.50] RSI:56.18|KD_Diff:-10.69|BIAS_20:0.16|MA_Bull:10.00
1471.TW      | 首利         | 9.74       | 💥 賣出           |      +65.46% |     45 |    51.69% | [P:0.48] Vol_Ratio:1.17|BIAS_20:0.17|MA_Slope:0.10|BB_Upper:5.18
1472.TW      | 三洋實業       | 89.90      | ❄️ 空倉          |       +2.24% |     14 |    46.24% | [P:0.49] [⚠️降級預設] RSI:53.68|MACD:0.20|KD_Diff:0.54|D_Value:58.63
1473.TW      | 台南         | 20.10      | ❄️ 空倉          |       +1.44% |     48 |    53.98% | [P:0.42] MACD:0.01|Vol_Ratio:0.91|MA_Slope:0.06|BB_Upper:0.65
1474.TW      | 弘裕         | 10.00      | 🟢 持股           |      +11.48% |     11 |    48.90% | [P:0.53] [⚠️降級預設] RSI:44.19|MACD:-0.05|KD_Diff:-6.35|D_Value:40.71
1475.TW      | 業旺         | 26.40      | ❄️ 空倉          |      -10.39% |     12 |    48.45% | [P:0.43] [⚠️降級預設] RSI:66.13|MACD:-0.12|KD_Diff:-0.89|D_Value:63.71
1476.TW      | 儒鴻         | 313.00     | 💥 賣出           |      -23.26% |     35 |    50.93% | [P:0.48] D_Value:48.36|Vol_Ratio:1.04|BB_Upper:6.19|MA_Bull:0.00
1477.TW      | 聚陽         | 196.50     | 💥 賣出           |       +5.58% |     51 |    51.47% | [P:0.47] KD_Diff:1.21|D_Value:27.86|MA_Slope:-0.68|MA_Bull:0.00
1480.TWO     | 東盟開發       | 7.99       | ❄️ 空倉          |      +27.55% |     42 |    50.52% | [P:0.50] RSI:53.12|KD_Diff:4.05|D_Value:67.62|MA_Bull:0.00
1503.TW      | 士電         | 207.50     | 🚀 買進           |       +1.78% |     28 |    52.78% | [P:0.59] MACD:0.53|MA_Slope:0.35|BB_Upper:1.42|MA_Bull:10.00
1504.TW      | 東元         | 72.20      | ❄️ 空倉          |      +18.70% |     60 |    49.98% | [P:0.45] RSI:51.11|KD_Diff:-3.97|Vol_Ratio:0.69|MA_Bull:0.00
1506.TW      | 正道         | 10.10      | ❄️ 空倉          |      +11.64% |     16 |    59.21% | [P:0.40] MACD:-0.09|D_Value:21.67|MA_Slope:-0.07|BB_Upper:4.26
1512.TW      | 瑞利         | 6.25       | ❄️ 空倉          |       +3.49% |     12 |    56.48% | [P:0.46] MACD:-0.11|D_Value:17.85|BIAS_20:-3.93|BB_Upper:8.67
1513.TW      | 中興電        | 165.50     | ❄️ 空倉          |      +34.85% |     50 |    50.94% | [P:0.50] MACD:0.55|D_Value:32.35|Vol_Ratio:0.61|MA_Bull:0.00
1514.TW      | 亞力         | 102.00     | ❄️ 空倉          |       +5.10% |     38 |    51.86% | [P:0.47] KD_Diff:-9.22|BIAS_20:0.02|MA_Slope:0.11|BB_Upper:2.78
1515.TW      | 力山         | 30.80      | ❄️ 空倉          |      +29.07% |     42 |    51.94% | [P:0.35] KD_Diff:-12.14|Vol_Ratio:0.96|BIAS_20:-6.17|BB_Upper:17.42
1516.TW      | 川飛         | 14.35      | ❄️ 空倉          |       -6.65% |     26 |    51.53% | [P:0.46] RSI:44.59|MA_Slope:-0.05|BB_Upper:8.24|MA_Bull:0.00
1517.TW      | 利奇         | 10.95      | 🟢 持股           |      +17.89% |     11 |    47.76% | [P:0.60] [⚠️降級預設] RSI:37.14|MACD:-0.10|KD_Diff:-0.67|D_Value:12.90
1519.TW      | 華城         | 746.00     | 🚀 買進           |      +29.23% |     34 |    51.92% | [P:0.52] KD_Diff:-4.60|BIAS_20:2.92|MA_Slope:0.65|BB_Upper:3.03
1521.TW      | 大億         | 25.75      | 🚀 買進           |      +11.27% |     60 |    56.53% | [P:0.53] KD_Diff:-6.63|Vol_Ratio:1.52|BIAS_20:0.34|BB_Upper:1.65
1522.TW      | 堤維西        | 26.95      | ❄️ 空倉          |      -35.42% |     30 |    50.90% | [P:0.50] MACD:-0.34|Vol_Ratio:0.77|BB_Upper:6.77|MA_Bull:0.00
1524.TW      | 耿鼎         | 26.90      | 💥 賣出           |      +13.88% |     37 |    55.38% | [P:0.44] MACD:-0.04|Vol_Ratio:0.90|BIAS_20:-1.12|BB_Upper:2.93
1525.TW      | 江申         | 66.60      | ❄️ 空倉          |       +0.79% |     36 |    51.26% | [P:0.42] MACD:-0.13|D_Value:63.50|BB_Upper:2.69|MA_Bull:0.00
1526.TW      | 日馳         | 15.75      | 🟢 持股           |      +21.13% |     15 |    41.25% | [P:0.64] [⚠️降級預設] RSI:29.58|MACD:-0.31|KD_Diff:1.18|D_Value:13.81
1528.TW      | 恩德         | 19.15      | ❄️ 空倉          |       -4.39% |     36 |    53.73% | [P:0.43] RSI:50.65|D_Value:61.45|BB_Upper:3.07|MA_Bull:0.00
1529.TW      | 樂事綠能       | 16.45      | ❄️ 空倉          |      +27.03% |     40 |    53.27% | [P:0.50] MACD:-0.42|D_Value:33.03|Vol_Ratio:1.20|MA_Bull:0.00
1530.TW      | 亞崴         | 28.25      | 💥 賣出           |      +13.73% |     43 |    53.83% | [P:0.43] KD_Diff:-8.73|Vol_Ratio:1.16|BIAS_20:-2.09|BB_Upper:6.15
1531.TW      | 高林股        | 12.05      | 🟢 持股           |      +21.99% |     15 |    49.98% | [P:0.52] [⚠️降級預設] RSI:51.16|MACD:-0.00|KD_Diff:-11.05|D_Value:35.89
1532.TW      | 勤美         | 23.00      | ❄️ 空倉          |       -6.68% |     12 |    49.74% | [P:0.46] [⚠️降級預設] RSI:67.65|MACD:0.28|KD_Diff:-10.03|D_Value:69.24
1533.TW      | 車王電        | 30.95      | ❄️ 空倉          |       +9.08% |     46 |    54.73% | [P:0.45] RSI:42.86|MACD:-0.56|Vol_Ratio:0.78|BB_Upper:5.65
1535.TW      | 中宇         | 45.35      | 🟢 持股           |       +2.45% |     35 |    51.90% | [P:0.54] RSI:31.43|D_Value:23.64|BB_Upper:2.50|MA_Bull:0.00
1536.TW      | 和大         | 49.80      | ❄️ 空倉          |      -15.25% |     30 |    52.45% | [P:0.42] RSI:39.19|MACD:-0.22|BB_Upper:4.57|MA_Bull:0.00
1537.TW      | 廣隆         | 115.50     | 🟢 持股           |      +10.00% |     49 |    57.11% | [P:0.59] RSI:16.67|MACD:-2.19|KD_Diff:-0.92|MA_Bull:0.00
1539.TW      | 巨庭         | 15.60      | 🟢 持股           |      +12.68% |     13 |    49.29% | [P:0.59] [⚠️降級預設] RSI:31.58|MACD:-0.12|KD_Diff:3.75|D_Value:21.20
1540.TW      | 喬福         | 19.85      | 🟢 持股           |      -10.39% |     17 |    56.65% | [P:0.50] KD_Diff:5.54|D_Value:72.05|BIAS_20:2.44|BB_Upper:0.44
1541.TW      | 錩泰         | 21.30      | ❄️ 空倉          |      +29.22% |     46 |    53.25% | [P:0.33] RSI:40.68|KD_Diff:-12.64|Vol_Ratio:0.54|BB_Upper:3.89
1558.TW      | 伸興         | 106.50     | ❄️ 空倉          |       -0.10% |     12 |    49.33% | [P:0.36] [⚠️降級預設] RSI:68.48|MACD:3.49|KD_Diff:-0.57|D_Value:79.14
1560.TW      | 中砂         | 695.00     | 🚀 買進           |      +79.92% |     60 |    50.44% | [P:0.55] Vol_Ratio:1.19|BIAS_20:-0.93|BB_Upper:6.77|MA_Bull:0.00
1568.TW      | 倉佑         | 29.45      | ❄️ 空倉          |      +63.45% |     36 |    53.60% | [P:0.40] D_Value:51.49|Vol_Ratio:1.50|BB_Upper:1.44|MA_Bull:0.00
1569.TWO     | 濱川         | 48.70      | 💥 賣出           |      +14.56% |     41 |    50.51% | [P:0.40] MACD:0.99|Vol_Ratio:1.05|BIAS_20:9.44|MA_Bull:10.00
1570.TWO     | 力肯         | 32.80      | ❄️ 空倉          |       +9.87% |     26 |    52.57% | [P:0.37] KD_Diff:-7.96|BIAS_20:-2.01|MA_Slope:-0.17|BB_Upper:4.46
1580.TWO     | 新麥         | 102.50     | 🟢 持股           |       +1.44% |     17 |    48.85% | [P:0.74] [⚠️降級預設] RSI:14.29|MACD:-2.29|KD_Diff:-3.76|D_Value:21.26
1582.TW      | 信錦         | 74.10      | 💥 賣出           |       +8.78% |     65 |    49.52% | [P:0.46] RSI:53.15|KD_Diff:-10.57|Vol_Ratio:0.73|MA_Bull:0.00
1583.TW      | 程泰         | 48.95      | ❄️ 空倉          |      +26.38% |     46 |    52.22% | [P:0.42] RSI:45.99|MACD:-0.27|BIAS_20:0.61|MA_Bull:0.00
1584.TWO     | 精剛         | 18.00      | ❄️ 空倉          |      +24.06% |     26 |    70.71% | [P:0.42] RSI:48.39|MACD:-0.08|BIAS_20:-0.25|MA_Slope:-0.01
1586.TWO     | 和勤         | 18.00      | 🟢 持股           |      +16.17% |     39 |    57.43% | [P:0.56] MACD:-0.17|Vol_Ratio:1.59|BIAS_20:-1.72|BB_Upper:6.05
1587.TW      | 吉茂         | 24.05      | ❄️ 空倉          |       -3.70% |     14 |    54.18% | [P:0.44] D_Value:43.83|BIAS_20:-0.57|BB_Upper:2.08|MA_Bull:0.00
1590.TW      | 亞德客-KY     | 1395.00    | 🚀 買進           |      +56.96% |     40 |    51.86% | [P:0.53] MACD:-6.54|D_Value:33.17|Vol_Ratio:0.56|MA_Slope:-0.51
1591.TWO     | 駿吉-KY      | 35.75      | ❄️ 空倉          |      +30.48% |     24 |    60.71% | [P:0.40] KD_Diff:-4.47|D_Value:29.02|BIAS_20:-0.57|BB_Upper:3.84
1593.TWO     | 祺驊         | 31.75      | 💥 賣出           |      +19.54% |     37 |    56.26% | [P:0.46] MACD:0.24|Vol_Ratio:1.22|BIAS_20:0.08|MA_Slope:0.01
1595.TWO     | 川寶         | 68.80      | 🟢 持股           |     +142.25% |     35 |    50.08% | [P:0.58] KD_Diff:-1.20|D_Value:69.06|BB_Upper:2.98|MA_Bull:10.00
1597.TW      | 直得         | 155.00     | 🚀 買進           |     +160.07% |     54 |    50.51% | [P:0.55] MACD:3.08|D_Value:65.30|Vol_Ratio:1.37|MA_Bull:10.00
1598.TW      | 岱宇         | 20.20      | ❄️ 空倉          |       +5.58% |      8 |    57.12% | [P:0.41] RSI:53.13|MACD:0.04|KD_Diff:-6.31|BIAS_20:-0.58
1599.TWO     | 宏佳騰        | 22.90      | ❄️ 空倉          |       +5.84% |      8 |    56.56% | [P:0.42] MACD:-0.17|KD_Diff:2.18|D_Value:27.63|Vol_Ratio:1.40
1603.TW      | 華電         | 30.40      | ❄️ 空倉          |       -0.25% |     20 |    57.86% | [P:0.43] MACD:0.19|KD_Diff:-10.96|Vol_Ratio:1.17|BB_Upper:3.95
1605.TW      | 華新         | 38.40      | ❄️ 空倉          |      +22.84% |     34 |    51.59% | [P:0.46] MACD:0.85|KD_Diff:-8.16|D_Value:50.72|MA_Bull:0.00
1608.TW      | 華榮         | 36.50      | ❄️ 空倉          |       -0.58% |     62 |    52.23% | [P:0.49] Vol_Ratio:0.63|BIAS_20:-0.55|MA_Slope:0.21|BB_Upper:5.33
1609.TW      | 大亞         | 37.35      | ❄️ 空倉          |       +0.52% |     20 |    53.30% | [P:0.42] MACD:0.15|KD_Diff:-8.73|Vol_Ratio:0.82|BB_Upper:2.34
1611.TW      | 中電         | 11.75      | 🟢 持股           |      +15.38% |     59 |    51.76% | [P:0.51] RSI:36.67|KD_Diff:-3.65|Vol_Ratio:0.96|MA_Bull:0.00
1612.TW      | 宏泰         | 34.85      | ❄️ 空倉          |       -7.86% |     36 |    52.61% | [P:0.42] RSI:56.60|D_Value:44.71|Vol_Ratio:0.87|BIAS_20:0.69
1615.TW      | 大山         | 44.00      | 🟢 持股           |      +13.56% |     17 |    52.66% | [P:0.51] [⚠️降級預設] RSI:51.28|MACD:0.35|KD_Diff:-9.72|D_Value:34.66
1616.TW      | 億泰         | 19.00      | ❄️ 空倉          |       -0.80% |     16 |    53.01% | [P:0.47] RSI:47.06|MA_Slope:-0.17|BB_Upper:6.05|MA_Bull:0.00
1617.TW      | 榮星         | 18.55      | 💥 賣出           |      +11.26% |     49 |    58.88% | [P:0.48] RSI:52.80|KD_Diff:3.61|Vol_Ratio:0.24|BB_Upper:5.49
1618.TW      | 合機         | 39.65      | ❄️ 空倉          |      -25.24% |     22 |    49.95% | [P:0.48] MACD:0.21|KD_Diff:-9.42|BB_Upper:2.84|MA_Bull:0.00
1623.TW      | 大東電        | 208.00     | ❄️ 空倉          |      +19.49% |     32 |    55.47% | [P:0.46] RSI:53.03|KD_Diff:11.61|BIAS_20:1.25|MA_Slope:-0.01
1626.TW      | 艾美特-KY     | 9.66       | 💥 賣出           |       +9.09% |     39 |    50.25% | [P:0.42] RSI:48.39|MACD:-0.06|MA_Slope:0.04|MA_Bull:0.00
1702.TW      | 南僑         | 32.60      | 🟢 持股           |       -3.02% |     13 |    49.13% | [P:0.50] [⚠️降級預設] RSI:59.57|MACD:-0.11|KD_Diff:-10.22|D_Value:43.90
1707.TW      | 葡萄王        | 90.50      | ❄️ 空倉          |      -17.92% |     10 |    48.00% | [P:0.50] [⚠️降級預設] RSI:49.48|MACD:-0.09|KD_Diff:-3.42|D_Value:59.81
1708.TW      | 東鹼         | 51.20      | 🚀 買進           |      +71.92% |     62 |    49.95% | [P:0.57] KD_Diff:0.94|D_Value:48.27|Vol_Ratio:0.84|MA_Bull:10.00
1709.TW      | 和益         | 34.00      | 🟢 持股           |      +70.05% |     37 |    54.29% | [P:0.57] RSI:52.51|D_Value:66.04|Vol_Ratio:0.52|BIAS_20:4.73
1710.TW      | 東聯         | 15.95      | ❄️ 空倉          |      +64.49% |     36 |    56.10% | [P:0.27] D_Value:69.89|Vol_Ratio:1.34|MA_Slope:0.58|BB_Upper:4.34
1711.TW      | 永光         | 42.30      | 🟢 持股           |     +143.10% |     55 |    51.69% | [P:0.53] MACD:1.26|Vol_Ratio:0.92|BB_Upper:7.39|MA_Bull:0.00
1712.TW      | 興農         | 40.65      | ❄️ 空倉          |       +4.46% |     46 |    50.71% | [P:0.45] RSI:78.33|D_Value:77.49|MA_Slope:0.21|MA_Bull:10.00
1714.TW      | 和桐         | 16.65      | ❄️ 空倉          |      +43.28% |     42 |    50.18% | [P:0.46] RSI:47.12|D_Value:52.25|MA_Slope:0.27|MA_Bull:0.00
1717.TW      | 長興         | 76.10      | ❄️ 空倉          |     +114.52% |     42 |    51.95% | [P:0.37] MACD:2.86|BIAS_20:1.92|MA_Slope:0.67|BB_Upper:10.05
1718.TW      | 中纖         | 10.60      | ❄️ 空倉          |      -15.41% |     44 |    50.23% | [P:0.50] MACD:-0.04|D_Value:38.19|MA_Slope:0.32|MA_Bull:0.00
1721.TW      | 三晃         | 20.40      | ❄️ 空倉          |      +45.53% |     40 |    53.56% | [P:0.47] RSI:54.88|MACD:-0.17|BB_Upper:2.17|MA_Bull:0.00
1722.TW      | 台肥         | 44.80      | 🚀 買進           |      +15.10% |     50 |    51.46% | [P:0.54] RSI:42.10|Vol_Ratio:0.55|MA_Slope:-0.08|MA_Bull:0.00
1723.TW      | 中碳         | 86.00      | ❄️ 空倉          |      +34.43% |     38 |    54.98% | [P:0.40] MACD:0.39|Vol_Ratio:1.43|MA_Slope:0.07|MA_Bull:0.00
1725.TW      | 元禎         | 32.00      | 🟢 持股           |      +44.38% |     49 |    57.14% | [P:0.60] RSI:60.23|Vol_Ratio:1.52|MA_Slope:0.32|MA_Bull:0.00
1726.TW      | 永記         | 77.40      | ❄️ 空倉          |       +3.63% |     40 |    53.07% | [P:0.43] RSI:47.83|BIAS_20:-0.08|MA_Slope:0.01|MA_Bull:0.00
1727.TW      | 中華化        | 94.70      | 💥 賣出           |      +58.78% |     35 |    51.90% | [P:0.49] RSI:65.55|MACD:3.88|D_Value:53.31|MA_Bull:0.00
1731.TW      | 美吾華        | 20.95      | ❄️ 空倉          |       -6.26% |      6 |    56.66% | [P:0.40] MACD:0.04|D_Value:36.87|BIAS_20:0.02|BB_Upper:1.19
1733.TW      | 五鼎         | 32.35      | ❄️ 空倉          |       +6.33% |     62 |    50.31% | [P:0.44] Vol_Ratio:1.58|BIAS_20:1.99|MA_Slope:0.06|MA_Bull:0.00
1734.TW      | 杏輝         | 30.60      | 🟢 持股           |       +3.34% |      9 |    48.46% | [P:0.63] [⚠️降級預設] RSI:33.69|MACD:-0.13|KD_Diff:-2.37|D_Value:27.46
1735.TW      | 日勝化        | 20.25      | 💥 賣出           |      +93.19% |     31 |    53.63% | [P:0.49] MACD:0.01|D_Value:45.94|MA_Slope:-0.06|BB_Upper:5.28
1736.TW      | 喬山         | 125.50     | 🟢 持股           |       +2.69% |     31 |    52.47% | [P:0.56] MACD:-1.88|KD_Diff:7.38|D_Value:18.15|MA_Bull:0.00
1742.TWO     | 台蠟         | 17.80      | ❄️ 空倉          |      +12.04% |     28 |    57.01% | [P:0.42] RSI:55.77|KD_Diff:-0.62|D_Value:47.29|BIAS_20:0.27
