====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260821 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 14.46      | 🚀 買進           |      +18.80% |     18 |    51.35% | [P:0.52] RSI:71.36|MACD:0.26|KD_Diff:-11.10|BIAS_20:4.92
2429.TW      | 銘旺科        | 31.95      | ❄️ 空倉          |      -25.60% |     28 |    53.27% | [P:0.40] KD_Diff:-8.47|BIAS_20:-1.71|MA_Slope:-1.07|BB_Upper:15.08
2430.TW      | 燦坤         | 17.70      | ❄️ 空倉          |       -3.60% |     20 |    54.24% | [P:0.44] MACD:-0.10|KD_Diff:7.76|Vol_Ratio:1.73|BB_Upper:-0.17
2431.TW      | 聯昌         | 10.30      | ❄️ 空倉          |       +3.06% |     32 |    51.64% | [P:0.42] RSI:56.25|BIAS_20:0.14|MA_Slope:-0.19|MA_Bull:0.00
2432.TW      | 倚天酷��-創    | 27.35      | ❄️ 空倉          |      +18.22% |     16 |    57.33% | [P:0.38] MACD:-0.19|KD_Diff:-9.13|D_Value:13.91|BB_Upper:5.60
2434.TW      | 統懋         | 48.65      | 🟢 持股           |      +21.52% |     41 |    50.54% | [P:0.56] RSI:48.41|KD_Diff:-6.77|BIAS_20:-9.08|MA_Bull:0.00
2436.TW      | 偉詮電        | 62.90      | ❄️ 空倉          |      +64.87% |     34 |    50.61% | [P:0.39] KD_Diff:-20.24|Vol_Ratio:0.42|BB_Upper:16.67|MA_Bull:0.00
2438.TW      | 翔耀         | 17.90      | 💥 賣出           |       +8.80% |     47 |    48.80% | [P:0.43] KD_Diff:-16.61|D_Value:46.74|Vol_Ratio:1.53|MA_Bull:0.00
2439.TW      | 美律         | 82.50      | ❄️ 空倉          |      +11.59% |     30 |    52.72% | [P:0.40] D_Value:45.91|Vol_Ratio:1.25|BB_Upper:1.16|MA_Bull:0.00
2440.TW      | 太空梭        | 14.05      | 🟢 持股           |      +25.26% |     39 |    51.81% | [P:0.70] RSI:29.87|KD_Diff:-3.91|MA_Slope:-0.55|MA_Bull:0.00
2441.TW      | 超豐         | 112.50     | 🟢 持股           |      +39.69% |     49 |    50.54% | [P:0.51] MACD:-2.41|Vol_Ratio:0.77|BB_Upper:19.14|MA_Bull:0.00
2442.TW      | 新美齊        | 19.90      | ❄️ 空倉          |       -0.69% |     34 |    52.68% | [P:0.43] MACD:0.07|BIAS_20:2.99|MA_Slope:0.14|MA_Bull:0.00
2444.TW      | 兆勁         | 11.00      | ❄️ 空倉          |      +10.09% |     40 |    49.49% | [P:0.48] RSI:52.50|Vol_Ratio:0.56|MA_Slope:-0.11|MA_Bull:0.00
2449.TW      | 京元電子       | 232.00     | ❄️ 空倉          |      +25.42% |     38 |    51.86% | [P:0.44] MACD:-11.07|Vol_Ratio:0.77|BB_Upper:15.79|MA_Bull:0.00
2451.TW      | 創見         | 312.50     | 🚀 買進           |     +118.23% |     26 |    53.44% | [P:0.52] RSI:65.52|BIAS_20:9.30|MA_Slope:0.86|BB_Upper:-0.40
2453.TW      | 凌群         | 52.10      | 🟢 持股           |       -7.01% |     29 |    50.48% | [P:0.56] D_Value:21.89|Vol_Ratio:0.71|BIAS_20:0.12|MA_Bull:0.00
2454.TW      | 聯發科        | 3790.00    | 🚀 買進           |     +109.21% |     26 |    48.67% | [P:0.53] KD_Diff:-15.75|BIAS_20:-0.56|MA_Slope:0.05|BB_Upper:16.26
2455.TW      | 全新         | 406.00     | 🚀 買進           |     +168.94% |     64 |    51.10% | [P:0.50] RSI:68.40|KD_Diff:-5.06|Vol_Ratio:0.76|MA_Bull:10.00
2457.TW      | 飛宏         | 23.00      | ❄️ 空倉          |       -0.35% |     36 |    50.44% | [P:0.42] KD_Diff:-11.82|BIAS_20:0.67|MA_Slope:-0.22|BB_Upper:8.10
2458.TW      | 義隆         | 140.50     | 🟢 持股           |      +27.58% |     37 |    52.03% | [P:0.67] RSI:31.26|D_Value:30.11|BIAS_20:-5.04|MA_Bull:0.00
2459.TW      | 敦吉         | 67.10      | ❄️ 空倉          |      +14.85% |     18 |    49.73% | [P:0.31] [⚠️降級預設] RSI:81.63|MACD:0.63|KD_Diff:-0.47|D_Value:76.34
2460.TW      | 建通         | 28.80      | 💥 賣出           |      +91.86% |     39 |    53.01% | [P:0.48] MACD:-1.02|BIAS_20:-4.00|MA_Slope:-0.41|BB_Upper:12.08
2461.TW      | 光群雷        | 18.15      | ❄️ 空倉          |       +2.27% |     38 |    52.75% | [P:0.41] MACD:0.37|D_Value:61.70|BIAS_20:6.48|MA_Bull:10.00
2462.TW      | 良得電        | 19.60      | ❄️ 空倉          |       -7.28% |     26 |    54.31% | [P:0.40] MACD:-0.53|Vol_Ratio:0.88|BIAS_20:-0.28|MA_Slope:-0.27
2464.TW      | 盟立         | 179.00     | ❄️ 空倉          |     +138.11% |     48 |    50.87% | [P:0.40] KD_Diff:-14.94|Vol_Ratio:0.37|BB_Upper:20.69|MA_Bull:0.00
2465.TW      | 麗臺         | 85.90      | 🟢 持股           |      +46.02% |     49 |    49.77% | [P:0.55] KD_Diff:-17.85|D_Value:37.92|Vol_Ratio:0.91|MA_Bull:0.00
2466.TW      | 冠西電        | 104.00     | 🚀 買進           |      +73.98% |     36 |    50.74% | [P:0.54] MACD:1.87|D_Value:56.28|Vol_Ratio:1.34|MA_Slope:0.48
2467.TW      | 志聖         | 560.00     | ❄️ 空倉          |      +51.85% |     42 |    50.25% | [P:0.45] MACD:3.80|KD_Diff:-11.07|BB_Upper:6.85|MA_Bull:10.00
2468.TW      | 華經         | 35.05      | 🟢 持股           |       -7.62% |     29 |    53.18% | [P:0.58] BIAS_20:2.15|MA_Slope:0.02|BB_Upper:4.60|MA_Bull:0.00
2472.TW      | 立隆電        | 218.00     | ❄️ 空倉          |      +87.23% |     22 |    50.21% | [P:0.45] KD_Diff:-12.66|BIAS_20:-6.77|MA_Slope:-0.86|BB_Upper:19.62
2474.TW      | 可成         | 203.50     | ❄️ 空倉          |      +27.79% |     20 |    53.13% | [P:0.41] MACD:3.28|D_Value:70.87|BIAS_20:5.06|MA_Slope:0.36
2476.TW      | 鉅祥         | 116.50     | 🚀 買進           |      +36.43% |     36 |    51.54% | [P:0.53] D_Value:36.42|Vol_Ratio:1.14|BIAS_20:-1.84|MA_Bull:0.00
2477.TW      | 美隆電        | 20.85      | ❄️ 空倉          |      -15.42% |     30 |    51.06% | [P:0.42] RSI:32.31|D_Value:22.83|BB_Upper:7.20|MA_Bull:0.00
2478.TW      | 大毅         | 123.50     | ❄️ 空倉          |      +24.27% |     24 |    50.10% | [P:0.46] MACD:-6.32|KD_Diff:-8.26|BB_Upper:12.02|MA_Bull:0.00
2480.TW      | 敦陽科        | 160.00     | ❄️ 空倉          |       -6.56% |     28 |    53.11% | [P:0.36] KD_Diff:5.37|Vol_Ratio:0.78|BIAS_20:1.98|MA_Slope:0.03
2481.TW      | 強茂         | 133.00     | 🟢 持股           |     +126.44% |     43 |    50.81% | [P:0.51] RSI:53.45|KD_Diff:-17.40|BIAS_20:0.21|MA_Bull:0.00
2482.TW      | 連宇         | 16.15      | ❄️ 空倉          |      -11.59% |     32 |    54.30% | [P:0.44] D_Value:23.54|Vol_Ratio:0.63|BB_Upper:6.71|MA_Bull:0.00
2483.TW      | 百容         | 36.10      | 🟢 持股           |      -84.98% |     41 |    51.44% | [P:0.51] MACD:-2.06|D_Value:29.82|MA_Slope:-0.55|MA_Bull:0.00
2484.TW      | 希華         | 76.50      | 💥 賣出           |     +150.12% |     45 |    52.95% | [P:0.40] Vol_Ratio:1.96|BIAS_20:9.17|MA_Slope:0.33|BB_Upper:6.15
2485.TW      | 兆赫         | 40.90      | ❄️ 空倉          |      +80.23% |     30 |    51.53% | [P:0.41] MACD:-1.45|KD_Diff:-11.87|Vol_Ratio:0.74|BIAS_20:1.55
2486.TW      | 一詮         | 243.50     | ❄️ 空倉          |      +69.51% |     42 |    51.65% | [P:0.37] KD_Diff:2.32|D_Value:63.91|BIAS_20:9.81|MA_Bull:10.00
2488.TW      | 漢平         | 48.85      | ❄️ 空倉          |       -4.97% |     36 |    51.10% | [P:0.46] RSI:35.56|D_Value:40.20|BB_Upper:4.28|MA_Bull:0.00
2489.TW      | 瑞軒         | 35.65      | 🟢 持股           |     +331.63% |     33 |    52.52% | [P:0.62] MACD:-0.49|BIAS_20:16.16|MA_Slope:0.91|BB_Upper:1.90
2491.TW      | 吉祥全        | 39.00      | ❄️ 空倉          |      +49.48% |     54 |    51.31% | [P:0.45] Vol_Ratio:1.01|BIAS_20:23.98|MA_Slope:1.60|BB_Upper:10.24
2492.TW      | 華新科        | 266.00     | ❄️ 空倉          |      +15.09% |     48 |    49.67% | [P:0.40] RSI:56.58|D_Value:56.72|Vol_Ratio:0.76|MA_Bull:0.00
2493.TW      | 揚博         | 176.50     | ❄️ 空倉          |      +57.39% |     36 |    51.44% | [P:0.41] MACD:-11.17|KD_Diff:-14.35|BB_Upper:40.64|MA_Bull:0.00
2495.TW      | 普安         | 37.15      | ❄️ 空倉          |      +70.75% |     34 |    54.07% | [P:0.48] MACD:-1.19|KD_Diff:-15.62|Vol_Ratio:0.71|BB_Upper:12.28
2497.TW      | 怡利電        | 45.60      | 🟢 持股           |      +15.69% |     33 |    52.76% | [P:0.52] RSI:49.79|Vol_Ratio:0.79|BB_Upper:9.81|MA_Bull:0.00
2498.TW      | 宏達電        | 40.95      | ❄️ 空倉          |      +12.08% |     22 |    54.20% | [P:0.40] RSI:58.14|MACD:-0.54|KD_Diff:0.66|MA_Slope:-0.10
2501.TW      | 國建         | 23.15      | ❄️ 空倉          |       +6.10% |     16 |    56.92% | [P:0.41] RSI:59.62|MACD:0.02|KD_Diff:3.04|MA_Slope:0.09
2504.TW      | 國產         | 31.30      | ❄️ 空倉          |       +1.72% |     38 |    52.42% | [P:0.45] MACD:-0.29|Vol_Ratio:0.84|BB_Upper:2.04|MA_Bull:0.00
2509.TW      | 全坤建        | 14.80      | ❄️ 空倉          |       +0.92% |     16 |    59.48% | [P:0.46] MACD:0.34|KD_Diff:5.77|D_Value:81.28|BIAS_20:9.12
2511.TW      | 太子         | 8.36       | ❄️ 空倉          |       +0.00% |      2 |    59.21% | [P:0.42] RSI:42.55|D_Value:37.83|BIAS_20:0.61|BB_Upper:2.31
2515.TW      | 中工         | 12.00      | ❄️ 空倉          |      -17.93% |     32 |    51.89% | [P:0.48] MACD:-0.18|BIAS_20:0.86|MA_Slope:-0.02|BB_Upper:1.20
2516.TW      | 新建         | 14.35      | ❄️ 空倉          |      +27.46% |     32 |    54.74% | [P:0.45] MACD:0.07|KD_Diff:9.62|Vol_Ratio:1.30|BB_Upper:-0.71
2520.TW      | 冠德         | 36.80      | 🟢 持股           |      +33.30% |     53 |    48.82% | [P:0.55] KD_Diff:5.55|D_Value:85.64|Vol_Ratio:1.36|MA_Bull:10.00
2524.TW      | 京城         | 35.40      | ❄️ 空倉          |      +33.49% |     46 |    57.99% | [P:0.44] RSI:48.25|MACD:-0.30|Vol_Ratio:0.72|BB_Upper:2.62
2527.TW      | 宏璟         | 44.40      | 🟢 持股           |       -8.38% |     39 |    52.59% | [P:0.51] MACD:0.21|KD_Diff:-9.59|BB_Upper:8.93|MA_Bull:0.00
2528.TW      | 皇普         | 20.55      | 🟢 持股           |      -18.58% |     19 |    53.98% | [P:0.54] RSI:62.35|D_Value:53.02|BB_Upper:2.84|MA_Bull:0.00
2530.TW      | 華建         | 19.90      | ❄️ 空倉          |       -4.86% |     26 |    54.82% | [P:0.47] RSI:53.33|KD_Diff:15.14|BB_Upper:3.88|MA_Bull:0.00
2535.TW      | 達欣工        | 91.60      | ❄️ 空倉          |      +19.17% |     44 |    50.58% | [P:0.45] KD_Diff:12.60|D_Value:52.95|MA_Slope:0.21|MA_Bull:10.00
2536.TW      | 宏普         | 20.85      | ❄️ 空倉          |      -13.54% |     10 |    50.36% | [P:0.38] [⚠️降級預設] RSI:81.11|MACD:0.46|KD_Diff:-6.93|D_Value:75.05
2537.TW      | 聯上發        | 11.70      | 🟢 持股           |       +4.74% |     37 |    49.61% | [P:0.60] MACD:0.14|D_Value:74.87|Vol_Ratio:0.88|MA_Bull:10.00
2539.TW      | 櫻花建        | 36.10      | 🟢 持股           |      -11.04% |     25 |    52.56% | [P:0.51] KD_Diff:-0.07|Vol_Ratio:0.58|BB_Upper:32.48|MA_Bull:0.00
2540.TW      | 愛山林        | 47.55      | 💥 賣出           |       +2.44% |     49 |    49.55% | [P:0.46] KD_Diff:18.16|D_Value:45.92|Vol_Ratio:0.78|MA_Bull:0.00
2542.TW      | 興富發        | 48.80      | ❄️ 空倉          |      +15.67% |     30 |    51.96% | [P:0.42] MACD:1.19|KD_Diff:2.22|D_Value:92.83|MA_Bull:10.00
2543.TW      | 皇昌         | 38.95      | ❄️ 空倉          |      -17.40% |     30 |    52.16% | [P:0.43] MACD:-0.11|D_Value:40.89|Vol_Ratio:0.60|BIAS_20:2.23
2545.TW      | 皇翔         | 34.70      | 🚀 買進           |       -1.95% |     42 |    48.00% | [P:0.51] KD_Diff:2.69|D_Value:60.14|Vol_Ratio:1.71|MA_Bull:0.00
2546.TW      | 根基         | 114.50     | 🟢 持股           |      +14.38% |     61 |    51.35% | [P:0.59] Vol_Ratio:0.74|BIAS_20:15.77|BB_Upper:3.38|MA_Bull:10.00
2547.TW      | 日勝生        | 10.25      | ❄️ 空倉          |       +5.12% |     34 |    50.05% | [P:0.46] RSI:48.48|D_Value:42.33|MA_Slope:0.07|MA_Bull:0.00
2548.TW      | 華固         | 97.50      | ❄️ 空倉          |      +19.00% |     48 |    51.92% | [P:0.44] RSI:45.26|MACD:-1.42|Vol_Ratio:1.05|MA_Bull:0.00
2596.TWO     | 綠意         | 33.75      | 🟢 持股           |       +7.60% |     33 |    54.69% | [P:0.55] RSI:94.59|MA_Slope:0.65|BB_Upper:2.49|MA_Bull:10.00
2597.TW      | 潤弘         | 169.50     | ❄️ 空倉          |      +10.75% |     34 |    52.06% | [P:0.47] KD_Diff:-0.90|D_Value:57.45|BIAS_20:2.59|MA_Bull:0.00
2601.TW      | 益航         | 7.39       | 🚀 買進           |      +65.61% |     20 |    55.22% | [P:0.56] MACD:0.12|KD_Diff:16.13|MA_Slope:0.58|BB_Upper:-4.56
2603.TW      | 長榮         | 251.50     | 🟢 持股           |       +1.30% |     29 |    49.09% | [P:0.56] MACD:11.24|KD_Diff:2.60|BB_Upper:-1.04|MA_Bull:10.00
2605.TW      | 新興         | 37.80      | ❄️ 空倉          |      +65.39% |     46 |    49.06% | [P:0.31] RSI:87.08|KD_Diff:6.32|D_Value:75.52|MA_Bull:10.00
2606.TW      | 裕民         | 72.60      | ❄️ 空倉          |      +11.75% |     28 |    54.40% | [P:0.38] MACD:1.94|Vol_Ratio:1.99|BIAS_20:10.48|MA_Slope:0.66
2607.TW      | 榮運         | 52.40      | ❄️ 空倉          |       +1.84% |     50 |    51.45% | [P:0.39] RSI:83.44|KD_Diff:4.97|Vol_Ratio:1.34|MA_Bull:10.00
2608.TW      | 嘉里大榮       | 28.80      | 🟢 持股           |       -7.15% |      7 |    49.47% | [P:0.53] [⚠️降級預設] RSI:47.37|MACD:-0.14|KD_Diff:16.20|D_Value:29.95
2609.TW      | 陽明         | 64.00      | ❄️ 空倉          |       +7.68% |     20 |    52.65% | [P:0.42] MACD:2.37|KD_Diff:5.66|D_Value:86.24|BIAS_20:20.93
2610.TW      | 華航         | 20.40      | ❄️ 空倉          |       +0.99% |     22 |    55.06% | [P:0.44] KD_Diff:13.28|BIAS_20:-3.44|MA_Slope:-0.02|BB_Upper:13.87
2611.TW      | 志信         | 17.20      | 🚀 買進           |       +1.58% |     36 |    53.26% | [P:0.59] Vol_Ratio:2.25|BIAS_20:20.30|MA_Slope:1.06|BB_Upper:-4.22
2612.TW      | 中航         | 60.20      | ❄️ 空倉          |      +16.50% |     42 |    52.63% | [P:0.50] KD_Diff:3.86|Vol_Ratio:1.58|MA_Slope:0.68|BB_Upper:-0.32
2613.TW      | 中櫃         | 24.90      | 🚀 買進           |       -8.92% |     18 |    57.71% | [P:0.55] RSI:91.53|MACD:0.50|Vol_Ratio:2.11|BB_Upper:-5.70
2614.TW      | 東森         | 18.80      | ❄️ 空倉          |      -18.65% |     28 |    53.02% | [P:0.36] Vol_Ratio:2.45|BIAS_20:3.70|MA_Slope:0.15|BB_Upper:-1.45
2615.TW      | 萬海         | 124.50     | 🟢 持股           |      +26.01% |     35 |    54.70% | [P:0.61] KD_Diff:6.70|Vol_Ratio:1.34|BIAS_20:35.52|BB_Upper:-7.55
2616.TW      | 山隆         | 13.55      | ❄️ 空倉          |      +65.41% |     10 |    58.66% | [P:0.45] D_Value:65.44|BIAS_20:1.37|MA_Slope:-0.13|BB_Upper:-0.08
2617.TW      | 台航         | 31.80      | 💥 賣出           |       -2.82% |     27 |    60.00% | [P:0.48] MACD:0.43|KD_Diff:7.48|D_Value:76.08|MA_Bull:10.00
2618.TW      | 長榮航        | 42.60      | ❄️ 空倉          |       +5.75% |     34 |    50.94% | [P:0.47] MACD:0.10|D_Value:52.65|BB_Upper:4.65|MA_Bull:0.00
2630.TW      | 亞航         | 51.30      | 💥 賣出           |      +27.20% |     31 |    51.33% | [P:0.42] RSI:62.69|MACD:0.31|MA_Slope:-0.26|MA_Bull:0.00
2633.TW      | 台灣高鐵       | 26.15      | 🚀 買進           |       +3.77% |     34 |    45.90% | [P:0.53] RSI:58.62|MACD:0.01|KD_Diff:12.03|MA_Bull:0.00
2634.TW      | 漢翔         | 69.30      | 🚀 買進           |      +56.95% |     30 |    51.42% | [P:0.51] MACD:2.96|KD_Diff:-2.44|D_Value:68.78|MA_Bull:0.00
2637.TW      | 慧洋-KY      | 102.00     | ❄️ 空倉          |      +22.41% |     48 |    50.98% | [P:0.37] KD_Diff:3.93|D_Value:83.51|BIAS_20:18.25|MA_Bull:10.00
2640.TWO     | 大車隊        | 155.50     | 🟢 持股           |      +29.89% |     23 |    54.88% | [P:0.54] KD_Diff:6.70|D_Value:83.36|MA_Slope:0.24|BB_Upper:0.93
2641.TWO     | 正德         | 18.95      | 💥 賣出           |       +0.27% |     33 |    51.10% | [P:0.44] MACD:0.24|D_Value:72.78|Vol_Ratio:2.21|MA_Bull:10.00
2642.TW      | 宅配通        | 20.75      | ❄️ 空倉          |       -2.58% |     10 |    56.62% | [P:0.32] RSI:71.43|MACD:-0.05|KD_Diff:17.42|BB_Upper:-0.20
2643.TWO     | 捷迅         | 63.00      | 🚀 買進           |       -7.52% |     24 |    54.09% | [P:0.52] MACD:0.29|KD_Diff:0.68|MA_Slope:0.37|MA_Bull:0.00
2644.TWO     | 中信造船       | 77.60      | ❄️ 空倉          |      +10.69% |     62 |    55.52% | [P:0.43] Vol_Ratio:0.49|BIAS_20:-2.77|BB_Upper:7.19|MA_Bull:0.00
2645.TW      | 長榮航太       | 177.00     | ❄️ 空倉          |       -9.76% |     46 |    50.70% | [P:0.36] Vol_Ratio:0.33|MA_Slope:-0.52|BB_Upper:12.95|MA_Bull:0.00
2646.TW      | 星宇航空       | 21.30      | ❄️ 空倉          |       +5.96% |     26 |    63.26% | [P:0.41] D_Value:47.64|Vol_Ratio:0.81|BIAS_20:0.92|MA_Slope:0.04
2702.TW      | 華園         | 12.55      | 🚀 買進           |       +4.18% |     22 |    56.63% | [P:0.51] BIAS_20:0.82|MA_Slope:-0.18|BB_Upper:2.02|MA_Bull:0.00
2704.TW      | 國賓         | 46.50      | 🟢 持股           |      +16.22% |     17 |    52.48% | [P:0.50] [⚠️降級預設] RSI:44.08|MACD:0.24|KD_Diff:12.81|D_Value:41.56
2705.TW      | 六福         | 16.05      | ❄️ 空倉          |       +0.60% |     26 |    56.09% | [P:0.40] RSI:46.67|KD_Diff:12.69|BB_Upper:2.41|MA_Bull:0.00
2712.TW      | 遠雄來        | 14.65      | ❄️ 空倉          |      -19.45% |     12 |    60.81% | [P:0.40] RSI:55.56|MACD:-0.12|KD_Diff:8.52|BIAS_20:0.39
2718.TWO     | 全心投控       | 49.75      | 🟢 持股           |      +11.55% |     19 |    56.20% | [P:0.53] KD_Diff:1.86|D_Value:79.84|MA_Slope:0.44|BB_Upper:2.64
2719.TWO     | 燦星旅        | 20.75      | 🚀 買進           |      -29.97% |     42 |    57.72% | [P:0.54] MACD:-0.66|Vol_Ratio:4.06|BIAS_20:-3.03|BB_Upper:7.35
2722.TW      | 夏都         | 22.45      | ❄️ 空倉          |       +0.19% |     28 |    52.42% | [P:0.40] KD_Diff:3.56|MA_Slope:0.11|BB_Upper:0.16|MA_Bull:0.00
2723.TW      | 美食-KY      | 73.20      | ❄️ 空倉          |       -1.72% |     20 |    53.17% | [P:0.41] RSI:78.95|KD_Diff:16.64|D_Value:66.28|MA_Slope:0.90
2724.TWO     | 藝舍-KY      | 10.70      | ❄️ 空倉          |       +6.67% |     34 |    63.23% | [P:0.40] RSI:53.85|MACD:-0.25|KD_Diff:7.12|BIAS_20:-0.88
2726.TWO     | 雅茗-KY      | 8.45       | 🟢 持股           |      -16.38% |     29 |    47.55% | [P:0.64] D_Value:31.89|Vol_Ratio:1.09|MA_Slope:-0.37|MA_Bull:0.00
2727.TW      | 王品         | 237.50     | ❄️ 空倉          |       +5.73% |     16 |    53.41% | [P:0.36] KD_Diff:5.68|D_Value:52.93|MA_Slope:0.37|BB_Upper:1.61
2729.TWO     | 瓦城         | 161.00     | ❄️ 空倉          |       +2.56% |     28 |    54.59% | [P:0.42] MACD:0.14|BIAS_20:0.23|MA_Slope:-0.02|MA_Bull:0.00
2731.TW      | 雄獅         | 146.50     | ❄️ 空倉          |       -6.12% |     16 |    52.37% | [P:0.42] KD_Diff:15.08|BIAS_20:1.03|MA_Slope:0.05|BB_Upper:0.88
2732.TWO     | 六角         | 64.50      | 🟢 持股           |       -1.51% |     11 |    48.40% | [P:0.51] [⚠️降級預設] RSI:54.72|MACD:-0.07|KD_Diff:6.27|D_Value:46.72
2733.TWO     | 維格餅家       | 10.95      | 💥 賣出           |       -3.64% |     61 |    54.90% | [P:0.49] Vol_Ratio:1.25|BIAS_20:0.09|BB_Upper:3.42|MA_Bull:0.00
2734.TWO     | 易飛網        | 14.95      | ❄️ 空倉          |       -0.54% |     16 |    56.44% | [P:0.45] MACD:-0.02|D_Value:57.64|Vol_Ratio:1.68|BIAS_20:0.89
2736.TWO     | 富野         | 11.90      | ❄️ 空倉          |       +3.78% |      6 |    58.20% | [P:0.32] KD_Diff:9.19|D_Value:32.93|BIAS_20:3.01|MA_Slope:0.02
2739.TW      | 寒舍         | 38.05      | ❄️ 空倉          |      -10.79% |     10 |    58.02% | [P:0.48] RSI:77.78|BIAS_20:8.42|MA_Slope:0.44|BB_Upper:-2.55
2740.TWO     | 華軒         | 30.60      | ❄️ 空倉          |      -15.33% |     36 |    54.75% | [P:0.43] KD_Diff:13.84|D_Value:48.22|BIAS_20:-3.33|MA_Bull:0.00
2741.TWO     | 老四川        | 20.20      | ❄️ 空倉          |      -13.91% |     42 |    49.04% | [P:0.41] RSI:51.36|D_Value:54.12|BIAS_20:-0.10|MA_Bull:0.00
2743.TWO     | 山富         | 58.70      | ❄️ 空倉          |       +2.57% |     26 |    54.50% | [P:0.32] KD_Diff:18.20|D_Value:53.49|Vol_Ratio:1.63|BB_Upper:2.09
2745.TWO     | 五福         | 89.70      | ❄️ 空倉          |      -19.54% |     38 |    50.09% | [P:0.46] KD_Diff:4.71|D_Value:48.30|BB_Upper:2.30|MA_Bull:0.00
2748.TW      | 雲品         | 38.90      | ❄️ 空倉          |       +6.73% |     30 |    54.34% | [P:0.44] MACD:-0.18|Vol_Ratio:2.56|BIAS_20:1.58|MA_Bull:0.00
2752.TWO     | 豆府         | 179.00     | ❄️ 空倉          |       +5.11% |     40 |    56.83% | [P:0.44] RSI:70.00|MACD:0.76|KD_Diff:-12.60|MA_Bull:0.00
2754.TWO     | 亞洲藏壽司      | 70.20      | ❄️ 空倉          |       +3.09% |     24 |    55.10% | [P:0.35] MACD:0.11|D_Value:29.91|Vol_Ratio:1.66|BIAS_20:0.65
2755.TWO     | 揚秦         | 102.50     | ❄️ 空倉          |      +19.66% |     24 |    49.68% | [P:0.40] KD_Diff:-9.15|D_Value:55.69|BB_Upper:2.34|MA_Bull:0.00
2756.TWO     | 聯發國際       | 62.00      | ❄️ 空倉          |       +1.95% |     44 |    53.87% | [P:0.38] RSI:85.71|MACD:0.51|KD_Diff:6.32|MA_Bull:10.00
2758.TWO     | 路易莎咖啡      | 70.70      | 🚀 買進           |      +13.26% |     40 |    62.01% | [P:0.51] D_Value:68.65|Vol_Ratio:2.48|MA_Slope:0.09|BB_Upper:1.96
2760.TWO     | 巨宇翔        | 9.99       | ❄️ 空倉          |       +2.62% |      4 |    71.89% | [P:0.28] RSI:24.48|MACD:-0.80|MA_Slope:-1.06|BB_Upper:24.21
2761.TWO     | 橘焱胡同       | 14.45      | 🟢 持股           |      +18.01% |     47 |    57.02% | [P:0.54] KD_Diff:-9.12|D_Value:51.01|BIAS_20:-2.50|MA_Bull:0.00
2762.TW      | 世界健身-KY    | 83.00      | ❄️ 空倉          |      +24.09% |     60 |    49.92% | [P:0.46] Vol_Ratio:0.78|MA_Slope:-0.15|BB_Upper:6.35|MA_Bull:0.00
2801.TW      | 彰銀         | 24.10      | ❄️ 空倉          |      +28.92% |     34 |    52.22% | [P:0.39] RSI:52.65|D_Value:69.24|MA_Slope:-0.05|MA_Bull:0.00
2812.TW      | 台中銀        | 18.85      | 🟢 持股           |       +2.32% |     29 |    50.97% | [P:0.55] KD_Diff:8.36|MA_Slope:-0.42|BB_Upper:8.29|MA_Bull:0.00
2816.TW      | 旺旺保        | 37.90      | ❄️ 空倉          |      +28.95% |     22 |    50.71% | [P:0.25] [⚠️降級預設] RSI:83.20|MACD:0.59|KD_Diff:8.70|D_Value:71.97
2820.TW      | 華票         | 16.40      | 🟢 持股           |       -0.31% |     49 |    56.74% | [P:0.52] RSI:43.75|Vol_Ratio:0.54|MA_Slope:-0.05|MA_Bull:0.00
2832.TW      | 台產         | 61.50      | ❄️ 空倉          |       +4.28% |     12 |    52.26% | [P:0.40] [⚠️降級預設] RSI:58.33|MACD:1.03|KD_Diff:8.40|D_Value:71.15
2834.TW      | 臺企銀        | 16.55      | ❄️ 空倉          |       -0.21% |     28 |    53.08% | [P:0.43] KD_Diff:18.63|Vol_Ratio:1.22|MA_Slope:-0.43|MA_Bull:0.00
2836.TW      | 高雄銀        | 12.10      | 🚀 買進           |       +8.59% |     54 |    54.59% | [P:0.54] RSI:56.52|MACD:-0.07|KD_Diff:17.16|MA_Bull:0.00
2838.TW      | 聯邦銀        | 20.35      | ❄️ 空倉          |       +7.28% |     60 |    50.23% | [P:0.43] Vol_Ratio:1.21|BIAS_20:0.17|MA_Slope:0.01|MA_Bull:0.00
2845.TW      | 遠東銀        | 13.65      | 🚀 買進           |       +5.84% |     40 |    52.29% | [P:0.53] KD_Diff:15.39|BIAS_20:2.32|MA_Slope:0.11|MA_Bull:10.00
2849.TW      | 安泰銀        | 14.50      | 🟢 持股           |      +11.52% |     11 |    51.19% | [P:0.51] [⚠️降級預設] RSI:36.21|MACD:-0.05|KD_Diff:12.19|D_Value:29.87
2850.TW      | 新產         | 168.50     | ❄️ 空倉          |      +14.78% |     14 |    49.66% | [P:0.43] [⚠️降級預設] RSI:54.32|MACD:4.18|KD_Diff:11.47|D_Value:69.85
