est_price,prev_eps,date,om,advice,prev_eps_yoy,name,status,rev_yoy,prev_rev_yoy,prev_year,price,gm,pe,symbol,eps,eps_yoy,expansion
31.5,1.11,2026-03,N/A,⚪ 中性觀察,-47.64,喬福,📉 獲利侵蝕,71.52,-0.53,2025,19.5,N/A,9.285714285714285,1540.TW,0.32,-36.0,-107.52
67.2,2.24,2026-03,19.86%,⚪ 中性觀察,-35.61,科妍,🏰 高護城河,44.42,0.37,2025,45.9000015259,75.32%,10.245536054888392,1786.TW,0.29,-63.29,-107.71000000000001
453.6,12.69,2026-03,28.69%,⚪ 中性觀察,12.8,優群,📉 獲利侵蝕,104.27,19.44,2025,136.0,49.95%,4.497354497354497,3217.TWO,2.82,-4.73,-109.0
1336.05,33.5,2026-03,N/A,❌ 暫避觀望,-26.31,印能科技,⚠️ 獲利稀釋,153.11,27.91,2025,2915.0,N/A,32.72706859773212,7734.TWO,14.68,43.77,-109.34
168.75,4.16,2026-03,N/A,⚪ 中性觀察,0.0,虎門科技,⚠️ 獲利稀釋,187.97,19.26,2025,99.9000015259,N/A,8.880000135635555,6791.TWO,1.64,78.26,-109.71
-74.55000000000001,-1.96,2026-03,-23.61%,⚪ 數據不足,-14.62,欣大健康,📉 獲利侵蝕,95.21,-15.0,2025,48.0,30.43%,0.0,4198.TWO,-0.39,-14.71,-109.91999999999999
333.29999999999995,9.01,2026-03,21.47%,⚪ 中性觀察,0.9,大車隊,🏰 高護城河,119.83,4.37,2025,154.0,51.63%,6.930693069306931,2640.TWO,2.36,9.77,-110.06
391.95000000000005,9.42,2026-03,18.21%,⚪ 中性觀察,51.69,璟德,📉 獲利侵蝕,105.69,-15.61,2025,233.5,44.03%,8.936088786835054,3152.TWO,1.39,-4.79,-110.48
100.35000000000001,2.86,2026-03,N/A,❌ 暫避觀望,-8.36,伯特光,📉 獲利侵蝕,64.12,35.45,2025,111.5,N/A,16.666666666666664,6859.TWO,1.01,-46.56,-110.68
1165.6499999999999,28.77,2026-03,8.88%,⚪ 中性觀察,-4.02,瑞昱,📉 獲利侵蝕,101.71,8.21,2025,729.0,48.08%,9.381032042208211,2379.TW,8.44,-9.48,-111.19
45.75000000000001,1.17,2026-03,38.82%,⚪ 中性觀察,1.74,台灣高鐵,⚠️ 獲利稀釋,123.39,2.75,2025,26.0,43.22%,8.524590163934425,2633.TW,0.37,12.12,-111.27
34.5,1.01,2026-03,15.38%,⚪ 中性觀察,-49.5,力特,⚠️ 獲利稀釋,113.93,-0.63,2025,21.5,33.67%,9.347826086956523,3051.TW,0.45,2.33,-111.60000000000001
119.39999999999999,3.07,2026-03,N/A,⚪ 中性觀察,-80.85,永信建,📉 獲利侵蝕,76.83,-74.75,2025,53.5,N/A,6.7211055276381915,5508.TWO,0.87,-35.56,-112.39
438.9,12.0,2026-03,30.40%,❌ 暫避觀望,-15.13,台灣精銳,🏰 高護城河,98.42,1.32,2025,462.0,51.18%,15.789473684210527,4583.TW,3.56,-14.42,-112.84
122.09999999999998,4.74,2026-03,N/A,⚪ 中性觀察,23.44,凌網,⚠️ 獲利稀釋,125.36,15.91,2025,47.0,N/A,5.773955773955775,5212.TWO,0.54,12.5,-112.86
-3.9000000000000004,-0.09,2026-03,N/A,⚪ 數據不足,-116.36,豐謙,📉 獲利侵蝕,13.7,-98.98,2025,30.3500003815,N/A,0.0,5523.TWO,-0.04,-100.0,-113.7
633.6,16.97,2026-03,32.41%,⚪ 中性觀察,5.64,凡甲,⚠️ 獲利稀釋,128.79,22.33,2025,281.0,48.09%,6.652462121212121,3526.TWO,4.7,14.99,-113.8
0.0,2.08,2026-03,N/A,⚪ 數據不足,24.55,雅特力-KY,⚠️ 獲利稀釋,403.24,1.91,2025,199.5,N/A,0.0,6907.TWO,1.16,289.29,-113.94999999999999
545.5500000000001,14.61,2026-03,N/A,⚪ 中性觀察,44.26,東聯互動,⚠️ 獲利稀釋,117.76,30.15,2025,168.0,N/A,4.619191641462743,7738.TWO,2.8,2.94,-114.82000000000001
183.6,5.44,2026-03,N/A,⚪ 中性觀察,-48.04,伯鑫,⚠️ 獲利稀釋,164.92,-3.05,2025,123.5,N/A,10.089869281045752,6904.TWO,1.83,50.0,-114.91999999999999
-67.35000000000001,-1.4,2026-03,-18.85%,⚪ 數據不足,-207.69,李洲,🔄 轉虧為盈,269.86,10.12,2025,24.0,38.23%,0.0,3066.TWO,0.52,154.74,-115.12
339.15,9.29,2026-03,5.98%,⚪ 中性觀察,-28.5,潤泰全,🏰 高護城河,97.54,-16.33,2025,56.7000007629,58.30%,2.5077399718222027,2915.TW,2.59,-18.06,-115.60000000000001
17.700000000000003,0.66,2026-03,N/A,⚪ 中性觀察,0.0,景岳,📉 獲利侵蝕,42.46,4.11,2025,15.9499998093,N/A,13.516948990932201,3164.TW,0.05,-73.68,-116.14000000000001
614.25,16.02,2026-03,7.36%,⚪ 中性觀察,2.75,王品,⚠️ 獲利稀釋,131.29,5.21,2025,230.0,47.07%,5.616605616605616,2727.TW,5.04,14.09,-117.19999999999999
37.8,1.02,2026-03,-0.97%,❌ 暫避觀望,-38.61,訊聯,🏰 高護城河,99.89,1.19,2025,60.0999984741,56.51%,23.849205743690476,1784.TWO,0.25,-17.86,-117.75
789.0,20.87,2026-03,N/A,⚪ 中性觀察,-11.08,晶碩,📉 獲利侵蝕,114.65,3.26,2025,379.5,N/A,7.2148288973384025,6491.TW,6.06,-3.51,-118.16000000000001
262.2,7.41,2026-03,N/A,⚪ 中性觀察,20.95,叡揚,📉 獲利侵蝕,119.32,16.33,2025,97.0999984741,N/A,5.554919821172769,6752.TWO,1.39,0.0,-119.32
2535.1499999999996,66.16,2026-03,14.55%,❌ 暫避觀望,-1.14,聯發科,📉 獲利侵蝕,102.07,12.32,2025,4760.0,46.13%,28.16401396367079,2454.TW,15.17,-17.75,-119.82
230.1,5.62,2026-03,N/A,⚪ 中性觀察,66.87,創惟,📉 獲利侵蝕,76.96,27.6,2025,95.9000015259,N/A,6.251629825677965,6104.TWO,1.34,-42.98,-119.94
72.30000000000001,2.0,2026-03,N/A,⚪ 中性觀察,58.93,德鴻,📉 獲利侵蝕,104.82,30.1,2025,24.8999996185,N/A,5.165975024585062,6910.TWO,0.27,-15.62,-120.44
-137.1,-3.19,2026-03,-45.63%,⚪ 數據不足,35.27,華軒,📉 獲利侵蝕,0.01,-45.74,2025,30.25,41.62%,0.0,2740.TWO,-1.32,-120.75,-120.76
72.30000000000001,1.95,2026-03,N/A,❌ 暫避觀望,18.9,創威,⚠️ 獲利稀釋,162.97,16.68,2025,94.0,N/A,19.50207468879668,6530.TWO,0.65,41.3,-121.67
7.649999999999999,0.35,2026-03,N/A,❌ 暫避觀望,-55.26,嘉雨思-創,🌑 雙重衰退,-53.12,28.45,2025,64.0,N/A,125.4901960784314,6921.TW,-0.27,-175.0,-121.88
748.35,20.5,2026-03,N/A,❌ 暫避觀望,60.48,竑騰,⚠️ 獲利稀釋,196.55,62.42,2025,1590.0,N/A,31.870114251352977,7751.TWO,7.0,74.56,-121.99000000000001
74.55,1.15,2026-03,N/A,❌ 暫避觀望,-87.49,倉和,📉 獲利侵蝕,110.02,-34.5,2025,305.0,N/A,61.3682092555332,6538.TWO,0.9,-12.87,-122.89
288.15000000000003,7.68,2026-03,N/A,⚪ 中性觀察,-12.45,裕融,📉 獲利侵蝕,115.84,-4.66,2025,80.5,N/A,4.190525767829255,9941.TW,1.82,-7.91,-123.75
140.85000000000002,6.0,2026-03,N/A,⚪ 中性觀察,-23.57,長虹,📉 獲利侵蝕,44.79,-29.66,2025,75.5999984741,N/A,8.051118048359957,5534.TW,0.19,-79.31,-124.1
78.89999999999999,2.14,2026-03,N/A,⚪ 中性觀察,-10.33,常廣,📉 獲利侵蝕,106.18,7.33,2025,32.2999992371,N/A,6.140684265608366,6730.TWO,0.44,-18.52,-124.7
141.3,3.91,2026-03,35.64%,⚪ 中性觀察,-10.32,新巨,⚠️ 獲利稀釋,127.83,-2.6,2025,54.2000007629,49.30%,5.753715579925689,2420.TW,1.05,2.97,-124.86
-9.600000000000001,-0.78,2026-03,-48.58%,⚪ 數據不足,46.94,基亞,🏰 高護城河,-26.36,15.28,2025,34.75,56.72%,0.0,3176.TWO,-0.38,-151.35,-124.99
-3.4499999999999997,-0.24,2026-03,4.68%,⚪ 數據不足,84.62,日成-KY,🔄 轉虧為盈,769.01,19.6,2025,27.3999996185,18.47%,0.0,4807.TW,1.7,644.0,-125.00999999999999
135.6,3.92,2026-03,N/A,⚪ 中性觀察,-18.72,科定,⚠️ 獲利稀釋,148.24,3.86,2025,120.0,N/A,13.274336283185843,6655.TW,0.95,20.78,-127.46000000000001
-23.400000000000002,-0.56,2026-03,-74.64%,⚪ 數據不足,41.67,新零售,🏰 高護城河,86.45,5.58,2025,11.5,73.88%,0.0,3085.TWO,-0.24,-41.18,-127.63
195.6,5.03,2026-03,12.43%,⚪ 中性觀察,-42.92,捷流閥業,⚠️ 獲利稀釋,298.59,-5.55,2025,82.3000030518,31.57%,6.311349927285277,4580.TWO,1.76,170.77,-127.81999999999996
75.3,1.98,2026-03,17.75%,❌ 暫避觀望,-29.79,前鼎,⚠️ 獲利稀釋,129.18,-12.98,2025,223.0,46.40%,44.42231075697212,4908.TWO,0.76,1.33,-127.85000000000001
2491.8,70.17,2026-03,29.92%,⚪ 中性觀察,-15.21,嘉澤,🏰 高護城河,133.38,12.28,2025,1695.0,51.54%,10.203467372983384,3533.TW,21.37,5.34,-128.04
405.75,10.77,2026-03,N/A,⚪ 中性觀察,-14.93,耕興,⚠️ 獲利稀釋,133.06,-1.34,2025,181.0,N/A,6.691312384473197,6146.TWO,2.97,4.21,-128.85
1085.5500000000002,29.54,2026-03,N/A,⚪ 中性觀察,10.48,寶雅,⚠️ 獲利稀釋,153.5,7.16,2025,71.6999969482,N/A,0.990741978004698,5904.TWO,9.3,24.33,-129.17000000000002
130.65,3.59,2026-03,N/A,⚪ 中性觀察,7.23,創為精密,⚠️ 獲利稀釋,133.24,27.05,2025,49.7999992371,N/A,5.7175659284845,6899.TWO,1.08,3.92,-129.32000000000002
28.35,0.9,2026-03,23.50%,⚪ 中性觀察,79.17,友霖,🏰 高護城河,100.47,14.52,2025,25.0499992371,60.10%,13.253967850317458,4166.TWO,0.16,-30.43,-130.9
1357.5,35.12,2026-03,N/A,❌ 暫避觀望,51.69,新代,⚠️ 獲利稀釋,234.77,29.17,2025,2375.0,N/A,26.243093922651934,7750.TW,15.38,103.4,-131.37
71.55,2.0,2026-03,N/A,⚪ 中性觀察,-25.66,詮欣,📉 獲利侵蝕,86.74,-3.02,2025,65.1999969482,N/A,13.66876246293501,6205.TW,0.38,-45.71,-132.45
68.55000000000001,2.66,2026-03,N/A,❌ 暫避觀望,56.47,立積,⚠️ 獲利稀釋,239.86,2.24,2025,90.3000030518,N/A,19.759300448971555,4968.TW,0.58,107.14,-132.72000000000003
67.64999999999999,1.69,2026-03,N/A,⚪ 中性觀察,382.35,同亨,📉 獲利侵蝕,127.49,12.01,2025,25.9500007629,N/A,5.753880435232817,5490.TWO,0.7,-5.56,-133.04999999999998
282.3,9.43,2026-03,17.47%,❌ 暫避觀望,-22.51,家登,⚠️ 獲利稀釋,149.46,12.26,2025,529.0,43.28%,28.108395324123272,3680.TWO,2.55,15.91,-133.55
77.25,2.14,2026-03,9.02%,⚪ 中性觀察,-2.28,寶陞,⚠️ 獲利稀釋,136.2,1.84,2025,38.0499992371,48.05%,7.388349366427184,2948.TWO,0.4,2.56,-133.64
1553.55,45.48,2026-03,29.56%,❌ 暫避觀望,56.98,弘塑,⚠️ 獲利稀釋,215.25,59.93,2025,2555.0,42.10%,24.66930578352805,3131.TWO,16.11,81.01,-134.24
42.45,0.98,2026-03,N/A,⚪ 中性觀察,-41.32,台南-KY,📉 獲利侵蝕,64.29,-7.04,2025,38.0,N/A,13.42756183745583,5906.TW,0.11,-70.27,-134.56
158.10000000000002,3.82,2026-03,N/A,⚪ 中性觀察,-33.33,大城地產,⚠️ 獲利稀釋,301.75,-35.35,2025,25.7999992371,N/A,2.4478177644307397,6171.TWO,0.08,166.67,-135.08
15.3,1.5,2026-03,7.58%,❌ 暫避觀望,-51.49,耀登,⚠️ 獲利稀釋,226.98,2.05,2025,93.5999984741,41.30%,91.76470438637256,3138.TW,-0.02,90.48,-136.5
38.849999999999994,1.05,2026-03,N/A,⚪ 中性觀察,56.72,尚凡*,📉 獲利侵蝕,115.09,18.28,2025,24.1499996185,N/A,9.324324177027028,5278.TWO,0.29,-21.62,-136.71
93.15,2.6,2026-03,N/A,⚪ 中性觀察,-27.37,富致,📉 獲利侵蝕,124.86,3.61,2025,80.5,N/A,12.962962962962964,6642.TWO,0.74,-11.9,-136.76
13.35,0.43,2026-03,-7.54%,⚪ 中性觀察,-80.37,加捷生醫,⚠️ 獲利稀釋,182.43,-9.62,2025,11.0,24.70%,12.359550561797752,4109.TWO,0.15,45.45,-136.98000000000002
-35.849999999999994,-0.29,2026-03,N/A,⚪ 數據不足,-106.78,鑫創電子,🔄 轉虧為盈,237.41,-15.41,2025,55.2999992371,N/A,0.0,6680.TWO,0.08,100.0,-137.41
0.0,6.43,2026-03,18.07%,⚪ 數據不足,-13.11,東陽,📉 獲利侵蝕,102.78,-1.96,2025,0.0,33.68%,0.0,1319.TW,1.62,-34.68,-137.46
45.3,1.63,2026-03,N/A,❌ 暫避觀望,-55.59,保勝光學,📉 獲利侵蝕,102.54,-1.73,2025,67.3000030518,N/A,22.284769222450333,6517.TWO,0.52,-35.0,-137.54000000000002
-5.7,-0.15,2026-03,-7.01%,⚪ 數據不足,31.82,農林,📉 獲利侵蝕,137.61,9.13,2025,10.9499998093,40.70%,0.0,2913.TW,-0.04,0.0,-137.61
299.54999999999995,1.29,2026-03,N/A,⚪ 中性觀察,-87.79,可寧衛*,📉 獲利侵蝕,43.67,-7.53,2025,26.0499992371,N/A,1.3044566468252379,8422.TW,0.21,-94.21,-137.88
277.65000000000003,6.9,2026-03,N/A,⚪ 中性觀察,-0.43,飛捷,⚠️ 獲利稀釋,148.7,9.26,2025,136.0,N/A,7.347379794705564,6206.TW,2.51,10.57,-138.13
175.2,7.31,2026-03,N/A,⚪ 中性觀察,81.39,瑞耘,📉 獲利侵蝕,103.42,-6.21,2025,98.0,N/A,8.39041095890411,6532.TWO,0.84,-34.88,-138.3
-33.3,-0.77,2026-03,N/A,⚪ 數據不足,34.19,蒙恬,⚠️ 獲利稀釋,174.21,34.16,2025,19.25,N/A,0.0,5211.TWO,-0.18,35.71,-138.5
83.55000000000001,1.95,2026-03,1.28%,⚪ 中性觀察,-33.45,鼎天,⚠️ 獲利稀釋,312.01,10.49,2025,44.6500015259,25.80%,8.016158263177738,3306.TWO,0.11,173.33,-138.67999999999998
223.8,6.18,2026-03,N/A,⚪ 中性觀察,-4.63,博大,⚠️ 獲利稀釋,148.79,15.04,2025,129.0,N/A,8.646112600536194,8109.TWO,1.75,10.06,-138.73
5.8500000000000005,0.19,2026-03,-3.56%,❌ 暫避觀望,-19.23,東和,⚠️ 獲利稀釋,539.09,-10.66,2025,17.75,15.75%,45.51282051282051,1414.TW,0.06,400.0,-139.09000000000003
78.0,3.0,2026-03,N/A,⚪ 中性觀察,-47.4,君曜,📉 獲利侵蝕,51.4,12.79,2025,34.75,N/A,6.6826923076923075,7770.TWO,0.1,-87.95,-139.35
440.70000000000005,11.47,2026-03,N/A,⚪ 中性觀察,2.97,中華資安,⚠️ 獲利稀釋,142.19,3.64,2025,220.5,N/A,7.505105513955071,7765.TW,3.38,2.74,-139.45
193.95,5.29,2026-03,11.73%,⚪ 中性觀察,-6.08,生合,📉 獲利侵蝕,70.64,4.97,2025,45.5,49.97%,3.5189481825212683,1295.TWO,0.39,-69.05,-139.69
-18.6,-0.52,2026-03,N/A,⚪ 數據不足,-147.27,迅杰,📉 獲利侵蝕,30.39,-12.93,2025,39.0499992371,N/A,0.0,6243.TW,-0.03,-109.68,-140.07
134.39999999999998,3.43,2026-03,12.30%,⚪ 中性觀察,-4.72,君帆,📉 獲利侵蝕,108.67,-1.51,2025,38.7000007629,34.23%,4.319196513716518,4584.TWO,0.91,-31.58,-140.25
290.85,6.76,2026-03,N/A,⚪ 中性觀察,-24.75,瓦城,📉 獲利侵蝕,104.46,0.46,2025,155.0,N/A,7.993811242908715,2729.TWO,1.64,-36.22,-140.68
99.74999999999999,2.81,2026-03,2.86%,❌ 暫避觀望,-29.75,智原,📉 獲利侵蝕,71.65,62.61,2025,179.0,42.16%,26.91729323308271,3035.TW,0.4,-69.92,-141.57
52.95,2.0,2026-03,N/A,❌ 暫避觀望,-48.05,迅德,⚠️ 獲利稀釋,244.55,-3.28,2025,65.8000030518,N/A,18.640227493427762,6292.TWO,0.73,102.78,-141.77
659.1,17.76,2026-03,N/A,⚪ 中性觀察,-0.84,致新,📉 獲利侵蝕,137.6,5.0,2025,253.0,N/A,5.757851615839781,8081.TW,4.62,-4.18,-141.78
215.7,5.8,2026-03,N/A,⚪ 中性觀察,15.63,明達醫,📉 獲利侵蝕,133.59,9.33,2025,74.0999984741,N/A,5.152990158143255,6527.TWO,1.33,-8.28,-141.87
-88.05,-2.57,2026-03,N/A,⚪ 數據不足,18.35,益得,⚠️ 獲利稀釋,143.49,170.31,2025,26.9165706635,N/A,0.0,6461.TWO,-0.63,1.56,-141.93
127.64999999999999,3.09,2026-03,N/A,⚪ 中性觀察,-39.84,裕山,📉 獲利侵蝕,89.96,-27.76,2025,28.8999996185,N/A,3.396004655522914,7715.TWO,0.64,-52.24,-142.2
1583.5500000000002,42.0,2026-03,31.25%,⚪ 中性觀察,10.18,亞德客-KY,⚠️ 獲利稀釋,180.17,11.97,2025,1370.0,47.51%,12.97717154494648,1590.TW,13.35,37.91,-142.26
-39.0,-1.59,2026-03,-58.77%,⚪ 數據不足,6.47,正峰,📉 獲利侵蝕,51.34,1.9,2025,9.0,32.24%,0.0,1538.TW,-1.11,-91.38,-142.72
-13.65,-0.65,2026-03,N/A,⚪ 數據不足,-246.15,凱鈺,🔄 轉虧為盈,443.05,36.88,2025,24.6499996185,N/A,0.0,5468.TWO,0.12,300.0,-143.05
1029.8999999999999,26.87,2026-03,16.92%,⚪ 中性觀察,-19.62,聯詠,📉 獲利侵蝕,114.65,-2.07,2025,540.0,38.19%,7.864841246722984,3034.TW,6.19,-28.44,-143.09
35.24999999999999,0.58,2026-03,N/A,❌ 暫避觀望,14.0,雷虎,⚠️ 獲利稀釋,185.98,14.37,2025,177.0,N/A,75.31914893617022,8033.TW,0.34,41.67,-144.31
1293.4499999999998,34.51,2026-03,N/A,⚪ 中性觀察,6.64,譜瑞-KY,📉 獲利侵蝕,125.8,1.76,2025,566.0,N/A,6.563840890641309,4966.TWO,6.77,-19.19,-144.99
2791.5,75.71,2026-03,N/A,❌ 暫避觀望,110.03,鴻勁,⚠️ 獲利稀釋,206.98,116.34,2025,6565.0,N/A,35.27673293927996,7769.TW,25.7,61.74,-145.23999999999998
72.45,2.25,2026-03,N/A,⚪ 中性觀察,-50.22,晶達,⚠️ 獲利稀釋,237.89,-7.32,2025,49.7999992371,N/A,10.31055884826087,4995.TWO,1.01,92.31,-145.57999999999998
11.549999999999999,0.58,2026-03,N/A,❌ 暫避觀望,-10.94,訊映,⚠️ 獲利稀釋,269.52,-6.81,2025,14.3000001907,N/A,18.57142881909091,4155.TW,0.39,123.53,-145.98999999999998
63.3,1.81,2026-03,14.34%,⚪ 中性觀察,-23.5,味王,📉 獲利侵蝕,130.66,-10.06,2025,45.1500015259,33.56%,10.6990524942891,1203.TW,0.49,-15.52,-146.18
130.35000000000002,3.29,2026-03,N/A,⚪ 中性觀察,-50.94,昶瑞機電,📉 獲利侵蝕,79.57,-15.67,2025,75.8000030518,N/A,8.722670086513233,7642.TWO,0.5,-66.89,-146.45999999999998
202.2,6.25,2026-03,N/A,❌ 暫避觀望,47.62,捷創科技,⚠️ 獲利稀釋,177.74,34.56,2025,217.5,N/A,16.135014836795254,7810.TWO,1.83,30.71,-147.03
107.1,1.85,2026-03,N/A,⚪ 中性觀察,-7.07,智通*,📉 獲利侵蝕,107.87,51.84,2025,94.1999969482,N/A,13.193276883501401,8932.TWO,0.53,-39.77,-147.64000000000001
41.699999999999996,1.13,2026-03,N/A,⚪ 中性觀察,-5.93,聯寶,⚠️ 獲利稀釋,151.01,2.84,2025,40.9500007629,N/A,14.73021610176259,6821.TWO,0.32,3.33,-147.67999999999998
275.1,7.37,2026-03,N/A,❌ 暫避觀望,32.55,達興材料,⚠️ 獲利稀釋,165.36,12.43,2025,302.0,N/A,16.466739367502726,5234.TW,2.21,17.55,-147.81
76.94999999999999,2.37,2026-03,N/A,⚪ 中性觀察,-25.47,三能-KY,📉 獲利侵蝕,118.45,-2.1,2025,23.1000003815,N/A,4.502924050974659,6671.TW,0.26,-29.73,-148.18
34.199999999999996,0.96,2026-03,N/A,⚪ 中性觀察,3.23,時報,📉 獲利侵蝕,86.03,2.69,2025,18.75,N/A,8.223684210526317,8923.TWO,0.18,-62.5,-148.53
106.8,3.0,2026-03,N/A,❌ 暫避觀望,-58.85,駐龍,📉 獲利侵蝕,119.1,-23.02,2025,143.0,N/A,20.084269662921347,4572.TW,0.92,-29.77,-148.87
1359.6,36.75,2026-03,31.26%,❌ 暫避觀望,49.96,健策,📉 獲利侵蝕,148.55,42.0,2025,5655.0,41.25%,62.38967343336275,3653.TW,9.53,-0.63,-149.18
-24.3,-1.63,2026-03,-15.73%,⚪ 數據不足,-148.96,為升,🔄 轉虧為盈,106.56,-21.77,2025,90.3000030518,23.65%,0.0,2231.TW,0.4,-42.86,-149.42000000000002
-33.75,-0.88,2026-03,N/A,⚪ 數據不足,-10.0,安克,⚠️ 獲利稀釋,166.01,-42.69,2025,13.6999998093,N/A,0.0,4188.TWO,-0.21,16.0,-150.01
-9.9,-0.28,2026-03,N/A,⚪ 數據不足,38.64,光鼎,🔄 轉虧為盈,261.16,-3.71,2025,32.4000015259,N/A,0.0,6226.TW,0.01,111.11,-150.05
157.95,4.22,2026-03,N/A,⚪ 中性觀察,10.39,星亞,⚠️ 獲利稀釋,159.56,9.51,2025,36.2999992371,N/A,3.4472933748433054,7753.TWO,1.08,9.09,-150.47
-47.25000000000001,-0.57,2026-03,23.11%,⚪ 數據不足,1.75,國光生,⚠️ 獲利稀釋,167.87,-9.99,2025,17.7000007629,49.56%,0.0,4142.TW,-0.44,17.31,-150.56
222.3,6.58,2026-03,N/A,⚪ 中性觀察,198.64,力智,⚠️ 獲利稀釋,192.82,23.89,2025,190.0,N/A,12.820512820512821,6719.TW,2.1,41.89,-150.93
550.4999999999999,15.42,2026-03,N/A,❌ 暫避觀望,-12.9,雍智科技,⚠️ 獲利稀釋,216.06,23.03,2025,1410.0,N/A,38.41961852861036,6683.TWO,6.23,64.88,-151.18
-25.5,-0.62,2026-03,-19.63%,⚪ 數據不足,-192.54,華義*,📉 獲利侵蝕,47.85,5.99,2025,30.3999996185,44.07%,0.0,3086.TWO,-0.01,-104.55,-152.4
1842.6000000000001,46.93,2026-03,N/A,❌ 暫避觀望,40.24,穎崴,⚠️ 獲利稀釋,166.0,35.51,2025,7000.0,N/A,56.984695538912405,6515.TW,19.54,13.4,-152.6
144.9,3.14,2026-03,N/A,⚪ 中性觀察,131.69,辣椒,📉 獲利侵蝕,69.99,786.25,2025,91.5,N/A,9.472049689440993,4946.TWO,0.41,-82.61,-152.6
120.60000000000001,2.87,2026-03,N/A,⚪ 中性觀察,-39.39,奕力-KY,📉 獲利侵蝕,83.05,-15.03,2025,31.7999992371,N/A,3.955223785708955,6962.TW,0.58,-69.68,-152.73000000000002
125.39999999999999,3.93,2026-03,5.94%,⚪ 中性觀察,61.83,聯發國際,📉 獲利侵蝕,148.91,69.66,2025,63.2000007629,49.60%,7.559808703696173,2756.TWO,0.51,-3.85,-152.76
29.250000000000004,1.0,2026-03,-0.86%,❌ 暫避觀望,-33.77,類比科,📉 獲利侵蝕,125.85,4.92,2025,64.0,38.12%,32.82051282051282,3438.TWO,0.24,-27.27,-153.12
210.0,5.64,2026-03,N/A,⚪ 中性觀察,-45.5,鼎基,📉 獲利侵蝕,124.98,-13.21,2025,114.0,N/A,8.142857142857142,6585.TW,1.86,-28.46,-153.44
7.95,0.68,2026-03,-362.94%,❌ 暫避觀望,-32.0,聯德,📉 獲利侵蝕,55.25,-88.36,2025,21.8999996185,23.48%,41.32075399716981,3308.TW,0.01,-98.28,-153.53
208.2,6.85,2026-03,22.47%,⚪ 中性觀察,-51.27,海悅,📉 獲利侵蝕,60.26,-27.63,2025,71.1999969482,34.04%,5.129682777247838,2348.TW,0.16,-93.37,-153.63
68.7,1.95,2026-03,N/A,⚪ 中性觀察,-45.98,耿鼎,📉 獲利侵蝕,108.08,-12.78,2025,26.75,N/A,5.8406113537117905,1524.TW,0.53,-45.92,-154.0
0.0,3.18,2026-03,41.07%,⚪ 數據不足,3.25,台航,⚠️ 獲利稀釋,177.0,-2.28,2025,0.0,46.23%,0.0,2617.TW,0.71,22.41,-154.59
-67.95,-1.75,2026-03,-12.95%,⚪ 數據不足,-22.38,笙泉,⚠️ 獲利稀釋,199.88,-11.1,2025,25.0,34.82%,0.0,3122.TWO,-0.29,45.28,-154.6
-87.9,-1.83,2026-03,N/A,⚪ 數據不足,-355.0,芯鼎,⚠️ 獲利稀釋,159.07,10.49,2025,48.5999984741,N/A,0.0,6695.TW,-0.68,4.29,-154.78
290.7,7.83,2026-03,27.57%,❌ 暫避觀望,-12.03,昇達科,🏰 高護城河,225.35,5.02,2025,1510.0,58.57%,77.91537667698658,3491.TWO,3.68,70.37,-154.98
100.05,2.72,2026-03,N/A,⚪ 中性觀察,-20.23,捷波,⚠️ 獲利稀釋,200.61,12.38,2025,50.7000007629,N/A,7.601199514677661,6161.TWO,0.83,45.61,-155.0
179.25000000000003,5.13,2026-03,N/A,⚪ 中性觀察,-5.16,鐿鈦,📉 獲利侵蝕,132.18,1.22,2025,137.5,N/A,11.506276150627613,4163.TWO,1.29,-23.31,-155.49
269.25,7.34,2026-03,N/A,⚪ 中性觀察,2.89,穩得,📉 獲利侵蝕,140.64,-2.32,2025,180.0,N/A,10.027855153203342,6761.TWO,1.6,-14.89,-155.52999999999997
44.849999999999994,1.22,2026-03,11.18%,❌ 暫避觀望,15.09,港建*,📉 獲利侵蝕,74.54,38.76,2025,45.5999984741,40.97%,15.25083561006689,3093.TWO,0.08,-81.4,-155.94
185.7,5.49,2026-03,N/A,⚪ 中性觀察,-22.13,聰泰,📉 獲利侵蝕,115.66,22.92,2025,152.0,N/A,12.277867528271406,5474.TWO,0.6,-41.18,-156.84
229.95000000000002,6.51,2026-03,N/A,⚪ 中性觀察,11.33,久禾光,⚠️ 獲利稀釋,173.58,19.77,2025,73.5999984741,N/A,4.801043605616438,6498.TWO,1.75,16.67,-156.91000000000003
65.4,1.61,2026-03,N/A,⚪ 中性觀察,-28.18,欣天然,⚠️ 獲利稀釋,174.38,2.96,2025,43.1500015259,N/A,9.896789340802751,9918.TW,0.63,16.98,-157.4
-29.85,-0.59,2026-03,N/A,⚪ 數據不足,16.9,志旭,📉 獲利侵蝕,57.79,-2.17,2025,11.75,N/A,0.0,8067.TWO,-0.62,-100.0,-157.79
-50.4,-1.33,2026-03,N/A,⚪ 數據不足,-1377.78,笙科,📉 獲利侵蝕,68.27,2.86,2025,16.75,N/A,0.0,5272.TWO,-0.57,-90.0,-158.26999999999998
13.800000000000002,0.28,2026-03,-2.71%,❌ 暫避觀望,-57.58,憶聲,📉 獲利侵蝕,68.51,-31.39,2025,14.3000001907,24.73%,15.543478468152172,3024.TW,0.02,-90.0,-158.51
