date,rev_yoy,gm,price,advice,prev_year,eps,symbol,expansion,prev_eps,est_price,name,eps_yoy,status,pe,prev_rev_yoy,prev_eps_yoy,om
2026-03,495.09,N/A,37.4500007629,⚪ 中性觀察,2025,3.4,5864.TWO,-104.48999999999995,2.56,100.5,致和證,390.6,⚠️ 獲利稀釋,5.5895523526716415,42.16,56.1,N/A
2026-03,95.77,208.69%,18.5,⚪ 數據不足,2025,-0.75,1418.TW,-104.86,-1.29,-87.00000000000001,東華,-9.09,🏰 高護城河,0.0,-48.0,-373.33,-991.43%
2026-03,111.9,52.30%,177.0,⚪ 中性觀察,2025,4.08,2752.TWO,-105.65,15.04,557.25,豆府,6.25,🏰 高護城河,4.764468371467026,11.58,-3.09,11.29%
2026-03,11.68,57.83%,47.25,⚪ 中性觀察,2025,1.13,4763.TW,-106.18,6.1,239.25,材料*-KY,-94.5,🏰 高護城河,2.962382445141066,-15.8,-92.76,50.09%
2026-03,1813.26,48.37%,405.0,⚪ 中性觀察,2025,30.05,3260.TWO,-106.47000000000003,23.18,1017.0,威剛,1706.79,⚠️ 獲利稀釋,5.9734513274336285,32.13,144.7,35.36%
2026-03,22.14,21.56%,69.1999969482,⚪ 中性觀察,2025,0.34,3310.TWO,-107.1,3.39,136.35,佳穎,-84.96,📉 獲利侵蝕,7.612760940396039,84.93,34.17,5.55%
2026-03,436.36,N/A,175.5,❌ 暫避觀望,2025,1.63,6658.TW,-107.41000000000003,1.38,55.04999999999999,聯策,328.95,⚠️ 獲利稀釋,47.82016348773843,30.53,24.77,N/A
2026-03,71.52,N/A,22.2999992371,⚪ 中性觀察,2025,0.32,1540.TW,-107.52,1.11,31.5,喬福,-36.0,📉 獲利侵蝕,10.619047255761904,-0.53,-47.64,N/A
2026-03,44.42,75.32%,53.7999992371,⚪ 中性觀察,2025,0.29,1786.TW,-107.71000000000001,2.24,67.2,科妍,-63.29,🏰 高護城河,12.008928401138393,0.37,-35.61,19.86%
2026-03,104.27,49.95%,160.0,⚪ 中性觀察,2025,2.82,3217.TWO,-109.0,12.69,453.6,優群,-4.73,📉 獲利侵蝕,5.29100529100529,19.44,12.8,28.69%
2026-03,153.11,N/A,2770.0,❌ 暫避觀望,2025,14.68,7734.TWO,-109.34,33.5,1336.05,印能科技,43.77,⚠️ 獲利稀釋,31.099135511395534,27.91,-26.31,N/A
2026-03,187.97,N/A,107.5,⚪ 中性觀察,2025,1.64,6791.TWO,-109.71,4.16,168.75,虎門科技,78.26,⚠️ 獲利稀釋,9.555555555555555,19.26,0.0,N/A
2026-03,95.21,30.43%,45.2999992371,⚪ 數據不足,2025,-0.39,4198.TWO,-109.91999999999999,-1.96,-74.55000000000001,欣大健康,-14.71,📉 獲利侵蝕,0.0,-15.0,-14.62,-23.61%
2026-03,119.83,51.63%,157.5,⚪ 中性觀察,2025,2.36,2640.TWO,-110.06,9.01,333.29999999999995,大車隊,9.77,🏰 高護城河,7.088208820882088,4.37,0.9,21.47%
2026-03,105.69,44.03%,262.0,⚪ 中性觀察,2025,1.39,3152.TWO,-110.48,9.42,391.95000000000005,璟德,-4.79,📉 獲利侵蝕,10.026789131266742,-15.61,51.69,18.21%
2026-03,64.12,N/A,115.5,❌ 暫避觀望,2025,1.01,6859.TWO,-110.68,2.86,100.35000000000001,伯特光,-46.56,📉 獲利侵蝕,17.26457399103139,35.45,-8.36,N/A
2026-03,101.71,48.08%,756.0,⚪ 中性觀察,2025,8.44,2379.TW,-111.19,28.77,1165.6499999999999,瑞昱,-9.48,📉 獲利侵蝕,9.728477673401107,8.21,-4.02,8.88%
2026-03,123.39,43.22%,25.3000011444,⚪ 中性觀察,2025,0.37,2633.TW,-111.27,1.17,45.75000000000001,台灣高鐵,12.12,⚠️ 獲利稀釋,8.295082342426229,2.75,1.74,38.82%
2026-03,113.93,33.67%,24.6499996185,⚪ 中性觀察,2025,0.45,3051.TW,-111.60000000000001,1.01,34.5,力特,2.33,⚠️ 獲利稀釋,10.717391138478263,-0.63,-49.5,15.38%
2026-03,76.83,N/A,56.7999992371,⚪ 中性觀察,2025,0.87,5508.TWO,-112.39,3.07,119.39999999999999,永信建,-35.56,📉 獲利侵蝕,7.135678296118091,-74.75,-80.85,N/A
2026-03,98.42,51.18%,607.0,❌ 暫避觀望,2025,3.56,4583.TW,-112.84,12.0,438.9,台灣精銳,-14.42,🏰 高護城河,20.745044429254957,1.32,-15.13,30.40%
2026-03,125.36,N/A,47.0499992371,⚪ 中性觀察,2025,0.54,5212.TWO,-112.86,4.74,122.09999999999998,凌網,12.5,⚠️ 獲利稀釋,5.780098186375922,15.91,23.44,N/A
2026-03,13.7,N/A,30.3999996185,⚪ 數據不足,2025,-0.04,5523.TWO,-113.7,-0.09,-3.9000000000000004,豐謙,-100.0,📉 獲利侵蝕,0.0,-98.98,-116.36,N/A
2026-03,128.79,48.09%,315.0,⚪ 中性觀察,2025,4.7,3526.TWO,-113.8,16.97,633.6,凡甲,14.99,⚠️ 獲利稀釋,7.457386363636363,22.33,5.64,32.41%
2026-03,403.24,N/A,192.5,⚪ 數據不足,2025,1.16,6907.TWO,-113.94999999999999,2.08,0.0,雅特力-KY,289.29,⚠️ 獲利稀釋,0.0,1.91,24.55,N/A
2026-03,117.76,N/A,169.0,⚪ 中性觀察,2025,2.8,7738.TWO,-114.82000000000001,14.61,545.5500000000001,東聯互動,2.94,⚠️ 獲利稀釋,4.646686829804784,30.15,44.26,N/A
2026-03,164.92,N/A,126.0,⚪ 中性觀察,2025,1.83,6904.TWO,-114.91999999999999,5.44,183.6,伯鑫,50.0,⚠️ 獲利稀釋,10.294117647058822,-3.05,-48.04,N/A
2026-03,269.86,38.23%,26.2999992371,⚪ 數據不足,2025,0.52,3066.TWO,-115.12,-1.4,-67.35000000000001,李洲,154.74,🔄 轉虧為盈,0.0,10.12,-207.69,-18.85%
2026-03,97.54,58.30%,48.5863647461,⚪ 中性觀察,2025,2.59,2915.TW,-115.60000000000001,9.29,339.15,潤泰全,-18.06,🏰 高護城河,2.1488883125210085,-16.33,-28.5,5.98%
2026-03,42.46,N/A,16.3999996185,⚪ 中性觀察,2025,0.05,3164.TW,-116.14000000000001,0.66,17.700000000000003,景岳,-73.68,📉 獲利侵蝕,13.898304761440677,4.11,0.0,N/A
2026-03,131.29,47.07%,222.5032196045,⚪ 中性觀察,2025,5.04,2727.TW,-117.19999999999999,16.02,614.25,王品,14.09,⚠️ 獲利稀釋,5.4335340562759455,5.21,2.75,7.36%
2026-03,99.89,56.51%,66.5,❌ 暫避觀望,2025,0.25,1784.TWO,-117.75,1.02,37.8,訊聯,-17.86,🏰 高護城河,26.38888888888889,1.19,-38.61,-0.97%
2026-03,114.65,N/A,365.5,⚪ 中性觀察,2025,6.06,6491.TW,-118.16000000000001,20.87,789.0,晶碩,-3.51,📉 獲利侵蝕,6.948669201520913,3.26,-11.08,N/A
2026-03,119.32,N/A,99.6999969482,⚪ 中性觀察,2025,1.39,6752.TWO,-119.32,7.41,262.2,叡揚,0.0,📉 獲利侵蝕,5.70366115264302,16.33,20.95,N/A
2026-03,102.07,46.13%,3825.0,❌ 暫避觀望,2025,15.17,2454.TW,-119.82,66.16,2535.1499999999996,聯發科,-17.75,📉 獲利侵蝕,22.6317969350926,12.32,-1.14,14.55%
2026-03,76.96,N/A,101.5,⚪ 中性觀察,2025,1.34,6104.TWO,-119.94,5.62,230.1,創惟,-42.98,📉 獲利侵蝕,6.616688396349414,27.6,66.87,N/A
2026-03,104.82,N/A,26.5,⚪ 中性觀察,2025,0.27,6910.TWO,-120.44,2.0,72.30000000000001,德鴻,-15.62,📉 獲利侵蝕,5.4979253112033195,30.1,58.93,N/A
2026-03,0.01,41.62%,34.0999984741,⚪ 數據不足,2025,-1.32,2740.TWO,-120.76,-3.19,-137.1,華軒,-120.75,📉 獲利侵蝕,0.0,-45.74,35.27,-45.63%
2026-03,162.97,N/A,79.0999984741,❌ 暫避觀望,2025,0.65,6530.TWO,-121.67,1.95,72.30000000000001,創威,41.3,⚠️ 獲利稀釋,16.410788065165974,16.68,18.9,N/A
2026-03,-53.12,N/A,67.8000030518,❌ 暫避觀望,2025,-0.27,6921.TW,-121.88,0.35,7.649999999999999,嘉雨思-創,-175.0,🌑 雙重衰退,132.94118245450983,28.45,-55.26,N/A
2026-03,196.55,N/A,1260.0,❌ 暫避觀望,2025,7.0,7751.TWO,-121.99000000000001,20.5,748.35,竑騰,74.56,⚠️ 獲利稀釋,25.255562236921225,62.42,60.48,N/A
2026-03,110.02,N/A,149.5,❌ 暫避觀望,2025,0.9,6538.TWO,-122.89,1.15,74.55,倉和,-12.87,📉 獲利侵蝕,30.080482897384307,-34.5,-87.49,N/A
2026-03,115.84,N/A,81.5999984741,⚪ 中性觀察,2025,1.82,9941.TW,-123.75,7.68,288.15000000000003,裕融,-7.91,📉 獲利侵蝕,4.247787531186882,-4.66,-12.45,N/A
2026-03,44.79,N/A,79.4000015259,⚪ 中性觀察,2025,0.19,5534.TW,-124.1,6.0,140.85000000000002,長虹,-79.31,📉 獲利侵蝕,8.455804209361022,-29.66,-23.57,N/A
2026-03,106.18,N/A,37.0999984741,⚪ 中性觀察,2025,0.44,6730.TWO,-124.7,2.14,78.89999999999999,常廣,-18.52,📉 獲利侵蝕,7.053231649068441,7.33,-10.33,N/A
2026-03,127.83,49.30%,60.7999992371,⚪ 中性觀察,2025,1.05,2420.TW,-124.86,3.91,141.3,新巨,2.97,⚠️ 獲利稀釋,6.454352360626327,-2.6,-10.32,35.64%
2026-03,-26.36,56.72%,36.0,⚪ 數據不足,2025,-0.38,3176.TWO,-124.99,-0.78,-9.600000000000001,基亞,-151.35,🏰 高護城河,0.0,15.28,46.94,-48.58%
2026-03,769.01,18.47%,41.4000015259,⚪ 數據不足,2025,1.7,4807.TW,-125.00999999999999,-0.24,-3.4499999999999997,日成-KY,644.0,🔄 轉虧為盈,0.0,19.6,84.62,4.68%
2026-03,148.24,N/A,118.0,⚪ 中性觀察,2025,0.95,6655.TW,-127.46000000000001,3.92,135.6,科定,20.78,⚠️ 獲利稀釋,13.053097345132745,3.86,-18.72,N/A
2026-03,86.45,73.88%,11.75,⚪ 數據不足,2025,-0.24,3085.TWO,-127.63,-0.56,-23.400000000000002,新零售,-41.18,🏰 高護城河,0.0,5.58,41.67,-74.64%
2026-03,298.59,31.57%,81.5,⚪ 中性觀察,2025,1.76,4580.TWO,-127.81999999999996,5.03,195.6,捷流閥業,170.77,⚠️ 獲利稀釋,6.25,-5.55,-42.92,12.43%
2026-03,129.18,46.40%,159.0,❌ 暫避觀望,2025,0.76,4908.TWO,-127.85000000000001,1.98,75.3,前鼎,1.33,⚠️ 獲利稀釋,31.67330677290837,-12.98,-29.79,17.75%
2026-03,133.38,51.54%,1980.0,⚪ 中性觀察,2025,21.37,3533.TW,-128.04,70.17,2491.8,嘉澤,5.34,🏰 高護城河,11.91909463038767,12.28,-15.21,29.92%
2026-03,133.06,N/A,198.0,⚪ 中性觀察,2025,2.97,6146.TWO,-128.85,10.77,405.75,耕興,4.21,⚠️ 獲利稀釋,7.319778188539741,-1.34,-14.93,N/A
2026-03,153.5,N/A,643.8013305664,⚪ 中性觀察,2025,9.3,5904.TWO,-129.17000000000002,29.54,1085.5500000000002,寶雅,24.33,⚠️ 獲利稀釋,8.89596974666851,7.16,10.48,N/A
2026-03,133.24,N/A,53.7999992371,⚪ 中性觀察,2025,1.08,6899.TWO,-129.32000000000002,3.59,130.65,創為精密,3.92,⚠️ 獲利稀釋,6.176808178771527,27.05,7.23,N/A
2026-03,100.47,60.10%,26.9500007629,⚪ 中性觀察,2025,0.16,4166.TWO,-130.9,0.9,28.35,友霖,-30.43,🏰 高護城河,14.259259662910052,14.52,79.17,23.50%
2026-03,234.77,N/A,2030.0,❌ 暫避觀望,2025,15.38,7750.TW,-131.37,35.12,1357.5,新代,103.4,⚠️ 獲利稀釋,22.430939226519335,29.17,51.69,N/A
2026-03,86.74,N/A,68.5999984741,⚪ 中性觀察,2025,0.38,6205.TW,-132.45,2.0,71.55,詮欣,-45.71,📉 獲利侵蝕,14.381551042788262,-3.02,-25.66,N/A
2026-03,239.86,N/A,108.5,❌ 暫避觀望,2025,0.58,4968.TW,-132.72000000000003,2.66,68.55000000000001,立積,107.14,⚠️ 獲利稀釋,23.7417943107221,2.24,56.47,N/A
2026-03,127.49,N/A,29.8500003815,⚪ 中性觀察,2025,0.7,5490.TWO,-133.04999999999998,1.69,67.64999999999999,同亨,-5.56,📉 獲利侵蝕,6.618625361751663,12.01,382.35,N/A
2026-03,149.46,43.28%,523.0,❌ 暫避觀望,2025,2.55,3680.TWO,-133.55,9.43,282.3,家登,15.91,⚠️ 獲利稀釋,27.789585547290116,12.26,-22.51,17.47%
2026-03,136.2,48.05%,38.75,⚪ 中性觀察,2025,0.4,2948.TWO,-133.64,2.14,77.25,寶陞,2.56,⚠️ 獲利稀釋,7.524271844660194,1.84,-2.28,9.02%
2026-03,215.25,42.10%,3210.0,❌ 暫避觀望,2025,16.11,3131.TWO,-134.24,45.48,1553.55,弘塑,81.01,⚠️ 獲利稀釋,30.99353094525442,59.93,56.98,29.56%
2026-03,64.29,N/A,37.0,⚪ 中性觀察,2025,0.11,5906.TW,-134.56,0.98,42.45,台南-KY,-70.27,📉 獲利侵蝕,13.074204946996467,-7.04,-41.32,N/A
2026-03,301.75,N/A,24.0,⚪ 中性觀察,2025,0.08,6171.TWO,-135.08,3.82,158.10000000000002,大城地產,166.67,⚠️ 獲利稀釋,2.2770398481973433,-35.35,-33.33,N/A
2026-03,226.98,41.30%,113.5,❌ 暫避觀望,2025,-0.02,3138.TW,-136.5,1.5,15.3,耀登,90.48,⚠️ 獲利稀釋,111.27450980392156,2.05,-51.49,7.58%
2026-03,115.09,N/A,24.3500003815,⚪ 中性觀察,2025,0.29,5278.TWO,-136.71,1.05,38.849999999999994,尚凡*,-21.62,📉 獲利侵蝕,9.401544548841699,18.28,56.72,N/A
2026-03,124.86,N/A,79.9000015259,⚪ 中性觀察,2025,0.74,6642.TWO,-136.76,2.6,93.15,富致,-11.9,📉 獲利侵蝕,12.866344851191625,3.61,-27.37,N/A
2026-03,182.43,24.70%,11.8999996185,⚪ 中性觀察,2025,0.15,4109.TWO,-136.98000000000002,0.43,13.35,加捷生醫,45.45,⚠️ 獲利稀釋,13.370786088202248,-9.62,-80.37,-7.54%
2026-03,237.41,N/A,49.5999984741,⚪ 數據不足,2025,0.08,6680.TWO,-137.41,-0.29,-35.849999999999994,鑫創電子,100.0,🔄 轉虧為盈,0.0,-15.41,-106.78,N/A
2026-03,102.78,33.68%,0.0,⚪ 數據不足,2025,1.62,1319.TW,-137.46,6.43,0.0,東陽,-34.68,📉 獲利侵蝕,0.0,-1.96,-13.11,18.07%
2026-03,102.54,N/A,72.0,❌ 暫避觀望,2025,0.52,6517.TWO,-137.54000000000002,1.63,45.3,保勝光學,-35.0,📉 獲利侵蝕,23.841059602649008,-1.73,-55.59,N/A
2026-03,137.61,40.70%,11.1999998093,⚪ 數據不足,2025,-0.04,2913.TW,-137.61,-0.15,-5.7,農林,0.0,📉 獲利侵蝕,0.0,9.13,31.82,-7.01%
2026-03,43.67,N/A,26.5499992371,⚪ 中性觀察,2025,0.21,8422.TW,-137.88,1.29,299.54999999999995,可寧衛*,-94.21,📉 獲利侵蝕,1.3294942031597397,-7.53,-87.79,N/A
2026-03,148.7,N/A,128.5,⚪ 中性觀察,2025,2.51,6206.TW,-138.13,6.9,277.65000000000003,飛捷,10.57,⚠️ 獲利稀釋,6.942193408968125,9.26,-0.43,N/A
2026-03,103.42,N/A,75.8000030518,⚪ 中性觀察,2025,0.84,6532.TWO,-138.3,7.31,175.2,瑞耘,-34.88,📉 獲利侵蝕,6.489726288681507,-6.21,81.39,N/A
2026-03,174.21,N/A,20.8999996185,⚪ 數據不足,2025,-0.18,5211.TWO,-138.5,-0.77,-33.3,蒙恬,35.71,⚠️ 獲利稀釋,0.0,34.16,34.19,N/A
2026-03,312.01,25.80%,47.6500015259,⚪ 中性觀察,2025,0.11,3306.TWO,-138.67999999999998,1.95,83.55000000000001,鼎天,173.33,⚠️ 獲利稀釋,8.55475790411131,10.49,-33.45,1.28%
2026-03,148.79,N/A,139.0,⚪ 中性觀察,2025,1.75,8109.TWO,-138.73,6.18,223.8,博大,10.06,⚠️ 獲利稀釋,9.316353887399464,15.04,-4.63,N/A
2026-03,539.09,15.75%,19.2999992371,❌ 暫避觀望,2025,0.06,1414.TW,-139.09000000000003,0.19,5.8500000000000005,東和,400.0,⚠️ 獲利稀釋,49.48717753102564,-10.66,-19.23,-3.56%
2026-03,51.4,N/A,41.2000007629,⚪ 中性觀察,2025,0.1,7770.TWO,-139.35,3.0,78.0,君曜,-87.95,📉 獲利侵蝕,7.9230770697884605,12.79,-47.4,N/A
2026-03,142.19,N/A,222.5,⚪ 中性觀察,2025,3.38,7765.TW,-139.45,11.47,440.70000000000005,中華資安,2.74,⚠️ 獲利稀釋,7.573179033356024,3.64,2.97,N/A
2026-03,70.64,49.97%,51.2999992371,⚪ 中性觀察,2025,0.39,1295.TWO,-139.69,5.29,193.95,生合,-69.05,📉 獲利侵蝕,3.9675173423897916,4.97,-6.08,11.73%
2026-03,30.39,N/A,36.0499992371,⚪ 數據不足,2025,-0.03,6243.TW,-140.07,-0.52,-18.6,迅杰,-109.68,📉 獲利侵蝕,0.0,-12.93,-147.27,N/A
2026-03,108.67,34.23%,39.0499992371,⚪ 中性觀察,2025,0.91,4584.TWO,-140.25,3.43,134.39999999999998,君帆,-31.58,📉 獲利侵蝕,4.3582588434263405,-1.51,-4.72,12.30%
2026-03,104.46,N/A,157.0,⚪ 中性觀察,2025,1.64,2729.TWO,-140.68,6.76,290.85,瓦城,-36.22,📉 獲利侵蝕,8.096957194430118,0.46,-24.75,N/A
2026-03,71.65,42.16%,213.0,❌ 暫避觀望,2025,0.4,3035.TW,-141.57,2.81,99.74999999999999,智原,-69.92,📉 獲利侵蝕,32.03007518796993,62.61,-29.75,2.86%
2026-03,244.55,N/A,57.0999984741,❌ 暫避觀望,2025,0.73,6292.TWO,-141.77,2.0,52.95,迅德,102.78,⚠️ 獲利稀釋,16.175636961501414,-3.28,-48.05,N/A
2026-03,137.6,N/A,276.5,⚪ 中性觀察,2025,4.62,8081.TW,-141.78,17.76,659.1,致新,-4.18,📉 獲利侵蝕,6.292671825216203,5.0,-0.84,N/A
2026-03,133.59,N/A,71.0999984741,⚪ 中性觀察,2025,1.33,6527.TWO,-141.87,5.8,215.7,明達醫,-8.28,📉 獲利侵蝕,4.944367070521558,9.33,15.63,N/A
2026-03,143.49,N/A,16.0,⚪ 數據不足,2025,-0.63,6461.TWO,-141.93,-2.57,-88.05,益得,1.56,⚠️ 獲利稀釋,0.0,170.31,18.35,N/A
2026-03,89.96,N/A,36.0999984741,⚪ 中性觀察,2025,0.64,7715.TWO,-142.2,3.09,127.64999999999999,裕山,-52.24,📉 獲利侵蝕,4.242067975804935,-27.76,-39.84,N/A
2026-03,180.17,47.51%,1320.0,⚪ 中性觀察,2025,13.35,1590.TW,-142.26,42.0,1583.5500000000002,亞德客-KY,37.91,⚠️ 獲利稀釋,12.50355214549588,11.97,10.18,31.25%
2026-03,51.34,32.24%,10.0,⚪ 數據不足,2025,-1.11,1538.TW,-142.72,-1.59,-39.0,正峰,-91.38,📉 獲利侵蝕,0.0,1.9,6.47,-58.77%
2026-03,443.05,N/A,27.0,⚪ 數據不足,2025,0.12,5468.TWO,-143.05,-0.65,-13.65,凱鈺,300.0,🔄 轉虧為盈,0.0,36.88,-246.15,N/A
2026-03,114.65,38.19%,467.5,⚪ 中性觀察,2025,6.19,3034.TW,-143.09,26.87,1029.8999999999999,聯詠,-28.44,📉 獲利侵蝕,6.808913486746286,-2.07,-19.62,16.92%
2026-03,185.98,N/A,249.5,❌ 暫避觀望,2025,0.34,8033.TW,-144.31,0.58,35.24999999999999,雷虎,41.67,⚠️ 獲利稀釋,106.17021276595746,14.37,14.0,N/A
2026-03,125.8,N/A,647.0,⚪ 中性觀察,2025,6.77,4966.TWO,-144.99,34.51,1293.4499999999998,譜瑞-KY,-19.19,📉 獲利侵蝕,7.503189145309058,1.76,6.64,N/A
2026-03,206.98,N/A,6705.0,❌ 暫避觀望,2025,25.7,7769.TW,-145.23999999999998,75.71,2791.5,鴻勁,61.74,⚠️ 獲利稀釋,36.02901665771091,116.34,110.03,N/A
2026-03,237.89,N/A,46.7000007629,⚪ 中性觀察,2025,1.01,4995.TWO,-145.57999999999998,2.25,72.45,晶達,92.31,⚠️ 獲利稀釋,9.668737217991717,-7.32,-50.22,N/A
2026-03,269.52,N/A,15.6499996185,❌ 暫避觀望,2025,0.39,4155.TW,-145.98999999999998,0.58,11.549999999999999,訊映,123.53,⚠️ 獲利稀釋,20.324674829220783,-6.81,-10.94,N/A
2026-03,130.66,33.56%,42.8499984741,⚪ 中性觀察,2025,0.49,1203.TW,-146.18,1.81,63.3,味王,-15.52,📉 獲利侵蝕,10.15402807443128,-10.06,-23.5,14.34%
2026-03,79.57,N/A,77.0,⚪ 中性觀察,2025,0.5,7642.TWO,-146.45999999999998,3.29,130.35000000000002,昶瑞機電,-66.89,📉 獲利侵蝕,8.860759493670885,-15.67,-50.94,N/A
2026-03,177.74,N/A,202.5,❌ 暫避觀望,2025,1.83,7810.TWO,-147.03,6.25,202.2,捷創科技,30.71,⚠️ 獲利稀釋,15.02225519287834,34.56,47.62,N/A
2026-03,107.87,N/A,115.0,❌ 暫避觀望,2025,0.53,8932.TWO,-147.64000000000001,1.85,107.1,智通*,-39.77,📉 獲利侵蝕,16.106442577030812,51.84,-7.07,N/A
2026-03,151.01,N/A,51.0999984741,❌ 暫避觀望,2025,0.32,6821.TWO,-147.67999999999998,1.13,41.699999999999996,聯寶,3.33,⚠️ 獲利稀釋,18.381294415143884,2.84,-5.93,N/A
2026-03,165.36,N/A,369.5,❌ 暫避觀望,2025,2.21,5234.TW,-147.81,7.37,275.1,達興材料,17.55,⚠️ 獲利稀釋,20.14721919302072,12.43,32.55,N/A
2026-03,118.45,N/A,24.3999996185,⚪ 中性觀察,2025,0.26,6671.TW,-148.18,2.37,76.94999999999999,三能-KY,-29.73,📉 獲利侵蝕,4.756335208284601,-2.1,-25.47,N/A
2026-03,86.03,N/A,19.25,⚪ 中性觀察,2025,0.18,8923.TWO,-148.53,0.96,34.199999999999996,時報,-62.5,📉 獲利侵蝕,8.442982456140351,2.69,3.23,N/A
2026-03,119.1,N/A,145.5839996338,❌ 暫避觀望,2025,0.92,4572.TW,-148.87,3.0,106.8,駐龍,-29.77,📉 獲利侵蝕,20.447190959803372,-23.02,-58.85,N/A
2026-03,148.55,41.25%,3195.0,❌ 暫避觀望,2025,9.53,3653.TW,-149.18,36.75,1359.6,健策,-0.63,📉 獲利侵蝕,35.24933804060018,42.0,49.96,31.26%
2026-03,106.56,23.65%,114.0,⚪ 數據不足,2025,0.4,2231.TW,-149.42000000000002,-1.63,-24.3,為升,-42.86,🔄 轉虧為盈,0.0,-21.77,-148.96,-15.73%
2026-03,166.01,N/A,10.3000001907,⚪ 數據不足,2025,-0.21,4188.TWO,-150.01,-0.88,-33.75,安克,16.0,⚠️ 獲利稀釋,0.0,-42.69,-10.0,N/A
2026-03,261.16,N/A,25.6499996185,⚪ 數據不足,2025,0.01,6226.TW,-150.05,-0.28,-9.9,光鼎,111.11,🔄 轉虧為盈,0.0,-3.71,38.64,N/A
2026-03,159.56,N/A,42.4500007629,⚪ 中性觀察,2025,1.08,7753.TWO,-150.47,4.22,157.95,星亞,9.09,⚠️ 獲利稀釋,4.031339103789174,9.51,10.39,N/A
2026-03,167.87,49.56%,17.0499992371,⚪ 數據不足,2025,-0.44,4142.TW,-150.56,-0.57,-47.25000000000001,國光生,17.31,⚠️ 獲利稀釋,0.0,-9.99,1.75,23.11%
2026-03,192.82,N/A,252.5,❌ 暫避觀望,2025,2.1,6719.TW,-150.93,6.58,222.3,力智,41.89,⚠️ 獲利稀釋,17.03778677462888,23.89,198.64,N/A
2026-03,216.06,N/A,1675.0,❌ 暫避觀望,2025,6.23,6683.TWO,-151.18,15.42,550.4999999999999,雍智科技,64.88,⚠️ 獲利稀釋,45.640326975476846,23.03,-12.9,N/A
2026-03,47.85,44.07%,31.1000003815,⚪ 數據不足,2025,-0.01,3086.TWO,-152.4,-0.62,-25.5,華義*,-104.55,📉 獲利侵蝕,0.0,5.99,-192.54,-19.63%
2026-03,166.0,N/A,7320.8647460938,❌ 暫避觀望,2025,19.54,6515.TW,-152.6,46.93,1842.6000000000001,穎崴,13.4,⚠️ 獲利稀釋,59.596749805387496,35.51,40.24,N/A
2026-03,69.99,N/A,99.1999969482,⚪ 中性觀察,2025,0.41,4946.TWO,-152.6,3.14,144.9,辣椒,-82.61,📉 獲利侵蝕,10.26915082279503,786.25,131.69,N/A
2026-03,83.05,N/A,34.9000015259,⚪ 中性觀察,2025,0.58,6962.TW,-152.73000000000002,2.87,120.60000000000001,奕力-KY,-69.68,📉 獲利侵蝕,4.340796209689055,-15.03,-39.39,N/A
2026-03,148.91,49.60%,59.5,⚪ 中性觀察,2025,0.51,2756.TWO,-152.76,3.93,125.39999999999999,聯發國際,-3.85,📉 獲利侵蝕,7.117224880382776,69.66,61.83,5.94%
2026-03,125.85,38.12%,67.8000030518,❌ 暫避觀望,2025,0.24,3438.TWO,-153.12,1.0,29.250000000000004,類比科,-27.27,📉 獲利侵蝕,34.76923233425641,4.92,-33.77,-0.86%
2026-03,124.98,N/A,124.0,⚪ 中性觀察,2025,1.86,6585.TW,-153.44,5.64,210.0,鼎基,-28.46,📉 獲利侵蝕,8.857142857142858,-13.21,-45.5,N/A
2026-03,55.25,23.48%,21.1000003815,❌ 暫避觀望,2025,0.01,3308.TW,-153.53,0.68,7.95,聯德,-98.28,📉 獲利侵蝕,39.8113214745283,-88.36,-32.0,-362.94%
2026-03,60.26,34.04%,76.9000015259,⚪ 中性觀察,2025,0.16,2348.TW,-153.63,6.85,208.2,海悅,-93.37,📉 獲利侵蝕,5.5403459312608065,-27.63,-51.27,22.47%
2026-03,108.08,N/A,27.7999992371,⚪ 中性觀察,2025,0.53,1524.TW,-154.0,1.95,68.7,耿鼎,-45.92,📉 獲利侵蝕,6.069868829061135,-12.78,-45.98,N/A
2026-03,177.0,46.23%,0.0,⚪ 數據不足,2025,0.71,2617.TW,-154.59,3.18,0.0,台航,22.41,⚠️ 獲利稀釋,0.0,-2.28,3.25,41.07%
2026-03,199.88,34.82%,29.5,⚪ 數據不足,2025,-0.29,3122.TWO,-154.6,-1.75,-67.95,笙泉,45.28,⚠️ 獲利稀釋,0.0,-11.1,-22.38,-12.95%
2026-03,159.07,N/A,54.0999984741,⚪ 數據不足,2025,-0.68,6695.TW,-154.78,-1.83,-87.9,芯鼎,4.29,⚠️ 獲利稀釋,0.0,10.49,-355.0,N/A
2026-03,225.35,58.57%,1260.0,❌ 暫避觀望,2025,3.68,3491.TWO,-154.98,7.83,290.7,昇達科,70.37,🏰 高護城河,65.015479876161,5.02,-12.03,27.57%
2026-03,200.61,N/A,52.4159965515,⚪ 中性觀察,2025,0.83,6161.TWO,-155.0,2.72,100.05,捷波,45.61,⚠️ 獲利稀釋,7.8584702476012,12.38,-20.23,N/A
2026-03,132.18,N/A,126.0,⚪ 中性觀察,2025,1.29,4163.TWO,-155.49,5.13,179.25000000000003,鐿鈦,-23.31,📉 獲利侵蝕,10.543933054393305,1.22,-5.16,N/A
2026-03,140.64,N/A,175.0,⚪ 中性觀察,2025,1.6,6761.TWO,-155.52999999999997,7.34,269.25,穩得,-14.89,📉 獲利侵蝕,9.749303621169917,-2.32,2.89,N/A
