Quantum AI Pro 分析報告 (20260319)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                                   Reason
   6902.TW                        GOGOLOOK    6.5    76.90 🚀 極強勢攻擊   35.0% 趨勢強勁 / 【EPS連2成長 | 營收爆發(37.39%) | 董監持股增加】
  3088.TWO                              艾訊    6.5    83.10 🚀 極強勢攻擊   45.0% 趨勢強勁 / 【EPS連2成長 | 營收爆發(50.04%) | 董監持股增加】
  5536.TWO                             聖暉*    6.5   680.00 🚀 極強勢攻擊   50.0% 趨勢強勁 / 【EPS連2成長 | 營收爆發(38.79%) | 董監持股增加】
  4556.TWO                              旭然    5.5    28.50 🚀 極強勢攻擊   55.6%          趨勢強勁 / 【EPS連2成長 | 營收爆發(31.02%)】
   2423.TW                              固緯    5.5    48.35 🚀 極強勢攻擊   50.0%          趨勢強勁 / 【EPS連2成長 | 營收爆發(46.67%)】
  3663.TWO                              鑫科    5.5    74.50 🚀 極強勢攻擊   38.5%         趨勢強勁 / 【EPS連2成長 | 營收爆發(157.91%)】
   4770.TW                              上品    5.5   232.00 🚀 極強勢攻擊   30.8%          趨勢強勁 / 【EPS連2成長 | 營收爆發(51.15%)】
  5498.TWO                              凱崴    5.5    62.80 🚀 極強勢攻擊   53.8%          趨勢強勁 / 【EPS連2成長 | 營收爆發(54.92%)】
   4967.TW                              十銓    5.5   271.00 🚀 極強勢攻擊   50.0%         趨勢強勁 / 【EPS連2成長 | 營收爆發(112.73%)】
  4973.TWO                              廣穎    5.5    98.20 🚀 極強勢攻擊   70.0%          趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
   8462.TW                              柏文    5.5   143.00 🚀 極強勢攻擊    0.0%          趨勢強勁 / 【EPS連2成長 | 營收爆發(30.55%)】
  4806.TWO                            桂田文創    5.5    11.75 🚀 極強勢攻擊   31.6%         趨勢強勁 / 【EPS連2成長 | 營收爆發(203.86%)】
  4542.TWO                              科嶠    5.0   196.00 🚀 極強勢攻擊   50.0%           趨勢強勁 / 【營收爆發(96.66%) | 董監持股增加】
   3036.TW                              文曄    5.0   250.00 🚀 極強勢攻擊   89.5%          趨勢強勁 / 【營收爆發(151.67%) | 董監持股增加】
  3093.TWO                             港建*    5.0    53.90 🚀 極強勢攻擊   63.2%            趨勢強勁 / 【營收爆發(90.8%) | 董監持股增加】
   5706.TW                              鳳凰    4.5    51.50 🚀 極強勢攻擊   33.3%                趨勢強勁 / 【EPS連2成長 | 董監持股增加】
   6120.TW                              達運    4.5    13.35 🚀 極強勢攻擊   61.5%                趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  8299.TWO                              群聯    4.5  1960.00 🚀 極強勢攻擊   42.1%       【EPS連2成長 | 營收爆發(169.43%) | 董監持股增加】
   3706.TW                              神達    4.0    82.10 🚀 極強勢攻擊   43.8%                    趨勢強勁 / 【營收爆發(34.35%)】
   2406.TW                              國碩    4.0    36.45 🚀 極強勢攻擊   56.2%                   趨勢強勁 / 【營收爆發(188.65%)】
  6016.TWO                             康和證    4.0    17.60 🚀 極強勢攻擊   42.1%                   趨勢強勁 / 【營收爆發(151.85%)】
  7583.TWO                            國際海洋    4.0    73.00 🚀 極強勢攻擊   54.5%                    趨勢強勁 / 【營收爆發(64.81%)】
   6139.TW                              亞翔    4.0   587.00 🚀 極強勢攻擊   60.0%                    趨勢強勁 / 【營收爆發(87.64%)】
  8472.TWO                             夠麻吉    4.0    80.00 🚀 極強勢攻擊   60.0%                    趨勢強勁 / 【營收爆發(30.76%)】
   6024.TW                             群益期    4.0    55.00 🚀 極強勢攻擊   42.9%                   趨勢強勁 / 【營收爆發(152.89%)】
  6223.TWO                              旺矽    4.0  3665.00 🚀 極強勢攻擊   60.0%                    趨勢強勁 / 【營收爆發(33.06%)】
  3066.TWO                              李洲    4.0    24.00 🚀 極強勢攻擊   58.3%                    趨勢強勁 / 【營收爆發(42.57%)】
   6531.TW                             愛普*    4.0   551.00 🚀 極強勢攻擊   75.0%                   趨勢強勁 / 【營收爆發(146.68%)】
  5514.TWO                              三豐    4.0    16.10 🚀 極強勢攻擊   40.0%                  趨勢強勁 / 【營收爆發(6851.87%)】
  6727.TWO                            亞泰金屬    4.0   299.50 🚀 極強勢攻擊   61.5%                    趨勢強勁 / 【營收爆發(265.8%)】
   6477.TW                              安集    4.0    37.60 🚀 極強勢攻擊   60.0%                    趨勢強勁 / 【營收爆發(78.94%)】
   3033.TW                              威健    4.0    35.20 🚀 極強勢攻擊   30.8%                    趨勢強勁 / 【營收爆發(59.01%)】
   2414.TW                              精技    4.0    44.10 🚀 極強勢攻擊   42.9%                    趨勢強勁 / 【營收爆發(54.11%)】
   2425.TW                              承啟    4.0    31.00 🚀 極強勢攻擊    0.0%                    趨勢強勁 / 【營收爆發(43.93%)】
   2010.TW                              春源    4.0    24.75 🚀 極強勢攻擊   46.7%                    趨勢強勁 / 【營收爆發(30.29%)】
  6788.TWO                             華景電    4.0   371.00 🚀 極強勢攻擊   66.7%                    趨勢強勁 / 【營收爆發(35.54%)】
  4721.TWO                             美琪瑪    4.0    72.00 🚀 極強勢攻擊   33.3%                     趨勢強勁 / 【營收爆發(31.1%)】
   2308.TW                             台達電    4.0  1455.00 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(32.87%)】
  5345.TWO                              馥鴻    4.0    22.50 🚀 極強勢攻擊    0.0%                   趨勢強勁 / 【營收爆發(214.64%)】
  5351.TWO                              鈺創    4.0    84.30 🚀 極強勢攻擊   53.3%                   趨勢強勁 / 【營收爆發(310.99%)】
  5205.TWO                              中茂    4.0    27.35 🚀 極強勢攻擊   50.0%                   趨勢強勁 / 【營收爆發(204.44%)】
  6903.TWO                              巨漢    4.0   312.00 🚀 極強勢攻擊   50.0%                   趨勢強勁 / 【營收爆發(586.45%)】
  6265.TWO                             方土昶    4.0    46.15 🚀 極強勢攻擊   66.7%                   趨勢強勁 / 【營收爆發(435.72%)】
  1294.TWO                            漢田生技    4.0    83.60 🚀 極強勢攻擊   14.3%                   趨勢強勁 / 【營收爆發(117.94%)】
   8112.TW                              至上    4.0    91.70 🚀 極強勢攻擊   50.0%                   趨勢強勁 / 【營收爆發(136.81%)】
  7781.TWO                            昕力資*    4.0    33.55 🚀 極強勢攻擊   40.0%                    趨勢強勁 / 【營收爆發(42.08%)】
  3555.TWO                             博士旺    4.0   224.50 🚀 極強勢攻擊   66.7%                  趨勢強勁 / 【營收爆發(3727.37%)】
   3702.TW                             大聯大    4.0    93.00 🚀 極強勢攻擊   72.2%                    趨勢強勁 / 【營收爆發(44.57%)】
   8996.TW                              高力    4.0   951.00 🚀 極強勢攻擊   50.0%                   趨勢強勁 / 【營收爆發(205.73%)】
  6637.TWO                              醫影    4.0    74.20 🚀 極強勢攻擊   54.5%                   趨勢強勁 / 【營收爆發(196.31%)】
   2451.TW                              創見    4.0   309.00 🚀 極強勢攻擊   45.5%                   趨勢強勁 / 【營收爆發(246.28%)】
  6174.TWO                             安��    1.5    21.45  📈 多頭續攻   50.0%                                【EPS連2成長】
  3083.TWO                              網龍    1.5    28.00  📈 多頭續攻   50.0%                                【EPS連2成長】
   2885.TW                             元大金    1.5    44.25  📈 多頭續攻   37.5%                 【EPS連2成長 | 營收爆發(36.23%)】
   2484.TW                              希華    1.5    27.90  📈 多頭續攻    0.0%                                【EPS連2成長】
   2428.TW                              興勤    1.5   162.00  📈 多頭續攻  100.0%                                【EPS連2成長】
   1528.TW                              恩德    1.5    23.10  📈 多頭續攻   62.5%                 【EPS連2成長 | 營收爆發(44.26%)】
   6206.TW                              飛捷    1.5   101.50  📈 多頭續攻  100.0%                                【EPS連2成長】
   1583.TW                              程泰    1.5    43.65  📈 多頭續攻   50.0%                                【EPS連2成長】
   7730.TW                            暉盛-創    1.5   142.50  📈 多頭續攻   50.0%                                【EPS連2成長】
   6202.TW                              盛群    1.5    56.30  📈 多頭續攻   50.0%                                【EPS連2成長】
  8930.TWO                              青鋼    1.5    32.50  📈 多頭續攻   33.3%                                【EPS連2成長】
  8034.TWO                              榮群    1.5    25.05  📈 多頭續攻   14.3%                                【EPS連2成長】
   4576.TW                           大銀微系統    1.5   119.00  📈 多頭續攻   50.0%                                【EPS連2成長】
  6275.TWO                              元山    1.5    49.90  📈 多頭續攻   25.0%                 【EPS連2成長 | 營收爆發(40.35%)】
   2313.TW                              華通    1.5   223.50  📈 多頭續攻   60.0%                                【EPS連2成長】
   2374.TW                              佳能    1.5    71.00  📈 多頭續攻   50.0%                 【EPS連2成長 | 營收爆發(109.5%)】
   2436.TW                             偉詮電    1.5    66.10  📈 多頭續攻   41.7%                                【EPS連2成長】
   2317.TW                              鴻海    1.5   205.00  📈 多頭續攻   55.6%                                【EPS連2成長】
   6770.TW                             力積電    1.5    75.00  📈 多頭續攻   55.6%                                【EPS連2成長】
  8096.TWO                              擎亞    1.5    86.30  📈 多頭續攻   75.0%                                【EPS連2成長】
   2371.TW                              大同    1.5    31.20  📈 多頭續攻   40.0%                                【EPS連2成長】
  6231.TWO                              系微    1.5   246.00  📈 多頭續攻   50.0%                                【EPS連2成長】
   5234.TW                            達興材料    1.5   392.00  📈 多頭續攻  100.0%                                【EPS連2成長】
   3645.TW                              達邁    1.5    80.90  📈 多頭續攻   80.0%                                【EPS連2成長】
   2542.TW                             興富發    1.5    35.85  📈 多頭續攻   27.3%               【EPS連2成長 | 營收爆發(2480.63%)】
   6451.TW                           訊芯-KY    1.5   272.00  📈 多頭續攻   66.7%                                【EPS連2成長】
   8463.TW                             潤泰材    1.5    23.95  📈 多頭續攻   50.0%                                【EPS連2成長】
  3141.TWO                              晶宏    1.5    45.65  📈 多頭續攻   50.0%                                【EPS連2成長】
   4142.TW                             國光生    1.5    18.05  📈 多頭續攻    0.0%                                【EPS連2成長】
  6220.TWO                              岳豐    1.5    35.05  📈 多頭續攻   50.0%                                【EPS連2成長】
  3587.TWO                              閎康    1.5   209.00  📈 多頭續攻   66.7%                                【EPS連2成長】
   1435.TW                              中福    1.5    18.55  📈 多頭續攻    0.0%                                【EPS連2成長】
  3205.TWO                              佰研    1.5    50.30  📈 多頭續攻   25.0%                 【EPS連2成長 | 營收爆發(33.97%)】
  3594.TWO                              磐儀    1.5    42.15  📈 多頭續攻   50.0%                                【EPS連2成長】
  6855.TWO                             數泓科    1.5   113.50  📈 多頭續攻    0.0%                                【EPS連2成長】
  3265.TWO                             台星科    1.5   138.50  📈 多頭續攻  100.0%                                【EPS連2成長】
  6291.TWO                              沛亨    1.5   361.50  📈 多頭續攻   50.0%                                【EPS連2成長】
   1762.TW                             中化生    1.0    29.15 ☁️ 區間整理   28.6%           趨勢強勁 / 【營收爆發(40.01%) | ⚠️毛利負值】
   1537.TW                              廣隆    1.0   124.00 ☁️ 區間整理   50.0%                                 【董監持股增加】
   6906.TW                             現觀科    1.0    69.30 ☁️ 區間整理   50.0%                                 【董監持股增加】
   7780.TW                           大研生醫*    1.0    19.25 ☁️ 區間整理   26.7%                  【營收爆發(61.36%) | 董監持股增加】
   2439.TW                              美律    1.0    83.80 ☁️ 區間整理   50.0%                                 【董監持股增加】
   4737.TW                              華廣    1.0    62.60 ☁️ 區間整理  100.0%                                 【董監持股增加】
   2442.TW                             新美齊    1.0    20.45 ☁️ 區間整理   50.0%                                 【董監持股增加】
   1312.TW                              國喬    1.0    14.40 ☁️ 區間整理   50.0%           趨勢強勁 / 【營收爆發(84.42%) | ⚠️毛利負值】
   1101.TW                              台泥    1.0    23.90 ☁️ 區間整理   37.5%                                 【董監持股增加】
   6965.TW                           中傑-KY    1.0    83.00 ☁️ 區間整理    0.0%                                 【董監持股增加】
  8932.TWO                             智通*    1.0    82.10 ☁️ 區間整理   45.5%                  【營收爆發(30.79%) | 董監持股增加】
  4946.TWO                              辣椒    1.0   136.50 ☁️ 區間整理   37.5%                                 【董監持股增加】
   3419.TW                              譁裕    1.0    16.30 ☁️ 區間整理   50.0%                                 【董監持股增加】
  4530.TWO                              宏易    1.0    29.00 ☁️ 區間整理   50.0%                                 【董監持股增加】
  6762.TWO                              達亞    1.0   170.00 ☁️ 區間整理   25.0%                                 【董監持股增加】
  6925.TWO                              意藍    0.5    74.60 ☁️ 區間整理   50.0%                       【EPS連2成長 | 董監持股增加】
   2617.TW                              台航    0.0    31.95 ☁️ 區間整理   46.2%                                  【無財報資料】
   2486.TW                              一詮    0.0   161.00 ☁️ 區間整理   72.7%                                         
   2834.TW                             臺企銀    0.0    15.05 ☁️ 區間整理   66.7%                                         
 00982A.TW                        主動群益台灣強棒    0.0    16.84 ☁️ 區間整理   56.2%                                         
   2380.TW                              虹光    0.0     6.67 ☁️ 區間整理   22.2%                                         
  5347.TWO                              世界    0.0   117.50 ☁️ 區間整理   71.4%                                         
  7712.TWO                           博盛半導體    0.0   123.00 ☁️ 區間整理   20.0%                                         
   1310.TW                              台苯    0.0    11.85 ☁️ 區間整理   63.6%                                         
  6143.TWO                              振曜    0.0    99.30 ☁️ 區間整理   42.9%                                         
 00877.TWO                          復華中國5G    0.0    28.46 ☁️ 區間整理   55.6%                                         
  5386.TWO                              青雲    0.0   441.00 ☁️ 區間整理   80.0%                         【營收爆發(1025.37%)】
   6695.TW                              芯鼎    0.0    41.10 ☁️ 區間整理   50.0%                                         
00687B.TWO                         國泰20年美債    0.0    28.42 ☁️ 區間整理   46.7%                                         
   6257.TW                              矽格    0.0   134.50 ☁️ 區間整理   36.4%                                         
  6664.TWO                              群翊    0.0   280.00 ☁️ 區間整理   33.3%                                         
  3438.TWO                             類比科    0.0    46.50 ☁️ 區間整理   50.0%                                  【無財報資料】
  4743.TWO                              合一    0.0    52.50 ☁️ 區間整理   75.0%                                  【無財報資料】
   3532.TW                             台勝科    0.0   153.00 ☁️ 區間整理   50.0%                                         
  2066.TWO                              世德    0.0    49.70 ☁️ 區間整理   83.3%                                         
   3209.TW                              全科    0.0    43.25 ☁️ 區間整理   40.0%                                  【無財報資料】
   8215.TW                             明基材    0.0    24.45 ☁️ 區間整理   26.7%                                  【無財報資料】
  6233.TWO                              旺玖    0.0    29.05 ☁️ 區間整理   40.0%                                         
   2404.TW                              漢唐    0.0   915.00 ☁️ 區間整理   68.4%                           【營收爆發(58.89%)】
  6244.TWO                              茂迪    0.0    32.70 ☁️ 區間整理   50.0%                                         
   9918.TW                             欣天然    0.0    48.75 ☁️ 區間整理   66.7%                                         
  8089.TWO                            康全電訊    0.0    24.25 ☁️ 區間整理   60.0%                                         
  1815.TWO                              富喬    0.0   111.50 ☁️ 區間整理   33.3%                                         
   6192.TW                              巨路    0.0   119.00 ☁️ 區間整理   16.7%                                  【無財報資料】
   6890.TW                           來億-KY    0.0   171.50 ☁️ 區間整理   66.7%                                         
  8087.TWO                            麗升能源    0.0    34.75 ☁️ 區間整理   40.0%                           【營收爆發(883.4%)】
   1235.TW                              興泰    0.0    36.15 ☁️ 區間整理   42.9%                          【營收爆發(177.24%)】
   2239.TW                           英利-KY    0.0    23.35 ☁️ 區間整理   77.8%                                         
  3234.TWO                              光環    0.0    93.50 ☁️ 區間整理   75.0%                                         
00795B.TWO                       中信美國公債20年    0.0    27.61 ☁️ 區間整理   47.1%                                         
  7709.TWO                              榮田    0.0    56.70 ☁️ 區間整理   50.0%                                         
   1432.TW                             大魯閣    0.0    18.10 ☁️ 區間整理   44.4%                                         
   3661.TW                           世芯-KY    0.0  3220.00 ☁️ 區間整理   20.0%                                         
   6592.TW                            和潤企業    0.0    63.90 ☁️ 區間整理   46.7%                                         
  3073.TWO                            天方能源    0.0    28.80 ☁️ 區間整理   50.0%                         【營收爆發(1048.46%)】
   3308.TW                              聯德    0.0    21.60 ☁️ 區間整理   54.5%                                         
  3268.TWO                             海德威    0.0    15.05 ☁️ 區間整理   68.8%                                  【無財報資料】
   3711.TW                           日月光投控    0.0   347.00 ☁️ 區間整理   37.5%                                         
  3178.TWO                              公準    0.0    53.50 ☁️ 區間整理   50.0%                                         
   2103.TW                              台橡    0.0    21.95 ☁️ 區間整理   45.5%                                         
  00909.TW                        國泰數位支付服務    0.0    39.85 ☁️ 區間整理   53.8%                                         
  3508.TWO                              位速    0.0    52.30 ☁️ 區間整理   62.5%                           【營收爆發(30.65%)】
   9931.TW                              欣高    0.0    41.80 ☁️ 區間整理   38.5%                                         
   3653.TW                              健策    0.0  3900.00 ☁️ 區間整理   38.5%                                         
   6215.TW                              和椿    0.0   108.00 ☁️ 區間整理   42.1%                                  【無財報資料】
 009817.TW                         國泰日本不動產    0.0     9.73 ☁️ 區間整理   50.0%                                         
   2393.TW                              億光    0.0    68.60 ☁️ 區間整理   77.8%                                         
  3615.TWO                              安可    0.0    33.35 ☁️ 區間整理   87.5%                                         
  6207.TWO                              雷科    0.0    50.30 ☁️ 區間整理   50.0%                                         
   6782.TW                              視陽    0.0   207.50 ☁️ 區間整理    0.0%                                         
  3152.TWO                              璟德    0.0   141.50 ☁️ 區間整理   50.0%                                         
   2305.TW                              全友    0.0    14.80 ☁️ 區間整理   33.3%                                  【無財報資料】
00696B.TWO                         富邦美債20年    0.0    29.78 ☁️ 區間整理   41.7%                                         
  6188.TWO                              廣明    0.0    96.90 ☁️ 區間整理   75.0%                                         
   8033.TW                              雷虎    0.0   151.00 ☁️ 區間整理   50.0%                                         
  3624.TWO                              光頡    0.0    51.70 ☁️ 區間整理   57.1%                                         
  4728.TWO                              雙美    0.0   389.00 ☁️ 區間整理   44.4%                                         
 00655L.TW CATHAY SECS INV TRUST CO LTD FT    0.0    32.58 ☁️ 區間整理   66.7%                                         
   1438.TW                            三地開發    0.0    29.55 ☁️ 區間整理    0.0%                                         
   2466.TW                             冠西電    0.0    52.00 ☁️ 區間整理   25.0%                           【營收爆發(54.54%)】
   1477.TW                              聚陽    0.0   293.00 ☁️ 區間整理   35.3%                                         
   3032.TW                              偉訓    0.0    64.50 ☁️ 區間整理   28.6%                           【營收爆發(41.57%)】
   2426.TW                              鼎元    0.0    34.70 ☁️ 區間整理   53.8%                                         
  1796.TWO                            金穎生技    0.0    37.95 ☁️ 區間整理   80.0%                                  【無財報資料】
  6292.TWO                              迅德    0.0    50.10 ☁️ 區間整理   50.0%                                  【無財報資料】
  3580.TWO                             友威科    0.0    70.80 ☁️ 區間整理   50.0%                                  【無財報資料】
00725B.TWO                        國泰投資級公司債    0.0    35.28 ☁️ 區間整理   53.3%                                         
   3189.TW                              景碩    0.0   383.50 ☁️ 區間整理   50.0%                                         
   2501.TW                              國建    0.0    23.25 ☁️ 區間整理   33.3%                                  【無財報資料】
  6486.TWO                              互動    0.0    84.50 ☁️ 區間整理   20.0%                                         
   2881.TW                             富邦金    0.0    88.20 ☁️ 區間整理   33.3%                                         
   6928.TW                            攸泰科技    0.0    47.05 ☁️ 區間整理   50.0%                                         
   2338.TW                              光罩    0.0    53.50 ☁️ 區間整理   33.3%                                         
  00952.TW                        凱基台灣AI50    0.0    13.44 ☁️ 區間整理   50.0%                                  【無財報資料】
   6505.TW                             台塑化    0.0    57.40 ☁️ 區間整理   50.0%                                         
  8358.TWO                              金居    0.0   269.00 ☁️ 區間整理   38.5%                           【營收爆發(45.92%)】
  8936.TWO                              國統    0.0    54.10 ☁️ 區間整理   31.6%                                  【無財報資料】
   2347.TW                              聯強    0.0    78.40 ☁️ 區間整理   54.5%                                         
  6761.TWO                              穩得    0.0   168.00 ☁️ 區間整理   30.8%                                         
   2359.TW                             所羅門    0.0   116.50 ☁️ 區間整理   56.2%                                         
   6706.TW                              惠特    0.0   121.50 ☁️ 區間整理   28.6%                                         
   6754.TW                            匯僑設計    0.0    45.55 ☁️ 區間整理   61.5%                                  【無財報資料】
  8111.TWO                             立��    0.0    65.60 ☁️ 區間整理   26.7%                                         
   2492.TW                             華新科    0.0   137.00 ☁️ 區間整理   45.5%                                         
   8482.TW                           商億-KY    0.0    47.90 ☁️ 區間整理   50.0%                                  【無財報資料】
  8477.TWO                             創業家    0.0    13.70 ☁️ 區間整理   50.0%                                         
  4303.TWO                              信立    0.0    57.10 ☁️ 區間整理   33.3%                                  【無財報資料】
 00982D.TW                        主動富邦動態入息    0.0    10.05 ☁️ 區間整理    0.0%                                         
  8076.TWO                              伍豐    0.0    26.90 ☁️ 區間整理    0.0%                                  【無財報資料】
 00663L.TW                        國泰臺灣加權正2    0.0    61.75 ☁️ 區間整理   66.7%                                         
  7812.TWO                           稜研科技*    0.0    81.20 ☁️ 區間整理   68.4%                                         
  6983.TWO                            華洋精機    0.0   497.00 ☁️ 區間整理   50.0%                                         
  6542.TWO                              隆中    0.0    52.00 ☁️ 區間整理   57.9%                                  【無財報資料】
   3504.TW                             揚明光    0.0    59.60 ☁️ 區間整理   26.3%                                         
   2607.TW                              榮運    0.0    52.90 ☁️ 區間整理   47.1%                                         
   3416.TW                             融程電    0.0   150.50 ☁️ 區間整理   44.4%                                         
  5487.TWO                              通泰    0.0    28.10 ☁️ 區間整理   31.6%                                         
   2634.TW                              漢翔    0.0    50.20 ☁️ 區間整理   38.5%                                         
   3515.TW                              華擎    0.0   220.00 ☁️ 區間整理   41.7%                                  【無財報資料】
  5371.TWO                             中光電    0.0    77.60 ☁️ 區間整理   66.7%                                         
  3541.TWO                              西柏    0.0    23.90 ☁️ 區間整理   68.4%                                         
  00939.TW                        統一台灣高息動能    0.0    15.87 ☁️ 區間整理   28.6%                                         
  4711.TWO                              永純    0.0    16.95 ☁️ 區間整理   61.1%                                  【無財報資料】
   4441.TW                            振大環球    0.0   211.00 ☁️ 區間整理   50.0%                                  【無財報資料】
  4171.TWO                              瑞基    0.0    18.80 ☁️ 區間整理   50.0%                           【營收爆發(84.93%)】
   5388.TW                              中磊    0.0    79.50 ☁️ 區間整理   66.7%                                         
   5222.TW                              全訊    0.0   133.00 ☁️ 區間整理   50.0%                                         
  4166.TWO                              友霖    0.0    24.30 ☁️ 區間整理   68.4%                                  【無財報資料】
   2331.TW                              精英    0.0    23.45 ☁️ 區間整理   36.4%                           【營收爆發(34.01%)】
  6101.TWO                            寬魚國際    0.0    37.20 ☁️ 區間整理   75.0%                          【營收爆發(685.99%)】
  8917.TWO                              欣泰    0.0    56.90 ☁️ 區間整理   50.0%                                         
   7788.TW                            松川精密    0.0   152.50 ☁️ 區間整理   50.0%                                         
   6834.TW                            天二科技    0.0    31.50 ☁️ 區間整理   60.0%                                  【無財報資料】
  3680.TWO                              家登    0.0   393.00 ☁️ 區間整理   66.7%                           【營收爆發(62.74%)】
  3230.TWO                              錦明    0.0    41.70 ☁️ 區間整理   50.0%                                         
   2480.TW                             敦陽科    0.0   143.00 ☁️ 區間整理   45.5%                           【營收爆發(31.32%)】
   1413.TW                              宏洲    0.0     9.61 ☁️ 區間整理   50.0%                                  【無財報資料】
  6469.TWO                              大樹    0.0    81.00 ☁️ 區間整理   77.8%                                         
  4304.TWO                              勝昱    0.0    27.45 ☁️ 區間整理   50.0%                                         
   6112.TW                             邁達特    0.0    49.25 ☁️ 區間整理   60.0%                                         
   2233.TW                              宇隆    0.0   231.50 ☁️ 區間整理   40.0%                                         
   2601.TW                              益航    0.0     6.12 ☁️ 區間整理   33.3%                                         
  5272.TWO                              笙科    0.0    23.55 ☁️ 區間整理   50.0%                                         
   2258.TW                          鴻華先進-創    0.0    30.70 ☁️ 區間整理   40.0%                                         
  8054.TWO                              安國    0.0    96.20 ☁️ 區間整理   65.0%                                  【無財報資料】
   2449.TW                            京元電子    0.0   316.00 ☁️ 區間整理   66.7%                           【營收爆發(41.05%)】
  5443.TWO                              均豪    0.0   103.00 ☁️ 區間整理   16.7%                                         
  3611.TWO                              鼎翰    0.0   188.50 ☁️ 區間整理   75.0%                                         
  3713.TWO                            新晶投控    0.0    17.30 ☁️ 區間整理   54.5%                                         
   2438.TW                              翔耀    0.0    23.20 ☁️ 區間整理   50.0%                          【營收爆發(281.18%)】
   2231.TW                              為升    0.0    80.80 ☁️ 區間整理   56.2%                                         
   2354.TW                              鴻準    0.0    53.20 ☁️ 區間整理   54.5%                                         
   6901.TW                            鑽石投資    0.0    14.20 ☁️ 區間整理   66.7%                                  【無財報資料】
  00735.TW                          國泰臺韓科技    0.0    70.00 ☁️ 區間整理   80.0%                                         
  3227.TWO                              原相    0.0   190.50 ☁️ 區間整理   50.0%                                         
  4577.TWO                            達航科技    0.0    89.40 ☁️ 區間整理   70.6%                                         
   5269.TW                              祥碩    0.0  1205.00 ☁️ 區間整理   60.0%                           【營收爆發(58.31%)】
   2069.TW                              運錩    0.0    18.50 ☁️ 區間整理   60.0%                                         
   3010.TW                              華立    0.0   135.50 ☁️ 區間整理   44.4%                                         
  00891.TW                         中信關鍵半導體    0.0    24.61 ☁️ 區間整理   61.5%                                         
 00995A.TW                        主動中信台灣卓越    0.0    12.31 ☁️ 區間整理   83.3%                                         
  3551.TWO                              世禾    0.0   177.50 ☁️ 區間整理   50.0%                                         
   6243.TW                              迅杰    0.0    30.90 ☁️ 區間整理   58.8%                                         
   3229.TW                              晟鈦    0.0    17.75 ☁️ 區間整理   50.0%                                  【無財報資料】
   2105.TW                              正新    0.0    29.55 ☁️ 區間整理   31.2%                                         
  3570.TWO                              大塚    0.0   170.50 ☁️ 區間整理   22.2%                            【營收爆發(67.7%)】
   9941.TW                              裕融    0.0    76.20 ☁️ 區間整理   38.5%                                         
  2949.TWO                             欣新網    0.0    61.90 ☁️ 區間整理   50.0%                                  【無財報資料】
   2421.TW                              建準    0.0   144.50 ☁️ 區間整理   62.5%                                         
  3207.TWO                              耀勝    0.0    68.50 ☁️ 區間整理   14.3%                           【營收爆發(45.99%)】
   6669.TW                              緯穎    0.0  3765.00 ☁️ 區間整理   54.5%                          【營收爆發(103.44%)】
  4939.TWO                              亞電    0.0    30.75 ☁️ 區間整理   41.2%                                         
 009801.TW                        中信美國創新科技    0.0    10.43 ☁️ 區間整理  100.0%                                         
   1609.TW                              大亞    0.0    34.30 ☁️ 區間整理   38.5%                           【營收爆發(41.09%)】
  6560.TWO                             欣普羅    0.0    40.65 ☁️ 區間整理   44.4%                           【營收爆發(55.97%)】
  2640.TWO                             大車隊    0.0   144.50 ☁️ 區間整理   53.8%                                         
   2328.TW                              廣宇    0.0    46.25 ☁️ 區間整理   44.4%                                         
  4131.TWO                              浩泰    0.0    36.20 ☁️ 區間整理   61.5%                                         
   2801.TW                              彰銀    0.0    20.60 ☁️ 區間整理   42.9%                                         
  7718.TWO                              友鋮    0.0    55.00 ☁️ 區間整理   58.3%                                  【無財報資料】
  4113.TWO                              聯上    0.0    17.55 ☁️ 區間整理   60.0%                                  【無財報資料】
   6283.TW                              淳安    0.0    20.65 ☁️ 區間整理   57.1%                                  【無財報資料】
  6725.TWO                            矽科宏晟    0.0   234.50 ☁️ 區間整理   50.0%                                  【無財報資料】
   6655.TW                              科定    0.0   130.00 ☁️ 區間整理   61.1%                           【營收爆發(82.66%)】
  8455.TWO                           大拓-KY    0.0    21.60 ☁️ 區間整理   66.7%                                         
  4130.TWO                              健亞    0.0    32.20 ☁️ 區間整理   38.5%                                         
   2491.TW                             吉祥全    0.0    16.70 ☁️ 區間整理   50.0%                                  【無財報資料】
  6134.TWO                              萬旭    0.0    32.00 ☁️ 區間整理   61.5%                           【營收爆發(47.63%)】
   2429.TW                             銘旺科    0.0    48.85 ☁️ 區間整理   81.8%                                         
   1809.TW                              中釉    0.0    32.50 ☁️ 區間整理   45.5%                                         
   4720.TW                              德淵    0.0    16.95 ☁️ 區間整理   47.4%                                  【無財報資料】
   3041.TW                              揚智    0.0    23.95 ☁️ 區間整理   75.0%                                         
  3363.TWO                              上詮    0.0   668.00 ☁️ 區間整理   72.7%                                         
  6237.TWO                              驊訊    0.0    38.10 ☁️ 區間整理   50.0%                                         
   3528.TW                              安馳    0.0    63.00 ☁️ 區間整理   40.0%                                  【無財報資料】
