                    股號           名稱       現價  指標(DMA)  累計損益(%)  交易次數    目前狀態 短 中 長                                               專業建議
                  2371           大同    31.80     0.29   52.76%    68   ⏳ 觀察中 ▲ ▲ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 33.15 (景氣壓力點)。
                  6894          衛司特   386.00    -2.43   24.83%    18  🚫 建議賣出 ▲ ▼ ▲   🚨 價格防衛：收盤價 286.84 跌破移動支撐位 289.28。 優先鎖利落袋，等待下次訊號。
                00937B  群益ESG投等債20+    15.02     0.12   -1.28%    14  🚫 建議賣出 ▲ ▲ ▼     🚨 價格防衛：收盤價 14.92 跌破移動支撐位 15.06。 優先鎖利落袋，等待下次訊號。
                  6125           廣運    51.90    -4.80   14.58%    64   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 78.6 (景氣壓力點)。
                  6220           岳豐    33.95    -0.98   -2.72%    82  🚫 建議賣出 ▲ ▼ ▲      🚨 價格防衛：收盤價 29.35 跌破移動支撐位 29.6。 優先鎖利落袋，等待下次訊號。
                  4911           德英    38.80     3.35  -36.71%    64  🚫 建議賣出 ▲ ▲ ▼       🚨 價格防衛：收盤價 38.8 跌破移動支撐位 40.1。 優先鎖利落袋，等待下次訊號。
                  2614           東森    20.85    -0.00  -35.84%    62   ⏳ 觀察中 ▲ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 21.2 (景氣壓力點)。
                  2204           中華    54.20    -0.58  -46.02%    86   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 57.0 (景氣壓力點)。
                  5871        中租-KY   108.50     1.62     9.7%    80  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 109.5 跌破移動支撐位 110.0。 優先鎖利落袋，等待下次訊號。
                  1110           東泥    15.40    -0.45   -2.93%    74  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 16.05 跌破移動支撐位 16.35。 優先鎖利落袋，等待下次訊號。
                  2429          銘旺科    38.15    -5.43  152.31%    46  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 80.6 跌破移動支撐位 84.8。 優先鎖利落袋，等待下次訊號。
                  1809           中釉    26.00    -1.55    62.4%    60  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 32.45 跌破移動支撐位 32.5。 優先鎖利落袋，等待下次訊號。
                  6884          海柏特    34.05    -0.20   -2.67%     6   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 35.45 (景氣壓力點)。
                  7737           凱鈿    42.25     0.81   -4.14%     3  🚩 建議買入 ▲ ▲ ▲                🔥 突破確認：成功站穩壓力位，指標呈 🚀 三期共振強勢，具備攻擊動能。
                  2342           茂矽    29.35    -1.73   48.88%    68  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 33.7 跌破移動支撐位 35.3。 優先鎖利落袋，等待下次訊號。
                  6922           宸曜   162.00    -3.40   26.97%    20   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 170.0 (景氣壓力點)。
                  8255           朋程   121.50    -5.25  -18.11%    82  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 127.0 跌破移動支撐位 130.5。 優先鎖利落袋，等待下次訊號。
                  6612         奈米醫材    69.00    -0.46   -7.42%    46   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 88.3 (景氣壓力點)。
                  6560          欣普羅    37.60    -0.96    3.09%    44  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 43.0 跌破移動支撐位 43.2。 優先鎖利落袋，等待下次訊號。
                  8299           群聯  1615.00  -123.00  108.86%    66  🚫 建議賣出 ▲ ▼ ▼  🚨 價格防衛：收盤價 1039.21 跌破移動支撐位 1059.1。 優先鎖利落袋，等待下次訊號。
                  1609           大亞    32.70    -1.12    1.37%    78  🚫 建議賣出 ▲ ▼ ▼       🚨 價格防衛：收盤價 38.3 跌破移動支撐位 38.7。 優先鎖利落袋，等待下次訊號。
                  6144          得利影    16.95    -0.02  -93.07%    77  🚩 建議買入 ▲ ▼ ▼                🔥 突破確認：成功站穩壓力位，指標呈 🌀 趨勢分歧震盪，具備攻擊動能。
                  1440           南紡    12.65    -0.19   -1.69%    58   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 13.5 (景氣壓力點)。
                009801     中信美國創新科技    10.61     0.02    2.05%     2  🚫 建議賣出 ▲ ▲ ▼     🚨 價格防衛：收盤價 11.45 跌破移動支撐位 11.52。 優先鎖利落袋，等待下次訊號。
                  5269           祥碩  1085.00   -77.25  -59.03%    72  🚫 建議賣出 ▼ ▼ ▼   🚨 價格防衛：收盤價 1300.0 跌破移動支撐位 1380.0。 優先鎖利落袋，等待下次訊號。
                  2069           運錩    18.75    -0.12   36.74%    58   ⏳ 觀察中 ▲ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 19.3 (景氣壓力點)。
                  3555          博士旺   177.50    -4.40   36.85%    64  🚫 建議賣出 ▲ ▼ ▲     🚨 價格防衛：收盤價 116.5 跌破移動支撐位 124.0。 優先鎖利落袋，等待下次訊號。
                  3551           世禾   179.50    -3.55    7.21%    74   ⏳ 觀察中 ▲ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 199.0 (景氣壓力點)。
                  5285           界霖    51.50     1.58   28.38%    69 🔹 已鎖利續抱 ▲ ▲ ▼                    🌀 趨勢分歧震盪：目前為鎖利續抱中。守穩移動支撐位 50.6。
                  6243           迅杰    29.50    -1.35   25.95%    74   ⏳ 觀察中 ▲ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 39.0 (景氣壓力點)。
                  3229           晟鈦    18.75    -0.66   59.98%    58  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 14.75 跌破移動支撐位 15.15。 優先鎖利落袋，等待下次訊號。
                  3570           大塚   166.50    -1.57    1.35%    76   ⏳ 觀察中 ▲ ▼ ▼           🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 205.48 (景氣壓力點)。
                  9941           裕融    75.60    -0.72   10.89%    78   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 96.4 (景氣壓力點)。
                  2949          欣新網    58.30    -1.35  -21.64%    16  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 64.4 跌破移動支撐位 66.6。 優先鎖利落袋，等待下次訊號。
                  1301           台塑    47.40     0.22  -39.03%    90   ⏳ 觀察中 ▲ ▲ ▲            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 47.95 (景氣壓力點)。
                  3207           耀勝    66.50    -1.65   50.35%    70  🚫 建議賣出 ▲ ▼ ▼       🚨 價格防衛：收盤價 72.7 跌破移動支撐位 73.0。 優先鎖利落袋，等待下次訊號。
                  6470           宇智    47.55    -2.27   34.55%    66  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 53.4 跌破移動支撐位 53.5。 優先鎖利落袋，等待下次訊號。
                  6202           盛群    48.55    -4.18   14.28%    76  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 48.95 跌破移動支撐位 50.5。 優先鎖利落袋，等待下次訊號。
                912000       晨訊科-DR     2.48    -0.04  113.22%    68  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 2.73 跌破移動支撐位 2.75。 優先鎖利落袋，等待下次訊號。
                  4766           南寶   332.50    -4.43   12.93%    64  🚫 建議賣出 ▲ ▼ ▲     🚨 價格防衛：收盤價 325.0 跌破移動支撐位 340.0。 優先鎖利落袋，等待下次訊號。
                  1101           台泥    25.10     0.52   -0.64%    76   ⏳ 觀察中 ▲ ▲ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 25.7 (景氣壓力點)。
                  3067           全域    17.70    -0.11 -267.86%   102   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 21.3 (景氣壓力點)。
                  3504          揚明光    51.80    -3.70   22.49%    74  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 59.0 跌破移動支撐位 61.9。 優先鎖利落袋，等待下次訊號。
                  2903           遠百    23.15    -0.01   35.76%    88  🚫 建議賣出 ▲ ▼ ▲     🚨 價格防衛：收盤價 23.25 跌破移動支撐位 23.35。 優先鎖利落袋，等待下次訊號。
                  5521           工信    12.30    -0.86  -25.14%    72  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 24.0 跌破移動支撐位 24.8。 優先鎖利落袋，等待下次訊號。
                  4939           亞電    29.10    -1.39  -22.82%    74  🚫 建議賣出 ▲ ▼ ▼      🚨 價格防衛：收盤價 36.95 跌破移動支撐位 38.0。 優先鎖利落袋，等待下次訊號。
                  6669           緯穎  3580.00  -212.25   49.95%    54  🚫 建議賣出 ▲ ▼ ▼   🚨 價格防衛：收盤價 3910.0 跌破移動支撐位 4145.0。 優先鎖利落袋，等待下次訊號。
                  8401          白紗科    24.95    -0.42   -7.07%    62  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 28.7 跌破移動支撐位 28.75。 優先鎖利落袋，等待下次訊號。
                  2421           建準   136.50    -8.23   -38.2%    80   ⏳ 觀察中 ▲ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 160.5 (景氣壓力點)。
                  3567           逸昌    25.90    -0.12   35.89%    72  🚫 建議賣出 ▲ ▼ ▼      🚨 價格防衛：收盤價 29.5 跌破移動支撐位 30.85。 優先鎖利落袋，等待下次訊號。
                  1525           江申    62.40     1.43    5.72%    58  🚫 建議賣出 ▲ ▲ ▼       📉 趨勢反轉：中期指標由正轉負 (-0.37)，動能消失。 優先鎖利落袋，等待下次訊號。
                  6239           力成   209.50     0.95  -13.46%    66  🚫 建議賣出 ▲ ▲ ▼     🚨 價格防衛：收盤價 126.0 跌破移動支撐位 132.0。 優先鎖利落袋，等待下次訊號。
                  4577         達航科技   116.00     9.13   -45.8%    36  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 81.0 跌破移動支撐位 87.0。 優先鎖利落袋，等待下次訊號。
                  9907          統一實    18.35     0.31   22.42%    70   ⏳ 觀察中 ▲ ▲ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 18.75 (景氣壓力點)。
                  6830           汎銓   648.00   136.79  -20.21%    30  🚫 建議賣出 ▲ ▲ ▲   🚨 價格防衛：收盤價 218.17 跌破移動支撐位 220.17。 優先鎖利落袋，等待下次訊號。
                 00891      中信關鍵半導體    25.42     0.20   30.75%    36   ⏳ 觀察中 ▲ ▲ ▲            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 25.46 (景氣壓力點)。
                  3010           華立   128.50    -3.38    6.94%    88  🚫 建議賣出 ▲ ▼ ▲     🚨 價格防衛：收盤價 133.0 跌破移動支撐位 134.0。 優先鎖利落袋，等待下次訊號。
                  2886          兆豐金    39.75     0.31   39.61%   100  🚫 建議賣出 ▲ ▲ ▼      🚨 價格防衛：收盤價 40.2 跌破移動支撐位 40.55。 優先鎖利落袋，等待下次訊號。
                  2376           技嘉   251.00    -0.47  -25.76%    74  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 247.5 跌破移動支撐位 248.0。 優先鎖利落袋，等待下次訊號。
                  5706           鳳凰    51.50     0.28   99.06%    66  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 51.5 跌破移動支撐位 51.8。 優先鎖利落袋，等待下次訊號。
                  2640          大車隊   168.50    11.03   34.93%    66  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 188.0 跌破移動支撐位 189.5。 優先鎖利落袋，等待下次訊號。
                  1419           新紡    62.70     0.10   -6.76%    84   ⏳ 觀察中 ▲ ▲ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 63.1 (景氣壓力點)。
                  6412           群電    78.10    -2.05   16.22%    80  🚫 建議賣出 ▲ ▼ ▼       🚨 價格防衛：收盤價 90.0 跌破移動支撐位 91.0。 優先鎖利落袋，等待下次訊號。
                  4720           德淵    19.70     0.85    4.36%    64  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 15.99 跌破移動支撐位 16.27。 優先鎖利落袋，等待下次訊號。
                  6616        特昇-KY    10.20    -0.06  -21.36%    42   ⏳ 觀察中 ▲ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 10.55 (景氣壓力點)。
                  3019           亞光   125.00    -4.70  115.67%    68  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 148.5 跌破移動支撐位 152.5。 優先鎖利落袋，等待下次訊號。
                  3217           優群   154.50    -1.88  -13.32%    74  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 154.5 跌破移動支撐位 155.0。 優先鎖利落袋，等待下次訊號。
                  3545           敦泰    49.70     3.30  -21.16%    72  🚫 建議賣出 ▲ ▲ ▼       🚨 價格防衛：收盤價 52.6 跌破移動支撐位 53.4。 優先鎖利落袋，等待下次訊號。
                  3492           長盛    24.00    -0.16   52.52%    62  🚫 建議賣出 ▲ ▼ ▼      🚨 價格防衛：收盤價 27.72 跌破移動支撐位 28.2。 優先鎖利落袋，等待下次訊號。
                  6134           萬旭    32.90    -0.55  -72.33%    54  🚫 建議賣出 ▲ ▼ ▼      🚨 價格防衛：收盤價 31.95 跌破移動支撐位 32.4。 優先鎖利落袋，等待下次訊號。
                  4534           慶騰    24.35    -2.79    7.87%    64  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 23.85 跌破移動支撐位 24.5。 優先鎖利落袋，等待下次訊號。
                  6655           科定   129.00    -0.32     2.5%    42  🚫 建議賣出 ▲ ▼ ▲     🚨 價格防衛：收盤價 120.5 跌破移動支撐位 121.0。 優先鎖利落袋，等待下次訊號。
                  6283           淳安    20.55    -0.22   97.33%    68   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 25.65 (景氣壓力點)。
                  2458           義隆   133.00    -2.49    3.41%    74  🚫 建議賣出 ▲ ▼ ▲   🚨 價格防衛：收盤價 121.01 跌破移動支撐位 122.97。 優先鎖利落袋，等待下次訊號。
                  1597           直得    90.10     5.78  -21.61%    86  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 72.5 跌破移動支撐位 73.4。 優先鎖利落袋，等待下次訊號。
                  4113           聯上    16.40    -0.90    23.4%    82  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 21.9 跌破移動支撐位 22.4。 優先鎖利落袋，等待下次訊號。
                  4131           浩泰    35.50    -0.79  129.23%    64  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 33.5 跌破移動支撐位 35.0。 優先鎖利落袋，等待下次訊號。
                  2432      倚天酷��-創    27.45    -0.60   -9.61%    12  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 27.7 跌破移動支撐位 27.8。 優先鎖利落袋，等待下次訊號。
                  6462           神盾   103.50     2.72    18.6%    69   🍀 持股中 ▼ ▲ ▼                   🌀 趨勢分歧震盪：目前為強勢推升中。守穩移動支撐位 102.5。
                  3687          歐買尬    68.70     0.43  -20.57%    58  🚫 建議賣出 ▲ ▲ ▼       🚨 價格防衛：收盤價 79.0 跌破移動支撐位 80.0。 優先鎖利落袋，等待下次訊號。
                  6899         創為精密    55.20     1.98   -11.7%    25   🍀 持股中 ▲ ▲ ▲                    🚀 三期共振強勢：目前為強勢推升中。守穩移動支撐位 54.8。
                  3147           大綜   156.50    -9.33    18.2%    44  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 166.5 跌破移動支撐位 170.0。 優先鎖利落袋，等待下次訊號。
                  4523           永彰    29.45    -0.77   78.36%    64  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 31.25 跌破移動支撐位 32.2。 優先鎖利落袋，等待下次訊號。
                00665L    富邦�琤肭磪囓�2     9.83    -0.09   24.48%    80  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 10.97 跌破移動支撐位 11.66。 優先鎖利落袋，等待下次訊號。
                  2328           廣宇    44.55    -0.60   34.53%    66  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 48.1 跌破移動支撐位 48.8。 優先鎖利落袋，等待下次訊號。
                  9926           新海    49.70    -0.38  -29.71%    78  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 49.9 跌破移動支撐位 49.95。 優先鎖利落袋，等待下次訊號。
                  6691         洋基工程   600.00   -22.95   57.82%    42  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 656.0 跌破移動支撐位 667.0。 優先鎖利落袋，等待下次訊號。
                  1439           雋揚    27.80    -0.09    47.4%    74   ⏳ 觀察中 ▲ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 30.45 (景氣壓力點)。
                  4915           致伸    73.00    -0.10  -35.95%    68  🚫 建議賣出 ▲ ▼ ▼       🚨 價格防衛：收盤價 81.8 跌破移動支撐位 82.2。 優先鎖利落袋，等待下次訊號。
                  0052         富邦科技    46.90     0.31    36.8%    86  🚫 建議賣出 ▲ ▲ ▲      🚨 價格防衛：收盤價 41.1 跌破移動支撐位 41.33。 優先鎖利落袋，等待下次訊號。
                00670L   富邦NASDAQ正2   150.40    -0.29   49.12%    44   ⏳ 觀察中 ▲ ▼ ▼           🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 170.35 (景氣壓力點)。
                  6901         鑽石投資    13.75    -0.20   -30.2%    18   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 17.5 (景氣壓力點)。
                  2241          艾姆勒    27.10    -1.48  -45.96%    46   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 32.0 (景氣壓力點)。
                  1447           力鵬     5.06    -0.15    2.37%    58   ⏳ 觀察中 ▼ ▼ ▼              🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 5.7 (景氣壓力點)。
                  1213           大飲     9.45    -0.32  -38.52%    70  🚫 建議賣出 ▼ ▼ ▼        🚨 價格防衛：收盤價 9.78 跌破移動支撐位 9.9。 優先鎖利落袋，等待下次訊號。
                  4702          中美實     9.99    -0.08  -97.19%    56  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 9.85 跌破移動支撐位 9.91。 優先鎖利落袋，等待下次訊號。
                  5234         達興材料   401.00     1.70    9.19%    84   ⏳ 觀察中 ▲ ▲ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 417.0 (景氣壓力點)。
                00653L       富邦印度正2    46.43    -0.48    2.99%    72  🚫 建議賣出 ▲ ▼ ▼      🚨 價格防衛：收盤價 58.55 跌破移動支撐位 58.8。 優先鎖利落袋，等待下次訊號。
                  3515           華擎   210.50    -4.00   -2.14%    58   ⏳ 觀察中 ▲ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 230.5 (景氣壓力點)。
                  2740           天蔥    37.25    -1.99   22.64%    40   ⏳ 觀察中 ▼ ▼ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 41.7 (景氣壓力點)。
                  6967         汎瑋材料    66.30    -1.49     0.9%    18   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 68.32 (景氣壓力點)。
                  1805           寶徠    10.80    -0.15   67.32%    54   ⏳ 觀察中 ▲ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 12.1 (景氣壓力點)。
                  2634           漢翔    46.55    -2.31   -12.2%    66  🚫 建議賣出 ▼ ▼ ▼       📉 趨勢反轉：中期指標由正轉負 (-2.13)，動能消失。 優先鎖利落袋，等待下次訊號。
                  2237         華德動能    30.70    -0.26   43.13%    34  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 30.45 跌破移動支撐位 30.7。 優先鎖利落袋，等待下次訊號。
                  5487           通泰    27.85     0.11  -35.74%    68   ⏳ 觀察中 ▲ ▲ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 27.95 (景氣壓力點)。
                 00936     台新永續高息中小    17.95    -0.02   10.57%    18  🚫 建議賣出 ▲ ▼ ▲     🚨 價格防衛：收盤價 17.93 跌破移動支撐位 18.13。 優先鎖利落袋，等待下次訊號。
                  4549           桓達    98.10     5.18   46.22%    66   ⏳ 觀察中 ▲ ▲ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 106.5 (景氣壓力點)。
                  6834         天二科技    33.65     1.18  -11.23%    26   ⏳ 觀察中 ▲ ▲ ▲            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 34.25 (景氣壓力點)。
                  2363           矽統    47.15    -1.95   63.61%    76   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 57.0 (景氣壓力點)。
                  8096           擎亞    95.80     7.54    48.1%    74  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 70.1 跌破移動支撐位 72.3。 優先鎖利落袋，等待下次訊號。
                  6117           迎廣    71.50    -0.92   11.51%    70  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 95.09 跌破移動支撐位 97.73。 優先鎖利落袋，等待下次訊號。
                  6510           精測  3405.00  -124.00   49.14%    56  🚫 建議賣出 ▲ ▼ ▲   🚨 價格防衛：收盤價 2215.0 跌破移動支撐位 2290.0。 優先鎖利落袋，等待下次訊號。
                  3645           達邁    74.80    -4.07   45.27%    84  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 66.7 跌破移動支撐位 70.1。 優先鎖利落袋，等待下次訊號。
                  2414           精技    43.25    -0.43    4.43%    64  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 43.95 跌破移動支撐位 44.0。 優先鎖利落袋，等待下次訊號。
                  7749        意騰-KY   355.00   -31.00   -5.58%     2  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 431.5 跌破移動支撐位 442.0。 優先鎖利落袋，等待下次訊號。
                  2355           敬鵬    52.90     4.47   21.27%    62  🚫 建議賣出 ▲ ▲ ▲      🚨 價格防衛：收盤價 37.65 跌破移動支撐位 38.6。 優先鎖利落袋，等待下次訊號。
                  1598           岱宇    19.35    -0.12    5.92%    48   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 20.5 (景氣壓力點)。
                 00893      國泰智能電動車    34.73     0.34    3.15%    40  🚫 建議賣出 ▲ ▲ ▼     🚨 價格防衛：收盤價 34.04 跌破移動支撐位 35.05。 優先鎖利落袋，等待下次訊號。
                  2480          敦陽科   140.50    -1.70  -19.48%    54   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 145.0 (景氣壓力點)。
                  5450           南良    14.45    -0.10  -10.18%    60  🚫 建議賣出 ▲ ▼ ▲      🚨 價格防衛：收盤價 14.65 跌破移動支撐位 14.7。 優先鎖利落袋，等待下次訊號。
                  2233           宇隆   212.50    -8.08    5.38%    84   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 243.0 (景氣壓力點)。
                  4304           勝昱    27.60     0.87  162.93%    68   ⏳ 觀察中 ▲ ▲ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 31.15 (景氣壓力點)。
                  2527           宏璟    31.00     0.70   -35.1%    71   🍀 持股中 ▲ ▲ ▲                   🚀 三期共振強勢：目前為強勢推升中。守穩移動支撐位 30.75。
                  2330          台積電  1955.00    32.48   -2.51%    95   🍀 持股中 ▲ ▲ ▲                  🚀 三期共振強勢：目前為強勢推升中。守穩移動支撐位 1930.0。
                  2385           群光   124.50    -0.35    1.61%    88  🚫 建議賣出 ▲ ▼ ▲     🚨 價格防衛：收盤價 119.0 跌破移動支撐位 119.5。 優先鎖利落袋，等待下次訊號。
                  1529         樂事綠能    24.90    -1.99   43.05%    74  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 28.05 跌破移動支撐位 28.55。 優先鎖利落袋，等待下次訊號。
                00746B      富邦A級公司債    36.25     0.25    0.89%    53   🍀 持股中 ▲ ▲ ▼                   🌀 趨勢分歧震盪：目前為強勢推升中。守穩移動支撐位 36.18。
                  1413           宏洲     9.93     0.16  -17.07%    79 🔹 已鎖利續抱 ▲ ▲ ▼                    🌀 趨勢分歧震盪：目前為鎖利續抱中。守穩移動支撐位 9.91。
                  3004          豐達科   112.00     4.24   66.49%    88   ⏳ 觀察中 ▲ ▲ ▼           🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 113.85 (景氣壓力點)。
                  3296           勝德    21.85     0.03   -25.9%    80  🚫 建議賣出 ▼ ▲ ▼       🚨 價格防衛：收盤價 24.8 跌破移動支撐位 25.1。 優先鎖利落袋，等待下次訊號。
                  3230           錦明    38.10    -1.06  -71.55%    80  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 40.65 跌破移動支撐位 41.55。 優先鎖利落袋，等待下次訊號。
                  6170           統振    51.30    -0.03   61.82%    84  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 51.8 跌破移動支撐位 52.2。 優先鎖利落袋，等待下次訊號。
                  6727         亞泰金屬   396.50    60.75    0.73%    44  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 202.5 跌破移動支撐位 210.0。 優先鎖利落袋，等待下次訊號。
                  3363           上詮   763.00    25.35   96.44%    70   ⏳ 觀察中 ▲ ▲ ▲            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 763.0 (景氣壓力點)。
                  6121           新普   346.50    -1.68  -34.63%    84  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 350.5 跌破移動支撐位 352.5。 優先鎖利落袋，等待下次訊號。
                  6442           光聖  2115.00   133.25   59.83%    65   🍀 持股中 ▲ ▲ ▲                  🚀 三期共振強勢：目前為強勢推升中。守穩移動支撐位 2110.0。
                  8162       微矽電子-創    42.70     0.92  -10.42%     6  🚫 建議賣出 ▲ ▲ ▲      🚨 價格防衛：收盤價 39.45 跌破移動支撐位 40.2。 優先鎖利落袋，等待下次訊號。
                  8081           致新   230.00    -3.55    3.65%    70   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 250.0 (景氣壓力點)。
                  7747         昕奇雲端   116.50    -1.72     4.5%     6   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 123.5 (景氣壓力點)。
                  1727          中華化    50.70    -2.75   20.99%    62  🚫 建議賣出 ▲ ▼ ▲      🚨 價格防衛：收盤價 43.0 跌破移動支撐位 43.65。 優先鎖利落袋，等待下次訊號。
                 00886       永豐美國科技    35.46     0.34    1.14%    22  🚫 建議賣出 ▲ ▲ ▼     🚨 價格防衛：收盤價 37.66 跌破移動支撐位 37.75。 優先鎖利落袋，等待下次訊號。
