Quantum AI Pro 分析報告 (20260317)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                             Reason
  4973.TWO                              廣穎    5.5    81.20 🚀 極強勢攻擊   70.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
   4770.TW                              上品    5.5   243.50 🚀 極強勢攻擊   36.4%    趨勢強勁 / 【EPS連2成長 | 營收爆發(51.15%)】
  4744.TWO                              皇將    5.5    35.80 🚀 極強勢攻擊   55.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(112.88%)】
   2353.TW                             宏��    5.5    27.45 🚀 極強勢攻擊   35.7%    趨勢強勁 / 【EPS連2成長 | 營收爆發(39.83%)】
  3663.TWO                              鑫科    5.5    71.80 🚀 極強勢攻擊   38.5%   趨勢強勁 / 【EPS連2成長 | 營收爆發(157.91%)】
   3036.TW                              文曄    5.0   249.50 🚀 極強勢攻擊   89.5%    趨勢強勁 / 【營收爆發(151.67%) | 董監持股增加】
  3093.TWO                             港建*    5.0    45.50 🚀 極強勢攻擊   63.2%      趨勢強勁 / 【營收爆發(90.8%) | 董監持股增加】
  8299.TWO                              群聯    4.5  1945.00 🚀 極強勢攻擊   36.8% 【EPS連2成長 | 營收爆發(169.43%) | 董監持股增加】
  5536.TWO                             聖暉*    4.5   667.00 🚀 極強勢攻擊   45.0%  【EPS連2成長 | 營收爆發(38.79%) | 董監持股增加】
  5386.TWO                              青雲    4.0   379.50 🚀 極強勢攻擊   80.0%            趨勢強勁 / 【營收爆發(1025.37%)】
  3066.TWO                              李洲    4.0    21.50 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(42.57%)】
  3555.TWO                             博士旺    4.0   186.00 🚀 極強勢攻擊   66.7%            趨勢強勁 / 【營收爆發(3727.37%)】
   2543.TW                              皇昌    4.0    71.60 🚀 極強勢攻擊   36.4%              趨勢強勁 / 【營收爆發(34.97%)】
  1294.TWO                            漢田生技    4.0    87.30 🚀 極強勢攻擊   21.4%             趨勢強勁 / 【營收爆發(117.94%)】
  6727.TWO                            亞泰金屬    4.0   293.00 🚀 極強勢攻擊   63.6%              趨勢強勁 / 【營收爆發(265.8%)】
   2425.TW                              承啟    4.0    31.10 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(43.93%)】
   1529.TW                            樂事綠能    4.0    29.15 🚀 極強勢攻擊   70.0%             趨勢強勁 / 【營收爆發(277.22%)】
  8472.TWO                             夠麻吉    4.0    82.10 🚀 極強勢攻擊   66.7%              趨勢強勁 / 【營收爆發(30.76%)】
   2010.TW                              春源    4.0    24.15 🚀 極強勢攻擊   53.3%              趨勢強勁 / 【營收爆發(30.29%)】
   2451.TW                              創見    4.0   285.00 🚀 極強勢攻擊   40.0%             趨勢強勁 / 【營收爆發(246.28%)】
  6637.TWO                              醫影    4.0    74.40 🚀 極強勢攻擊   55.6%             趨勢強勁 / 【營收爆發(196.31%)】
   2414.TW                              精技    4.0    44.10 🚀 極強勢攻擊   53.8%              趨勢強勁 / 【營收爆發(54.11%)】
   1256.TW                         鮮活果汁-KY    4.0   156.00 🚀 極強勢攻擊   27.3%              趨勢強勁 / 【營收爆發(87.61%)】
  7781.TWO                            昕力資*    4.0    22.15 🚀 極強勢攻擊   33.3%              趨勢強勁 / 【營收爆發(42.08%)】
  4721.TWO                             美琪瑪    4.0    71.00 🚀 極強勢攻擊    0.0%               趨勢強勁 / 【營收爆發(31.1%)】
  5351.TWO                              鈺創    4.0    77.10 🚀 極強勢攻擊   60.0%             趨勢強勁 / 【營收爆發(310.99%)】
  5205.TWO                              中茂    4.0    27.30 🚀 極強勢攻擊   50.0%             趨勢強勁 / 【營收爆發(204.44%)】
  5345.TWO                              馥鴻    4.0    22.50 🚀 極強勢攻擊    0.0%             趨勢強勁 / 【營收爆發(214.64%)】
   3706.TW                              神達    4.0    83.70 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(34.35%)】
  6788.TWO                             華景電    4.0   350.00 🚀 極強勢攻擊   71.4%              趨勢強勁 / 【營收爆發(35.54%)】
   3702.TW                             大聯大    4.0    90.00 🚀 極強勢攻擊   68.8%              趨勢強勁 / 【營收爆發(44.57%)】
   6024.TW                             群益期    4.0    55.50 🚀 極強勢攻擊   57.1%             趨勢強勁 / 【營收爆發(152.89%)】
   8271.TW                              宇瞻    4.0   186.00 🚀 極強勢攻擊   68.8%             趨勢強勁 / 【營收爆發(193.82%)】
   8112.TW                              至上    4.0    91.50 🚀 極強勢攻擊   50.0%             趨勢強勁 / 【營收爆發(136.81%)】
   4737.TW                              華廣    1.0    62.00 ☁️ 區間整理  100.0%                           【董監持股增加】
   2442.TW                             新美齊    1.0    21.55 ☁️ 區間整理    0.0%                           【董監持股增加】
   1312.TW                              國喬    1.0    13.95 ☁️ 區間整理   40.0%     趨勢強勁 / 【營收爆發(84.42%) | ⚠️毛利負值】
   1216.TW                              統一    1.0    70.90 ☁️ 區間整理    0.0%                           【董監持股增加】
  4946.TWO                              辣椒    1.0   141.50 ☁️ 區間整理   44.4%                           【董監持股增加】
   7780.TW                           大研生醫*    1.0    19.30 ☁️ 區間整理   23.5%            【營收爆發(61.36%) | 董監持股增加】
  3206.TWO                              志豐    1.0    40.50 ☁️ 區間整理   50.0%                           【董監持股增加】
   1762.TW                             中化生    1.0    29.90 ☁️ 區間整理   44.4%     趨勢強勁 / 【營收爆發(40.01%) | ⚠️毛利負值】
   6863.TW                           永道-KY    1.0    91.40 ☁️ 區間整理   50.0%                           【董監持股增加】
   3419.TW                              譁裕    1.0    15.25 ☁️ 區間整理   50.0%                           【董監持股增加】
   2439.TW                              美律    1.0    84.80 ☁️ 區間整理   50.0%                           【董監持股增加】
   1203.TW                              味王    1.0    38.60 ☁️ 區間整理   22.2%                           【董監持股增加】
   6906.TW                             現觀科    1.0    69.90 ☁️ 區間整理   50.0%                           【董監持股增加】
  4530.TWO                              宏易    1.0    30.45 ☁️ 區間整理   50.0%                           【董監持股增加】
  6762.TWO                              達亞    1.0     0.00 ☁️ 區間整理   25.0%                           【董監持股增加】
  4542.TWO                              科嶠    1.0   183.00 ☁️ 區間整理   63.6%            【營收爆發(96.66%) | 董監持股增加】
   5706.TW                              鳳凰    0.5    52.10 ☁️ 區間整理   28.6%                 【EPS連2成長 | 董監持股增加】
   6120.TW                              達運    0.5    13.30 ☁️ 區間整理   53.8%                 【EPS連2成長 | 董監持股增加】
  6925.TWO                              意藍    0.5    71.10 ☁️ 區間整理   50.0%                 【EPS連2成長 | 董監持股增加】
   5471.TW                              松翰    0.0    42.45 ☁️ 區間整理   23.1%                                   
  3508.TWO                              位速    0.0    43.30 ☁️ 區間整理   50.0%                     【營收爆發(30.65%)】
   2393.TW                              億光    0.0    67.20 ☁️ 區間整理   63.6%                                   
   2331.TW                              精英    0.0    24.20 ☁️ 區間整理   33.3%                     【營收爆發(34.01%)】
   2380.TW                              虹光    0.0     5.52 ☁️ 區間整理   25.0%                                   
   3711.TW                           日月光投控    0.0   342.00 ☁️ 區間整理   33.3%                                   
  5516.TWO                              雙喜    0.0    13.20 ☁️ 區間整理    0.0%                     【營收爆發(77.49%)】
   9918.TW                             欣天然    0.0    44.10 ☁️ 區間整理   64.7%                                   
   8033.TW                              雷虎    0.0   142.00 ☁️ 區間整理   50.0%                                   
  3178.TWO                              公準    0.0    54.40 ☁️ 區間整理  100.0%                                   
  6207.TWO                              雷科    0.0    52.20 ☁️ 區間整理   50.0%                                   
 00877.TWO                          復華中國5G    0.0    28.29 ☁️ 區間整理   55.6%                                   
   1310.TW                              台苯    0.0    11.40 ☁️ 區間整理   63.6%                                   
   6192.TW                              巨路    0.0   120.50 ☁️ 區間整理   21.4%                            【無財報資料】
   2305.TW                              全友    0.0    14.80 ☁️ 區間整理   45.5%                            【無財報資料】
   1611.TW                              中電    0.0    13.45 ☁️ 區間整理   50.0%                                   
   6230.TW                           尼得科超眾    0.0   170.00 ☁️ 區間整理   50.0%                                   
  8088.TWO                              品安    0.0    59.20 ☁️ 區間整理   80.0%                    【營收爆發(136.01%)】
  6188.TWO                              廣明    0.0    98.90 ☁️ 區間整理   71.4%                                   
   2338.TW                              光罩    0.0    51.00 ☁️ 區間整理   50.0%                                   
   2834.TW                             臺企銀    0.0    15.05 ☁️ 區間整理   65.0%                                   
  6244.TWO                              茂迪    0.0    33.25 ☁️ 區間整理   42.1%                                   
  3438.TWO                             類比科    0.0    48.00 ☁️ 區間整理   50.0%                            【無財報資料】
 00675L.TW                        富邦臺灣加權正2    0.0   190.10 ☁️ 區間整理    0.0%                            【無財報資料】
  3152.TWO                              璟德    0.0   142.00 ☁️ 區間整理   50.0%                                   
  6190.TWO                             萬泰科    0.0    50.00 ☁️ 區間整理   50.0%                                   
  6016.TWO                             康和證    0.0    17.75 ☁️ 區間整理   52.9%                    【營收爆發(151.85%)】
   1466.TW                              聚隆    0.0    18.20 ☁️ 區間整理   50.0%                                   
   6257.TW                              矽格    0.0   132.50 ☁️ 區間整理   36.4%                                   
  4533.TWO                             協易機    0.0    33.95 ☁️ 區間整理   83.3%                                   
   2617.TW                              台航    0.0    32.85 ☁️ 區間整理   38.5%                            【無財報資料】
 00631L.TW                        元大台灣50正2    0.0   479.70 ☁️ 區間整理    0.0%                                   
   9931.TW                              欣高    0.0    37.00 ☁️ 區間整理   38.5%                                   
  5457.TWO                              宣德    0.0    36.65 ☁️ 區間整理   64.7%                            【無財報資料】
  6233.TWO                              旺玖    0.0    27.70 ☁️ 區間整理   50.0%                                   
   3532.TW                             台勝科    0.0   137.00 ☁️ 區間整理   50.0%                                   
00687B.TWO                         國泰20年美債    0.0    28.40 ☁️ 區間整理   42.9%                                   
   2108.TW                              南帝    0.0    25.45 ☁️ 區間整理    0.0%                                   
   3209.TW                              全科    0.0    44.80 ☁️ 區間整理   50.0%                            【無財報資料】
   1409.TW                              新纖    0.0    16.60 ☁️ 區間整理   45.5%                                   
 00993A.TW                          主動安聯台灣    0.0    10.70 ☁️ 區間整理   56.2%                                   
   3653.TW                              健策    0.0  3725.00 ☁️ 區間整理   42.9%                                   
 009817.TW                         國泰日本不動產    0.0     9.79 ☁️ 區間整理   50.0%                                   
   6695.TW                              芯鼎    0.0    42.10 ☁️ 區間整理   50.0%                                   
   8438.TW                              昶昕    0.0    65.00 ☁️ 區間整理   50.0%                                   
   6782.TW                              視陽    0.0   209.50 ☁️ 區間整理    0.0%                                   
   2646.TW                            星宇航空    0.0    21.95 ☁️ 區間整理   53.3%                                   
  8087.TWO                            麗升能源    0.0    34.10 ☁️ 區間整理   33.3%                     【營收爆發(883.4%)】
   4564.TW                              元翎    0.0    20.50 ☁️ 區間整理   62.5%                            【無財報資料】
  00952.TW                        凱基台灣AI50    0.0    13.11 ☁️ 區間整理   50.0%                            【無財報資料】
   6754.TW                            匯僑設計    0.0    45.20 ☁️ 區間整理   66.7%                            【無財報資料】
   1235.TW                              興泰    0.0    36.30 ☁️ 區間整理   50.0%                    【營收爆發(177.24%)】
 00655L.TW CATHAY SECS INV TRUST CO LTD FT    0.0    33.58 ☁️ 區間整理   60.0%                                   
   1432.TW                             大魯閣    0.0    18.30 ☁️ 區間整理   54.5%                                   
   3661.TW                           世芯-KY    0.0  3190.00 ☁️ 區間整理   17.6%                                   
 00663L.TW                        國泰臺灣加權正2    0.0    62.65 ☁️ 區間整理   66.7%                                   
  8076.TWO                              伍豐    0.0    26.40 ☁️ 區間整理    0.0%                            【無財報資料】
  6983.TWO                            華洋精機    0.0   507.00 ☁️ 區間整理   50.0%                                   
   3033.TW                              威健    0.0    33.35 ☁️ 區間整理   23.1%                     【營收爆發(59.01%)】
  3624.TWO                              光頡    0.0    54.90 ☁️ 區間整理   55.6%                                   
   6592.TW                            和潤企業    0.0    63.90 ☁️ 區間整理   47.1%                                   
 00982D.TW                        主動富邦動態入息    0.0    10.03 ☁️ 區間整理    0.0%                                   
  4303.TWO                              信立    0.0    60.00 ☁️ 區間整理   60.0%                            【無財報資料】
   3308.TW                              聯德    0.0    22.80 ☁️ 區間整理   46.2%                                   
  4728.TWO                              雙美    0.0   389.50 ☁️ 區間整理   45.5%                                   
  8358.TWO                              金居    0.0   263.00 ☁️ 區間整理   35.7%                     【營收爆發(45.92%)】
  6664.TWO                              群翊    0.0   286.00 ☁️ 區間整理   27.3%                                   
   2404.TW                              漢唐    0.0   929.00 ☁️ 區間整理   65.0%                     【營收爆發(58.89%)】
  3252.TWO                              海灣    0.0    20.05 ☁️ 區間整理   37.5%                                   
  6761.TWO                              穩得    0.0   168.00 ☁️ 區間整理   26.7%                                   
   2347.TW                              聯強    0.0    78.60 ☁️ 區間整理   45.5%                                   
   2492.TW                             華新科    0.0   143.50 ☁️ 區間整理   50.0%                                   
  8111.TWO                             立��    0.0    68.00 ☁️ 區間整理   23.5%                                   
   6477.TW                              安集    0.0    38.80 ☁️ 區間整理   66.7%                     【營收爆發(78.94%)】
   1438.TW                            三地開發    0.0    29.85 ☁️ 區間整理   20.0%                                   
   6706.TW                              惠特    0.0   123.00 ☁️ 區間整理   44.4%                                   
   2359.TW                             所羅門    0.0   120.00 ☁️ 區間整理   50.0%                                   
  8477.TWO                             創業家    0.0    13.80 ☁️ 區間整理   50.0%                                   
00795B.TWO                       中信美國公債20年    0.0    27.57 ☁️ 區間整理   50.0%                                   
   2239.TW                           英利-KY    0.0    23.60 ☁️ 區間整理   72.7%                                   
     ^TWII TSEC CAPITALIZATION WEIGHTED ST    0.0 33836.57 ☁️ 區間整理   50.0%                           【財報解析出錯】
  4305.TWO                              世坤    0.0    43.95 ☁️ 區間整理   55.6%                                   
00725B.TWO                        國泰投資級公司債    0.0    35.09 ☁️ 區間整理   56.2%                                   
   6928.TW                            攸泰科技    0.0    49.00 ☁️ 區間整理   58.3%                                   
   2881.TW                             富邦金    0.0    89.80 ☁️ 區間整理   33.3%                                   
  1259.TWO                              安心    0.0     0.00 ☁️ 區間整理   50.0%                            【無財報資料】
  3268.TWO                             海德威    0.0    15.30 ☁️ 區間整理   72.2%                            【無財報資料】
  6486.TWO                              互動    0.0    84.70 ☁️ 區間整理   33.3%                                   
  8089.TWO                            康全電訊    0.0    25.45 ☁️ 區間整理   63.6%                                   
   2206.TW                            三陽工業    0.0    58.50 ☁️ 區間整理   57.1%                                   
  1815.TWO                              富喬    0.0   108.00 ☁️ 區間整理   28.6%                                   
   3189.TW                              景碩    0.0   341.50 ☁️ 區間整理   62.5%                                   
  5468.TWO                              凱鈺    0.0    17.05 ☁️ 區間整理   75.0%                            【無財報資料】
   6505.TW                             台塑化    0.0    56.70 ☁️ 區間整理   56.2%                                   
   6890.TW                           來億-KY    0.0   174.50 ☁️ 區間整理   70.0%                                   
  3580.TWO                             友威科    0.0    71.30 ☁️ 區間整理   50.0%                            【無財報資料】
   2426.TW                              鼎元    0.0    36.80 ☁️ 區間整理   53.3%                                   
  7709.TWO                              榮田    0.0    58.80 ☁️ 區間整理   50.0%                                   
   2855.TW                             統一證    0.0    32.20 ☁️ 區間整理   37.5%                    【營收爆發(373.49%)】
   3032.TW                              偉訓    0.0    65.80 ☁️ 區間整理   28.6%                     【營收爆發(41.57%)】
   6139.TW                              亞翔    0.0   580.00 ☁️ 區間整理   33.3%                     【營收爆發(87.64%)】
   1477.TW                              聚陽    0.0   287.00 ☁️ 區間整理   35.3%                                   
   2466.TW                             冠西電    0.0    47.15 ☁️ 區間整理   25.0%                     【營收爆發(54.54%)】
  3234.TWO                              光環    0.0    81.00 ☁️ 區間整理   80.0%                                   
  3073.TWO                            天方能源    0.0    29.10 ☁️ 區間整理   50.0%                   【營收爆發(1048.46%)】
00696B.TWO                         富邦美債20年    0.0    29.74 ☁️ 區間整理   38.5%                                   
  3492.TWO                              長盛    0.0    24.95 ☁️ 區間整理   50.0%                            【無財報資料】
   6226.TW                              光鼎    0.0    12.15 ☁️ 區間整理   50.0%                            【無財報資料】
  4171.TWO                              瑞基    0.0    19.05 ☁️ 區間整理    0.0%                     【營收爆發(84.93%)】
  4304.TWO                              勝昱    0.0    29.00 ☁️ 區間整理   50.0%                                   
  5371.TWO                             中光電    0.0    80.30 ☁️ 區間整理   60.0%                                   
  00939.TW                        統一台灣高息動能    0.0    15.93 ☁️ 區間整理   25.0%                                   
   3062.TW                              建漢    0.0    24.60 ☁️ 區間整理   36.4%                     【營收爆發(67.97%)】
   2233.TW                              宇隆    0.0   237.00 ☁️ 區間整理   41.2%                                   
  4711.TWO                              永純    0.0    17.35 ☁️ 區間整理   55.0%                            【無財報資料】
   9929.TW                              秋雨    0.0    11.35 ☁️ 區間整理   60.0%                                   
   3416.TW                             融程電    0.0   152.50 ☁️ 區間整理   54.5%                                   
   2480.TW                             敦陽科    0.0   143.50 ☁️ 區間整理   36.4%                     【營收爆發(31.32%)】
  6907.TWO                          雅特力-KY    0.0   132.00 ☁️ 區間整理   50.0%                                   
   4441.TW                            振大環球    0.0   206.00 ☁️ 區間整理   50.0%                            【無財報資料】
   5388.TW                              中磊    0.0    80.20 ☁️ 區間整理   58.3%                                   
   5222.TW                              全訊    0.0   134.00 ☁️ 區間整理   55.6%                                   
  6101.TWO                            寬魚國際    0.0    37.35 ☁️ 區間整理   60.0%                    【營收爆發(685.99%)】
  8917.TWO                              欣泰    0.0    55.50 ☁️ 區間整理   50.0%                                   
   7788.TW                            松川精密    0.0   151.50 ☁️ 區間整理   50.0%                                   
  00735.TW                          國泰臺韓科技    0.0    69.30 ☁️ 區間整理   80.0%                                   
   1413.TW                              宏洲    0.0     9.67 ☁️ 區間整理   50.0%                            【無財報資料】
  3230.TWO                              錦明    0.0    41.00 ☁️ 區間整理   40.0%                                   
  6469.TWO                              大樹    0.0    84.80 ☁️ 區間整理   63.6%                                   
  3363.TWO                              上詮    0.0   610.00 ☁️ 區間整理   84.6%                                   
   2601.TW                              益航    0.0     6.41 ☁️ 區間整理   33.3%                                   
  5272.TWO                              笙科    0.0    21.50 ☁️ 區間整理   50.0%                                   
   2258.TW                          鴻華先進-創    0.0    32.05 ☁️ 區間整理   41.2%                                   
  00902.TW                         中信電池及儲能    0.0    14.30 ☁️ 區間整理   10.0%                                   
   2449.TW                            京元電子    0.0   294.00 ☁️ 區間整理   75.0%                     【營收爆發(41.05%)】
  6613.TWO                             朋億*    0.0   196.50 ☁️ 區間整理   60.0%                                   
 009816.TW                       凱基台灣TOP50    0.0    10.84 ☁️ 區間整理   50.0%                                   
  5443.TWO                              均豪    0.0   101.00 ☁️ 區間整理   30.8%                                   
   2645.TW                            長榮航太    0.0   164.00 ☁️ 區間整理   50.0%                     【營收爆發(34.77%)】
   1727.TW                             中華化    0.0    55.50 ☁️ 區間整理   66.7%                                   
   6442.TW                              光聖    0.0  1685.00 ☁️ 區間整理   50.0%                                   
  3713.TWO                            新晶投控    0.0    18.00 ☁️ 區間整理   61.5%                                   
  6121.TWO                              新普    0.0   355.00 ☁️ 區間整理   66.7%                                   
   2438.TW                              翔耀    0.0    20.65 ☁️ 區間整理   50.0%                    【營收爆發(281.18%)】
   2231.TW                              為升    0.0    81.20 ☁️ 區間整理   55.6%                                   
   2354.TW                              鴻準    0.0    55.30 ☁️ 區間整理   50.0%                                   
  3680.TWO                              家登    0.0   381.00 ☁️ 區間整理   66.7%                     【營收爆發(62.74%)】
  3227.TWO                              原相    0.0   197.00 ☁️ 區間整理   50.0%                                   
   2105.TW                              正新    0.0    30.05 ☁️ 區間整理   29.4%                                   
   2363.TW                              矽統    0.0    51.10 ☁️ 區間整理   33.3%                    【營收爆發(171.58%)】
   6834.TW                            天二科技    0.0    34.25 ☁️ 區間整理   50.0%                            【無財報資料】
   3229.TW                              晟鈦    0.0    18.50 ☁️ 區間整理   50.0%                            【無財報資料】
  3570.TWO                              大塚    0.0   170.00 ☁️ 區間整理   27.3%                      【營收爆發(67.7%)】
   9941.TW                              裕融    0.0    76.80 ☁️ 區間整理   46.2%                                   
  2949.TWO                             欣新網    0.0    62.40 ☁️ 區間整理   50.0%                            【無財報資料】
  3207.TWO                              耀勝    0.0    70.80 ☁️ 區間整理   14.3%                     【營收爆發(45.99%)】
  3067.TWO                              全域    0.0    18.50 ☁️ 區間整理   75.0%                                   
  4131.TWO                              浩泰    0.0    36.00 ☁️ 區間整理   66.7%                                   
  4939.TWO                              亞電    0.0    31.95 ☁️ 區間整理   44.4%                                   
   6669.TW                              緯穎    0.0  3965.00 ☁️ 區間整理   50.0%                    【營收爆發(103.44%)】
   2421.TW                              建準    0.0   155.50 ☁️ 區間整理   57.1%                                   
  4113.TWO                              聯上    0.0    18.50 ☁️ 區間整理   64.7%                            【無財報資料】
  4577.TWO                            達航科技    0.0    90.30 ☁️ 區間整理   70.6%                                   
 00995A.TW                        主動中信台灣卓越    0.0    11.91 ☁️ 區間整理   76.9%                                   
  00891.TW                         中信關鍵半導體    0.0    24.38 ☁️ 區間整理   61.5%                                   
   3010.TW                              華立    0.0   139.00 ☁️ 區間整理   45.5%                                   
   2886.TW                             兆豐金    0.0    39.35 ☁️ 區間整理   40.0%                                   
  6134.TWO                              萬旭    0.0    30.75 ☁️ 區間整理   60.0%                     【營收爆發(47.63%)】
   6243.TW                              迅杰    0.0    32.10 ☁️ 區間整理   63.2%                                   
  3551.TWO                              世禾    0.0   175.50 ☁️ 區間整理   41.7%                                   
   5269.TW                              祥碩    0.0  1205.00 ☁️ 區間整理   66.7%                     【營收爆發(58.31%)】
   6901.TW                            鑽石投資    0.0    14.45 ☁️ 區間整理   64.7%                            【無財報資料】
   2801.TW                              彰銀    0.0    20.75 ☁️ 區間整理   50.0%                                   
   2634.TW                              漢翔    0.0    50.50 ☁️ 區間整理   46.7%                                   
  8455.TWO                           大拓-KY    0.0    22.30 ☁️ 區間整理   62.5%                                   
  4130.TWO                              健亞    0.0    33.95 ☁️ 區間整理   30.8%                                   
   3515.TW                              華擎    0.0   216.00 ☁️ 區間整理   35.7%                            【無財報資料】
  6894.TWO                             衛司特    0.0   338.50 ☁️ 區間整理   68.8%                     【營收爆發(55.42%)】
   2241.TW                             艾姆勒    0.0    29.20 ☁️ 區間整理   50.0%                     【營收爆發(45.48%)】
   2429.TW                             銘旺科    0.0    49.50 ☁️ 區間整理   76.9%                                   
 009801.TW                        中信美國創新科技    0.0    10.51 ☁️ 區間整理  100.0%                                   
   0052.TW                            富邦科技    0.0    45.68 ☁️ 區間整理   76.9%                                   
   4915.TW                              致伸    0.0    72.60 ☁️ 區間整理   40.0%                                   
   1809.TW                              中釉    0.0    26.90 ☁️ 區間整理   40.0%                                   
   1439.TW                              雋揚    0.0    27.65 ☁️ 區間整理   64.3%                                   
  7737.TWO                              凱鈿    0.0    38.20 ☁️ 區間整理   50.0%                                   
  6560.TWO                             欣普羅    0.0    42.90 ☁️ 區間整理   44.4%                     【營收爆發(55.97%)】
   2328.TW                              廣宇    0.0    46.15 ☁️ 區間整理   54.5%                                   
   6112.TW                             邁達特    0.0    47.45 ☁️ 區間整理   60.0%                                   
   3041.TW                              揚智    0.0    23.70 ☁️ 區間整理   77.8%                                   
  2066.TWO                              世德    0.0    50.30 ☁️ 區間整理   83.3%                                   
 00688L.TW                       國泰20年美債正2    0.0     7.17 ☁️ 區間整理   41.7%                                   
   3450.TW                              聯鈞    0.0   280.00 ☁️ 區間整理   63.6%                                   
   6225.TW                              天瀚    0.0    22.15 ☁️ 區間整理   50.0%                                   
  3546.TWO                              宇峻    0.0    72.60 ☁️ 區間整理   50.0%                                   
   8070.TW                             長華*    0.0    43.45 ☁️ 區間整理   66.7%                                   
 00987A.TW                        主動台新優勢成長    0.0    11.99 ☁️ 區間整理   63.6%                                   
   2377.TW                              微星    0.0    93.60 ☁️ 區間整理   40.0%                     【營收爆發(33.73%)】
  2640.TWO                             大車隊    0.0   141.00 ☁️ 區間整理   46.7%                                   
   7711.TW                              永擎    0.0   223.00 ☁️ 區間整理    0.0%                            【無財報資料】
   2397.TW                              友通    0.0    56.00 ☁️ 區間整理   50.0%                                   
   1608.TW                              華榮    0.0    33.80 ☁️ 區間整理   44.4%                            【無財報資料】
   2006.TW                            東和鋼鐵    0.0    76.60 ☁️ 區間整理   50.0%                                   
  5381.TWO                              合正    0.0    25.65 ☁️ 區間整理   62.5%                                   
   2603.TW                              長榮    0.0   218.00 ☁️ 區間整理   50.0%                                   
   8021.TW                              尖點    0.0   237.00 ☁️ 區間整理   60.0%                     【營收爆發(42.47%)】
  8423.TWO                           保綠-KY    0.0    18.20 ☁️ 區間整理    0.0%                            【無財報資料】
   6533.TW                             晶心科    0.0   186.00 ☁️ 區間整理   68.8%                                   
 00985A.TW                        主動野村台灣50    0.0    16.27 ☁️ 區間整理   72.7%                                   
  6629.TWO                           泰金-KY    0.0   104.50 ☁️ 區間整理   33.3%                     【營收爆發(58.57%)】
  6584.TWO                            南俊國際    0.0   396.00 ☁️ 區間整理   41.7%                     【營收爆發(47.92%)】
  6679.TWO                              鈺太    0.0   241.00 ☁️ 區間整理   28.6%                                   
   6133.TW                              金橋    0.0    26.05 ☁️ 區間整理   40.0%                                   
 00982A.TW                        主動群益台灣強棒    0.0    16.46 ☁️ 區間整理   47.1%                                   
  6143.TWO                              振曜    0.0   100.50 ☁️ 區間整理   44.4%                                   
  7712.TWO                           博盛半導體    0.0   130.00 ☁️ 區間整理   16.7%                                   
   8482.TW                           商億-KY    0.0    47.70 ☁️ 區間整理   50.0%                            【無財報資料】
   2607.TW                              榮運    0.0    53.90 ☁️ 區間整理   47.4%                                   
  4768.TWO                            晶呈科技    0.0   467.00 ☁️ 區間整理   50.0%                    【營收爆發(228.67%)】
   5469.TW                             瀚宇博    0.0    88.70 ☁️ 區間整理   50.0%                     【營收爆發(59.14%)】
   3305.TW                              昇貿    0.0   108.00 ☁️ 區間整理   50.0%                     【營收爆發(62.39%)】
   2486.TW                              一詮    0.0   162.50 ☁️ 區間整理   63.6%                                   
  6237.TWO                              驊訊    0.0    37.70 ☁️ 區間整理   50.0%                                   
  2641.TWO                              正德    0.0    19.10 ☁️ 區間整理   72.7%                     【營收爆發(33.43%)】
  6218.TWO                              豪勉    0.0    23.70 ☁️ 區間整理   38.5%                                   
   2887.TW                           台新新光金    0.0    25.05 ☁️ 區間整理   50.0%                    【營收爆發(117.67%)】
   1590.TW                          亞德客-KY    0.0  1025.00 ☁️ 區間整理   33.3%                                   
   6152.TW                              百一    0.0    19.25 ☁️ 區間整理   55.6%                                   
  00919.TW                        群益台灣精選高息    0.0    23.27 ☁️ 區間整理   44.4%                                   
   4746.TW                              台耀    0.0    55.30 ☁️ 區間整理   50.0%                            【無財報資料】
  00915.TW                       凱基優選高股息30    0.0    23.54 ☁️ 區間整理   18.2%                            【無財報資料】
   5244.TW                              弘凱    0.0    36.20 ☁️ 區間整理   46.7%                            【無財報資料】
   1326.TW                              台化    0.0    44.20 ☁️ 區間整理   47.1%                                   
   3257.TW                             虹冠電    0.0    57.50 ☁️ 區間整理   66.7%                                   
  6265.TWO                             方土昶    0.0    45.35 ☁️ 區間整理   55.6%                    【營收爆發(435.72%)】
   2915.TW                             潤泰全    0.0    50.40 ☁️ 區間整理   33.3%                            【無財報資料】
  3483.TWO                              力致    0.0    82.70 ☁️ 區間整理   50.0%                                   
   8499.TW                           鼎炫-KY    0.0   266.50 ☁️ 區間整理   50.0%                     【營收爆發(83.71%)】
   3338.TW                              泰碩    0.0    57.80 ☁️ 區間整理   37.5%                                   
  5864.TWO                             致和證    0.0    25.00 ☁️ 區間整理   55.6%                                   
   1436.TW                             華友聯    0.0    55.10 ☁️ 區間整理   58.3%                                   
00857B.TWO                        永豐20年美公債    0.0    23.90 ☁️ 區間整理   30.0%                                   
  3491.TWO                             昇達科    0.0  1445.00 ☁️ 區間整理   66.7%                     【營收爆發(57.06%)】
