=== 20260323 K棒型態掃描報表 (產出日: 20260323) ===
Stock_ID     Stock_Name      Close    Vol_R    Pattern
4924.TWO     欣厚-KY           10.40    0.84     !!錘子線(低檔支撐)
5548.TWO     安倉              23.50    0.97     一般
8271.TW      宇瞻              169.50   0.12     !!十字星(變盤)
7455.TWO     樺緯物聯            62.50    0.00     !!十字星(變盤)
6167.TWO     久正              13.85    0.15     !!三隻烏鴉(強轉空)
8047.TWO     星雲              50.20    0.50     !!錘子線(低檔支撐)
4540.TW      全球傳動            43.70    0.73     !!十字星(變盤) / !!避雷針(高檔賣壓)
3056.TW      富華新             14.40    0.78     一般
3158.TWO     嘉實              94.00    1.13     !!避雷針(高檔賣壓)
1309.TW      台達化             19.90    0.54     !!多方砲(強勢洗盤)
00904.TW     新光臺灣半導體30       28.65    1.19     一般
6756.TW      威鋒電子            74.60    0.60     一般
6919.TW      康霈*             94.50    1.29     !!三隻烏鴉(強轉空)
3211.TWO     順達              300.50   1.36     一般
2360.TW      致茂              1520.00  0.82     一般
00708L.TW    期元大S&P黃金正2      86.00    2.79     ★量能爆發
9962.TWO     有益              10.85    0.80     一般
6180.TWO     橘子              44.05    0.79     !!晨星(底部反轉)
8016.TW      矽創              195.50   0.53     !!避雷針(高檔賣壓)
3094.TW      聯傑              23.05    0.65     一般
5484.TW      慧友              39.25    0.79     !!十字星(變盤) / !!錘子線(低檔支撐) / !!三隻烏鴉(強轉空)
6284.TWO     佳邦              82.20    0.58     !!避雷針(高檔賣壓)
7783.TWO     佳運              83.00    1.35     一般
00941.TW     中信上游半導體         21.23    0.88     !!錘子線(低檔支撐)
3014.TW      聯陽              115.50   0.92     !!十字星(變盤) / !!避雷針(高檔賣壓)
6870.TWO     騰雲              187.50   0.76     一般
3558.TWO     神準              122.00   1.24     !!三隻烏鴉(強轉空)
3406.TW      玉晶光             442.00   0.76     一般
6794.TW      向榮生技            80.00    0.26     一般
2383.TW      台光電             2795.00  0.91     一般
7402.TWO     邑錡              124.00   3.70     ★量能爆發
6235.TW      華孚              47.00    0.77     !!十字星(變盤) / !!避雷針(高檔賣壓)
3149.TW      正達              45.05    0.85     !!十字星(變盤) / !!避雷針(高檔賣壓)
7717.TWO     萊德光電-KY         643.00   0.92     一般
00963.TW     中信全球高股息         12.05    1.19     !!三隻烏鴉(強轉空)
4580.TWO     捷流閥業            79.70    0.85     一般
6739.TWO     竹陞科技            1185.00  0.67     一般
7702.TWO     前端風電            26.30    0.54     一般
2023.TW      燁輝              14.50    1.04     !!十字星(變盤) / !!錘子線(低檔支撐)
3543.TW      州巧              49.45    0.52     !!錘子線(低檔支撐)
2345.TW      智邦              1565.00  0.62     一般
3018.TW      隆銘綠能            12.10    0.27     !!十字星(變盤)
6526.TW      達發              485.00   0.78     !!避雷針(高檔賣壓)
6843.TWO     進典              48.10    2.35     ★量能爆發 / !!避雷針(高檔賣壓) / !!紅三兵(趨勢噴發)
4584.TWO     君帆              43.30    1.88     ★量能爆發 / !!十字星(變盤)
1776.TW      展宇              15.50    0.16     !!三隻烏鴉(強轉空)
8240.TWO     華宏              55.10    0.20     一般
5601.TWO     台聯櫃             36.00    1.82     ★量能爆發
3686.TW      達能              18.50    0.40     !!避雷針(高檔賣壓)
6933.TW      AMAX-KY         125.00   0.79     一般
2061.TWO     風青              16.75    0.25     !!避雷針(高檔賣壓) / !!三隻烏鴉(強轉空)
1337.TW      再生-KY           6.29     0.98     !!十字星(變盤) / !!避雷針(高檔賣壓)
7719.TWO     碳基              40.65    1.85     ★量能爆發 / !!晨星(底部反轉)
6409.TW      旭隼              757.00   0.88     !!晨星(底部反轉)
3663.TWO     鑫科              76.20    1.53     ★量能爆發 / !!多頭吞噬(強漲) / !!多方砲(強勢洗盤)
6588.TWO     東典光電            107.00   2.35     ★量能爆發 / !!避雷針(高檔賣壓)
4563.TWO     百德              41.85    0.92     !!三隻烏鴉(強轉空)
6155.TW      鈞寶              44.60    0.36     一般
6165.TW      浪凡              47.30    0.58     !!避雷針(高檔賣壓)
3707.TWO     漢磊              59.10    0.59     一般
3064.TWO     泰偉              29.60    1.08     !!錘子線(低檔支撐)
8103.TW      瀚荃              83.00    0.72     !!錘子線(低檔支撐)
3498.TWO     陽程              72.00    0.65     !!避雷針(高檔賣壓)
3297.TWO     杭特              35.10    0.94     !!三隻烏鴉(強轉空)
3310.TWO     佳穎              72.90    0.29     一般
2883.TW      凱基金             19.80    0.81     一般
9937.TW      全國              56.60    1.09     一般
6788.TWO     華景電             343.50   0.68     !!三隻烏鴉(強轉空)
6793.TWO     天力離岸            6.10     1.39     一般
6781.TW      AES-KY          1055.00  2.29     ★量能爆發
2308.TW      台達電             1410.00  1.26     !!錘子線(低檔支撐)
6903.TWO     巨漢              301.00   1.33     !!避雷針(高檔賣壓)
2324.TW      仁寶              32.70    1.20     !!錘子線(低檔支撐)
00764B.TWO   群益25年美債         28.14    1.19     !!避雷針(高檔賣壓)
6108.TW      競國              16.55    0.42     !!避雷針(高檔賣壓)
4148.TW      全宇生技-KY         42.80    1.25     !!多方砲(強勢洗盤)
6578.TWO     達邦蛋白            17.65    0.63     一般
2375.TW      凱美              77.50    0.50     !!避雷針(高檔賣壓) / !!三隻烏鴉(強轉空)
00965.TW     元大航太防衛科技        24.37    1.37     !!三隻烏鴉(強轉空)
4513.TWO     福裕              17.60    0.78     !!避雷針(高檔賣壓)
6805.TW      富世達             1865.00  0.61     一般
2905.TW      三商              13.90    0.98     一般
6969.TW      成信實業*-創         28.15    1.41     一般
5292.TW      華懋              193.50   0.86     !!錘子線(低檔支撐)
3313.TWO     斐成              12.50    0.52     一般
2474.TW      可成              182.50   1.03     !!避雷針(高檔賣壓)
3013.TW      晟銘電             98.50    0.93     一般
3529.TWO     力旺              2600.00  0.66     一般
8436.TWO     大江              122.00   0.74     一般
6276.TWO     安鈦克             33.85    0.94     一般
6182.TWO     合晶              34.20    0.45     一般
6598.TW      ABC-KY          24.25    0.64     一般
4931.TWO     新盛力             130.50   0.68     一般
5284.TW      jpp-KY          278.50   1.57     ★量能爆發 / !!避雷針(高檔賣壓)
6499.TWO     益安              98.40    0.69     !!三隻烏鴉(強轉空)
2387.TW      精元              44.45    1.20     一般
00968B.TWO   元大優息投等債         9.20     1.66     ★量能爆發
2609.TW      陽明              52.80    0.80     一般
3057.TW      喬鼎              17.10    0.83     一般
3632.TWO     研勤              9.52     0.66     一般
5013.TWO     強新              29.75    1.26     一般
6548.TWO     長科*             45.60    0.49     一般
5314.TWO     世紀*             72.20    1.10     !!避雷針(高檔賣壓)
00713.TW     元大台灣高息低波        50.95    1.12     !!錘子線(低檔支撐)
4764.TW      雙鍵              135.50   0.57     一般
2887I.TW     未知              9.32     0.59     一般
6472.TW      保瑞              453.50   0.68     一般
6863.TW      永道-KY           89.90    0.97     一般
2365.TW      昆盈              33.20    0.48     一般
2425.TW      承啟              29.30    0.73     一般
4138.TWO     曜亞              60.70    1.68     ★量能爆發
3594.TWO     磐儀              40.10    0.54     一般
4561.TWO     健椿              32.70    1.13     !!避雷針(高檔賣壓) / !!三隻烏鴉(強轉空)
6128.TW      上福              21.40    0.82     !!十字星(變盤) / !!避雷針(高檔賣壓) / !!三隻烏鴉(強轉空)
3008.TW      大立光             2235.00  1.51     ★量能爆發
2313.TW      華通              216.00   0.70     !!避雷針(高檔賣壓)
6823.TWO     濾能              61.30    0.30     !!十字星(變盤) / !!避雷針(高檔賣壓)
2390.TW      云辰              10.70    0.34     !!避雷針(高檔賣壓)
6175.TWO     立敦              45.15    0.21     !!三隻烏鴉(強轉空)
3540.TWO     曜越              28.20    1.24     !!錘子線(低檔支撐) / !!三隻烏鴉(強轉空)
3490.TWO     單井              25.10    0.90     !!避雷針(高檔賣壓)
5321.TWO     美而快             24.25    0.67     一般
3379.TWO     彬台              39.35    2.09     ★量能爆發 / !!多頭吞噬(強漲)
2723.TW      美食-KY           69.50    0.70     !!避雷針(高檔賣壓)
3625.TWO     西勝              16.85    0.73     一般
3141.TWO     晶宏              43.75    0.88     一般
7740.TW      熙特爾-創           185.00   0.50     !!三隻烏鴉(強轉空)
6708.TWO     天擎              38.50    1.16     !!避雷針(高檔賣壓)
1589.TW      永冠-KY           7.71     0.72     一般
1435.TW      中福              18.15    0.82     !!十字星(變盤) / !!錘子線(低檔支撐)
6291.TWO     沛亨              342.50   0.72     !!避雷針(高檔賣壓)
3048.TW      益登              38.60    0.32     !!避雷針(高檔賣壓)
9945.TW      潤泰新             24.95    1.13     !!三隻烏鴉(強轉空)
9904.TW      寶成              28.35    0.69     一般
6140.TWO     訊達              20.15    0.84     !!避雷針(高檔賣壓)
6693.TWO     廣閎科             101.00   1.07     !!避雷針(高檔賣壓)
4949.TW      有成精密            63.30    0.42     !!避雷針(高檔賣壓)
00988A.TW    主動統一全球創新        12.76    1.70     ★量能爆發
6282.TW      康舒              46.05    0.49     !!三隻烏鴉(強轉空)
1312.TW      國喬              14.25    1.31     一般
3049.TW      精金              16.20    0.65     一般
1537.TW      廣隆              122.50   1.03     一般
7732.TW      金興精密            36.40    0.36     一般
2515.TW      中工              13.85    0.62     一般
1723.TW      中碳              75.70    1.35     一般
6179.TWO     亞通              27.10    0.72     !!避雷針(高檔賣壓)
00654R.TW    富邦印度反1          7.32     0.74     !!多方砲(強勢洗盤)
4414.TW      如興              11.55    0.93     一般
2465.TW      麗臺              56.60    0.35     !!十字星(變盤)
5493.TWO     三聯              81.30    0.36     !!三隻烏鴉(強轉空)
00951.TW     台新日本半導體         13.03    1.54     ★量能爆發 / !!錘子線(低檔支撐)
6531.TW      愛普*             523.00   0.49     一般
6264.TWO     富裔              6.15     1.73     ★量能爆發 / !!十字星(變盤) / !!避雷針(高檔賣壓) / !!三隻烏鴉(強轉空)
2457.TW      飛宏              26.40    1.03     !!三隻烏鴉(強轉空)
3322.TWO     建舜電             12.90    0.94     一般
6203.TWO     海韻電             65.00    1.05     !!避雷針(高檔賣壓)
8926.TW      台汽電             45.80    0.92     !!避雷針(高檔賣壓)
3028.TW      增你強             53.80    0.49     一般
4933.TWO     友輝              58.30    0.30     !!三隻烏鴉(強轉空)
5515.TW      建國              37.65    0.60     !!十字星(變盤) / !!避雷針(高檔賣壓)
3430.TWO     奇鈦科             76.00    0.31     一般
3548.TWO     兆利              79.80    0.65     !!避雷針(高檔賣壓) / !!三隻烏鴉(強轉空)
3265.TWO     台星科             133.00   0.67     !!錘子線(低檔支撐)
3481.TW      群創              25.00    0.47     !!十字星(變盤) / !!避雷針(高檔賣壓)
2941.TWO     米斯特             42.15    0.12     !!十字星(變盤)
6841.TWO     長佳智能            62.00    4.10     ★量能爆發 / !!多頭吞噬(強漲) / !!晨星(底部反轉)
2067.TWO     嘉鋼              7.94     1.73     ★量能爆發 / !!三隻烏鴉(強轉空)
8176.TWO     智捷              12.45    0.34     一般
6916.TW      華凌              17.65    0.86     一般
2409.TW      友達              14.85    0.64     !!三隻烏鴉(強轉空)
00942B.TWO   台新美A公司債20+      14.23    2.01     ★量能爆發
3236.TWO     千如              31.45    0.37     一般
00722B.TWO   群益投資級電信債        36.08    1.14     一般
3289.TWO     宜特              148.00   2.18     ★量能爆發 / !!多方砲(強勢洗盤)
00970B.TWO   新光BBB投等債20+     9.29     1.15     一般
2033.TW      佳大              15.35    0.80     !!三隻烏鴉(強轉空)
0050.TW      元大台灣50          74.25    2.11     ★量能爆發
3710.TWO     連展投控            6.10     0.48     一般
4526.TW      東台              34.00    3.32     ★量能爆發 / !!多頭吞噬(強漲)
3090.TW      日電貿             93.00    0.42     !!避雷針(高檔賣壓)
5309.TWO     系統電             59.00    0.88     !!十字星(變盤) / !!避雷針(高檔賣壓) / !!錘子線(低檔支撐)
6719.TW      力智              162.50   1.03     !!避雷針(高檔賣壓) / !!三隻烏鴉(強轉空)
3556.TWO     禾瑞亞             41.15    1.36     一般
2301.TW      光寶科             154.00   0.63     !!十字星(變盤) / !!避雷針(高檔賣壓) / !!錘子線(低檔支撐)
6637.TWO     醫影              73.20    0.79     !!三隻烏鴉(強轉空)
00679B.TWO   元大美債20年         27.05    1.16     一般
2382.TW      廣達              280.00   1.08     一般
1711.TW      永光              38.45    0.21     一般
1102.TW      亞泥              34.20    1.06     !!十字星(變盤) / !!避雷針(高檔賣壓) / !!錘子線(低檔支撐)
6762.TWO     達亞              162.00   2.73     ★量能爆發 / !!十字星(變盤) / !!避雷針(高檔賣壓)
7782.TWO     光速火箭            27.00    0.77     !!十字星(變盤) / !!錘子線(低檔支撐)
2032.TW      新鋼              16.40    3.70     ★量能爆發
TXF.TW       未知              32532.00 1.11     !!十字星(變盤) / !!避雷針(高檔賣壓) / !!錘子線(低檔支撐)
3088.TWO     艾訊              83.80    1.43     !!避雷針(高檔賣壓)
7744.TWO     崴寶              474.00   0.87     一般
6191.TW      精成科             92.80    0.69     !!十字星(變盤) / !!避雷針(高檔賣壓)
8422.TW      可寧衛*            28.85    1.12     !!十字星(變盤) / !!避雷針(高檔賣壓) / !!三隻烏鴉(強轉空)
3701.TW      大眾控             59.40    0.29     !!三隻烏鴉(強轉空)
5508.TWO     永信建             51.10    1.01     一般
4562.TW      穎漢              31.80    0.81     一般
5258.TW      虹堡              45.25    0.62     !!十字星(變盤) / !!錘子線(低檔支撐)
1294.TWO     漢田生技            81.90    0.61     !!三隻烏鴉(強轉空)
4129.TWO     聯合              104.00   0.80     一般
6904.TWO     伯鑫              126.00   2.57     ★量能爆發
8044.TWO     網家              22.75    0.82     !!錘子線(低檔支撐)
3530.TW      晶相光             57.70    1.20     一般
4772.TWO     台特化             290.50   1.23     !!三隻烏鴉(強轉空)
1449.TW      佳和              12.15    0.66     一般
1599.TWO     宏佳騰             25.85    1.09     一般
6921.TW      嘉雨思-創           72.20    1.22     !!避雷針(高檔賣壓)
3092.TW      鴻碩              30.10    0.75     一般
6148.TWO     驊宏資             37.10    0.30     一般
1726.TW      永記              75.30    1.65     ★量能爆發
5703.TWO     亞都              13.85    0.57     !!十字星(變盤)
00985B.TW    群益ESG投等債0-5     10.33    0.89     一般
7728.TWO     光焱科技            891.00   1.67     ★量能爆發 / !!紅三兵(趨勢噴發)
2618.TW      長榮航             34.85    1.23     一般
8045.TW      達運光電            73.60    0.89     一般
2489.TW      瑞軒              34.80    0.70     !!十字星(變盤) / !!避雷針(高檔賣壓)
6509.TWO     聚和              43.50    0.48     一般
3312.TW      弘憶股             36.15    0.34     !!十字星(變盤) / !!避雷針(高檔賣壓)
2838.TW      聯邦銀             19.90    1.73     ★量能爆發 / !!錘子線(低檔支撐)
3501.TW      維熹              47.70    1.18     一般
8039.TW      台虹              109.50   0.46     !!避雷針(高檔賣壓)
3105.TWO     穩懋              315.00   0.90     !!十字星(變盤) / !!避雷針(高檔賣壓)
8478.TW      東哥遊艇            161.00   1.27     !!避雷針(高檔賣壓)
3550.TW      聯穎              18.35    0.23     !!十字星(變盤) / !!避雷針(高檔賣壓)
3432.TW      台端              16.45    0.99     !!晨星(底部反轉)
1514.TW      亞力              111.50   1.21     !!十字星(變盤) / !!避雷針(高檔賣壓) / !!三隻烏鴉(強轉空)
00768B.TWO   復華20年美債         51.05    2.03     ★量能爆發 / !!避雷針(高檔賣壓)
7750.TW      新代              1300.00  0.86     一般
6821.TWO     聯寶              38.30    2.69     ★量能爆發 / !!多頭吞噬(強漲) / !!多方砲(強勢洗盤)
6209.TW      今國光             54.30    0.77     一般
4912.TW      聯德控股-KY         88.40    0.71     !!十字星(變盤) / !!避雷針(高檔賣壓)
3015.TW      全漢              50.40    0.76     !!避雷針(高檔賣壓)
3703.TW      欣陸              22.70    1.00     !!紅三兵(趨勢噴發)
1735.TW      日勝化             27.05    0.18     一般
1522.TW      堤維西             32.35    0.84     !!三隻烏鴉(強轉空)
00712.TW     復華富時不動產         8.40     1.55     ★量能爆發
00924.TW     復華S&P500成長      27.37    2.04     ★量能爆發
6955.TW      邦睿生技-創          167.00   0.87     一般
6776.TW      展�眥篕�           63.90    0.30     !!避雷針(高檔賣壓)
8064.TWO     東捷              70.80    1.40     !!多頭吞噬(強漲)
6196.TW      帆宣              273.50   1.97     ★量能爆發
5299.TWO     杰力              76.80    0.64     !!十字星(變盤) / !!錘子線(低檔支撐)
3002.TW      歐格              19.40    1.05     !!三隻烏鴉(強轉空)
4989.TW      榮科              68.60    0.39     一般
6405.TW      悅城              29.50    0.95     !!三隻烏鴉(強轉空)
2423.TW      固緯              48.80    1.20     一般
00673R.TW    期元大S&P原油反1      18.62    0.99     一般
1616.TW      億泰              23.90    0.81     一般
6671.TW      三能-KY           31.00    0.44     一般
1784.TWO     訊聯              80.70    1.06     !!三隻烏鴉(強轉空)
6130.TWO     上亞科技            30.00    0.65     一般
4749.TWO     新應材             859.00   0.79     !!避雷針(高檔賣壓)
7823.TW      奧義賽博-KY創        80.70    0.44     !!避雷針(高檔賣壓)
00933B.TWO   國泰10Y+金融債       15.92    1.76     ★量能爆發
1220.TW      台榮              12.40    1.50     ★量能爆發
5425.TWO     台半              55.90    0.47     !!避雷針(高檔賣壓) / !!三隻烏鴉(強轉空)
1307.TW      三芳              34.95    1.44     !!多頭吞噬(強漲) / !!多方砲(強勢洗盤)
4960.TW      誠美材             24.40    0.35     !!三隻烏鴉(強轉空)
3437.TW      榮創              22.15    0.38     !!避雷針(高檔賣壓)
2235.TWO     謚源              33.75    0.37     !!十字星(變盤)
6024.TW      群益期             54.90    1.28     !!避雷針(高檔賣壓)
009815.TWO   大華美國MAG7+       9.27     1.60     ★量能爆發
6683.TWO     雍智科技            1160.00  1.28     一般
2637.TW      慧洋-KY           68.10    0.57     !!三隻烏鴉(強轉空)
3290.TWO     東浦              43.30    1.05     !!十字星(變盤) / !!避雷針(高檔賣壓)
1513.TW      中興電             154.00   1.22     !!避雷針(高檔賣壓) / !!三隻烏鴉(強轉空)
1455.TW      集盛              9.23     0.79     一般
6730.TWO     常廣              35.90    0.72     !!十字星(變盤) / !!錘子線(低檔支撐)
1742.TWO     台蠟              17.75    2.09     ★量能爆發
00989A.TW    未知              13.77    1.31     一般
3038.TW      全台              21.10    0.60     一般
8996.TW      高力              820.00   0.86     !!十字星(變盤) / !!避雷針(高檔賣壓)
8011.TW      台通              20.05    0.75     !!避雷針(高檔賣壓)
3465.TWO     進泰電子            40.75    3.83     ★量能爆發
6246.TWO     臺龍              16.00    0.23     一般
5481.TWO     新華              21.00    2.04     ★量能爆發
2485.TW      兆赫              78.00    0.17     一般
8059.TWO     凱碩              19.15    1.00     一般
3708.TW      上緯投控            118.00   0.85     一般
1466.TW      聚隆              17.55    0.44     一般
4533.TWO     協易機             31.80    1.06     一般
00631L.TW    元大台灣50正2        442.80   1.84     ★量能爆發 / !!三隻烏鴉(強轉空)
6855.TWO     數泓科             111.50   1.64     ★量能爆發 / !!錘子線(低檔支撐)
5457.TWO     宣德              34.15    0.59     !!十字星(變盤) / !!避雷針(高檔賣壓) / !!錘子線(低檔支撐) / !!三隻烏鴉(強轉空)
2108.TW      南帝              25.80    1.20     !!避雷針(高檔賣壓)
1409.TW      新纖              15.85    0.46     !!避雷針(高檔賣壓)
4588.TW      玖鼎電力            58.30    0.82     !!三隻烏鴉(強轉空)
2049.TW      上銀              221.00   0.86     !!避雷針(高檔賣壓)
00993A.TW    主動安聯台灣          10.44    0.92     !!避雷針(高檔賣壓)
6859.TWO     伯特光             119.50   0.77     一般
1582.TW      信錦              84.80    0.38     !!避雷針(高檔賣壓)
6212.TWO     理銘              30.50    0.32     !!晨星(底部反轉)
5474.TWO     聰泰              132.50   0.57     !!三隻烏鴉(強轉空)
8438.TW      昶昕              61.90    0.98     !!避雷針(高檔賣壓)
5351.TWO     鈺創              74.50    0.20     一般
1560.TW      中砂              442.00   1.36     一般
9105.TW      泰金寶-DR          5.54     0.93     !!三隻烏鴉(強轉空)
2353.TW      宏��             27.00    0.61     !!三隻烏鴉(強轉空)
2646.TW      星宇航空            21.15    1.07     !!三隻烏鴉(強轉空)
1736.TW      喬山              125.50   0.97     !!多頭吞噬(強漲)
6982.TWO     大井泵浦            53.00    0.79     一般
1593.TWO     祺驊              34.70    1.49     !!多方砲(強勢洗盤)
4564.TW      元翎              19.75    0.49     !!避雷針(高檔賣壓)
3288.TWO     點晶              14.75    0.40     !!避雷針(高檔賣壓)
6190.TWO     萬泰科             54.30    0.89     一般
2331.TW      精英              22.40    0.75     一般
6934.TW      心誠鎂             77.80    0.86     !!十字星(變盤) / !!避雷針(高檔賣壓)
9910.TW      豐泰              79.20    0.70     !!十字星(變盤) / !!避雷針(高檔賣壓)
5471.TW      松翰              41.10    0.99     一般
00909.TW     國泰數位支付服務        38.37    1.20     一般
3508.TWO     位速              43.15    0.37     !!十字星(變盤) / !!避雷針(高檔賣壓)
2498.TW      宏達電             40.90    0.98     !!十字星(變盤) / !!避雷針(高檔賣壓)
1218.TW      泰山              19.00    0.81     !!避雷針(高檔賣壓) / !!錘子線(低檔支撐)
00753L.TW    中信中國50正2        9.87     1.86     ★量能爆發 / !!三隻烏鴉(強轉空)
6861.TW      睿生光電            140.50   1.76     ★量能爆發 / !!避雷針(高檔賣壓)
8110.TW      華東              57.60    0.67     一般
2481.TW      強茂              92.00    0.38     !!避雷針(高檔賣壓)
4722.TW      國精化             167.50   0.67     !!十字星(變盤) / !!避雷針(高檔賣壓) / !!三隻烏鴉(強轉空)
5516.TWO     雙喜              12.95    0.58     一般
5223.TWO     安力-KY           27.45    0.91     一般
3083.TWO     網龍              27.65    0.84     一般
4438.TW      廣越              57.00    0.58     一般
1414.TW      東和              17.75    0.45     !!三隻烏鴉(強轉空)
7777.TWO     能率亞洲            26.80    0.81     !!三隻烏鴉(強轉空)
2393.TW      億光              67.00    0.62     一般
3615.TWO     安可              30.70    0.62     一般
6269.TW      台郡              62.50    2.49     ★量能爆發 / !!紅三兵(趨勢噴發)
6207.TWO     雷科              54.70    2.59     ★量能爆發 / !!多頭吞噬(強漲)
009811.TW    統一美國50          11.01    1.43     一般
5205.TWO     中茂              28.80    0.23     !!十字星(變盤)
6937.TW      天虹              256.50   0.71     !!十字星(變盤) / !!避雷針(高檔賣壓)
2305.TW      全友              14.00    0.59     一般
1611.TW      中電              13.35    0.78     !!避雷針(高檔賣壓)
6230.TW      尼得科超眾           165.00   1.99     ★量能爆發 / !!避雷針(高檔賣壓)
2413.TW      環科              54.50    0.47     !!避雷針(高檔賣壓)
6887.TW      寶綠特-KY          41.80    2.52     ★量能爆發 / !!空頭吞噬(起跌)
6188.TWO     廣明              94.60    0.56     一般
3535.TW      晶彩科             115.00   1.04     一般
2726.TWO     雅茗-KY           10.20    0.29     !!十字星(變盤) / !!避雷針(高檔賣壓)
2103.TW      台橡              19.95    1.09     !!避雷針(高檔賣壓)
6980.TWO     鐳洋科技            128.00   0.71     !!三隻烏鴉(強轉空)
2317.TW      鴻海              196.00   1.00     !!三隻烏鴉(強轉空)
3268.TWO     海德威             15.00    0.50     !!十字星(變盤) / !!避雷針(高檔賣壓)
8089.TWO     康全電訊            23.45    0.32     !!避雷針(高檔賣壓)
1815.TWO     富喬              103.50   2.05     ★量能爆發
5468.TWO     凱鈺              18.50    0.34     !!三隻烏鴉(強轉空)
6890.TW      來億-KY           181.50   1.66     ★量能爆發
2431.TW      聯昌              12.20    0.82     一般
9921.TW      巨大              73.20    0.85     一般
6640.TWO     均華              1120.00  1.11     !!避雷針(高檔賣壓)
2451.TW      創見              272.00   0.24     一般
3526.TWO     凡甲              290.00   0.78     一般
2010.TW      春源              24.80    0.79     一般
6199.TWO     天品              101.50   0.78     一般
00770.TW     國泰北美科技          50.65    2.05     ★量能爆發
3234.TWO     光環              89.90    0.81     !!十字星(變盤) / !!避雷針(高檔賣壓)
2516.TW      新建              14.60    2.66     ★量能爆發
00795B.TWO   中信美國公債20年       27.30    1.43     一般
2302.TW      麗正              18.30    0.84     一般
6957.TW      裕慶-KY           164.00   1.08     !!十字星(變盤) / !!避雷針(高檔賣壓)
3025.TW      星通              60.50    0.44     !!避雷針(高檔賣壓)
5011.TWO     久陽              14.10    2.41     ★量能爆發
4417.TWO     金洲              50.90    1.48     一般
4406.TWO     新昕纖             10.05    0.97     !!十字星(變盤) / !!避雷針(高檔賣壓)
8234.TWO     新漢              64.70    0.70     !!避雷針(高檔賣壓)
7714.TWO     創泓科技            131.00   1.38     !!避雷針(高檔賣壓)
1432.TW      大魯閣             18.00    0.84     !!避雷針(高檔賣壓) / !!錘子線(低檔支撐)
3661.TW      世芯-KY           3190.00  0.86     一般
3033.TW      威健              33.30    0.42     一般
00646.TW     元大S&P500        65.40    1.52     ★量能爆發
6592.TW      和潤企業            63.20    1.33     !!避雷針(高檔賣壓)
2314.TW      台揚              18.25    0.36     一般
6451.TW      訊芯-KY           280.50   0.35     !!多頭吞噬(強漲) / !!多方砲(強勢洗盤)
8084.TWO     巨虹              44.45    0.41     一般
3308.TW      聯德              21.25    0.64     一般
00700.TW     富邦�琤肭磪�         17.01    0.80     !!三隻烏鴉(強轉空)
2038.TW      海光              15.50    3.32     ★量能爆發
3712.TW      永崴投控            23.05    0.84     !!十字星(變盤) / !!避雷針(高檔賣壓)
4123.TWO     晟德              41.10    0.78     !!十字星(變盤) / !!避雷針(高檔賣壓)
4973.TWO     廣穎              79.60    0.16     !!十字星(變盤)
4728.TWO     雙美              391.00   0.85     一般
4137.TW      麗豐-KY           106.50   0.58     !!十字星(變盤) / !!避雷針(高檔賣壓)
2739.TW      寒舍              33.60    1.40     一般
00720B.TWO   元大投資級公司債        32.88    1.30     !!避雷針(高檔賣壓)
5225.TW      東科-KY           92.00    1.51     ★量能爆發
1438.TW      三地開發            28.90    1.26     !!十字星(變盤) / !!避雷針(高檔賣壓)
4305.TWO     世坤              43.80    1.23     !!十字星(變盤) / !!避雷針(高檔賣壓)
4927.TW      泰鼎-KY           42.10    0.59     一般
3221.TWO     台嘉碩             33.60    2.46     ★量能爆發
00830.TW     國泰費城半導體         54.10    1.14     一般
8150.TW      南茂              58.30    0.52     !!三隻烏鴉(強轉空)
6438.TW      迅得              170.00   2.85     ★量能爆發 / !!十字星(變盤) / !!避雷針(高檔賣壓)
2359.TW      所羅門             112.00   0.79     !!避雷針(高檔賣壓)
2891.TW      中信金             51.50    1.56     ★量能爆發
6706.TW      惠特              114.00   0.54     !!避雷針(高檔賣壓) / !!三隻烏鴉(強轉空)
2455.TW      全新              221.50   1.15     !!避雷針(高檔賣壓)
5478.TWO     智冠              110.00   1.50     ★量能爆發
8111.TWO     立��             62.50    0.57     一般
2492.TW      華新科             123.50   0.45     !!三隻烏鴉(強轉空)
2347.TW      聯強              77.00    0.38     一般
3531.TWO     先益              21.70    0.51     一般
00981B.TWO   第一金優選非投債        9.22     0.94     一般
3252.TWO     海灣              19.90    0.91     !!三隻烏鴉(強轉空)
2332.TW      友訊              14.80    0.92     一般
6789.TW      采鈺              319.00   0.88     一般
2404.TW      漢唐              915.00   0.72     一般
1722.TW      台肥              45.55    0.83     !!三隻烏鴉(強轉空)
4916.TW      事欣科             61.30    1.12     !!避雷針(高檔賣壓)
00953B.TW    群益優選非投等債        9.63     1.17     一般
3093.TWO     港建*             43.70    0.41     一般
8076.TWO     伍豐              24.95    0.94     一般
6482.TWO     弘煜科             35.00    3.42     ★量能爆發 / !!多頭吞噬(強漲) / !!多方砲(強勢洗盤)
00724B.TWO   群益投資級金融債        33.72    1.06     一般
00969B.TWO   未知              8.45     1.20     一般
1418.TW      東華              18.90    1.98     ★量能爆發
6138.TWO     茂達              222.00   0.49     一般
00663L.TW    國泰臺灣加權正2        57.85    1.83     ★量能爆發 / !!避雷針(高檔賣壓) / !!錘子線(低檔支撐) / !!三隻烏鴉(強轉空)
6965.TW      中傑-KY           83.20    0.80     !!紅三兵(趨勢噴發)
