pe,symbol,om,name,est_price,eps,advice,prev_year,prev_eps,date,gm,prev_rev_yoy,price,eps_yoy,prev_eps_yoy,rev_yoy,status,expansion
0.0,4127.TWO,-18.66%,天良,-4.800000000000001,0.75,⚪ 數據不足,2025,-0.22,2026-03,56.44%,32.86,69.3000030518,92.31,-184.62,187.13,🔄 轉虧為盈,-94.82
3.3895921774261604,1439.TW,13.53%,雋揚,106.64999999999999,0.59,⚪ 中性觀察,2025,3.21,2026-03,25.21%,728.61,24.1000003815,-19.18,84.48,76.82,📉 獲利侵蝕,-96.0
5.9618009226330155,6666.TW,N/A,羅麗芬-KY,109.94999999999999,0.32,⚪ 中性觀察,2025,2.42,2026-03,N/A,-1.2,43.7000007629,-44.83,42.35,51.66,📉 獲利侵蝕,-96.49
6.795903549809801,4129.TWO,11.96%,聯合,205.05,0.91,⚪ 中性觀察,2025,5.83,2026-03,78.77%,21.54,92.9000015259,-54.04,23.26,42.85,🏰 高護城河,-96.89
0.0,3049.TW,-21.51%,精金,-27.150000000000002,-0.04,⚪ 數據不足,2025,-0.64,2026-03,-12.51%,1.22,13.0500001907,83.33,41.28,180.37,⚠️ 獲利稀釋,-97.04
0.0,8472.TWO,N/A,夠麻吉,-65.7,-0.26,⚪ 數據不足,2025,-1.31,2026-03,N/A,41.85,81.0,75.7,70.36,174.03,⚠️ 獲利稀釋,-98.33
67.33333163788888,6909.TW,N/A,創控,13.500000000000002,0.07,❌ 暫避觀望,2025,1.01,2026-03,N/A,11.08,60.5999984741,-72.0,-37.25,27.24,📉 獲利侵蝕,-99.24
15.69546773833445,6526.TW,N/A,達發,671.85,4.47,❌ 暫避觀望,2025,17.32,2026-03,N/A,9.43,703.0,2.52,7.78,102.09,⚠️ 獲利稀釋,-99.57000000000001
21.540786420483386,6612.TWO,N/A,奈米醫材,49.65,0.81,❌ 暫避觀望,2025,1.09,2026-03,N/A,31.54,71.3000030518,-26.36,-54.81,73.34,📉 獲利侵蝕,-99.7
11.667699603891029,3008.TW,36.75%,大立光,5566.650000000001,46.63,⚪ 中性觀察,2025,159.41,2026-03,47.97%,2.84,4330.0,-4.97,-17.91,95.17,📉 獲利侵蝕,-100.14
20.875420875420875,5222.TW,N/A,全訊,89.10000000000001,0.22,❌ 暫避觀望,2025,2.51,2026-03,N/A,-26.68,124.0,-75.56,-49.48,25.37,📉 獲利侵蝕,-100.93
92.01807228915663,4585.TW,5.77%,達明,49.8,0.65,❌ 暫避觀望,2025,1.46,2026-03,50.62%,23.03,305.5,-10.96,16.35,90.0,🏰 高護城河,-100.96000000000001
6.223052601322218,3617.TW,10.14%,碩天,521.8500000000001,4.13,⚪ 中性觀察,2025,14.47,2026-03,51.62%,-4.98,216.5,-6.82,-40.33,94.17,🏰 高護城河,-100.99000000000001
7.264150763466981,2596.TWO,26.41%,綠意,63.6,0.2,⚪ 中性觀察,2025,1.86,2026-03,32.97%,59.65,30.7999992371,-56.52,177.61,44.81,📉 獲利侵蝕,-101.33000000000001
8.095605242868157,5269.TW,N/A,祥碩,2723.7000000000003,24.85,⚪ 中性觀察,2025,72.7,2026-03,N/A,66.0,1470.0,51.34,45.15,152.85,⚠️ 獲利稀釋,-101.50999999999999
33.30399061032864,2360.TW,34.82%,致茂,1022.4,9.12,❌ 暫避觀望,2025,27.7,2026-03,60.80%,31.05,2270.0,82.16,122.05,185.89,🏰 高護城河,-103.72999999999999
11.273397617697105,6664.TWO,N/A,群翊,528.9000000000001,3.73,⚪ 中性觀察,2025,15.06,2026-03,N/A,3.07,397.5,-11.4,-9.46,92.55,📉 獲利侵蝕,-103.95
17.04331450094162,4994.TW,N/A,傳奇,79.64999999999999,0.42,❌ 暫避觀望,2025,1.96,2026-03,N/A,-25.18,90.5,-48.78,-59.0,55.25,📉 獲利侵蝕,-104.03
7.788697788697788,6263.TWO,N/A,普萊德,305.25,2.1,⚪ 中性觀察,2025,8.32,2026-03,N/A,0.24,158.5,0.0,-3.37,104.44,📉 獲利侵蝕,-104.44
16.175413371675052,5289.TWO,N/A,宜鼎,1460.5500000000002,57.49,❌ 暫避觀望,2025,21.72,2026-03,N/A,59.96,1575.0,1441.85,75.21,1546.32,⚠️ 獲利稀釋,-104.47000000000003
6.888059929238806,5864.TWO,N/A,致和證,100.5,3.4,⚪ 中性觀察,2025,2.56,2026-03,N/A,42.16,46.1500015259,390.6,56.1,495.09,⚠️ 獲利稀釋,-104.48999999999995
0.0,1418.TW,-991.43%,東華,-87.00000000000001,-0.75,⚪ 數據不足,2025,-1.29,2026-03,208.69%,-48.0,17.75,-9.09,-373.33,95.77,🏰 高護城河,-104.86
4.764468371467026,2752.TWO,11.29%,豆府,557.25,4.08,⚪ 中性觀察,2025,15.04,2026-03,52.30%,11.58,177.0,6.25,-3.09,111.9,🏰 高護城河,-105.65
3.0031348919059564,4763.TW,50.09%,材料*-KY,239.25,1.13,⚪ 中性觀察,2025,6.1,2026-03,57.83%,-15.8,47.9000015259,-94.5,-92.76,11.68,🏰 高護城河,-106.18
5.877581120943953,3260.TWO,35.36%,威剛,1017.0,30.05,⚪ 中性觀察,2025,23.18,2026-03,48.37%,32.13,398.5,1706.79,144.7,1813.26,⚠️ 獲利稀釋,-106.47000000000003
7.249725140363036,3310.TWO,5.55%,佳穎,136.35,0.34,⚪ 中性觀察,2025,3.39,2026-03,21.56%,84.93,65.9000015259,-84.96,34.17,22.14,📉 獲利侵蝕,-107.1
70.02724795640329,6658.TW,N/A,聯策,55.04999999999999,1.63,❌ 暫避觀望,2025,1.38,2026-03,N/A,30.53,257.0,328.95,24.77,436.36,⚠️ 獲利稀釋,-107.41000000000003
10.666666485,1540.TW,N/A,喬福,31.5,0.32,⚪ 中性觀察,2025,1.11,2026-03,N/A,-0.53,22.3999996185,-36.0,-47.64,71.52,📉 獲利侵蝕,-107.52
11.941964285714285,1786.TW,19.86%,科妍,67.2,0.29,⚪ 中性觀察,2025,2.24,2026-03,75.32%,0.37,53.5,-63.29,-35.61,44.42,🏰 高護城河,-107.71000000000001
5.803571428571428,3217.TWO,28.69%,優群,453.6,2.82,⚪ 中性觀察,2025,12.69,2026-03,49.95%,19.44,175.5,-4.73,12.8,104.27,📉 獲利侵蝕,-109.0
34.635679802402606,7734.TWO,N/A,印能科技,1336.05,14.68,❌ 暫避觀望,2025,33.5,2026-03,N/A,27.91,3085.0,43.77,-26.31,153.11,⚠️ 獲利稀釋,-109.34
9.28888888888889,6791.TWO,N/A,虎門科技,168.75,1.64,⚪ 中性觀察,2025,4.16,2026-03,N/A,19.26,104.5,78.26,0.0,187.97,⚠️ 獲利稀釋,-109.71
0.0,4198.TWO,-23.61%,欣大健康,-74.55000000000001,-0.39,⚪ 數據不足,2025,-1.96,2026-03,30.43%,-15.0,39.2000007629,-14.71,-14.62,95.21,📉 獲利侵蝕,-109.91999999999999
6.998199819981998,2640.TWO,21.47%,大車隊,333.29999999999995,2.36,⚪ 中性觀察,2025,9.01,2026-03,51.63%,4.37,155.5,9.77,0.9,119.83,🏰 高護城河,-110.06
11.194029850746267,3152.TWO,18.21%,璟德,391.95000000000005,1.39,⚪ 中性觀察,2025,9.42,2026-03,44.03%,-15.61,292.5,-4.79,51.69,105.69,📉 獲利侵蝕,-110.48
17.937219730941703,6859.TWO,N/A,伯特光,100.35000000000001,1.01,❌ 暫避觀望,2025,2.86,2026-03,N/A,35.45,120.0,-46.56,-8.36,64.12,📉 獲利侵蝕,-110.68
10.667867713293013,2379.TW,8.88%,瑞昱,1165.6499999999999,8.44,⚪ 中性觀察,2025,28.77,2026-03,48.08%,8.21,829.0,-9.48,-4.02,101.71,📉 獲利侵蝕,-111.19
8.688524590163933,2633.TW,38.82%,台灣高鐵,45.75000000000001,0.37,⚪ 中性觀察,2025,1.17,2026-03,43.22%,2.75,26.5,12.12,1.74,123.39,⚠️ 獲利稀釋,-111.27
11.847826086956523,3051.TW,15.38%,力特,34.5,0.45,⚪ 中性觀察,2025,1.01,2026-03,33.67%,-0.63,27.25,2.33,-49.5,113.93,⚠️ 獲利稀釋,-111.60000000000001
6.821607944359298,5508.TWO,N/A,永信建,119.39999999999999,0.87,⚪ 中性觀察,2025,3.07,2026-03,N/A,-74.75,54.2999992371,-35.56,-80.85,76.83,📉 獲利侵蝕,-112.39
20.67669172932331,4583.TW,30.40%,台灣精銳,438.9,3.56,❌ 暫避觀望,2025,12.0,2026-03,51.18%,1.32,605.0,-14.42,-15.13,98.42,🏰 高護城河,-112.84
5.8108107170884535,5212.TWO,N/A,凌網,122.09999999999998,0.54,⚪ 中性觀察,2025,4.74,2026-03,N/A,15.91,47.2999992371,12.5,23.44,125.36,⚠️ 獲利稀釋,-112.86
0.0,5523.TWO,N/A,豐謙,-3.9000000000000004,-0.04,⚪ 數據不足,2025,-0.09,2026-03,N/A,-98.98,30.3999996185,-100.0,-116.36,13.7,📉 獲利侵蝕,-113.7
7.71780303030303,3526.TWO,32.41%,凡甲,633.6,4.7,⚪ 中性觀察,2025,16.97,2026-03,48.09%,22.33,326.0,14.99,5.64,128.79,⚠️ 獲利稀釋,-113.8
0.0,6907.TWO,N/A,雅特力-KY,0.0,1.16,⚪ 數據不足,2025,2.08,2026-03,N/A,1.91,142.0,289.29,24.55,403.24,⚠️ 獲利稀釋,-113.94999999999999
4.577948858949683,7738.TWO,N/A,東聯互動,545.5500000000001,2.8,⚪ 中性觀察,2025,14.61,2026-03,N/A,30.15,166.5,2.94,44.26,117.76,⚠️ 獲利稀釋,-114.82000000000001
10.294117647058822,6904.TWO,N/A,伯鑫,183.6,1.83,⚪ 中性觀察,2025,5.44,2026-03,N/A,-3.05,126.0,50.0,-48.04,164.92,⚠️ 獲利稀釋,-114.91999999999999
0.0,3066.TWO,-18.85%,李洲,-67.35000000000001,0.52,⚪ 數據不足,2025,-1.4,2026-03,38.23%,10.12,24.0499992371,154.74,-207.69,269.86,🔄 轉虧為盈,-115.12
2.2865988838080495,2915.TW,5.98%,潤泰全,339.15,2.59,⚪ 中性觀察,2025,9.29,2026-03,58.30%,-16.33,51.7000007629,-18.06,-28.5,97.54,🏰 高護城河,-115.60000000000001
13.516948990932201,3164.TW,N/A,景岳,17.700000000000003,0.05,⚪ 中性觀察,2025,0.66,2026-03,N/A,4.11,15.9499998093,-73.68,0.0,42.46,📉 獲利侵蝕,-116.14000000000001
6.043956043956044,2727.TW,7.36%,王品,614.25,5.04,⚪ 中性觀察,2025,16.02,2026-03,47.07%,5.21,247.5,14.09,2.75,131.29,⚠️ 獲利稀釋,-117.19999999999999
26.58730158730159,1784.TWO,-0.97%,訊聯,37.8,0.25,❌ 暫避觀望,2025,1.02,2026-03,56.51%,1.19,67.0,-17.86,-38.61,99.89,🏰 高護城河,-117.75
6.4638783269961975,6491.TW,N/A,晶碩,789.0,6.06,⚪ 中性觀察,2025,20.87,2026-03,N/A,3.26,340.0,-3.51,-11.08,114.65,📉 獲利侵蝕,-118.16000000000001
5.7151030621224255,6752.TWO,N/A,叡揚,262.2,1.39,⚪ 中性觀察,2025,7.41,2026-03,N/A,16.33,99.9000015259,0.0,20.95,119.32,📉 獲利侵蝕,-119.32
25.649369859771614,2454.TW,14.55%,聯發科,2535.1499999999996,15.17,❌ 暫避觀望,2025,66.16,2026-03,46.13%,12.32,4335.0,-17.75,-1.14,102.07,📉 獲利侵蝕,-119.82
6.479791494517601,6104.TWO,N/A,創惟,230.1,1.34,⚪ 中性觀察,2025,5.62,2026-03,N/A,27.6,99.4000015259,-42.98,66.87,76.96,📉 獲利侵蝕,-119.94
5.643153685248962,6910.TWO,N/A,德鴻,72.30000000000001,0.27,⚪ 中性觀察,2025,2.0,2026-03,N/A,30.1,27.2000007629,-15.62,58.93,104.82,📉 獲利侵蝕,-120.44
0.0,2740.TWO,-45.63%,華軒,-137.1,-1.32,⚪ 數據不足,2025,-3.19,2026-03,41.62%,-45.74,30.25,-120.75,35.27,0.01,📉 獲利侵蝕,-120.76
17.42738589211618,6530.TWO,N/A,創威,72.30000000000001,0.65,❌ 暫避觀望,2025,1.95,2026-03,N/A,16.68,84.0,41.3,18.9,162.97,⚠️ 獲利稀釋,-121.67
134.3137254901961,6921.TW,N/A,嘉雨思-創,7.649999999999999,-0.27,❌ 暫避觀望,2025,0.35,2026-03,N/A,28.45,68.5,-175.0,-55.26,-53.12,🌑 雙重衰退,-121.88
29.06394066947284,7751.TWO,N/A,竑騰,748.35,7.0,❌ 暫避觀望,2025,20.5,2026-03,N/A,62.42,1450.0,74.56,60.48,196.55,⚠️ 獲利稀釋,-121.99000000000001
28.571428571428573,6538.TWO,N/A,倉和,74.55,0.9,❌ 暫避觀望,2025,1.15,2026-03,N/A,-34.5,142.0,-12.87,-87.49,110.02,📉 獲利侵蝕,-122.89
4.232170903269131,9941.TW,N/A,裕融,288.15000000000003,1.82,⚪ 中性觀察,2025,7.68,2026-03,N/A,-4.66,81.3000030518,-7.91,-12.45,115.84,📉 獲利侵蝕,-123.75
8.413205537806176,5534.TW,N/A,長虹,140.85000000000002,0.19,⚪ 中性觀察,2025,6.0,2026-03,N/A,-29.66,79.0,-79.31,-23.57,44.79,📉 獲利侵蝕,-124.1
7.224334600760456,6730.TWO,N/A,常廣,78.89999999999999,0.44,⚪ 中性觀察,2025,2.14,2026-03,N/A,7.33,38.0,-18.52,-10.33,106.18,📉 獲利侵蝕,-124.7
6.46496831485138,2420.TW,35.64%,新巨,141.3,1.05,⚪ 中性觀察,2025,3.91,2026-03,49.30%,-2.6,60.9000015259,2.97,-10.32,127.83,⚠️ 獲利稀釋,-124.86
0.0,3176.TWO,-48.58%,基亞,-9.600000000000001,-0.38,⚪ 數據不足,2025,-0.78,2026-03,56.72%,15.28,34.0,-151.35,46.94,-26.36,🏰 高護城河,-124.99
0.0,4807.TW,4.68%,日成-KY,-3.4499999999999997,1.7,⚪ 數據不足,2025,-0.24,2026-03,18.47%,19.6,37.5499992371,644.0,84.62,769.01,🔄 轉虧為盈,-125.00999999999999
13.053097345132745,6655.TW,N/A,科定,135.6,0.95,⚪ 中性觀察,2025,3.92,2026-03,N/A,3.86,118.0,20.78,-18.72,148.24,⚠️ 獲利稀釋,-127.46000000000001
0.0,3085.TWO,-74.64%,新零售,-23.400000000000002,-0.24,⚪ 數據不足,2025,-0.56,2026-03,73.88%,5.58,12.1999998093,-41.18,41.67,86.45,🏰 高護城河,-127.63
6.342024305843558,4580.TWO,12.43%,捷流閥業,195.6,1.76,⚪ 中性觀察,2025,5.03,2026-03,31.57%,-5.55,82.6999969482,170.77,-42.92,298.59,⚠️ 獲利稀釋,-127.81999999999996
34.462151394422314,4908.TWO,17.75%,前鼎,75.3,0.76,❌ 暫避觀望,2025,1.98,2026-03,46.40%,-12.98,173.0,1.33,-29.79,129.18,⚠️ 獲利稀釋,-127.85000000000001
13.002648687695642,3533.TW,29.92%,嘉澤,2491.8,21.37,⚪ 中性觀察,2025,70.17,2026-03,51.54%,12.28,2160.0,5.34,-15.21,133.38,🏰 高護城河,-128.04
7.060998151571164,6146.TWO,N/A,耕興,405.75,2.97,⚪ 中性觀察,2025,10.77,2026-03,N/A,-1.34,191.0,4.21,-14.93,133.06,⚠️ 獲利稀釋,-128.85
9.423794389940582,5904.TWO,N/A,寶雅,1085.5500000000002,9.3,⚪ 中性觀察,2025,29.54,2026-03,N/A,7.16,682.0,24.33,10.48,153.5,⚠️ 獲利稀釋,-129.17000000000002
6.555682947657863,6899.TWO,N/A,創為精密,130.65,1.08,⚪ 中性觀察,2025,3.59,2026-03,N/A,27.05,57.0999984741,3.92,7.23,133.24,⚠️ 獲利稀釋,-129.32000000000002
13.386242982592591,4166.TWO,23.50%,友霖,28.35,0.16,⚪ 中性觀察,2025,0.9,2026-03,60.10%,14.52,25.2999992371,-30.43,79.17,100.47,🏰 高護城河,-130.9
22.65193370165746,7750.TW,N/A,新代,1357.5,15.38,❌ 暫避觀望,2025,35.12,2026-03,N/A,29.17,2050.0,103.4,51.69,234.77,⚠️ 獲利稀釋,-131.37
15.387840990754718,6205.TW,N/A,詮欣,71.55,0.38,❌ 暫避觀望,2025,2.0,2026-03,N/A,-3.02,73.4000015259,-45.71,-25.66,86.74,📉 獲利侵蝕,-132.45
24.945295404814004,4968.TW,N/A,立積,68.55000000000001,0.58,❌ 暫避觀望,2025,2.66,2026-03,N/A,2.24,114.0,107.14,56.47,239.86,⚠️ 獲利稀釋,-132.72000000000003
6.39689587172949,5490.TWO,N/A,同亨,67.64999999999999,0.7,⚪ 中性觀察,2025,1.69,2026-03,N/A,12.01,28.8500003815,-5.56,382.35,127.49,📉 獲利侵蝕,-133.04999999999998
29.64930924548353,3680.TWO,17.47%,家登,282.3,2.55,❌ 暫避觀望,2025,9.43,2026-03,43.28%,12.26,558.0,15.91,-22.51,149.46,⚠️ 獲利稀釋,-133.55
6.990291262135922,2948.TWO,9.02%,寶陞,77.25,0.4,⚪ 中性觀察,2025,2.14,2026-03,48.05%,1.84,36.0,2.56,-2.28,136.2,⚠️ 獲利稀釋,-133.64
35.628077628656946,3131.TWO,29.56%,弘塑,1553.55,16.11,❌ 暫避觀望,2025,45.48,2026-03,42.10%,59.93,3690.0,81.01,56.98,215.25,⚠️ 獲利稀釋,-134.24
13.42756183745583,5906.TW,N/A,台南-KY,42.45,0.11,⚪ 中性觀察,2025,0.98,2026-03,N/A,-7.04,38.0,-70.27,-41.32,64.29,📉 獲利侵蝕,-134.56
2.258064443747628,6171.TWO,N/A,大城地產,158.10000000000002,0.08,⚪ 中性觀察,2025,3.82,2026-03,N/A,-35.35,23.7999992371,166.67,-33.33,301.75,⚠️ 獲利稀釋,-135.08
114.70588235294117,3138.TW,7.58%,耀登,15.3,-0.02,❌ 暫避觀望,2025,1.5,2026-03,41.30%,2.05,117.0,90.48,-51.49,226.98,⚠️ 獲利稀釋,-136.5
9.51737437007722,5278.TWO,N/A,尚凡*,38.849999999999994,0.29,⚪ 中性觀察,2025,1.05,2026-03,N/A,18.28,24.6499996185,-21.62,56.72,115.09,📉 獲利侵蝕,-136.71
13.333333824766507,6642.TWO,N/A,富致,93.15,0.74,⚪ 中性觀察,2025,2.6,2026-03,N/A,3.61,82.8000030518,-11.9,-27.37,124.86,📉 獲利侵蝕,-136.76
13.202247191011235,4109.TWO,-7.54%,加捷生醫,13.35,0.15,⚪ 中性觀察,2025,0.43,2026-03,24.70%,-9.62,11.75,45.45,-80.37,182.43,⚠️ 獲利稀釋,-136.98000000000002
0.0,6680.TWO,N/A,鑫創電子,-35.849999999999994,0.08,⚪ 數據不足,2025,-0.29,2026-03,N/A,-15.41,48.3499984741,100.0,-106.78,237.41,🔄 轉虧為盈,-137.41
0.0,1319.TW,18.07%,東陽,0.0,1.62,⚪ 數據不足,2025,6.43,2026-03,33.68%,-1.96,0.0,-34.68,-13.11,102.78,📉 獲利侵蝕,-137.46
23.67549668874172,6517.TWO,N/A,保勝光學,45.3,0.52,❌ 暫避觀望,2025,1.63,2026-03,N/A,-1.73,71.5,-35.0,-55.59,102.54,📉 獲利侵蝕,-137.54000000000002
0.0,2913.TW,-7.01%,農林,-5.7,-0.04,⚪ 數據不足,2025,-0.15,2026-03,40.70%,9.13,10.6999998093,0.0,31.82,137.61,📉 獲利侵蝕,-137.61
1.3520280420630948,8422.TW,N/A,可寧衛*,299.54999999999995,0.21,⚪ 中性觀察,2025,1.29,2026-03,N/A,-7.53,27.0,-94.21,-87.79,43.67,📉 獲利侵蝕,-137.88
6.807131280388979,6206.TW,N/A,飛捷,277.65000000000003,2.51,⚪ 中性觀察,2025,6.9,2026-03,N/A,9.26,126.0,10.57,-0.43,148.7,⚠️ 獲利稀釋,-138.13
7.842465622782535,6532.TWO,N/A,瑞耘,175.2,0.84,⚪ 中性觀察,2025,7.31,2026-03,N/A,-6.21,91.5999984741,-34.88,81.39,103.42,📉 獲利侵蝕,-138.3
0.0,5211.TWO,N/A,蒙恬,-33.3,-0.18,⚪ 數據不足,2025,-0.77,2026-03,N/A,34.16,22.0,35.71,34.19,174.21,⚠️ 獲利稀釋,-138.5
8.734291117755834,3306.TWO,1.28%,鼎天,83.55000000000001,0.11,⚪ 中性觀察,2025,1.95,2026-03,25.80%,10.49,48.6500015259,173.33,-33.45,312.01,⚠️ 獲利稀釋,-138.67999999999998
8.378016085790884,8109.TWO,N/A,博大,223.8,1.75,⚪ 中性觀察,2025,6.18,2026-03,N/A,15.04,125.0,10.06,-4.63,148.79,⚠️ 獲利稀釋,-138.73
49.743588765384615,1414.TW,-3.56%,東和,5.8500000000000005,0.06,❌ 暫避觀望,2025,0.19,2026-03,15.75%,-10.66,19.3999996185,400.0,-19.23,539.09,⚠️ 獲利稀釋,-139.09000000000003
7.9038458604038455,7770.TWO,N/A,君曜,78.0,0.1,⚪ 中性觀察,2025,3.0,2026-03,N/A,12.79,41.0999984741,-87.95,-47.4,51.4,📉 獲利侵蝕,-139.35
7.4370319945541175,7765.TW,N/A,中華資安,440.70000000000005,3.38,⚪ 中性觀察,2025,11.47,2026-03,N/A,3.64,218.5,2.74,2.97,142.19,⚠️ 獲利稀釋,-139.45
3.696829020657386,1295.TWO,11.73%,生合,193.95,0.39,⚪ 中性觀察,2025,5.29,2026-03,49.97%,4.97,47.7999992371,-69.05,-6.08,70.64,📉 獲利侵蝕,-139.69
0.0,6243.TW,N/A,迅杰,-18.6,-0.03,⚪ 數據不足,2025,-0.52,2026-03,N/A,-12.93,40.9000015259,-109.68,-147.27,30.39,📉 獲利侵蝕,-140.07
4.464285714285714,4584.TWO,12.30%,君帆,134.39999999999998,0.91,⚪ 中性觀察,2025,3.43,2026-03,34.23%,-1.51,40.0,-31.58,-4.72,108.67,📉 獲利侵蝕,-140.25
8.251676121712222,2729.TWO,N/A,瓦城,290.85,1.64,⚪ 中性觀察,2025,6.76,2026-03,N/A,0.46,160.0,-36.22,-24.75,104.46,📉 獲利侵蝕,-140.68
31.879699248120303,3035.TW,2.86%,智原,99.74999999999999,0.4,❌ 暫避觀望,2025,2.81,2026-03,42.16%,62.61,212.0,-69.92,-29.75,71.65,📉 獲利侵蝕,-141.57
18.895183271444758,6292.TWO,N/A,迅德,52.95,0.73,❌ 暫避觀望,2025,2.0,2026-03,N/A,-3.28,66.6999969482,102.78,-48.05,244.55,⚠️ 獲利稀釋,-141.77
7.032316795630404,8081.TW,N/A,致新,659.1,4.62,⚪ 中性觀察,2025,17.76,2026-03,N/A,5.0,309.0,-4.18,-0.84,137.6,📉 獲利侵蝕,-141.78
5.0417246175243395,6527.TWO,N/A,明達醫,215.7,1.33,⚪ 中性觀察,2025,5.8,2026-03,N/A,9.33,72.5,-8.28,15.63,133.59,📉 獲利侵蝕,-141.87
0.0,6461.TWO,N/A,益得,-88.05,-0.63,⚪ 數據不足,2025,-2.57,2026-03,N/A,170.31,15.0500001907,1.56,18.35,143.49,⚠️ 獲利稀釋,-141.93
4.306698181656874,7715.TWO,N/A,裕山,127.64999999999999,0.64,⚪ 中性觀察,2025,3.09,2026-03,N/A,-27.76,36.6500015259,-52.24,-39.84,89.96,📉 獲利侵蝕,-142.2
13.02453348489154,1590.TW,31.25%,亞德客-KY,1583.5500000000002,13.35,⚪ 中性觀察,2025,42.0,2026-03,47.51%,11.97,1375.0,37.91,10.18,180.17,⚠️ 獲利稀釋,-142.26
0.0,1538.TW,-58.77%,正峰,-39.0,-1.11,⚪ 數據不足,2025,-1.59,2026-03,32.24%,1.9,11.1999998093,-91.38,6.47,51.34,📉 獲利侵蝕,-142.72
0.0,5468.TWO,N/A,凱鈺,-13.65,0.12,⚪ 數據不足,2025,-0.65,2026-03,N/A,36.88,31.0,300.0,-246.15,443.05,🔄 轉虧為盈,-143.05
7.835712205068454,3034.TW,16.92%,聯詠,1029.8999999999999,6.19,⚪ 中性觀察,2025,26.87,2026-03,38.19%,-2.07,538.0,-28.44,-19.62,114.65,📉 獲利侵蝕,-143.09
79.14893617021278,8033.TW,N/A,雷虎,35.24999999999999,0.34,❌ 暫避觀望,2025,0.58,2026-03,N/A,14.37,186.0,41.67,14.0,185.98,⚠️ 獲利稀釋,-144.31
7.224863736518614,4966.TWO,N/A,譜瑞-KY,1293.4499999999998,6.77,⚪ 中性觀察,2025,34.51,2026-03,N/A,1.76,623.0,-19.19,6.64,125.8,📉 獲利侵蝕,-144.99
37.39924771628157,7769.TW,N/A,鴻勁,2791.5,25.7,❌ 暫避觀望,2025,75.71,2026-03,N/A,116.34,6960.0,61.74,110.03,206.98,⚠️ 獲利稀釋,-145.23999999999998
9.254658543043478,4995.TWO,N/A,晶達,72.45,1.01,⚪ 中性觀察,2025,2.25,2026-03,N/A,-7.32,44.7000007629,92.31,-50.22,237.89,⚠️ 獲利稀釋,-145.57999999999998
19.87013011779221,4155.TW,N/A,訊映,11.549999999999999,0.39,❌ 暫避觀望,2025,0.58,2026-03,N/A,-6.81,15.3000001907,123.53,-10.94,269.52,⚠️ 獲利稀釋,-145.98999999999998
10.319905032488153,1203.TW,14.34%,味王,63.3,0.49,⚪ 中性觀察,2025,1.81,2026-03,33.56%,-10.06,43.5499992371,-15.52,-23.5,130.66,📉 獲利侵蝕,-146.18
8.538549706352127,7642.TWO,N/A,昶瑞機電,130.35000000000002,0.5,⚪ 中性觀察,2025,3.29,2026-03,N/A,-15.67,74.1999969482,-66.89,-50.94,79.57,📉 獲利侵蝕,-146.45999999999998
15.096439169139467,7810.TWO,N/A,捷創科技,202.2,1.83,❌ 暫避觀望,2025,6.25,2026-03,N/A,34.56,203.5,30.71,47.62,177.74,⚠️ 獲利稀釋,-147.03
15.126050420168069,8932.TWO,N/A,智通*,107.1,0.53,❌ 暫避觀望,2025,1.85,2026-03,N/A,51.84,108.0,-39.77,-7.07,107.87,📉 獲利侵蝕,-147.64000000000001
23.057553407949644,6821.TWO,N/A,聯寶,41.699999999999996,0.32,❌ 暫避觀望,2025,1.13,2026-03,N/A,2.84,64.0999984741,3.33,-5.93,151.01,⚠️ 獲利稀釋,-147.67999999999998
21.701199563794983,5234.TW,N/A,達興材料,275.1,2.21,❌ 暫避觀望,2025,7.37,2026-03,N/A,12.43,398.0,17.55,32.55,165.36,⚠️ 獲利稀釋,-147.81
4.834307843489279,6671.TW,N/A,三能-KY,76.94999999999999,0.26,⚪ 中性觀察,2025,2.37,2026-03,N/A,-2.1,24.7999992371,-29.73,-25.47,118.45,📉 獲利侵蝕,-148.18
8.771929824561404,8923.TWO,N/A,時報,34.199999999999996,0.18,⚪ 中性觀察,2025,0.96,2026-03,N/A,2.69,20.0,-62.5,3.23,86.03,📉 獲利侵蝕,-148.53
20.50561797752809,4572.TW,N/A,駐龍,106.8,0.92,❌ 暫避觀望,2025,3.0,2026-03,N/A,-23.02,146.0,-29.77,-58.85,119.1,📉 獲利侵蝕,-148.87
37.51103265666372,3653.TW,31.26%,健策,1359.6,9.53,❌ 暫避觀望,2025,36.75,2026-03,41.25%,42.0,3400.0,-0.63,49.96,148.55,📉 獲利侵蝕,-149.18
0.0,2231.TW,-15.73%,為升,-24.3,0.4,⚪ 數據不足,2025,-1.63,2026-03,23.65%,-21.77,108.5,-42.86,-148.96,106.56,🔄 轉虧為盈,-149.42000000000002
0.0,4188.TWO,N/A,安克,-33.75,-0.21,⚪ 數據不足,2025,-0.88,2026-03,N/A,-42.69,10.6999998093,16.0,-10.0,166.01,⚠️ 獲利稀釋,-150.01
0.0,6226.TW,N/A,光鼎,-9.9,0.01,⚪ 數據不足,2025,-0.28,2026-03,N/A,-3.71,24.25,111.11,38.64,261.16,🔄 轉虧為盈,-150.05
4.007597413380816,7753.TWO,N/A,星亞,157.95,1.08,⚪ 中性觀察,2025,4.22,2026-03,N/A,9.51,42.2000007629,9.09,10.39,159.56,⚠️ 獲利稀釋,-150.47
