Quantum AI Pro 分析報告 (20260324)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                                    Reason
  5351.TWO                              鈺創    6.5    70.00 🚀 極強勢攻擊   55.6% 趨勢強勁 / 【EPS連2成長 | 營收爆發(310.99%) | 董監持股增加】
  1815.TWO                              富喬    5.5    98.80 🚀 極強勢攻擊   52.6%           趨勢強勁 / 【EPS連2成長 | 營收爆發(60.76%)】
  3546.TWO                              宇峻    5.5    70.20 🚀 極強勢攻擊   36.8%          趨勢強勁 / 【EPS連2成長 | 營收爆發(127.43%)】
  6026.TWO                             福邦證    5.5    14.60 🚀 極強勢攻擊   14.3%          趨勢強勁 / 【EPS連2成長 | 營收爆發(191.85%)】
   3209.TW                              全科    5.5    42.90 🚀 極強勢攻擊   45.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(35.04%)】
  8059.TWO                              凱碩    5.5    18.80 🚀 極強勢攻擊  100.0%          趨勢強勁 / 【EPS連2成長 | 營收爆發(604.49%)】
  4923.TWO                              力士    5.5    36.35 🚀 極強勢攻擊   22.2%           趨勢強勁 / 【EPS連2成長 | 營收爆發(39.63%)】
   8996.TW                              高力    5.5   772.00 🚀 極強勢攻擊   41.2%          趨勢強勁 / 【EPS連2成長 | 營收爆發(205.73%)】
  6683.TWO                            雍智科技    5.5  1100.00 🚀 極強勢攻擊   65.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(46.93%)】
  6584.TWO                            南俊國際    5.5   540.00 🚀 極強勢攻擊   12.5%           趨勢強勁 / 【EPS連2成長 | 營收爆發(47.92%)】
  6574.TWO                              霈方    5.5   122.50 🚀 極強勢攻擊   40.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(56.66%)】
  8923.TWO                              時報    5.5    20.20 🚀 極強勢攻擊   35.0%            趨勢強勁 / 【EPS連2成長 | 營收爆發(32.9%)】
  6265.TWO                             方土昶    5.5    40.70 🚀 極強勢攻擊   50.0%          趨勢強勁 / 【EPS連2成長 | 營收爆發(309.86%)】
  3663.TWO                              鑫科    5.5    71.00 🚀 極強勢攻擊   30.8%          趨勢強勁 / 【EPS連2成長 | 營收爆發(133.68%)】
  6223.TWO                              旺矽    5.5  3670.00 🚀 極強勢攻擊   62.5%           趨勢強勁 / 【EPS連2成長 | 營收爆發(45.54%)】
  6727.TWO                            亞泰金屬    5.5   253.50 🚀 極強勢攻擊   56.2%          趨勢強勁 / 【EPS連2成長 | 營收爆發(482.36%)】
   2425.TW                              承啟    5.5    29.45 🚀 極強勢攻擊    0.0%          趨勢強勁 / 【EPS連2成長 | 營收爆發(113.51%)】
  6693.TWO                             廣閎科    5.5   102.50 🚀 極強勢攻擊   50.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(42.95%)】
  6163.TWO                             華電網    5.5    59.50 🚀 極強勢攻擊   40.0%          趨勢強勁 / 【EPS連2成長 | 營收爆發(136.48%)】
  6419.TWO                             京晨科    5.5    80.90 🚀 極強勢攻擊   33.3%           趨勢強勁 / 【EPS連2成長 | 營收爆發(37.58%)】
  5498.TWO                              凱崴    5.5    54.50 🚀 極強勢攻擊   42.9%           趨勢強勁 / 【EPS連2成長 | 營收爆發(43.83%)】
  4973.TWO                              廣穎    5.5    71.70 🚀 極強勢攻擊   50.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
   2305.TW                              全友    5.5    14.45 🚀 極強勢攻擊   50.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(34.16%)】
   8021.TW                              尖點    5.0   231.00 🚀 極強勢攻擊   46.2%            趨勢強勁 / 【營收爆發(42.47%) | 董監持股增加】
  7718.TWO                              友鋮    5.0    47.10 🚀 極強勢攻擊   57.1%            趨勢強勁 / 【營收爆發(40.26%) | 董監持股增加】
  8299.TWO                              群聯    4.5  1685.00 🚀 極強勢攻擊   31.6%        【EPS連2成長 | 營收爆發(169.43%) | 董監持股增加】
   2481.TW                              強茂    4.5    97.10 🚀 極強勢攻擊   53.3%                 趨勢強勁 / 【EPS連2成長 | 董監持股增加】
   4956.TW                              光鋐    4.5    35.45 🚀 極強勢攻擊   50.0%                 趨勢強勁 / 【EPS連2成長 | 董監持股增加】
   6120.TW                              達運    4.5    12.95 🚀 極強勢攻擊   53.3%                 趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  6874.TWO                              倍力    4.0    90.60 🚀 極強勢攻擊   80.0%                      趨勢強勁 / 【營收爆發(89.2%)】
  6199.TWO                              天品    4.0   100.50 🚀 極強勢攻擊   33.3%                    趨勢強勁 / 【營收爆發(587.51%)】
   2449.TW                            京元電子    4.0   278.50 🚀 極強勢攻擊   50.0%                     趨勢強勁 / 【營收爆發(41.05%)】
  5514.TWO                              三豐    4.0    16.05 🚀 極強勢攻擊   44.4%                  趨勢強勁 / 【營收爆發(21437.63%)】
   2451.TW                              創見    4.0   253.00 🚀 極強勢攻擊   25.0%                    趨勢強勁 / 【營收爆發(246.28%)】
   2308.TW                             台達電    4.0  1415.00 🚀 極強勢攻擊   38.5%                      趨勢強勁 / 【營收爆發(31.0%)】
  1799.TWO                              易威    4.0    36.80 🚀 極強勢攻擊   12.5%                     趨勢強勁 / 【營收爆發(38.58%)】
  7751.TWO                              竑騰    4.0  1515.00 🚀 極強勢攻擊   63.2%                     趨勢強勁 / 【營收爆發(73.86%)】
   2406.TW                              國碩    4.0    34.00 🚀 極強勢攻擊   47.4%                    趨勢強勁 / 【營收爆發(159.77%)】
  7738.TWO                            東聯互動    4.0   187.50 🚀 極強勢攻擊   61.5%                     趨勢強勁 / 【營收爆發(30.63%)】
   8926.TW                             台汽電    4.0    45.35 🚀 極強勢攻擊   23.1%                    趨勢強勁 / 【營收爆發(300.39%)】
   1512.TW                              瑞利    4.0     7.71 🚀 極強勢攻擊   33.3%                     趨勢強勁 / 【營收爆發(77.18%)】
   6531.TW                             愛普*    4.0   501.00 🚀 極強勢攻擊   54.5%                    趨勢強勁 / 【營收爆發(146.68%)】
  3490.TWO                              單井    4.0    25.35 🚀 極強勢攻擊   37.5%                     趨勢強勁 / 【營收爆發(58.94%)】
   3416.TW                             融程電    4.0   150.00 🚀 極強勢攻擊   57.1%                     趨勢強勁 / 【營收爆發(37.85%)】
   5706.TW                              鳳凰    4.0    51.40 🚀 極強勢攻擊   33.3%                     趨勢強勁 / 【營收爆發(74.55%)】
  8472.TWO                             夠麻吉    4.0    78.30 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(202.29%)】
  6640.TWO                              均華    4.0  1075.00 🚀 極強勢攻擊   75.0%                      趨勢強勁 / 【營收爆發(52.0%)】
  3555.TWO                             博士旺    4.0   166.00 🚀 極強勢攻擊   33.3%                   趨勢強勁 / 【營收爆發(4102.23%)】
   4949.TW                            有成精密    4.0    61.00 🚀 極強勢攻擊   58.8%                     趨勢強勁 / 【營收爆發(38.12%)】
  7781.TWO                            昕力資*    4.0    31.95 🚀 極強勢攻擊   50.0%                     趨勢強勁 / 【營收爆發(42.08%)】
  6870.TWO                              騰雲    4.0   185.50 🚀 極強勢攻擊   40.0%                     趨勢強勁 / 【營收爆發(48.54%)】
   2442.TW                             新美齊    4.0    20.45 🚀 極強勢攻擊   42.9%                   趨勢強勁 / 【營收爆發(9886.17%)】
   8112.TW                              至上    4.0    79.30 🚀 極強勢攻擊   40.0%                    趨勢強勁 / 【營收爆發(136.81%)】
  3339.TWO                              泰谷    4.0    37.25 🚀 極強勢攻擊   63.2%                     趨勢強勁 / 【營收爆發(31.83%)】
  3489.TWO                              森寶    4.0    22.65 🚀 極強勢攻擊   20.0%                   趨勢強勁 / 【營收爆發(7783.71%)】
  3466.TWO                              德晉    4.0    35.60 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(140.62%)】
   2348.TW                              海悅    4.0    78.70 🚀 極強勢攻擊   33.3%                    趨勢強勁 / 【營收爆發(239.77%)】
   2243.TW                           宏旭-KY    4.0    19.35 🚀 極強勢攻擊   52.6%                    趨勢強勁 / 【營收爆發(739.37%)】
   8476.TW                             台境*    4.0    19.35 🚀 極強勢攻擊   44.4%                     趨勢強勁 / 【營收爆發(43.43%)】
   2855.TW                             統一證    4.0    31.00 🚀 極強勢攻擊   35.3%                    趨勢強勁 / 【營收爆發(221.36%)】
  4442.TWO                           竣邦-KY    4.0    61.80 🚀 極強勢攻擊   50.0%                      趨勢強勁 / 【營收爆發(77.4%)】
  7547.TWO                              碩網    4.0    69.40 🚀 極強勢攻擊   50.0%                     趨勢強勁 / 【營收爆發(49.76%)】
   2454.TW                             聯發科    0.0  1620.00 ☁️ 區間整理   64.7%                                          
  2066.TWO                              世德    0.0    49.95 ☁️ 區間整理   83.3%                                          
   2801.TW                              彰銀    0.0    20.50 ☁️ 區間整理   35.7%                                          
   9958.TW                             世紀鋼    0.0   122.50 ☁️ 區間整理   60.0%                                          
  6725.TWO                            矽科宏晟    0.0   281.00 ☁️ 區間整理   52.9%                                          
   2486.TW                              一詮    0.0   146.00 ☁️ 區間整理   75.0%                                          
   2491.TW                             吉祥全    0.0    15.85 ☁️ 區間整理   41.2%                                          
  6222.TWO                              立軒    0.0    20.65 ☁️ 區間整理   60.0%                                          
  6220.TWO                              岳豐    0.0    31.20 ☁️ 區間整理   50.0%                                          
   6152.TW                              百一    0.0    18.20 ☁️ 區間整理   37.5%                                          
   2429.TW                             銘旺科    0.0    44.95 ☁️ 區間整理  100.0%                                          
   1809.TW                              中釉    0.0    27.45 ☁️ 區間整理   58.3%                                          
  6922.TWO                              宸曜    0.0   162.50 ☁️ 區間整理   29.4%                                          
 009801.TW                        中信美國創新科技    0.0    10.30 ☁️ 區間整理  100.0%                                   【無財報資料】
   2460.TW                              建通    0.0    24.50 ☁️ 區間整理   50.0%                                          
  00735.TW                          國泰臺韓科技    0.0    66.65 ☁️ 區間整理   80.0%                                   【無財報資料】
  5348.TWO                           正能量智能    0.0    17.20 ☁️ 區間整理   50.0%                            【營收爆發(30.74%)】
  3306.TWO                              鼎天    0.0    47.20 ☁️ 區間整理   45.5%                                          
  5371.TWO                             中光電    0.0    75.00 ☁️ 區間整理   66.7%                                          
  3541.TWO                              西柏    0.0    23.95 ☁️ 區間整理   62.5%                                          
  00939.TW                        統一台灣高息動能    0.0    15.42 ☁️ 區間整理   25.0%                                   【無財報資料】
   3062.TW                              建漢    0.0    23.35 ☁️ 區間整理   50.0%                                          
  4711.TWO                              永純    0.0    15.65 ☁️ 區間整理   73.3%                                          
  6488.TWO                             環球晶    0.0   431.50 ☁️ 區間整理   42.9%                                          
   5388.TW                              中磊    0.0    76.10 ☁️ 區間整理   80.0%                                          
   7788.TW                            松川精密    0.0   140.00 ☁️ 區間整理   50.0%                                          
   3419.TW                              譁裕    0.0    16.40 ☁️ 區間整理   50.0%                                          
   5222.TW                              全訊    0.0   132.50 ☁️ 區間整理   61.5%                                          
  6664.TWO                              群翊    0.0   274.50 ☁️ 區間整理   16.7%                                          
  5905.TWO                             南仁湖    0.0     7.93 ☁️ 區間整理    0.0%                            【營收爆發(69.72%)】
  5276.TWO                           達輝-KY    0.0    15.25 ☁️ 區間整理   40.0%                                          
  8917.TWO                              欣泰    0.0    55.20 ☁️ 區間整理   50.0%                                          
   1438.TW                            三地開發    0.0    28.70 ☁️ 區間整理    0.0%                                          
  6432.TWO                             今展科    0.0    33.80 ☁️ 區間整理   45.5%                                          
   2382.TW                              廣達    0.0   281.50 ☁️ 區間整理   50.0%                            【營收爆發(43.18%)】
   2353.TW                             宏��    0.0    27.15 ☁️ 區間整理   42.9%                                          
   9136.TW                           巨騰-DR    0.0    11.05 ☁️ 區間整理   40.0%                                          
  6904.TWO                              伯鑫    0.0   120.00 ☁️ 區間整理   50.0%                            【營收爆發(76.93%)】
   6934.TW                             心誠鎂    0.0    75.10 ☁️ 區間整理   50.0%                                          
   2331.TW                              精英    0.0    22.35 ☁️ 區間整理   25.0%                            【營收爆發(66.97%)】
  3288.TWO                              點晶    0.0    14.60 ☁️ 區間整理   50.0%                             【營收爆發(34.8%)】
   6526.TW                              達發    0.0   480.50 ☁️ 區間整理   55.6%                                          
  1593.TWO                              祺驊    0.0    34.55 ☁️ 區間整理   36.8%                                          
   2897.TW                            王道銀行    0.0     9.83 ☁️ 區間整理   53.3%                                          
  6104.TWO                              創惟    0.0    93.00 ☁️ 區間整理   70.6%                                          
   6698.TW                            旭暉應材    0.0    31.00 ☁️ 區間整理   55.6%                                          
   9105.TW                          泰金寶-DR    0.0     5.50 ☁️ 區間整理   50.0%                                          
  4806.TWO                            桂田文創    0.0    11.25 ☁️ 區間整理   22.2%                           【營收爆發(218.62%)】
  5703.TWO                              亞都    0.0    13.85 ☁️ 區間整理  100.0%                            【營收爆發(38.89%)】
 910322.TW                          康師傅-DR    0.0    25.85 ☁️ 區間整理   50.0%                                          
   3321.TW                              同泰    0.0    16.50 ☁️ 區間整理   64.3%                                          
  00963.TW                         中信全球高股息    0.0    12.08 ☁️ 區間整理   50.0%                                   【無財報資料】
   3023.TW                              信邦    0.0   250.50 ☁️ 區間整理   50.0%                                          
  7717.TWO                         萊德光電-KY    0.0   580.00 ☁️ 區間整理   50.0%                                          
  7728.TWO                            光焱科技    0.0   802.00 ☁️ 區間整理   42.9%                            【營收爆發(51.95%)】
   2618.TW                             長榮航    0.0    35.30 ☁️ 區間整理   42.9%                                          
   8045.TW                            達運光電    0.0    71.20 ☁️ 區間整理   56.2%                                          
  7402.TWO                              邑錡    0.0   120.50 ☁️ 區間整理   60.0%                                          
   6415.TW                          矽力*-KY    0.0   282.50 ☁️ 區間整理   58.8%                                          
   4562.TW                              穎漢    0.0    31.40 ☁️ 區間整理   69.2%                                          
   5471.TW                              松翰    0.0    40.30 ☁️ 區間整理   37.5%                                          
  00909.TW                        國泰數位支付服務    0.0    39.31 ☁️ 區間整理   50.0%                                   【無財報資料】
  3297.TWO                              杭特    0.0    34.25 ☁️ 區間整理   45.5%                                          
   6719.TW                              力智    0.0   163.50 ☁️ 區間整理   50.0%                                          
  3556.TWO                             禾瑞亞    0.0    41.95 ☁️ 區間整理   69.2%                                          
  6637.TWO                              醫影    0.0    73.10 ☁️ 區間整理   46.2%                           【營收爆發(196.31%)】
   6799.TW                              來頡    0.0    78.40 ☁️ 區間整理   46.7%                                          
  3064.TWO                              泰偉    0.0    29.60 ☁️ 區間整理   61.1%                                          
  3211.TWO                              順達    0.0   316.00 ☁️ 區間整理   33.3%                                          
 020030.TW                        統一智慧電動車N    0.0    11.32 ☁️ 區間整理   50.0%                                   【無財報資料】
   6958.TW                            日盛台駿    0.0    17.10 ☁️ 區間整理   45.5%                                          
  3444.TWO                              利機    0.0    60.00 ☁️ 區間整理   52.9%                                          
  6588.TWO                            東典光電    0.0    96.30 ☁️ 區間整理   75.0%                                          
  7782.TWO                            光速火箭    0.0    26.50 ☁️ 區間整理   40.0%                                          
   2032.TW                              新鋼    0.0    16.90 ☁️ 區間整理   57.1%                                          
  7719.TWO                              碳基    0.0    39.35 ☁️ 區間整理   81.8%                                          
   1773.TW                              勝一    0.0   142.50 ☁️ 區間整理   30.0%                                          
   3694.TW                              海華    0.0    54.60 ☁️ 區間整理   53.8%                                          
 00753L.TW                        中信中國50正2    0.0     9.94 ☁️ 區間整理   66.7%                                   【無財報資料】
   6191.TW                             精成科    0.0    91.30 ☁️ 區間整理   50.0%                            【營收爆發(71.02%)】
   8422.TW                            可寧衛*    0.0    28.85 ☁️ 區間整理   76.9%                                          
  8489.TWO                             三貝德    0.0    24.65 ☁️ 區間整理   50.0%                            【營收爆發(41.39%)】
  3218.TWO                             大學光    0.0   140.50 ☁️ 區間整理   31.2%                                          
   2489.TW                              瑞軒    0.0    31.50 ☁️ 區間整理   66.7%                                          
 00993A.TW                          主動安聯台灣    0.0    10.22 ☁️ 區間整理   58.8%                                   【無財報資料】
   3090.TW                             日電貿    0.0    91.30 ☁️ 區間整理   37.5%                                          
  8047.TWO                              星雲    0.0    51.50 ☁️ 區間整理   23.1%                                          
   3703.TW                              欣陸    0.0    22.75 ☁️ 區間整理   40.0%                                          
  6103.TWO                              合邦    0.0    46.90 ☁️ 區間整理   50.0%                                          
   3094.TW                              聯傑    0.0    22.90 ☁️ 區間整理   75.0%                                          
  00712.TW                         復華富時不動產    0.0     8.48 ☁️ 區間整理   64.7%                                   【無財報資料】
  6180.TWO                              橘子    0.0    43.95 ☁️ 區間整理   45.5%                                          
   3563.TW                              牧德    0.0   677.00 ☁️ 區間整理   55.0%                                          
   6024.TW                             群益期    0.0    54.60 ☁️ 區間整理   35.7%                           【營收爆發(152.89%)】
   6955.TW                          邦睿生技-創    0.0   168.50 ☁️ 區間整理   66.7%                                          
  2235.TWO                              謚源    0.0    33.75 ☁️ 區間整理   35.7%                                          
  6167.TWO                              久正    0.0    14.15 ☁️ 區間整理   66.7%                                          
  5425.TWO                              台半    0.0    59.00 ☁️ 區間整理   75.0%                                          
  6509.TWO                              聚和    0.0    42.80 ☁️ 區間整理   83.3%                                          
   6166.TW                              凌華    0.0    60.30 ☁️ 區間整理   50.0%                                          
00933B.TWO                       國泰10Y+金融債    0.0    15.99 ☁️ 區間整理   46.7%                                   【無財報資料】
   6776.TW                           展�眥篕�    0.0    61.70 ☁️ 區間整理   55.6%                                          
   7823.TW                        奧義賽博-KY創    0.0    81.30 ☁️ 區間整理   50.0%                                          
  6130.TWO                            上亞科技    0.0    28.70 ☁️ 區間整理   83.3%                                          
  1784.TWO                              訊聯    0.0    81.60 ☁️ 區間整理   50.0%                                          
   1616.TW                              億泰    0.0    24.15 ☁️ 區間整理   80.0%                                          
  5299.TWO                              杰力    0.0    77.60 ☁️ 區間整理   41.2%                                          
  6996.TWO                            力領科技    0.0   165.50 ☁️ 區間整理   50.0%                                          
   2360.TW                              致茂    0.0  1480.00 ☁️ 區間整理   58.8%                            【營收爆發(86.04%)】
  3290.TWO                              東浦    0.0    43.25 ☁️ 區間整理   37.5%                            【營收爆發(68.52%)】
   1513.TW                             中興電    0.0   156.50 ☁️ 區間整理   30.0%                                          
 00994A.TW FIRST SECURITIES INV TRUST CO L    0.0    12.08 ☁️ 區間整理   66.7%                                   【無財報資料】
  4192.TWO                              杏國    0.0    19.95 ☁️ 區間整理   50.0%                            【營收爆發(33.86%)】
   6794.TW                            向榮生技    0.0    80.00 ☁️ 區間整理   41.2%                           【營收爆發(186.18%)】
   2542.TW                             興富發    0.0    35.55 ☁️ 區間整理   36.4%                            【營收爆發(774.7%)】
   8039.TW                              台虹    0.0   110.00 ☁️ 區間整理   53.3%                                          
  3105.TWO                              穩懋    0.0   313.50 ☁️ 區間整理   55.6%                                          
   1409.TW                              新纖    0.0    15.80 ☁️ 區間整理   50.0%                                          
   8478.TW                            東哥遊艇    0.0   159.50 ☁️ 區間整理   33.3%                           【營收爆發(151.13%)】
 00631L.TW                        元大台灣50正2    0.0   443.15 ☁️ 區間整理   50.0%                                   【無財報資料】
  4533.TWO                             協易機    0.0    34.00 ☁️ 區間整理  100.0%                                          
   3550.TW                              聯穎    0.0    17.80 ☁️ 區間整理   50.0%                                          
   7721.TW                             微程式    0.0    50.60 ☁️ 區間整理   33.3%                            【營收爆發(30.21%)】
  6246.TWO                              臺龍    0.0    16.10 ☁️ 區間整理   33.3%                                          
   3432.TW                              台端    0.0    17.00 ☁️ 區間整理   50.0%                           【營收爆發(477.03%)】
  6284.TWO                              佳邦    0.0    81.60 ☁️ 區間整理   54.5%                                          
   1514.TW                              亞力    0.0   113.00 ☁️ 區間整理   55.6%                                          
   7750.TW                              新代    0.0  1255.00 ☁️ 區間整理   50.0%                                          
  6821.TWO                              聯寶    0.0    42.10 ☁️ 區間整理   58.3%                                          
 02001R.TW                FUBON SECURITIES    0.0     0.73 ☁️ 區間整理   50.0%                                   【無財報資料】
  3465.TWO                            進泰電子    0.0    40.80 ☁️ 區間整理   60.0%                                          
   8011.TW                              台通    0.0    20.20 ☁️ 區間整理    0.0%                                          
   2401.TW                              凌陽    0.0    20.45 ☁️ 區間整理   27.3%                                          
   3038.TW                              全台    0.0    20.95 ☁️ 區間整理   30.8%                                          
  3310.TWO                              佳穎    0.0    75.50 ☁️ 區間整理   33.3%                                          
   6756.TW                            威鋒電子    0.0    74.10 ☁️ 區間整理   50.0%                                          
   4526.TW                              東台    0.0    34.85 ☁️ 區間整理   60.0%                                          
   3057.TW                              喬鼎    0.0    16.50 ☁️ 區間整理   50.0%                                          
  00713.TW                        元大台灣高息低波    0.0    51.35 ☁️ 區間整理   60.0%                                   【無財報資料】
   1256.TW                         鮮活果汁-KY    0.0   148.00 ☁️ 區間整理   33.3%                            【營收爆發(87.61%)】
  5314.TWO                             世紀*    0.0    70.80 ☁️ 區間整理  100.0%                           【營收爆發(136.76%)】
   2483.TW                              百容    0.0    20.85 ☁️ 區間整理   57.1%                                          
   6957.TW                           裕慶-KY    0.0   160.50 ☁️ 區間整理   45.5%                            【營收爆發(43.06%)】
  3564.TWO                              其陽    0.0    42.20 ☁️ 區間整理   41.2%                                          
  3285.TWO                              微端    0.0    27.15 ☁️ 區間整理   25.0%                           【營收爆發(172.31%)】
00795B.TWO                       中信美國公債20年    0.0    27.36 ☁️ 區間整理   29.4%                                   【無財報資料】
  7584.TWO                              樂意    0.0    34.65 ☁️ 區間整理   50.0%                                          
  6548.TWO                             長科*    0.0    46.30 ☁️ 區間整理   69.2%                                          
  3581.TWO                              博磊    0.0    72.20 ☁️ 區間整理   55.6%                                          
  6418.TWO                              詠昇    0.0    28.65 ☁️ 區間整理   50.0%                                          
 00654R.TW                          富邦印度反1    0.0     7.28 ☁️ 區間整理   40.0%                                   【無財報資料】
   4414.TW                              如興    0.0    12.00 ☁️ 區間整理   50.0%                                          
   8213.TW                              志超    0.0    32.30 ☁️ 區間整理   41.2%                                          
 009803.TW                       保德信市值動能50    0.0    15.20 ☁️ 區間整理   50.0%                                   【無財報資料】
  3710.TWO                            連展投控    0.0     6.07 ☁️ 區間整理   80.0%                                          
  6015.TWO                             宏遠證    0.0    13.60 ☁️ 區間整理   33.3%                           【營收爆發(281.93%)】
   3380.TW                              明泰    0.0    33.75 ☁️ 區間整理   33.3%                                          
  5301.TWO                             寶得利    0.0     9.45 ☁️ 區間整理    0.0%                                          
   1795.TW                              美時    0.0   203.50 ☁️ 區間整理   91.7%                           【營收爆發(131.52%)】
  8436.TWO                              大江    0.0   123.50 ☁️ 區間整理   70.6%                                          
   2812.TW                             台中銀    0.0    20.35 ☁️ 區間整理   46.7%                                          
  6140.TWO                              訊達    0.0    19.60 ☁️ 區間整理   71.4%                                          
  00947.TW                        台新臺灣IC設計    0.0    23.65 ☁️ 區間整理   20.0%                                   【無財報資料】
   6472.TW                              保瑞    0.0   456.00 ☁️ 區間整理   71.4%                                          
   4137.TW                           麗豐-KY    0.0   106.00 ☁️ 區間整理   35.7%                                          
  3540.TWO                              曜越    0.0    27.85 ☁️ 區間整理   57.1%                                          
  2755.TWO                              揚秦    0.0   141.50 ☁️ 區間整理   50.0%                                          
   1605.TW                              華新    0.0    30.30 ☁️ 區間整理   45.5%                                          
  6175.TWO                              立敦    0.0    45.20 ☁️ 區間整理   70.0%                                          
 02001L.TW                FUBON SECURITIES    0.0    61.95 ☁️ 區間整理   50.0%                                   【無財報資料】
   1442.TW                              名軒    0.0    26.50 ☁️ 區間整理   54.5%                                          
   2390.TW                              云辰    0.0    10.50 ☁️ 區間整理   53.8%                                          
   1712.TW                              興農    0.0    44.75 ☁️ 區間整理   46.7%                                          
   3308.TW                              聯德    0.0    21.20 ☁️ 區間整理   50.0%                                          
   2867.TW                             三商壽    0.0     7.53 ☁️ 區間整理   60.0%                                          
   3376.TW                             新日興    0.0   214.50 ☁️ 區間整理   37.5%                                          
   6451.TW                           訊芯-KY    0.0   290.00 ☁️ 區間整理   57.1%                                          
   6128.TW                              上福    0.0    21.35 ☁️ 區間整理   50.0%                                          
   6592.TW                            和潤企業    0.0    65.90 ☁️ 區間整理   33.3%                                          
   7740.TW                           熙特爾-創    0.0   182.50 ☁️ 區間整理   57.1%                           【營收爆發(515.18%)】
  6708.TWO                              天擎    0.0    38.40 ☁️ 區間整理   53.8%                                          
  3455.TWO                              由田    0.0   122.50 ☁️ 區間整理   60.0%                                          
  4138.TWO                              曜亞    0.0    60.70 ☁️ 區間整理   40.0%                                          
  1295.TWO                              生合    0.0    68.50 ☁️ 區間整理   83.3%                                          
   2365.TW                              昆盈    0.0    33.25 ☁️ 區間整理   62.5%                                          
   9921.TW                              巨大    0.0    71.00 ☁️ 區間整理   72.2%                                          
  3234.TWO                              光環    0.0    87.50 ☁️ 區間整理   75.0%                                          
  6264.TWO                              富裔    0.0     6.47 ☁️ 區間整理   57.1%                                          
  2948.TWO                              寶陞    0.0    39.65 ☁️ 區間整理   66.7%                                          
  6980.TWO                            鐳洋科技    0.0   133.00 ☁️ 區間整理   50.0%                                          
 00632R.TW                        元大台灣50反1    0.0    14.51 ☁️ 區間整理   44.4%                                   【無財報資料】
   4977.TW                           眾達-KY    0.0   181.50 ☁️ 區間整理   44.4%                                          
   2419.TW                              仲琦    0.0    28.95 ☁️ 區間整理   42.9%                                          
   2201.TW                              裕隆    0.0    27.55 ☁️ 區間整理   40.0%                                          
00751B.TWO                      元大AAA至A公司債    0.0    31.59 ☁️ 區間整理   58.3%                                   【無財報資料】
   6781.TW                          AES-KY    0.0  1090.00 ☁️ 區間整理   50.0%                                          
   2028.TW                              威致    0.0    18.90 ☁️ 區間整理   61.5%                                          
   4532.TW                              瑞智    0.0    26.55 ☁️ 區間整理   50.0%                                          
  3615.TWO                              安可    0.0    30.95 ☁️ 區間整理   85.7%                                          
  6207.TWO                              雷科    0.0    55.80 ☁️ 區間整理    0.0%                                          
00931B.TWO                         統一美債20年    0.0    13.72 ☁️ 區間整理   38.5%                                   【無財報資料】
   2413.TW                              環科    0.0    52.80 ☁️ 區間整理   40.0%                                          
  6903.TWO                              巨漢    0.0   306.00 ☁️ 區間整理   50.0%                           【營收爆發(236.18%)】
   6988.TW                           威力暘-創    0.0    14.30 ☁️ 區間整理   63.2%                                          
00696B.TWO                         富邦美債20年    0.0    29.50 ☁️ 區間整理   27.3%                                   【無財報資料】
   2312.TW                              金寶    0.0    22.45 ☁️ 區間整理   71.4%                                          
   6657.TW                              華安    0.0    44.40 ☁️ 區間整理   41.7%                                          
   6230.TW                           尼得科超眾    0.0   150.00 ☁️ 區間整理   46.2%                                          
   2317.TW                              鴻海    0.0   195.00 ☁️ 區間整理   61.5%                                          
   5515.TW                              建國    0.0    37.90 ☁️ 區間整理   50.0%                                          
   1516.TW                              川飛    0.0    22.20 ☁️ 區間整理   30.0%                             【營收爆發(69.0%)】
   2457.TW                              飛宏    0.0    26.25 ☁️ 區間整理   44.4%                                          
  3169.TWO                              亞信    0.0    98.00 ☁️ 區間整理   42.9%                                          
   0050.TW                          元大台灣50    0.0    74.40 ☁️ 區間整理   25.0%                                   【無財報資料】
   6890.TW                           來億-KY    0.0   166.50 ☁️ 區間整理   73.3%                                          
00970B.TWO                     新光BBB投等債20+    0.0     9.32 ☁️ 區間整理    0.0%                                   【無財報資料】
  3322.TWO                             建舜電    0.0    12.85 ☁️ 區間整理   50.0%                                          
00942B.TWO                      台新美A公司債20+    0.0    14.32 ☁️ 區間整理   66.7%                                   【無財報資料】
  8176.TWO                              智捷    0.0    11.85 ☁️ 區間整理   60.0%                                          
   2393.TW                              億光    0.0    68.20 ☁️ 區間整理   75.0%                                          
  6203.TWO                             海韻電    0.0    65.10 ☁️ 區間整理   50.0%                                          
  8089.TWO                            康全電訊    0.0    23.30 ☁️ 區間整理   71.4%                                          
  4933.TWO                              友輝    0.0    57.80 ☁️ 區間整理   21.4%                                          
  3289.TWO                              宜特    0.0   140.50 ☁️ 區間整理   25.0%                                          
