Quantum AI Pro 分析報告 (20260325)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                             Reason
   2305.TW                              全友    5.5    14.70 🚀 極強勢攻擊   53.3%    趨勢強勁 / 【EPS連2成長 | 營收爆發(34.16%)】
  4923.TWO                              力士    5.5    36.45 🚀 極強勢攻擊   22.2%    趨勢強勁 / 【EPS連2成長 | 營收爆發(39.63%)】
  6223.TWO                              旺矽    5.5  3750.00 🚀 極強勢攻擊   66.7%    趨勢強勁 / 【EPS連2成長 | 營收爆發(45.54%)】
  8923.TWO                              時報    5.5    20.25 🚀 極強勢攻擊   40.0%     趨勢強勁 / 【EPS連2成長 | 營收爆發(32.9%)】
  6584.TWO                            南俊國際    5.5   568.00 🚀 極強勢攻擊   25.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(47.92%)】
  6265.TWO                             方土昶    5.5    41.45 🚀 極強勢攻擊   42.9%   趨勢強勁 / 【EPS連2成長 | 營收爆發(309.86%)】
  3546.TWO                              宇峻    5.5    70.60 🚀 極強勢攻擊   40.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(127.43%)】
   3209.TW                              全科    5.5    43.45 🚀 極強勢攻擊   50.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(35.04%)】
  6026.TWO                             福邦證    5.5    14.90 🚀 極強勢攻擊   25.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(191.85%)】
  6163.TWO                             華電網    5.5    65.40 🚀 極強勢攻擊   50.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(136.48%)】
  4973.TWO                              廣穎    5.5    70.90 🚀 極強勢攻擊   50.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
  6574.TWO                              霈方    5.5   126.50 🚀 極強勢攻擊   40.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(56.66%)】
  8059.TWO                              凱碩    5.5    18.65 🚀 極強勢攻擊    0.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(604.49%)】
   8996.TW                              高力    5.5   820.00 🚀 極強勢攻擊   35.3%   趨勢強勁 / 【EPS連2成長 | 營收爆發(205.73%)】
  6727.TWO                            亞泰金屬    5.5   278.50 🚀 極強勢攻擊   56.2%   趨勢強勁 / 【EPS連2成長 | 營收爆發(482.36%)】
   3530.TW                             晶相光    5.5    58.20 🚀 極強勢攻擊   45.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(33.12%)】
  3663.TWO                              鑫科    5.5    74.00 🚀 極強勢攻擊   30.8%   趨勢強勁 / 【EPS連2成長 | 營收爆發(133.68%)】
  5498.TWO                              凱崴    5.5    57.50 🚀 極強勢攻擊   35.7%    趨勢強勁 / 【EPS連2成長 | 營收爆發(43.83%)】
  6693.TWO                             廣閎科    5.5   105.50 🚀 極強勢攻擊   53.3%    趨勢強勁 / 【EPS連2成長 | 營收爆發(42.95%)】
   2425.TW                              承啟    5.5    29.15 🚀 極強勢攻擊    0.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(113.51%)】
  6419.TWO                             京晨科    5.5    84.40 🚀 極強勢攻擊   38.5%    趨勢強勁 / 【EPS連2成長 | 營收爆發(37.58%)】
  7718.TWO                              友鋮    5.0    48.20 🚀 極強勢攻擊   50.0%     趨勢強勁 / 【營收爆發(40.26%) | 董監持股增加】
   8021.TW                              尖點    5.0   247.50 🚀 極強勢攻擊   46.2%     趨勢強勁 / 【營收爆發(42.47%) | 董監持股增加】
   6120.TW                              達運    4.5    13.25 🚀 極強勢攻擊   46.7%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  5351.TWO                              鈺創    4.5    74.10 🚀 極強勢攻擊   50.0% 【EPS連2成長 | 營收爆發(310.99%) | 董監持股增加】
   2481.TW                              強茂    4.5   100.00 🚀 極強勢攻擊   53.3%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  8299.TWO                              群聯    4.5  1725.00 🚀 極強勢攻擊   31.6% 【EPS連2成長 | 營收爆發(169.43%) | 董監持股增加】
   4956.TW                              光鋐    4.5    37.20 🚀 極強勢攻擊   56.2%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  8472.TWO                             夠麻吉    4.0    77.70 🚀 極強勢攻擊   44.4%             趨勢強勁 / 【營收爆發(202.29%)】
  7738.TWO                            東聯互動    4.0   186.50 🚀 極強勢攻擊   57.1%              趨勢強勁 / 【營收爆發(30.63%)】
   1512.TW                              瑞利    4.0     7.71 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(77.18%)】
  7781.TWO                            昕力資*    4.0    31.65 🚀 極強勢攻擊   55.6%              趨勢強勁 / 【營收爆發(42.08%)】
   3416.TW                             融程電    4.0   152.00 🚀 極強勢攻擊   60.0%              趨勢強勁 / 【營收爆發(37.85%)】
   2308.TW                             台達電    4.0  1550.00 🚀 極強勢攻擊   38.5%               趨勢強勁 / 【營收爆發(31.0%)】
  1799.TWO                              易威    4.0    37.60 🚀 極強勢攻擊   12.5%              趨勢強勁 / 【營收爆發(38.58%)】
  3555.TWO                             博士旺    4.0   174.00 🚀 極強勢攻擊   16.7%            趨勢強勁 / 【營收爆發(4102.23%)】
   5706.TW                              鳳凰    4.0    51.90 🚀 極強勢攻擊   33.3%              趨勢強勁 / 【營收爆發(74.55%)】
   2449.TW                            京元電子    4.0   288.50 🚀 極強勢攻擊   45.5%              趨勢強勁 / 【營收爆發(41.05%)】
  7734.TWO                            印能科技    4.0  1825.00 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(55.59%)】
  5514.TWO                              三豐    4.0    16.15 🚀 極強勢攻擊   50.0%           趨勢強勁 / 【營收爆發(21437.63%)】
  5302.TWO                              太欣    4.0    11.50 🚀 極強勢攻擊   37.5%              趨勢強勁 / 【營收爆發(69.18%)】
   2243.TW                           宏旭-KY    4.0    20.75 🚀 極強勢攻擊   57.9%             趨勢強勁 / 【營收爆發(739.37%)】
  3489.TWO                              森寶    4.0    23.00 🚀 極強勢攻擊   33.3%            趨勢強勁 / 【營收爆發(7783.71%)】
   2348.TW                              海悅    4.0    79.80 🚀 極強勢攻擊   40.0%             趨勢強勁 / 【營收爆發(239.77%)】
   8112.TW                              至上    4.0    82.90 🚀 極強勢攻擊   45.0%             趨勢強勁 / 【營收爆發(136.81%)】
  3490.TWO                              單井    4.0    26.30 🚀 極強勢攻擊   44.4%              趨勢強勁 / 【營收爆發(58.94%)】
  3339.TWO                              泰谷    4.0    40.95 🚀 極強勢攻擊   63.2%              趨勢強勁 / 【營收爆發(31.83%)】
  6874.TWO                              倍力    4.0    91.20 🚀 極強勢攻擊   80.0%               趨勢強勁 / 【營收爆發(89.2%)】
   4949.TW                            有成精密    4.0    65.50 🚀 極強勢攻擊   58.8%              趨勢強勁 / 【營收爆發(38.12%)】
  6199.TWO                              天品    4.0   108.50 🚀 極強勢攻擊   42.9%             趨勢強勁 / 【營收爆發(587.51%)】
  6640.TWO                              均華    4.0  1180.00 🚀 極強勢攻擊   75.0%               趨勢強勁 / 【營收爆發(52.0%)】
   2406.TW                              國碩    4.0    36.60 🚀 極強勢攻擊   47.4%             趨勢強勁 / 【營收爆發(159.77%)】
   6531.TW                             愛普*    4.0   511.00 🚀 極強勢攻擊   50.0%             趨勢強勁 / 【營收爆發(146.68%)】
  7751.TWO                              竑騰    4.0  1570.00 🚀 極強勢攻擊   65.0%              趨勢強勁 / 【營收爆發(73.86%)】
  7547.TWO                              碩網    4.0    76.30 🚀 極強勢攻擊   60.0%              趨勢強勁 / 【營收爆發(49.76%)】
  3466.TWO                              德晉    4.0    35.40 🚀 極強勢攻擊   50.0%             趨勢強勁 / 【營收爆發(140.62%)】
   8476.TW                             台境*    4.0    20.25 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(43.43%)】
   2855.TW                             統一證    4.0    32.20 🚀 極強勢攻擊   35.3%             趨勢強勁 / 【營收爆發(221.36%)】
   2442.TW                             新美齊    4.0    20.65 🚀 極強勢攻擊   46.7%            趨勢強勁 / 【營收爆發(9886.17%)】
   2535.TW                             達欣工    0.0    73.90 ☁️ 區間整理   50.0%                                   
  5443.TWO                              均豪    0.0   106.00 ☁️ 區間整理   12.5%                                   
  3611.TWO                              鼎翰    0.0   188.50 ☁️ 區間整理   81.2%                                   
  6127.TWO                              九豪    0.0    42.20 ☁️ 區間整理   40.0%                                   
   2889.TW                             國票金    0.0    17.30 ☁️ 區間整理   50.0%                                   
  3713.TWO                            新晶投控    0.0    18.25 ☁️ 區間整理   85.7%                                   
   2231.TW                              為升    0.0   104.00 ☁️ 區間整理   75.0%                                   
   2354.TW                              鴻準    0.0    52.40 ☁️ 區間整理   50.0%                                   
  4154.TWO                          樂威科-KY    0.0    12.40 ☁️ 區間整理   50.0%                     【營收爆發(44.35%)】
  7792.TWO                              安葆    0.0   315.00 ☁️ 區間整理   50.0%                                   
  5348.TWO                           正能量智能    0.0    17.20 ☁️ 區間整理   57.1%                     【營收爆發(30.74%)】
  5371.TWO                             中光電    0.0    76.90 ☁️ 區間整理   75.0%                                   
   2429.TW                             銘旺科    0.0    45.55 ☁️ 區間整理  100.0%                                   
  6922.TWO                              宸曜    0.0   165.00 ☁️ 區間整理   35.3%                                   
 00996A.TW                        主動兆豐台灣豐收    0.0    10.42 ☁️ 區間整理   50.0%                            【無財報資料】
   4720.TW                              德淵    0.0    18.15 ☁️ 區間整理   60.0%                                   
  6617.TWO                           共信-KY    0.0    67.60 ☁️ 區間整理   71.4%                                   
  6134.TWO                              萬旭    0.0    30.15 ☁️ 區間整理   55.6%                     【營收爆發(47.63%)】
   6283.TW                              淳安    0.0    20.55 ☁️ 區間整理   58.3%                                   
   2458.TW                              義隆    0.0   135.00 ☁️ 區間整理   35.7%                                   
  4113.TWO                              聯上    0.0    17.40 ☁️ 區間整理   72.7%                                   
  4131.TWO                              浩泰    0.0    35.80 ☁️ 區間整理   66.7%                                   
   2432.TW                         倚天酷��-創    0.0    27.25 ☁️ 區間整理   36.8%                                   
  6462.TWO                              神盾    0.0    99.30 ☁️ 區間整理   28.6%                     【營收爆發(32.94%)】
  3687.TWO                             歐買尬    0.0    69.20 ☁️ 區間整理   71.4%                                   
  4523.TWO                              永彰    0.0    30.15 ☁️ 區間整理   50.0%                                   
   2328.TW                              廣宇    0.0    45.55 ☁️ 區間整理   62.5%                                   
   9926.TW                              新海    0.0    50.00 ☁️ 區間整理   44.4%                                   
   6901.TW                            鑽石投資    0.0    14.05 ☁️ 區間整理   81.8%                                   
  4167.TWO                             松瑞藥    0.0    20.75 ☁️ 區間整理   53.8%                                   
   2634.TW                              漢翔    0.0    51.20 ☁️ 區間整理   50.0%                                   
   9802.TW                           鈺齊-KY    0.0    80.30 ☁️ 區間整理   73.7%                                   
00749B.TWO                        凱基新興債10+    0.0    31.65 ☁️ 區間整理   50.0%                            【無財報資料】
   3019.TW                              亞光    0.0   128.00 ☁️ 區間整理   57.1%                                   
   6412.TW                              群電    0.0    77.20 ☁️ 區間整理   88.9%                                   
   2739.TW                              寒舍    0.0    34.00 ☁️ 區間整理   52.6%                                   
  2640.TWO                             大車隊    0.0   170.00 ☁️ 區間整理   33.3%                                   
 009801.TW                        中信美國創新科技    0.0    10.32 ☁️ 區間整理  100.0%                            【無財報資料】
  6173.TWO                             信昌電    0.0    61.50 ☁️ 區間整理   72.7%                                   
   6243.TW                              迅杰    0.0    30.40 ☁️ 區間整理   61.5%                                   
   9941.TW                              裕融    0.0    78.00 ☁️ 區間整理   33.3%                                   
  2949.TWO                             欣新網    0.0    62.00 ☁️ 區間整理   50.0%                                   
 912000.TW                          晨訊科-DR    0.0     2.55 ☁️ 區間整理   78.9%                                   
   4766.TW                              南寶    0.0   340.50 ☁️ 區間整理   12.5%                                   
   3504.TW                             揚明光    0.0    57.80 ☁️ 區間整理   26.7%                                   
  4554.TWO                              橙的    0.0    28.95 ☁️ 區間整理   37.5%                                   
  4939.TWO                              亞電    0.0    29.70 ☁️ 區間整理   53.8%                                   
   6669.TW                              緯穎    0.0  3760.00 ☁️ 區間整理   54.5%                    【營收爆發(103.44%)】
  8401.TWO                             白紗科    0.0    26.60 ☁️ 區間整理   75.0%                                   
   2421.TW                              建準    0.0   139.50 ☁️ 區間整理   66.7%                                   
 00995A.TW                        主動中信台灣卓越    0.0    12.17 ☁️ 區間整理   77.8%                            【無財報資料】
  00891.TW                         中信關鍵半導體    0.0    24.50 ☁️ 區間整理   46.2%                            【無財報資料】
   3010.TW                              華立    0.0   128.50 ☁️ 區間整理   50.0%                                   
   2412.TW                             中華電    0.0   135.00 ☁️ 區間整理   46.7%                                   
   1438.TW                            三地開發    0.0    29.70 ☁️ 區間整理   50.0%                                   
  8034.TWO                              榮群    0.0    24.15 ☁️ 區間整理   22.2%                                   
   5515.TW                              建國    0.0    37.90 ☁️ 區間整理   47.1%                                   
  4933.TWO                              友輝    0.0    58.00 ☁️ 區間整理   21.4%                                   
00942B.TWO                      台新美A公司債20+    0.0    14.41 ☁️ 區間整理   54.5%                            【無財報資料】
  3236.TWO                              千如    0.0    31.05 ☁️ 區間整理   44.4%                                   
  3289.TWO                              宜特    0.0   145.00 ☁️ 區間整理   33.3%                                   
00970B.TWO                     新光BBB投等債20+    0.0     9.39 ☁️ 區間整理    0.0%                            【無財報資料】
   0050.TW                          元大台灣50    0.0    76.20 ☁️ 區間整理   25.0%                            【無財報資料】
  3710.TWO                            連展投控    0.0     5.99 ☁️ 區間整理   77.8%                                   
   4526.TW                              東台    0.0    34.80 ☁️ 區間整理   60.0%                                   
   6719.TW                              力智    0.0   169.50 ☁️ 區間整理   50.0%                                   
  3556.TWO                             禾瑞亞    0.0    45.25 ☁️ 區間整理   66.7%                                   
  6637.TWO                              醫影    0.0    73.30 ☁️ 區間整理   46.2%                    【營收爆發(196.31%)】
   2382.TW                              廣達    0.0   285.00 ☁️ 區間整理   41.7%                     【營收爆發(43.18%)】
  7782.TWO                            光速火箭    0.0    26.50 ☁️ 區間整理   35.7%                                   
   2032.TW                              新鋼    0.0    16.60 ☁️ 區間整理   61.5%                                   
   6191.TW                             精成科    0.0    94.10 ☁️ 區間整理   54.5%                     【營收爆發(71.02%)】
   8422.TW                            可寧衛*    0.0    30.20 ☁️ 區間整理   64.3%                                   
  8176.TWO                              智捷    0.0    12.25 ☁️ 區間整理   55.6%                                   
   8926.TW                             台汽電    0.0    46.15 ☁️ 區間整理   23.1%                    【營收爆發(300.39%)】
  6904.TWO                              伯鑫    0.0   124.00 ☁️ 區間整理   33.3%                     【營收爆發(76.93%)】
  6203.TWO                             海韻電    0.0    66.50 ☁️ 區間整理   47.4%                                   
   2390.TW                              云辰    0.0    10.45 ☁️ 區間整理   53.8%                                   
  6175.TWO                              立敦    0.0    45.60 ☁️ 區間整理   77.8%                                   
  3540.TWO                              曜越    0.0    28.10 ☁️ 區間整理   57.1%                                   
   7740.TW                           熙特爾-創    0.0   189.00 ☁️ 區間整理   57.1%                    【營收爆發(515.18%)】
  6708.TWO                              天擎    0.0    40.05 ☁️ 區間整理   58.3%                                   
   8213.TW                              志超    0.0    32.60 ☁️ 區間整理   43.8%                                   
  6140.TWO                              訊達    0.0    20.25 ☁️ 區間整理   66.7%                                   
 00632R.TW                        元大台灣50反1    0.0    14.10 ☁️ 區間整理   41.2%                            【無財報資料】
   4977.TW                           眾達-KY    0.0   199.50 ☁️ 區間整理   44.4%                                   
 00654R.TW                          富邦印度反1    0.0     7.04 ☁️ 區間整理   25.0%                            【無財報資料】
   1773.TW                              勝一    0.0   145.50 ☁️ 區間整理   33.3%                                   
  8489.TWO                             三貝德    0.0    25.80 ☁️ 區間整理   50.0%                     【營收爆發(41.39%)】
  6264.TWO                              富裔    0.0     6.30 ☁️ 區間整理   61.5%                                   
   2457.TW                              飛宏    0.0    26.60 ☁️ 區間整理   44.4%                                   
  3322.TWO                             建舜電    0.0    13.20 ☁️ 區間整理    0.0%                                   
   4562.TW                              穎漢    0.0    32.10 ☁️ 區間整理   66.7%                                   
   3563.TW                              牧德    0.0   744.00 ☁️ 區間整理   63.2%                                   
  4533.TWO                             協易機    0.0    33.90 ☁️ 區間整理  100.0%                                   
   6776.TW                           展�眥篕�    0.0    62.70 ☁️ 區間整理   52.9%                                   
   1616.TW                              億泰    0.0    24.30 ☁️ 區間整理   80.0%                                   
  1784.TWO                              訊聯    0.0    82.00 ☁️ 區間整理   60.0%                                   
  6130.TWO                            上亞科技    0.0    28.80 ☁️ 區間整理   80.0%                                   
   7823.TW                        奧義賽博-KY創    0.0    85.80 ☁️ 區間整理   50.0%                                   
  5425.TWO                              台半    0.0    62.60 ☁️ 區間整理   62.5%                                   
  2235.TWO                              謚源    0.0    33.75 ☁️ 區間整理   38.5%                                   
   6024.TW                             群益期    0.0    54.90 ☁️ 區間整理   35.7%                    【營收爆發(152.89%)】
   2637.TW                           慧洋-KY    0.0    70.40 ☁️ 區間整理   46.7%                                   
  3290.TWO                              東浦    0.0    43.50 ☁️ 區間整理   28.6%                     【營收爆發(68.52%)】
   1513.TW                             中興電    0.0   158.50 ☁️ 區間整理   30.0%                                   
   3038.TW                              全台    0.0    20.90 ☁️ 區間整理   30.8%                                   
   6698.TW                            旭暉應材    0.0    31.10 ☁️ 區間整理   62.5%                                   
   8011.TW                              台通    0.0    20.80 ☁️ 區間整理    0.0%                                   
  3465.TWO                            進泰電子    0.0    40.90 ☁️ 區間整理   55.6%                                   
  6246.TWO                              臺龍    0.0    16.30 ☁️ 區間整理   41.7%                                   
  5299.TWO                              杰力    0.0    78.80 ☁️ 區間整理   43.8%                                   
   6955.TW                          邦睿生技-創    0.0   168.50 ☁️ 區間整理   66.7%                                   
   2401.TW                              凌陽    0.0    20.75 ☁️ 區間整理   27.3%                                   
  00712.TW                         復華富時不動產    0.0     8.54 ☁️ 區間整理   58.8%                            【無財報資料】
  5703.TWO                              亞都    0.0    13.85 ☁️ 區間整理   50.0%                     【營收爆發(38.89%)】
  7728.TWO                            光焱科技    0.0   830.00 ☁️ 區間整理   46.2%                     【營收爆發(51.95%)】
   2618.TW                             長榮航    0.0    35.65 ☁️ 區間整理   46.7%                                   
   8045.TW                            達運光電    0.0    75.10 ☁️ 區間整理   50.0%                                   
   2489.TW                              瑞軒    0.0    32.60 ☁️ 區間整理   72.7%                                   
  6509.TWO                              聚和    0.0    45.30 ☁️ 區間整理   80.0%                                   
   8039.TW                              台虹    0.0   112.50 ☁️ 區間整理   60.0%                                   
  3105.TWO                              穩懋    0.0   344.50 ☁️ 區間整理   62.5%                                   
   8478.TW                            東哥遊艇    0.0   165.00 ☁️ 區間整理   25.0%                    【營收爆發(151.13%)】
   3550.TW                              聯穎    0.0    17.75 ☁️ 區間整理   50.0%                                   
   3432.TW                              台端    0.0    17.25 ☁️ 區間整理   50.0%                    【營收爆發(477.03%)】
   1514.TW                              亞力    0.0   114.50 ☁️ 區間整理   55.6%                                   
   7750.TW                              新代    0.0  1265.00 ☁️ 區間整理   50.0%                                   
  6821.TWO                              聯寶    0.0    46.30 ☁️ 區間整理   54.5%                                   
   3703.TW                              欣陸    0.0    23.15 ☁️ 區間整理   25.0%                                   
   6128.TW                              上福    0.0    21.50 ☁️ 區間整理   50.0%                                   
  4138.TWO                              曜亞    0.0    60.60 ☁️ 區間整理   40.0%                                   
  3564.TWO                              其陽    0.0    42.30 ☁️ 區間整理   43.8%                                   
  6103.TWO                              合邦    0.0    48.45 ☁️ 區間整理   50.0%                                   
00931B.TWO UNI-PRESIDENT ASSETS MGMT CORP     0.0    13.76 ☁️ 區間整理   46.2%                            【無財報資料】
  2948.TWO                              寶陞    0.0    41.00 ☁️ 區間整理   66.7%                                   
   2419.TW                              仲琦    0.0    30.25 ☁️ 區間整理   42.9%                                   
  6996.TWO                            力領科技    0.0   168.50 ☁️ 區間整理   66.7%                                   
   6958.TW                            日盛台駿    0.0    17.20 ☁️ 區間整理   45.5%                                   
  3444.TWO                              利機    0.0    60.70 ☁️ 區間整理   52.9%                                   
   6415.TW                          矽力*-KY    0.0   293.50 ☁️ 區間整理   52.9%                                   
  6104.TWO                              創惟    0.0    96.50 ☁️ 區間整理   64.7%                                   
 910322.TW                          康師傅-DR    0.0    26.30 ☁️ 區間整理   50.0%                                   
   3321.TW                              同泰    0.0    16.60 ☁️ 區間整理   64.3%                                   
   2542.TW                             興富發    0.0    36.10 ☁️ 區間整理   36.4%                     【營收爆發(774.7%)】
   7721.TW                             微程式    0.0    50.70 ☁️ 區間整理   33.3%                     【營收爆發(30.21%)】
 02001R.TW                FUBON SECURITIES    0.0     0.71 ☁️ 區間整理   50.0%                            【無財報資料】
  4192.TWO                              杏國    0.0    20.00 ☁️ 區間整理   50.0%                     【營收爆發(33.86%)】
 00994A.TW                        主動第一金台股優    0.0    12.63 ☁️ 區間整理   66.7%                            【無財報資料】
   6166.TW                              凌華    0.0    60.60 ☁️ 區間整理   50.0%                                   
   2201.TW                              裕隆    0.0    27.75 ☁️ 區間整理   33.3%                                   
   2365.TW                              昆盈    0.0    33.35 ☁️ 區間整理   66.7%                                   
  3169.TWO                              亞信    0.0    97.90 ☁️ 區間整理   46.2%                                   
 02001L.TW                FUBON SECURITIES    0.0    66.60 ☁️ 區間整理   50.0%                            【無財報資料】
   6585.TW                              鼎基    0.0    93.20 ☁️ 區間整理   66.7%                                   
  7584.TWO                              樂意    0.0    34.00 ☁️ 區間整理   40.0%                                   
 009803.TW                       保德信市值動能50    0.0    15.72 ☁️ 區間整理   50.0%                            【無財報資料】
  2755.TWO                              揚秦    0.0   140.50 ☁️ 區間整理   50.0%                                   
   1605.TW                              華新    0.0    31.90 ☁️ 區間整理   54.5%                                   
   2028.TW                              威致    0.0    18.60 ☁️ 區間整理   66.7%                                   
   2312.TW                              金寶    0.0    23.05 ☁️ 區間整理   66.7%                                   
   1442.TW                              名軒    0.0    27.05 ☁️ 區間整理   54.5%                                   
   3376.TW                             新日興    0.0   217.50 ☁️ 區間整理   37.5%                                   
   3694.TW                              海華    0.0    55.50 ☁️ 區間整理   58.3%                                   
  1295.TWO                              生合    0.0    69.50 ☁️ 區間整理   80.0%                                   
   1256.TW                         鮮活果汁-KY    0.0   152.00 ☁️ 區間整理   33.3%                     【營收爆發(87.61%)】
   3023.TW                              信邦    0.0   256.00 ☁️ 區間整理   50.0%                                   
  6418.TWO                              詠昇    0.0    31.50 ☁️ 區間整理   50.0%                                   
  4806.TWO                            桂田文創    0.0    11.25 ☁️ 區間整理   23.5%                    【營收爆發(218.62%)】
  6167.TWO                              久正    0.0    14.40 ☁️ 區間整理   66.7%                                   
  8047.TWO                              星雲    0.0    56.60 ☁️ 區間整理   16.7%                                   
   2897.TW                            王道銀行    0.0     9.93 ☁️ 區間整理   53.3%                                   
  6015.TWO                             宏遠證    0.0    13.80 ☁️ 區間整理   27.3%                    【營收爆發(281.93%)】
  6588.TWO                            東典光電    0.0   105.50 ☁️ 區間整理   66.7%                                   
  3064.TWO                              泰偉    0.0    29.70 ☁️ 區間整理   58.8%                                   
  3297.TWO                              杭特    0.0    34.50 ☁️ 區間整理   40.0%                                   
  3310.TWO                              佳穎    0.0    76.30 ☁️ 區間整理   37.5%                                   
   6781.TW                          AES-KY    0.0  1125.00 ☁️ 區間整理   50.0%                                   
   1712.TW                              興農    0.0    44.30 ☁️ 區間整理   42.9%                                   
  6903.TWO                              巨漢    0.0   319.00 ☁️ 區間整理   50.0%                    【營收爆發(236.18%)】
   2867.TW                             三商壽    0.0     7.66 ☁️ 區間整理   60.0%                                   
  8436.TWO                              大江    0.0   126.00 ☁️ 區間整理   64.7%                                   
   2812.TW                             台中銀    0.0    20.60 ☁️ 區間整理   43.8%                                   
   3057.TW                              喬鼎    0.0    16.55 ☁️ 區間整理   52.9%                                   
  6548.TWO                             長科*    0.0    49.40 ☁️ 區間整理   66.7%                                   
  5314.TWO                             世紀*    0.0    76.00 ☁️ 區間整理  100.0%                    【營收爆發(136.76%)】
   6472.TW                              保瑞    0.0   461.00 ☁️ 區間整理   83.3%                                   
  7719.TWO                              碳基    0.0    39.60 ☁️ 區間整理   80.0%                                   
   2415.TW                              錩新    0.0    29.85 ☁️ 區間整理   25.0%                                   
   6526.TW                              達發    0.0   501.00 ☁️ 區間整理   55.6%                                   
  6284.TWO                              佳邦    0.0    83.30 ☁️ 區間整理   60.0%                                   
   9136.TW                           巨騰-DR    0.0    11.05 ☁️ 區間整理   33.3%                                   
   6756.TW                            威鋒電子    0.0    76.10 ☁️ 區間整理   50.0%                                   
  3211.TWO                              順達    0.0   347.50 ☁️ 區間整理   20.0%                                   
   2360.TW                              致茂    0.0  1625.00 ☁️ 區間整理   56.2%                     【營收爆發(86.04%)】
 020030.TW                        統一智慧電動車N    0.0    11.56 ☁️ 區間整理   50.0%                            【無財報資料】
   3094.TW                              聯傑    0.0    23.45 ☁️ 區間整理   66.7%                                   
  6870.TWO                              騰雲    0.0   186.00 ☁️ 區間整理   33.3%                     【營收爆發(48.54%)】
   4532.TW                              瑞智    0.0    26.75 ☁️ 區間整理   50.0%                                   
   6794.TW                            向榮生技    0.0    79.30 ☁️ 區間整理   37.5%                    【營收爆發(186.18%)】
  7402.TWO                              邑錡    0.0   123.00 ☁️ 區間整理   75.0%                                   
  7717.TWO                         萊德光電-KY    0.0   638.00 ☁️ 區間整理   50.0%                                   
  00963.TW                         中信全球高股息    0.0    12.22 ☁️ 區間整理   50.0%                            【無財報資料】
   6988.TW                           威力暘-創    0.0    14.15 ☁️ 區間整理   61.1%                                   
  7702.TWO                            前端風電    0.0    25.15 ☁️ 區間整理   50.0%                                   
  3218.TWO                             大學光    0.0   138.50 ☁️ 區間整理   31.2%                                   
  6432.TWO                             今展科    0.0    35.00 ☁️ 區間整理   50.0%                                   
  00947.TW                        台新臺灣IC設計    0.0    24.35 ☁️ 區間整理   11.1%                            【無財報資料】
  3615.TWO                              安可    0.0    31.70 ☁️ 區間整理   84.6%                                   
  6207.TWO                              雷科    0.0    56.00 ☁️ 區間整理  100.0%                                   
  1593.TWO                              祺驊    0.0    34.50 ☁️ 區間整理   38.9%                                   
00751B.TWO                      元大AAA至A公司債    0.0    31.79 ☁️ 區間整理   58.3%                            【無財報資料】
   3308.TW                              聯德    0.0    21.30 ☁️ 區間整理   57.1%                                   
   1409.TW                              新纖    0.0    15.70 ☁️ 區間整理   54.5%                                   
   2353.TW                             宏��    0.0    27.10 ☁️ 區間整理   42.9%                                   
   6799.TW                              來頡    0.0    78.90 ☁️ 區間整理   50.0%                                   
   2483.TW                              百容    0.0    21.20 ☁️ 區間整理   61.5%                                   
   3380.TW                              明泰    0.0    36.45 ☁️ 區間整理   33.3%                                   
  8089.TWO                            康全電訊    0.0    23.60 ☁️ 區間整理   66.7%                                   
   2317.TW                              鴻海    0.0   200.00 ☁️ 區間整理   58.3%                                   
   9105.TW                          泰金寶-DR    0.0     5.59 ☁️ 區間整理   50.0%                                   
  5301.TWO                             寶得利    0.0     9.03 ☁️ 區間整理    0.0%                                   
   6890.TW                           來億-KY    0.0   164.50 ☁️ 區間整理   71.4%                                   
 00993A.TW                          主動安聯台灣    0.0    10.64 ☁️ 區間整理   52.9%                            【無財報資料】
   9921.TW                              巨大    0.0    71.00 ☁️ 區間整理   70.6%                                   
 00753L.TW                        中信中國50正2    0.0    10.38 ☁️ 區間整理   58.3%                            【無財報資料】
   6451.TW                           訊芯-KY    0.0   319.00 ☁️ 區間整理   53.8%                                   
   6592.TW                            和潤企業    0.0    64.70 ☁️ 區間整理   36.4%                                   
   6657.TW                              華安    0.0    44.45 ☁️ 區間整理   45.5%                                   
00795B.TWO                       中信美國公債20年    0.0    27.45 ☁️ 區間整理   35.3%                            【無財報資料】
  3234.TWO                              光環    0.0    95.50 ☁️ 區間整理  100.0%                                   
