eps_yoy,date,rev_yoy,gm,status,prev_year,name,pe,prev_eps_yoy,symbol,prev_rev_yoy,expansion,price,advice,est_price,eps,om,prev_eps
-87.95,2026-03,51.4,N/A,📉 獲利侵蝕,2025,君曜,8.115384762096152,-47.4,7770.TWO,12.79,-139.35,42.2000007629,⚪ 中性觀察,78.0,0.1,N/A,3.0
2.74,2026-03,142.19,N/A,⚠️ 獲利稀釋,2025,中華資安,8.10074880871341,2.97,7765.TW,3.64,-139.45,238.0,⚪ 中性觀察,440.70000000000005,3.38,N/A,11.47
-69.05,2026-03,70.64,49.97%,📉 獲利侵蝕,2025,生合,3.8747098587857693,-6.08,1295.TWO,4.97,-139.69,50.0999984741,⚪ 中性觀察,193.95,0.39,11.73%,5.29
-109.68,2026-03,30.39,N/A,📉 獲利侵蝕,2025,迅杰,0.0,-147.27,6243.TW,-12.93,-140.07,34.9000015259,⚪ 數據不足,-18.6,-0.03,N/A,-0.52
-31.58,2026-03,108.67,34.23%,📉 獲利侵蝕,2025,君帆,4.486607228002232,-4.72,4584.TWO,-1.51,-140.25,40.2000007629,⚪ 中性觀察,134.39999999999998,0.91,12.30%,3.43
-36.22,2026-03,104.46,N/A,📉 獲利侵蝕,2025,瓦城,8.457968024755028,-24.75,2729.TWO,0.46,-140.68,164.0,⚪ 中性觀察,290.85,1.64,N/A,6.76
-69.92,2026-03,71.65,42.16%,📉 獲利侵蝕,2025,智原,31.42857142857143,-29.75,3035.TW,62.61,-141.57,209.0,❌ 暫避觀望,99.74999999999999,0.4,2.86%,2.81
102.78,2026-03,244.55,N/A,⚠️ 獲利稀釋,2025,迅德,19.206799731388102,-48.05,6292.TWO,-3.28,-141.77,67.8000030518,❌ 暫避觀望,52.95,0.73,N/A,2.0
-4.18,2026-03,137.6,N/A,📉 獲利侵蝕,2025,致新,7.259899863450158,-0.84,8081.TW,5.0,-141.78,319.0,⚪ 中性觀察,659.1,4.62,N/A,17.76
-8.28,2026-03,133.59,N/A,📉 獲利侵蝕,2025,明達醫,4.993046109304591,15.63,6527.TWO,9.33,-141.87,71.8000030518,⚪ 中性觀察,215.7,1.33,N/A,5.8
1.56,2026-03,143.49,N/A,⚠️ 獲利稀釋,2025,益得,0.0,18.35,6461.TWO,170.31,-141.93,15.3500003815,⚪ 數據不足,-88.05,-0.63,N/A,-2.57
-52.24,2026-03,89.96,N/A,📉 獲利侵蝕,2025,裕山,3.8072857257226795,-39.84,7715.TWO,-27.76,-142.2,32.4000015259,⚪ 中性觀察,127.64999999999999,0.64,N/A,3.09
37.91,2026-03,180.17,47.51%,⚠️ 獲利稀釋,2025,亞德客-KY,13.071895424836601,10.18,1590.TW,11.97,-142.26,1380.0,⚪ 中性觀察,1583.5500000000002,13.35,31.25%,42.0
-91.38,2026-03,51.34,32.24%,📉 獲利侵蝕,2025,正峰,0.0,6.47,1538.TW,1.9,-142.72,11.8000001907,⚪ 數據不足,-39.0,-1.11,-58.77%,-1.59
300.0,2026-03,443.05,N/A,🔄 轉虧為盈,2025,凱鈺,0.0,-246.15,5468.TWO,36.88,-143.05,30.0,⚪ 數據不足,-13.65,0.12,N/A,-0.65
-28.44,2026-03,114.65,38.19%,📉 獲利侵蝕,2025,聯詠,7.515292746868629,-19.62,3034.TW,-2.07,-143.09,516.0,⚪ 中性觀察,1029.8999999999999,6.19,16.92%,26.87
41.67,2026-03,185.98,N/A,⚠️ 獲利稀釋,2025,雷虎,55.10638297872341,14.0,8033.TW,14.37,-144.31,129.5,❌ 暫避觀望,35.24999999999999,0.34,N/A,0.58
-19.19,2026-03,125.8,N/A,📉 獲利侵蝕,2025,譜瑞-KY,8.036646178824077,6.64,4966.TWO,1.76,-144.99,693.0,⚪ 中性觀察,1293.4499999999998,6.77,N/A,34.51
61.74,2026-03,206.98,N/A,⚠️ 獲利稀釋,2025,鴻勁,37.479849543256314,110.03,7769.TW,116.34,-145.23999999999998,6975.0,❌ 暫避觀望,2791.5,25.7,N/A,75.71
92.31,2026-03,237.89,N/A,⚠️ 獲利稀釋,2025,晶達,9.420289855072463,-50.22,4995.TWO,-7.32,-145.57999999999998,45.5,⚪ 中性觀察,72.45,1.01,N/A,2.25
123.53,2026-03,269.52,N/A,⚠️ 獲利稀釋,2025,訊映,19.87013011779221,-10.94,4155.TW,-6.81,-145.98999999999998,15.3000001907,❌ 暫避觀望,11.549999999999999,0.39,N/A,0.58
-15.52,2026-03,130.66,33.56%,📉 獲利侵蝕,2025,味王,10.18957345971564,-23.5,1203.TW,-10.06,-146.18,43.0,⚪ 中性觀察,63.3,0.49,14.34%,1.81
-66.89,2026-03,79.57,N/A,📉 獲利侵蝕,2025,昶瑞機電,8.262370892036824,-50.94,7642.TWO,-15.67,-146.45999999999998,71.8000030518,⚪ 中性觀察,130.35000000000002,0.5,N/A,3.29
30.71,2026-03,177.74,N/A,⚠️ 獲利稀釋,2025,捷創科技,15.430267062314542,47.62,7810.TWO,34.56,-147.03,208.0,❌ 暫避觀望,202.2,1.83,N/A,6.25
-39.77,2026-03,107.87,N/A,📉 獲利侵蝕,2025,智通*,14.005602240896359,-7.07,8932.TWO,51.84,-147.64000000000001,100.0,⚪ 中性觀察,107.1,0.53,N/A,1.85
3.33,2026-03,151.01,N/A,⚠️ 獲利稀釋,2025,聯寶,24.31654621370504,-5.93,6821.TWO,2.84,-147.67999999999998,67.5999984741,❌ 暫避觀望,41.699999999999996,0.32,N/A,1.13
17.55,2026-03,165.36,N/A,⚠️ 獲利稀釋,2025,達興材料,21.59214830970556,32.55,5234.TW,12.43,-147.81,396.0,❌ 暫避觀望,275.1,2.21,N/A,7.37
-29.73,2026-03,118.45,N/A,📉 獲利侵蝕,2025,三能-KY,5.019493177387915,-25.47,6671.TW,-2.1,-148.18,25.75,⚪ 中性觀察,76.94999999999999,0.26,N/A,2.37
-62.5,2026-03,86.03,N/A,📉 獲利侵蝕,2025,時報,8.684210191710527,3.23,8923.TWO,2.69,-148.53,19.7999992371,⚪ 中性觀察,34.199999999999996,0.18,N/A,0.96
-29.77,2026-03,119.1,N/A,📉 獲利侵蝕,2025,駐龍,20.29494382022472,-58.85,4572.TW,-23.02,-148.87,144.5,❌ 暫避觀望,106.8,0.92,N/A,3.0
-0.63,2026-03,148.55,41.25%,📉 獲利侵蝕,2025,健策,43.744483671668135,49.96,3653.TW,42.0,-149.18,3965.0,❌ 暫避觀望,1359.6,9.53,31.26%,36.75
-42.86,2026-03,106.56,23.65%,🔄 轉虧為盈,2025,為升,0.0,-148.96,2231.TW,-21.77,-149.42000000000002,92.9000015259,⚪ 數據不足,-24.3,0.4,-15.73%,-1.63
16.0,2026-03,166.01,N/A,⚠️ 獲利稀釋,2025,安克,0.0,-10.0,4188.TWO,-42.69,-150.01,10.5500001907,⚪ 數據不足,-33.75,-0.21,N/A,-0.88
111.11,2026-03,261.16,N/A,🔄 轉虧為盈,2025,光鼎,0.0,38.64,6226.TW,-3.71,-150.05,12.3999996185,⚪ 數據不足,-9.9,0.01,N/A,-0.28
9.09,2026-03,159.56,N/A,⚠️ 獲利稀釋,2025,星亞,3.9363723421557455,10.39,7753.TWO,9.51,-150.47,41.4500007629,⚪ 中性觀察,157.95,1.08,N/A,4.22
17.31,2026-03,167.87,49.56%,⚠️ 獲利稀釋,2025,國光生,0.0,1.75,4142.TW,-9.99,-150.56,17.3999996185,⚪ 數據不足,-47.25000000000001,-0.44,23.11%,-0.57
41.89,2026-03,192.82,N/A,⚠️ 獲利稀釋,2025,力智,17.577597840755736,198.64,6719.TW,23.89,-150.93,260.5,❌ 暫避觀望,222.3,2.1,N/A,6.58
64.88,2026-03,216.06,N/A,⚠️ 獲利稀釋,2025,雍智科技,44.9591280653951,-12.9,6683.TWO,23.03,-151.18,1650.0,❌ 暫避觀望,550.4999999999999,6.23,N/A,15.42
-104.55,2026-03,47.85,44.07%,📉 獲利侵蝕,2025,華義*,0.0,-192.54,3086.TWO,5.99,-152.4,36.0,⚪ 數據不足,-25.5,-0.01,-19.63%,-0.62
13.4,2026-03,166.0,N/A,⚠️ 獲利稀釋,2025,穎崴,76.92933897753174,40.24,6515.TW,35.51,-152.6,9450.0,❌ 暫避觀望,1842.6000000000001,19.54,N/A,46.93
-82.61,2026-03,69.99,N/A,📉 獲利侵蝕,2025,辣椒,11.438923395445135,131.69,4946.TWO,786.25,-152.6,110.5,⚪ 中性觀察,144.9,0.41,N/A,3.14
-69.68,2026-03,83.05,N/A,📉 獲利侵蝕,2025,奕力-KY,4.8383086475,-39.39,6962.TW,-15.03,-152.73000000000002,38.9000015259,⚪ 中性觀察,120.60000000000001,0.58,N/A,2.87
-3.85,2026-03,148.91,49.60%,📉 獲利侵蝕,2025,聯發國際,7.15310995659091,61.83,2756.TWO,69.66,-152.76,59.7999992371,⚪ 中性觀察,125.39999999999999,0.51,5.94%,3.93
-27.27,2026-03,125.85,38.12%,📉 獲利侵蝕,2025,類比科,37.23076844825641,-33.77,3438.TWO,4.92,-153.12,72.5999984741,❌ 暫避觀望,29.250000000000004,0.24,-0.86%,1.0
-28.46,2026-03,124.98,N/A,📉 獲利侵蝕,2025,鼎基,9.857142857142858,-45.5,6585.TW,-13.21,-153.44,138.0,⚪ 中性觀察,210.0,1.86,N/A,5.64
-98.28,2026-03,55.25,23.48%,📉 獲利侵蝕,2025,聯德,40.47169955264151,-32.0,3308.TW,-88.36,-153.53,21.4500007629,❌ 暫避觀望,7.95,0.01,-362.94%,0.68
-93.37,2026-03,60.26,34.04%,📉 獲利侵蝕,2025,海悅,5.5331414302449575,-51.27,2348.TW,-27.63,-153.63,76.8000030518,⚪ 中性觀察,208.2,0.16,22.47%,6.85
-45.92,2026-03,108.08,N/A,📉 獲利侵蝕,2025,耿鼎,6.53930147661572,-45.98,1524.TW,-12.78,-154.0,29.9500007629,⚪ 中性觀察,68.7,0.53,N/A,1.95
22.41,2026-03,177.0,46.23%,⚠️ 獲利稀釋,2025,台航,0.0,3.25,2617.TW,-2.28,-154.59,0.0,⚪ 數據不足,0.0,0.71,41.07%,3.18
45.28,2026-03,199.88,34.82%,⚠️ 獲利稀釋,2025,笙泉,0.0,-22.38,3122.TWO,-11.1,-154.6,31.0499992371,⚪ 數據不足,-67.95,-0.29,-12.95%,-1.75
4.29,2026-03,159.07,N/A,⚠️ 獲利稀釋,2025,芯鼎,0.0,-355.0,6695.TW,10.49,-154.78,58.4000015259,⚪ 數據不足,-87.9,-0.68,N/A,-1.83
70.37,2026-03,225.35,58.57%,🏰 高護城河,2025,昇達科,80.49535603715171,-12.03,3491.TWO,5.02,-154.98,1560.0,❌ 暫避觀望,290.7,3.68,27.57%,7.83
45.61,2026-03,200.61,N/A,⚠️ 獲利稀釋,2025,捷波,7.916041864632684,-20.23,6161.TWO,12.38,-155.0,52.7999992371,⚪ 中性觀察,100.05,0.83,N/A,2.72
-23.31,2026-03,132.18,N/A,📉 獲利侵蝕,2025,鐿鈦,9.623430962343095,-5.16,4163.TWO,1.22,-155.49,115.0,⚪ 中性觀察,179.25000000000003,1.29,N/A,5.13
-14.89,2026-03,140.64,N/A,📉 獲利侵蝕,2025,穩得,11.364902506963789,2.89,6761.TWO,-2.32,-155.52999999999997,204.0,⚪ 中性觀察,269.25,1.6,N/A,7.34
-81.4,2026-03,74.54,40.97%,📉 獲利侵蝕,2025,港建*,21.73913043478261,15.09,3093.TWO,38.76,-155.94,65.0,❌ 暫避觀望,44.849999999999994,0.08,11.18%,1.22
-41.18,2026-03,115.66,N/A,📉 獲利侵蝕,2025,聰泰,15.185783521809372,-22.13,5474.TWO,22.92,-156.84,188.0,❌ 暫避觀望,185.7,0.6,N/A,5.49
16.67,2026-03,173.58,N/A,⚠️ 獲利稀釋,2025,久禾光,6.979778212654924,11.33,6498.TWO,19.77,-156.91000000000003,107.0,⚪ 中性觀察,229.95000000000002,1.75,N/A,6.51
16.98,2026-03,174.38,N/A,⚠️ 獲利稀釋,2025,欣天然,9.885320750940366,-28.18,9918.TW,2.96,-157.4,43.0999984741,⚪ 中性觀察,65.4,0.63,N/A,1.61
-100.0,2026-03,57.79,N/A,📉 獲利侵蝕,2025,志旭,0.0,16.9,8067.TWO,-2.17,-157.79,12.8000001907,⚪ 數據不足,-29.85,-0.62,N/A,-0.59
-90.0,2026-03,68.27,N/A,📉 獲利侵蝕,2025,笙科,0.0,-1377.78,5272.TWO,2.86,-158.26999999999998,21.6499996185,⚪ 數據不足,-50.4,-0.57,N/A,-1.33
-90.0,2026-03,68.51,24.73%,📉 獲利侵蝕,2025,憶聲,13.26086935793478,-57.58,3024.TW,-31.39,-158.51,12.1999998093,⚪ 中性觀察,13.800000000000002,0.02,-2.71%,0.28
-81.82,2026-03,76.73,N/A,📉 獲利侵蝕,2025,泰霖,47.9999987285,139.29,8080.TWO,22.38,-158.55,28.7999992371,❌ 暫避觀望,9.0,0.02,N/A,0.12
-68.65,2026-03,90.37,N/A,📉 獲利侵蝕,2025,三集瑞-KY,12.263641274986496,-19.59,6862.TW,2.98,-159.02,227.0,⚪ 中性觀察,277.65,1.0,N/A,8.29
26.19,2026-03,185.58,42.56%,⚠️ 獲利稀釋,2025,中天,0.0,31.02,4128.TWO,9.94,-159.39000000000001,15.0500001907,⚪ 數據不足,-58.650000000000006,-0.31,-18.87%,-1.29
36.13,2026-03,195.54,N/A,⚠️ 獲利稀釋,2025,力領科技,6.931046802429439,-14.17,6996.TWO,-9.4,-159.41,194.0,⚪ 中性觀察,419.85,3.27,N/A,12.15
-3.77,2026-03,155.84,34.44%,📉 獲利侵蝕,2025,倉佑,13.99696025443769,-13.92,1568.TW,0.3,-159.61,46.0499992371,⚪ 中性觀察,49.35,0.51,17.09%,1.36
52.94,2026-03,214.29,N/A,⚠️ 獲利稀釋,2025,驊訊,0.0,-462.96,6237.TWO,11.69,-161.35,46.0,⚪ 數據不足,-67.2,-0.24,N/A,-1.52
-61.9,2026-03,100.37,N/A,📉 獲利侵蝕,2025,傑霖科技,13.566038023754718,-62.55,8102.TWO,-23.31,-162.27,71.9000015259,⚪ 中性觀察,79.49999999999999,0.4,N/A,2.25
-25.14,2026-03,137.15,N/A,📉 獲利侵蝕,2025,海韻電,6.123749140291174,57.43,6203.TWO,37.15,-162.29000000000002,67.3000030518,⚪ 中性觀察,164.85,1.37,N/A,5.51
22.89,2026-03,186.39,N/A,⚠️ 獲利稀釋,2025,全宇昕,9.967948717948717,-22.95,6651.TWO,3.91,-163.5,155.5,⚪ 中性觀察,234.00000000000003,2.47,N/A,6.32
-8.48,2026-03,155.73,25.33%,📉 獲利侵蝕,2025,茂訊,6.875320677270395,-12.32,3213.TWO,1.19,-164.20999999999998,134.0,⚪ 中性觀察,292.35,2.59,7.00%,7.4
-114.81,2026-03,50.4,27.86%,📉 獲利侵蝕,2025,隴華,0.0,59.69,2424.TW,34.04,-165.21,10.6000003815,⚪ 數據不足,-58.8,-0.58,-40.94%,-1.34
-26.32,2026-03,139.24,44.64%,📉 獲利侵蝕,2025,曜亞,5.288066000606996,-32.69,4138.TWO,-11.82,-165.56,51.4000015259,⚪ 中性觀察,145.8,0.84,12.42%,3.81
333.33,2026-03,499.13,35.36%,⚠️ 獲利稀釋,2025,裕民,6.6271551724137945,-22.2,2606.TW,-4.75,-165.8,61.5,⚪ 中性觀察,139.19999999999996,1.17,30.49%,4.31
12.5,2026-03,179.42,43.11%,⚠️ 獲利稀釋,2025,海灣,104.1176515464706,141.94,3252.TWO,-3.71,-166.92,17.7000007629,❌ 暫避觀望,2.55,0.09,22.84%,0.13
197.5,2026-03,364.73,N/A,⚠️ 獲利稀釋,2025,有成精密,16.573033707865168,240.74,4949.TW,-0.48,-167.23000000000002,88.5,❌ 暫避觀望,80.1,1.19,N/A,1.91
96.93,2026-03,264.19,N/A,⚠️ 獲利稀釋,2025,佳必琪,16.01382488479263,-0.23,6197.TW,12.03,-167.26,347.5,❌ 暫避觀望,325.49999999999994,3.21,N/A,8.67
25.58,2026-03,192.98,N/A,⚠️ 獲利稀釋,2025,北極星藥業-KY,0.0,-40.62,6550.TW,-62.05,-167.39999999999998,13.6499996185,⚪ 數據不足,-160.04999999999998,-0.64,N/A,-5.1
-4.55,2026-03,162.93,35.81%,📉 獲利侵蝕,2025,連宇,0.0,-234.57,2482.TW,-16.89,-167.48000000000002,17.3500003815,⚪ 數據不足,-45.3,-0.23,-38.32%,-1.09
-11.11,2026-03,157.19,N/A,📉 獲利侵蝕,2025,大地-KY,0.0,-516.13,8437.TWO,-31.28,-168.3,10.6000003815,⚪ 數據不足,-46.050000000000004,-0.4,N/A,-1.29
21.52,2026-03,190.06,39.78%,⚠️ 獲利稀釋,2025,研華,16.335978835978835,17.26,2395.TW,18.56,-168.54,494.0,❌ 暫避觀望,453.6,3.85,15.69%,12.25
46.51,2026-03,215.08,N/A,⚠️ 獲利稀釋,2025,聚鼎,27.156549520766774,-69.96,6224.TW,-2.5,-168.57000000000002,85.0,❌ 暫避觀望,46.949999999999996,0.64,N/A,0.67
63.39,2026-03,232.49,44.02%,⚠️ 獲利稀釋,2025,新應材,34.3619972260749,32.78,4749.TWO,28.3,-169.10000000000002,991.0,❌ 暫避觀望,432.6,3.66,23.34%,11.33
31.51,2026-03,201.37,N/A,⚠️ 獲利稀釋,2025,天虹,40.507246376811594,-50.25,6937.TW,-13.26,-169.86,279.5,❌ 暫避觀望,103.49999999999999,0.96,N/A,3.01
21.39,2026-03,191.57,N/A,⚠️ 獲利稀釋,2025,安�硌穈T,7.4801504387797735,36.27,6690.TWO,13.3,-170.18,179.0,⚪ 中性觀察,358.95000000000005,2.27,N/A,10.22
-100.0,2026-03,70.28,N/A,📉 獲利侵蝕,2025,點序,126.28571646557143,152.21,6485.TWO,16.84,-170.28,88.4000015259,❌ 暫避觀望,10.5,0.0,N/A,0.71
25.0,2026-03,195.61,N/A,⚠️ 獲利稀釋,2025,佑全,0.0,-54.29,6929.TWO,-1.45,-170.61,24.6000003815,⚪ 數據不足,-49.05,-0.21,N/A,-1.63
18.71,2026-03,189.52,N/A,⚠️ 獲利稀釋,2025,杰力,10.909935004642524,-22.77,5299.TWO,-12.32,-170.81,117.5,⚪ 中性觀察,161.55,1.65,N/A,4.58
620.0,2026-03,792.05,15.09%,⚠️ 獲利稀釋,2025,永裕,29.117645936911767,-89.88,1323.TW,-23.91,-172.04999999999995,19.7999992371,❌ 暫避觀望,10.2,0.36,1.25%,0.26
-43.18,2026-03,129.05,45.13%,📉 獲利侵蝕,2025,精湛,15.714285011105991,-22.56,2070.TWO,-2.97,-172.23000000000002,68.1999969482,❌ 暫避觀望,65.1,0.28,17.87%,2.3
-55.88,2026-03,116.4,N/A,📉 獲利侵蝕,2025,動力-KY,4.07488986784141,60.88,6591.TW,38.81,-172.28,55.5,⚪ 中性觀察,204.29999999999998,0.75,N/A,5.37
6.25,2026-03,178.72,40.82%,⚠️ 獲利稀釋,2025,誠品生活,27.578124403984376,100.0,2926.TWO,1.84,-172.47,35.2999992371,❌ 暫避觀望,19.2,0.17,-1.48%,0.54
28.57,2026-03,201.59,30.70%,⚠️ 獲利稀釋,2025,杭特,25.691057220731707,461.54,3297.TWO,20.59,-173.02,31.6000003815,❌ 暫避觀望,18.45,-0.05,-18.51%,0.47
42.86,2026-03,216.12,N/A,⚠️ 獲利稀釋,2025,明遠精密,11.877551176102042,-22.56,7704.TWO,-11.73,-173.26,58.2000007629,⚪ 中性觀察,73.49999999999999,0.7,N/A,2.07
18.94,2026-03,192.24,N/A,⚠️ 獲利稀釋,2025,諾貝兒,10.201550860744188,-21.14,6844.TWO,1.36,-173.3,65.8000030518,⚪ 中性觀察,96.74999999999999,1.57,N/A,2.35
218.52,2026-03,392.93,N/A,⚠️ 獲利稀釋,2025,均華,34.49337850323375,-14.04,6640.TWO,10.19,-174.41,1120.0,❌ 暫避觀望,487.05000000000007,5.19,N/A,12.75
3.17,2026-03,177.66,33.63%,⚠️ 獲利稀釋,2025,中華電,11.383399209486166,3.96,2412.TW,2.67,-174.49,144.0,⚪ 中性觀察,189.75,1.3,17.33%,4.99
29.27,2026-03,203.95,N/A,⚠️ 獲利稀釋,2025,邁達康,8.465608465608465,-13.79,9960.TWO,-3.52,-174.67999999999998,32.0,⚪ 中性觀察,56.7,0.53,N/A,1.75
416.67,2026-03,592.65,N/A,⚠️ 獲利稀釋,2025,鴻名,30.392156862745097,-43.1,3021.TW,-3.87,-175.97999999999996,31.0,❌ 暫避觀望,15.3,0.19,N/A,0.33
11.85,2026-03,188.41,36.51%,⚠️ 獲利稀釋,2025,德微,59.53150242326333,-66.46,3675.TWO,-9.88,-176.56,368.5,❌ 暫避觀望,92.85,1.51,9.03%,2.67
84.31,2026-03,261.06,N/A,⚠️ 獲利稀釋,2025,研揚,11.374407582938389,-27.15,6579.TW,20.03,-176.75,168.0,⚪ 中性觀察,221.54999999999998,3.81,N/A,5.62
-30.0,2026-03,147.2,21.75%,📉 獲利侵蝕,2025,寶徠,19.166667373148144,-93.38,1805.TW,-54.43,-177.2,10.3500003815,❌ 暫避觀望,8.100000000000001,0.14,10.56%,0.2
42.31,2026-03,219.88,31.63%,⚠️ 獲利稀釋,2025,通嘉,39.411764207254905,-73.51,3588.TW,-7.24,-177.57,60.2999992371,❌ 暫避觀望,22.95,0.37,-1.96%,0.5
196.0,2026-03,373.81,30.02%,⚠️ 獲利稀釋,2025,閎康,20.624151967435548,-40.84,3587.TWO,8.51,-177.81,304.0,❌ 暫避觀望,221.1,2.24,10.45%,6.1
24.71,2026-03,202.94,37.27%,⚠️ 獲利稀釋,2025,全新,59.42857142857143,-18.46,2455.TW,4.29,-178.23,416.0,❌ 暫避觀望,105.0,1.06,21.78%,2.97
-10.71,2026-03,167.71,25.16%,📉 獲利侵蝕,2025,太普高,4.87124479890558,-12.16,3284.TWO,-17.82,-178.42000000000002,22.7000007629,⚪ 中性觀察,69.89999999999999,0.5,13.35%,2.31
-9.84,2026-03,168.81,N/A,📉 獲利侵蝕,2025,綠界科技*,4.861538618041026,117.01,6763.TWO,8.73,-178.65,47.4000015259,⚪ 中性觀察,146.25,0.55,N/A,4.21
-16.67,2026-03,162.23,N/A,📉 獲利侵蝕,2025,天鉞電,0.0,-50.0,5251.TWO,10.32,-178.89999999999998,30.1000003815,⚪ 數據不足,-4.35,0.1,N/A,0.03
-26.34,2026-03,152.96,N/A,📉 獲利侵蝕,2025,中菲,4.819888381532217,-0.37,5403.TWO,7.88,-179.3,95.0,⚪ 中性觀察,295.65000000000003,1.42,N/A,8.57
-81.89,2026-03,97.83,N/A,📉 獲利侵蝕,2025,嘉威,19.03571401321429,-99.85,3557.TW,-24.49,-179.72,26.6499996185,❌ 暫避觀望,21.0,0.48,N/A,0.01
-70.51,2026-03,109.26,26.67%,📉 獲利侵蝕,2025,聯鈞,46.88796680497925,31.15,3450.TW,13.44,-179.77,565.0,❌ 暫避觀望,180.75,0.69,15.62%,5.01
-23.33,2026-03,156.53,N/A,📉 獲利侵蝕,2025,岱稜,5.575868372943328,16.97,3303.TWO,0.49,-179.86,61.0,⚪ 中性觀察,164.1,0.92,N/A,4.57
8.33,2026-03,188.41,37.93%,⚠️ 獲利稀釋,2025,中電,54.166666666666664,-94.0,1611.TW,-8.17,-180.07999999999998,13.0,❌ 暫避觀望,3.6,0.13,11.05%,0.03
-48.65,2026-03,131.75,N/A,📉 獲利侵蝕,2025,森田,6.219281951965974,-56.63,8410.TWO,-4.28,-180.4,32.9000015259,⚪ 中性觀察,79.35,0.57,N/A,3.27
-24.52,2026-03,156.16,N/A,📉 獲利侵蝕,2025,虎山,6.310763623975694,-31.43,7736.TW,22.39,-180.68,72.6999969482,⚪ 中性觀察,172.79999999999998,1.18,N/A,5.04
-67.69,2026-03,113.25,N/A,📉 獲利侵蝕,2025,波力-KY,4.732277526395173,-10.98,8467.TW,-1.52,-180.94,125.5,⚪ 中性觀察,397.80000000000007,0.83,N/A,10.03
152.58,2026-03,334.61,N/A,⚠️ 獲利稀釋,2025,坤悅,1.7219019898054757,66.99,5206.TWO,55.14,-182.03,23.8999996185,⚪ 中性觀察,208.2,2.45,N/A,3.44
100.0,2026-03,282.06,N/A,⚠️ 獲利稀釋,2025,宏齊,2829.9999237099973,66.67,6168.TW,5.6,-182.06,28.2999992371,❌ 暫避觀望,0.15000000000000013,0.02,N/A,0.05
45.45,2026-03,228.74,29.80%,⚠️ 獲利稀釋,2025,東訊,0.0,18.37,2321.TW,16.01,-183.29000000000002,14.0500001907,⚪ 數據不足,-23.549999999999997,-0.12,-5.26%,-0.76
-42.76,2026-03,140.62,39.87%,📉 獲利侵蝕,2025,倫飛,6.8516651388395555,2.69,2364.TW,20.5,-183.38,67.9000015259,⚪ 中性觀察,148.65,0.83,7.82%,4.2
2.36,2026-03,186.36,N/A,⚠️ 獲利稀釋,2025,宸曜,10.119695321001089,-8.99,6922.TWO,13.67,-184.0,186.0,⚪ 中性觀察,275.7,2.6,N/A,6.9
8.33,2026-03,192.47,33.58%,⚠️ 獲利稀釋,2025,優盛,0.0,-5.88,4121.TWO,-1.34,-184.14,13.5500001907,⚪ 數據不足,-13.799999999999999,-0.11,-3.01%,-0.36
-99.76,2026-03,84.83,N/A,📉 獲利侵蝕,2025,安格,5.976331360946746,137.2,6684.TWO,-15.36,-184.59,50.5,⚪ 中性觀察,126.74999999999999,0.01,N/A,1.57
92.31,2026-03,277.35,33.38%,⚠️ 獲利稀釋,2025,艾訊,13.640639698965193,-37.99,3088.TWO,1.82,-185.04000000000002,145.0,⚪ 中性觀察,159.45,2.25,10.77%,4.68
-45.58,2026-03,139.57,N/A,📉 獲利侵蝕,2025,生展,3.824921135646688,13.09,8279.TWO,6.1,-185.14999999999998,97.0,⚪ 中性觀察,380.4,1.23,N/A,10.02
26.37,2026-03,211.77,31.73%,⚠️ 獲利稀釋,2025,統一,7.917109458023379,-5.22,1216.TW,2.32,-185.4,74.5,⚪ 中性觀察,141.15,1.15,2.59%,3.45
-2.33,2026-03,183.17,N/A,📉 獲利侵蝕,2025,碩網,9.564516005983872,22.61,7547.TWO,5.66,-185.5,59.2999992371,⚪ 中性觀察,92.99999999999999,0.42,N/A,2.65
19.05,2026-03,204.61,N/A,⚠️ 獲利稀釋,2025,凌通,16.63793147295977,-54.63,4952.TW,-13.56,-185.56,57.9000015259,❌ 暫避觀望,52.2,0.5,N/A,1.03
6.4,2026-03,192.19,N/A,⚠️ 獲利稀釋,2025,宏觀,19.310722100656452,4.76,6568.TWO,6.74,-185.79,176.5,❌ 暫避觀望,137.10000000000002,1.34,N/A,4.0
-12.5,2026-03,173.42,N/A,📉 獲利侵蝕,2025,帝寶,4.327217125382263,-26.4,6605.TW,-3.69,-185.92,141.5,⚪ 中性觀察,490.50000000000006,4.41,N/A,13.97
-3.23,2026-03,182.83,38.51%,📉 獲利侵蝕,2025,融程電,10.039931545921279,4.56,3416.TW,19.07,-186.06,176.0,⚪ 中性觀察,262.95,1.8,18.05%,7.39
46.38,2026-03,232.47,N/A,⚠️ 獲利稀釋,2025,嘉基,91.91033138401559,-65.38,6715.TW,-25.1,-186.09,471.5,❌ 暫避觀望,76.95,1.02,N/A,1.8
-38.46,2026-03,147.7,33.00%,📉 獲利侵蝕,2025,可成,8.326480263157894,-37.78,2474.TW,3.18,-186.16,202.5,⚪ 中性觀察,364.8,2.63,13.69%,11.33
9.03,2026-03,195.24,N/A,⚠️ 獲利稀釋,2025,富鼎,15.961395694135112,19.71,8261.TW,6.37,-186.21,215.0,❌ 暫避觀望,202.05000000000004,1.57,N/A,5.73
40.71,2026-03,226.99,N/A,⚠️ 獲利稀釋,2025,茂達,11.457334611697028,31.94,6138.TWO,22.89,-186.28,358.5,⚪ 中性觀察,469.34999999999997,3.68,N/A,13.04
