date,eps,price,pe,est_price,gm,eps_yoy,expansion,symbol,advice,rev_yoy,prev_year,prev_eps,prev_rev_yoy,om,prev_eps_yoy,name,status
2026-03,-0.01,26.1000003815,0.0,-25.5,44.07%,-104.55,-152.4,3086.TWO,⚪ 數據不足,47.85,2025,-0.62,5.99,-19.63%,-192.54,華義*,📉 獲利侵蝕
2026-03,19.54,6145.0,50.02442201237382,1842.6000000000001,N/A,13.4,-152.6,6515.TW,❌ 暫避觀望,166.0,2025,46.93,35.51,N/A,40.24,穎崴,⚠️ 獲利稀釋
2026-03,0.41,92.8000030518,9.606625574720498,144.9,N/A,-82.61,-152.6,4946.TWO,⚪ 中性觀察,69.99,2025,3.14,786.25,N/A,131.69,辣椒,📉 獲利侵蝕
2026-03,0.58,31.3500003815,3.8992537787935317,120.60000000000001,N/A,-69.68,-152.73000000000002,6962.TW,⚪ 中性觀察,83.05,2025,2.87,-15.03,N/A,-39.39,奕力-KY,📉 獲利侵蝕
2026-03,0.51,62.4000015259,7.464115015059809,125.39999999999999,49.60%,-3.85,-152.76,2756.TWO,⚪ 中性觀察,148.91,2025,3.93,69.66,5.94%,61.83,聯發國際,📉 獲利侵蝕
2026-03,0.24,56.4000015259,28.92307770558974,29.250000000000004,38.12%,-27.27,-153.12,3438.TWO,❌ 暫避觀望,125.85,2025,1.0,4.92,-0.86%,-33.77,類比科,📉 獲利侵蝕
2026-03,1.86,113.5,8.107142857142858,210.0,N/A,-28.46,-153.44,6585.TW,⚪ 中性觀察,124.98,2025,5.64,-13.21,N/A,-45.5,鼎基,📉 獲利侵蝕
2026-03,0.01,20.0499992371,37.830187239811316,7.95,23.48%,-98.28,-153.53,3308.TW,❌ 暫避觀望,55.25,2025,0.68,-88.36,-362.94%,-32.0,聯德,📉 獲利侵蝕
2026-03,0.16,71.5999984741,5.158501330987033,208.2,34.04%,-93.37,-153.63,2348.TW,⚪ 中性觀察,60.26,2025,6.85,-27.63,22.47%,-51.27,海悅,📉 獲利侵蝕
2026-03,0.53,27.4500007629,5.993449948231441,68.7,N/A,-45.92,-154.0,1524.TW,⚪ 中性觀察,108.08,2025,1.95,-12.78,N/A,-45.98,耿鼎,📉 獲利侵蝕
2026-03,0.71,0.0,0.0,0.0,46.23%,22.41,-154.59,2617.TW,⚪ 數據不足,177.0,2025,3.18,-2.28,41.07%,3.25,台航,⚠️ 獲利稀釋
2026-03,-0.29,25.5,0.0,-67.95,34.82%,45.28,-154.6,3122.TWO,⚪ 數據不足,199.88,2025,-1.75,-11.1,-12.95%,-22.38,笙泉,⚠️ 獲利稀釋
2026-03,-0.68,47.1500015259,0.0,-87.9,N/A,4.29,-154.78,6695.TW,⚪ 數據不足,159.07,2025,-1.83,10.49,N/A,-355.0,芯鼎,⚠️ 獲利稀釋
2026-03,3.68,1290.0,66.56346749226006,290.7,58.57%,70.37,-154.98,3491.TWO,❌ 暫避觀望,225.35,2025,7.83,5.02,27.57%,-12.03,昇達科,🏰 高護城河
2026-03,0.83,51.5999984741,7.736131705262369,100.05,N/A,45.61,-155.0,6161.TWO,⚪ 中性觀察,200.61,2025,2.72,12.38,N/A,-20.23,捷波,⚠️ 獲利稀釋
2026-03,1.29,139.5,11.673640167364015,179.25000000000003,N/A,-23.31,-155.49,4163.TWO,⚪ 中性觀察,132.18,2025,5.13,1.22,N/A,-5.16,鐿鈦,📉 獲利侵蝕
2026-03,1.6,183.0,10.194986072423399,269.25,N/A,-14.89,-155.52999999999997,6761.TWO,⚪ 中性觀察,140.64,2025,7.34,-2.32,N/A,2.89,穩得,📉 獲利侵蝕
2026-03,0.08,45.2000007629,15.117057111337793,44.849999999999994,40.97%,-81.4,-155.94,3093.TWO,❌ 暫避觀望,74.54,2025,1.22,38.76,11.18%,15.09,港建*,📉 獲利侵蝕
2026-03,0.6,153.5,12.399030694668822,185.7,N/A,-41.18,-156.84,5474.TWO,⚪ 中性觀察,115.66,2025,5.49,22.92,N/A,-22.13,聰泰,📉 獲利侵蝕
2026-03,1.75,74.8000030518,4.87932179072407,229.95000000000002,N/A,16.67,-156.91000000000003,6498.TWO,⚪ 中性觀察,173.58,2025,6.51,19.77,N/A,11.33,久禾光,⚠️ 獲利稀釋
2026-03,0.63,43.2999992371,9.931192485573394,65.4,N/A,16.98,-157.4,9918.TW,⚪ 中性觀察,174.38,2025,1.61,2.96,N/A,-28.18,欣天然,⚠️ 獲利稀釋
2026-03,-0.62,12.3000001907,0.0,-29.85,N/A,-100.0,-157.79,8067.TWO,⚪ 數據不足,57.79,2025,-0.59,-2.17,N/A,16.9,志旭,📉 獲利侵蝕
2026-03,-0.57,16.8500003815,0.0,-50.4,N/A,-90.0,-158.26999999999998,5272.TWO,⚪ 數據不足,68.27,2025,-1.33,2.86,N/A,-1377.78,笙科,📉 獲利侵蝕
2026-03,0.02,14.5,15.760869565217389,13.800000000000002,24.73%,-90.0,-158.51,3024.TW,❌ 暫避觀望,68.51,2025,0.28,-31.39,-2.71%,-57.58,憶聲,📉 獲利侵蝕
2026-03,0.02,28.0,46.66666666666667,9.0,N/A,-81.82,-158.55,8080.TWO,❌ 暫避觀望,76.73,2025,0.12,22.38,N/A,139.29,泰霖,📉 獲利侵蝕
2026-03,1.0,137.0,7.401404646137224,277.65,N/A,-68.65,-159.02,6862.TW,⚪ 中性觀察,90.37,2025,8.29,2.98,N/A,-19.59,三集瑞-KY,📉 獲利侵蝕
2026-03,-0.31,15.1499996185,0.0,-58.650000000000006,42.56%,26.19,-159.39000000000001,4128.TWO,⚪ 數據不足,185.58,2025,-1.29,9.94,-18.87%,31.02,中天,⚠️ 獲利稀釋
2026-03,3.27,177.5,6.341550553769203,419.85,N/A,36.13,-159.41,6996.TWO,⚪ 中性觀察,195.54,2025,12.15,-9.4,N/A,-14.17,力領科技,⚠️ 獲利稀釋
2026-03,0.51,28.6499996185,8.708206570972644,49.35,34.44%,-3.77,-159.61,1568.TW,⚪ 中性觀察,155.84,2025,1.36,0.3,17.09%,-13.92,倉佑,📉 獲利侵蝕
2026-03,-0.24,33.5,0.0,-67.2,N/A,52.94,-161.35,6237.TWO,⚪ 數據不足,214.29,2025,-1.52,11.69,N/A,-462.96,驊訊,⚠️ 獲利稀釋
2026-03,0.4,70.1999969482,13.245282443056606,79.49999999999999,N/A,-61.9,-162.27,8102.TWO,⚪ 中性觀察,100.37,2025,2.25,-23.31,N/A,-62.55,傑霖科技,📉 獲利侵蝕
2026-03,1.37,59.9000015259,5.450409601992721,164.85,N/A,-25.14,-162.29000000000002,6203.TWO,⚪ 中性觀察,137.15,2025,5.51,37.15,N/A,57.43,海韻電,📉 獲利侵蝕
2026-03,2.47,139.0,8.910256410256409,234.00000000000003,N/A,22.89,-163.5,6651.TWO,⚪ 中性觀察,186.39,2025,6.32,3.91,N/A,-22.95,全宇昕,⚠️ 獲利稀釋
2026-03,2.59,127.5,6.541816316059517,292.35,25.33%,-8.48,-164.20999999999998,3213.TWO,⚪ 中性觀察,155.73,2025,7.4,1.19,7.00%,-12.32,茂訊,📉 獲利侵蝕
2026-03,-0.58,8.3699998856,0.0,-58.8,27.86%,-114.81,-165.21,2424.TW,⚪ 數據不足,50.4,2025,-1.34,34.04,-40.94%,59.69,隴華,📉 獲利侵蝕
2026-03,0.84,51.2000007629,5.26748979042181,145.8,44.64%,-26.32,-165.56,4138.TWO,⚪ 中性觀察,139.24,2025,3.81,-11.82,12.42%,-32.69,曜亞,📉 獲利侵蝕
2026-03,1.17,72.3000030518,7.79094860471983,139.19999999999996,35.36%,333.33,-165.8,2606.TW,⚪ 中性觀察,499.13,2025,4.31,-4.75,30.49%,-22.2,裕民,⚠️ 獲利稀釋
2026-03,0.09,16.0,94.11764705882354,2.55,43.11%,12.5,-166.92,3252.TWO,❌ 暫避觀望,179.42,2025,0.13,-3.71,22.84%,141.94,海灣,⚠️ 獲利稀釋
2026-03,1.19,70.0,13.108614232209739,80.1,N/A,197.5,-167.23000000000002,4949.TW,⚪ 中性觀察,364.73,2025,1.91,-0.48,N/A,240.74,有成精密,⚠️ 獲利稀釋
2026-03,3.21,290.0,13.364055299539173,325.49999999999994,N/A,96.93,-167.26,6197.TW,⚪ 中性觀察,264.19,2025,8.67,12.03,N/A,-0.23,佳必琪,⚠️ 獲利稀釋
2026-03,-0.64,11.6000003815,0.0,-160.04999999999998,N/A,25.58,-167.39999999999998,6550.TW,⚪ 數據不足,192.98,2025,-5.1,-62.05,N/A,-40.62,北極星藥業-KY,⚠️ 獲利稀釋
2026-03,-0.23,16.0499992371,0.0,-45.3,35.81%,-4.55,-167.48000000000002,2482.TW,⚪ 數據不足,162.93,2025,-1.09,-16.89,-38.32%,-234.57,連宇,📉 獲利侵蝕
2026-03,-0.4,9.1000003815,0.0,-46.050000000000004,N/A,-11.11,-168.3,8437.TWO,⚪ 數據不足,157.19,2025,-1.29,-31.28,N/A,-516.13,大地-KY,📉 獲利侵蝕
2026-03,3.85,658.0,21.75925925925926,453.6,39.78%,21.52,-168.54,2395.TW,❌ 暫避觀望,190.06,2025,12.25,18.56,15.69%,17.26,研華,⚠️ 獲利稀釋
2026-03,0.64,76.8000030518,24.536742189073486,46.949999999999996,N/A,46.51,-168.57000000000002,6224.TW,❌ 暫避觀望,215.08,2025,0.67,-2.5,N/A,-69.96,聚鼎,⚠️ 獲利稀釋
2026-03,3.66,746.0,25.866851595006935,432.6,44.02%,63.39,-169.10000000000002,4749.TWO,❌ 暫避觀望,232.49,2025,11.33,28.3,23.34%,32.78,新應材,⚠️ 獲利稀釋
2026-03,0.96,260.5,37.7536231884058,103.49999999999999,N/A,31.51,-169.86,6937.TW,❌ 暫避觀望,201.37,2025,3.01,-13.26,N/A,-50.25,天虹,⚠️ 獲利稀釋
2026-03,2.27,164.5,6.874216464688675,358.95000000000005,N/A,21.39,-170.18,6690.TWO,⚪ 中性觀察,191.57,2025,10.22,13.3,N/A,36.27,安�硌穈T,⚠️ 獲利稀釋
2026-03,0.0,59.9000015259,85.57143075128572,10.5,N/A,-100.0,-170.28,6485.TWO,❌ 暫避觀望,70.28,2025,0.71,16.84,N/A,152.21,點序,📉 獲利侵蝕
2026-03,-0.21,23.7999992371,0.0,-49.05,N/A,25.0,-170.61,6929.TWO,⚪ 數據不足,195.61,2025,-1.63,-1.45,N/A,-54.29,佑全,⚠️ 獲利稀釋
2026-03,1.65,98.5,9.145775301764159,161.55,N/A,18.71,-170.81,5299.TWO,⚪ 中性觀察,189.52,2025,4.58,-12.32,N/A,-22.77,杰力,⚠️ 獲利稀釋
2026-03,0.36,21.6000003815,31.764706443382355,10.2,15.09%,620.0,-172.04999999999995,1323.TW,❌ 暫避觀望,792.05,2025,0.26,-23.91,1.25%,-89.88,永裕,⚠️ 獲利稀釋
2026-03,0.28,65.0999984741,14.99999964841014,65.1,45.13%,-43.18,-172.23000000000002,2070.TWO,⚪ 中性觀察,129.05,2025,2.3,-2.97,17.87%,-22.56,精湛,📉 獲利侵蝕
2026-03,0.75,42.8499984741,3.1461085516960354,204.29999999999998,N/A,-55.88,-172.28,6591.TW,⚪ 中性觀察,116.4,2025,5.37,38.81,N/A,60.88,動力-KY,📉 獲利侵蝕
2026-03,0.17,30.1000003815,23.515625298046874,19.2,40.82%,6.25,-172.47,2926.TWO,❌ 暫避觀望,178.72,2025,0.54,1.84,-1.48%,100.0,誠品生活,⚠️ 獲利稀釋
2026-03,-0.05,27.3999996185,22.27642245406504,18.45,30.70%,28.57,-173.02,3297.TWO,❌ 暫避觀望,201.59,2025,0.47,20.59,-18.51%,461.54,杭特,⚠️ 獲利稀釋
2026-03,0.7,62.2000007629,12.693877706714286,73.49999999999999,N/A,42.86,-173.26,7704.TWO,⚪ 中性觀察,216.12,2025,2.07,-11.73,N/A,-22.56,明遠精密,⚠️ 獲利稀釋
2026-03,1.57,60.2999992371,9.348837091023258,96.74999999999999,N/A,18.94,-173.3,6844.TWO,⚪ 中性觀察,192.24,2025,2.35,1.36,N/A,-21.14,諾貝兒,⚠️ 獲利稀釋
2026-03,5.19,968.0,29.812134277794883,487.05000000000007,N/A,218.52,-174.41,6640.TWO,❌ 暫避觀望,392.93,2025,12.75,10.19,N/A,-14.04,均華,⚠️ 獲利稀釋
2026-03,1.3,136.5,10.790513833992094,189.75,33.63%,3.17,-174.49,2412.TW,⚪ 中性觀察,177.66,2025,4.99,2.67,17.33%,3.96,中華電,⚠️ 獲利稀釋
2026-03,0.53,30.3500003815,8.029100630026454,56.7,N/A,29.27,-174.67999999999998,9960.TWO,⚪ 中性觀察,203.95,2025,1.75,-3.52,N/A,-13.79,邁達康,⚠️ 獲利稀釋
2026-03,0.19,20.1000003815,19.705882726960784,15.3,N/A,416.67,-175.97999999999996,3021.TW,❌ 暫避觀望,592.65,2025,0.33,-3.87,N/A,-43.1,鴻名,⚠️ 獲利稀釋
2026-03,1.51,265.0,42.810985460420035,92.85,36.51%,11.85,-176.56,3675.TWO,❌ 暫避觀望,188.41,2025,2.67,-9.88,9.03%,-66.46,德微,⚠️ 獲利稀釋
2026-03,3.81,147.0,9.95260663507109,221.54999999999998,N/A,84.31,-176.75,6579.TW,⚪ 中性觀察,261.06,2025,5.62,20.03,N/A,-27.15,研揚,⚠️ 獲利稀釋
2026-03,0.14,10.1499996185,18.796295589814815,8.100000000000001,21.75%,-30.0,-177.2,1805.TW,❌ 暫避觀望,147.2,2025,0.2,-54.43,10.56%,-93.38,寶徠,📉 獲利侵蝕
2026-03,0.37,52.0,33.98692810457516,22.95,31.63%,42.31,-177.57,3588.TW,❌ 暫避觀望,219.88,2025,0.5,-7.24,-1.96%,-73.51,通嘉,⚠️ 獲利稀釋
2026-03,2.24,247.0,16.757123473541384,221.1,30.02%,196.0,-177.81,3587.TWO,❌ 暫避觀望,373.81,2025,6.1,8.51,10.45%,-40.84,閎康,⚠️ 獲利稀釋
2026-03,1.06,381.5,54.5,105.0,37.27%,24.71,-178.23,2455.TW,❌ 暫避觀望,202.94,2025,2.97,4.29,21.78%,-18.46,全新,⚠️ 獲利稀釋
2026-03,0.5,20.6499996185,4.431330390236052,69.89999999999999,25.16%,-10.71,-178.42000000000002,3284.TWO,⚪ 中性觀察,167.71,2025,2.31,-17.82,13.35%,-12.16,太普高,📉 獲利侵蝕
2026-03,0.55,41.9000015259,4.297436053938462,146.25,N/A,-9.84,-178.65,6763.TWO,⚪ 中性觀察,168.81,2025,4.21,8.73,N/A,117.01,綠界科技*,📉 獲利侵蝕
2026-03,0.1,25.0499992371,0.0,-4.35,N/A,-16.67,-178.89999999999998,5251.TWO,⚪ 數據不足,162.23,2025,0.03,10.32,N/A,-50.0,天鉞電,📉 獲利侵蝕
2026-03,1.42,92.5999984741,4.698122702897007,295.65000000000003,N/A,-26.34,-179.3,5403.TWO,⚪ 中性觀察,152.96,2025,8.57,7.88,N/A,-0.37,中菲,📉 獲利侵蝕
2026-03,0.48,24.3500003815,17.392857415357142,21.0,N/A,-81.89,-179.72,3557.TW,❌ 暫避觀望,97.83,2025,0.01,-24.49,N/A,-99.85,嘉威,📉 獲利侵蝕
2026-03,0.69,507.0,42.0746887966805,180.75,26.67%,-70.51,-179.77,3450.TW,❌ 暫避觀望,109.26,2025,5.01,13.44,15.62%,31.15,聯鈞,📉 獲利侵蝕
2026-03,0.92,52.5,4.798903107861061,164.1,N/A,-23.33,-179.86,3303.TWO,⚪ 中性觀察,156.53,2025,4.57,0.49,N/A,16.97,岱稜,📉 獲利侵蝕
2026-03,0.13,12.1999998093,50.83333253874999,3.6,37.93%,8.33,-180.07999999999998,1611.TW,❌ 暫避觀望,188.41,2025,0.03,-8.17,11.05%,-94.0,中電,⚠️ 獲利稀釋
2026-03,0.57,32.7000007629,6.181474624366729,79.35,N/A,-48.65,-180.4,8410.TWO,⚪ 中性觀察,131.75,2025,3.27,-4.28,N/A,-56.63,森田,📉 獲利侵蝕
2026-03,1.18,69.3000030518,6.015625264913195,172.79999999999998,N/A,-24.52,-180.68,7736.TW,⚪ 中性觀察,156.16,2025,5.04,22.39,N/A,-31.43,虎山,📉 獲利侵蝕
2026-03,0.83,95.0999984741,3.5859727931410252,397.80000000000007,N/A,-67.69,-180.94,8467.TW,⚪ 中性觀察,113.25,2025,10.03,-1.52,N/A,-10.98,波力-KY,📉 獲利侵蝕
2026-03,2.45,22.8999996185,1.6498558802953893,208.2,N/A,152.58,-182.03,5206.TWO,⚪ 中性觀察,334.61,2025,3.44,55.14,N/A,66.99,坤悅,⚠️ 獲利稀釋
2026-03,0.02,27.1499996185,2714.999961849998,0.15000000000000013,N/A,100.0,-182.06,6168.TW,❌ 暫避觀望,282.06,2025,0.05,5.6,N/A,66.67,宏齊,⚠️ 獲利稀釋
2026-03,-0.12,15.0,0.0,-23.549999999999997,29.80%,45.45,-183.29000000000002,2321.TW,⚪ 數據不足,228.74,2025,-0.76,16.01,-5.26%,18.37,東訊,⚠️ 獲利稀釋
2026-03,0.83,74.5999984741,7.527749593753785,148.65,39.87%,-42.76,-183.38,2364.TW,⚪ 中性觀察,140.62,2025,4.2,20.5,7.82%,2.69,倫飛,📉 獲利侵蝕
2026-03,-1.18,24.25,0.0,-152.85,N/A,-34.88,-183.4,6496.TWO,⚪ 數據不足,148.52,2025,-3.97,4.22,N/A,-85.58,科懋,📉 獲利侵蝕
2026-03,2.6,205.0,11.153427638737758,275.7,N/A,2.36,-184.0,6922.TWO,⚪ 中性觀察,186.36,2025,6.9,13.67,N/A,-8.99,宸曜,⚠️ 獲利稀釋
2026-03,-0.11,13.1000003815,0.0,-13.799999999999999,33.58%,8.33,-184.14,4121.TWO,⚪ 數據不足,192.47,2025,-0.36,-1.34,-3.01%,-5.88,優盛,⚠️ 獲利稀釋
2026-03,0.01,45.8499984741,5.426035322378699,126.74999999999999,N/A,-99.76,-184.59,6684.TWO,⚪ 中性觀察,84.83,2025,1.57,-15.36,N/A,137.2,安格,📉 獲利侵蝕
2026-03,2.25,125.0,11.75917215428034,159.45,33.38%,92.31,-185.04000000000002,3088.TWO,⚪ 中性觀察,277.35,2025,4.68,1.82,10.77%,-37.99,艾訊,⚠️ 獲利稀釋
2026-03,1.23,84.5999984741,3.335962084940852,380.4,N/A,-45.58,-185.14999999999998,8279.TWO,⚪ 中性觀察,139.57,2025,10.02,6.1,N/A,13.09,生展,📉 獲利侵蝕
2026-03,1.15,77.4000015259,8.22529240445271,141.15,31.73%,26.37,-185.4,1216.TW,⚪ 中性觀察,211.77,2025,3.45,2.32,2.59%,-5.22,統一,⚠️ 獲利稀釋
2026-03,0.42,51.5,8.306451612903226,92.99999999999999,N/A,-2.33,-185.5,7547.TWO,⚪ 中性觀察,183.17,2025,2.65,5.66,N/A,22.61,碩網,📉 獲利侵蝕
2026-03,0.5,50.5999984741,14.54022944658046,52.2,N/A,19.05,-185.56,4952.TW,⚪ 中性觀察,204.61,2025,1.03,-13.56,N/A,-54.63,凌通,⚠️ 獲利稀釋
2026-03,1.34,125.0,13.676148796498905,137.10000000000002,N/A,6.4,-185.79,6568.TWO,⚪ 中性觀察,192.19,2025,4.0,6.74,N/A,4.76,宏觀,⚠️ 獲利稀釋
2026-03,4.41,139.5,4.26605504587156,490.50000000000006,N/A,-12.5,-185.92,6605.TW,⚪ 中性觀察,173.42,2025,13.97,-3.69,N/A,-26.4,帝寶,📉 獲利侵蝕
2026-03,1.8,175.0,9.982886480319454,262.95,38.51%,-3.23,-186.06,3416.TW,⚪ 中性觀察,182.83,2025,7.39,19.07,18.05%,4.56,融程電,📉 獲利侵蝕
2026-03,1.02,403.5,78.65497076023392,76.95,N/A,46.38,-186.09,6715.TW,❌ 暫避觀望,232.47,2025,1.8,-25.1,N/A,-65.38,嘉基,⚠️ 獲利稀釋
2026-03,2.63,204.5,8.408717105263158,364.8,33.00%,-38.46,-186.16,2474.TW,⚪ 中性觀察,147.7,2025,11.33,3.18,13.69%,-37.78,可成,📉 獲利侵蝕
2026-03,1.57,177.5,13.177431328878988,202.05000000000004,N/A,9.03,-186.21,8261.TW,⚪ 中性觀察,195.24,2025,5.73,6.37,N/A,19.71,富鼎,⚠️ 獲利稀釋
2026-03,3.68,275.5,8.804729945669543,469.34999999999997,N/A,40.71,-186.28,6138.TWO,⚪ 中性觀察,226.99,2025,13.04,22.89,N/A,31.94,茂達,⚠️ 獲利稀釋
2026-03,0.33,19.7999992371,5.7391302136521745,51.74999999999999,13.84%,560.0,-186.28999999999996,3703.TW,⚪ 中性觀察,746.29,2025,1.8,11.98,7.24%,25.87,欣陸,⚠️ 獲利稀釋
2026-03,-0.31,27.1000003815,0.0,-57.3,N/A,18.42,-186.60000000000002,6130.TWO,⚪ 數據不足,205.02,2025,-1.72,-20.79,N/A,-129.33,上亞科技,⚠️ 獲利稀釋
2026-03,1.29,123.5,14.512338425381904,127.64999999999999,30.67%,108.06,-187.08999999999997,2303.TW,⚪ 中性觀察,295.15,2025,3.34,2.26,19.78%,-11.97,聯電,⚠️ 獲利稀釋
2026-03,0.17,13.1999998093,0.0,-0.5999999999999996,18.12%,-34.62,-187.21,1468.TW,⚪ 數據不足,152.59,2025,0.21,-23.26,2.42%,-77.66,昶和,📉 獲利侵蝕
2026-03,-0.31,24.5,0.0,-46.50000000000001,-8.98%,62.2,-187.35000000000002,3466.TWO,⚪ 數據不足,249.55,2025,-1.11,-72.48,-223.66%,58.98,德晉,⚠️ 獲利稀釋
2026-03,-0.07,51.0999984741,0.0,-0.5999999999999996,41.27%,66.67,-187.85000000000002,3594.TWO,⚪ 數據不足,254.52,2025,0.49,29.3,10.21%,-63.43,磐儀,⚠️ 獲利稀釋
2026-03,0.96,198.0,40.490797546012274,73.35,38.42%,118.18,-187.90999999999997,4576.TW,❌ 暫避觀望,306.09,2025,2.01,20.44,13.23%,294.12,大銀微系統,⚠️ 獲利稀釋
2026-03,2.05,133.5,9.361851332398318,213.89999999999998,25.60%,18.82,-188.26000000000002,3289.TWO,⚪ 中性觀察,207.08,2025,4.81,11.44,4.49%,-34.26,宜特,⚠️ 獲利稀釋
2026-03,0.81,32.25,7.198660714285715,67.19999999999999,30.15%,30.65,-188.87,1733.TW,⚪ 中性觀察,219.52,2025,1.63,5.0,7.57%,27.34,五鼎,⚠️ 獲利稀釋
2026-03,0.28,20.25,0.0,-268.8,N/A,-41.67,-188.97000000000003,6128.TW,⚪ 數據不足,147.3,2025,-9.56,-4.71,N/A,-431.94,上福,🔄 轉虧為盈
2026-03,0.87,42.4000015259,4.018957490606635,158.25,N/A,-43.51,-189.29,9938.TW,⚪ 中性觀察,145.78,2025,4.1,2.05,N/A,-13.68,百和,📉 獲利侵蝕
2026-03,0.76,33.1500015259,4.473684416450743,111.15,33.75%,-17.39,-189.35000000000002,4560.TW,⚪ 中性觀察,171.96,2025,3.02,6.92,16.61%,48.04,強信-KY,📉 獲利侵蝕
2026-03,1.54,533.0,13.635200818623687,586.35,29.12%,-81.73,-189.51,3693.TWO,⚪ 中性觀察,107.78,2025,15.5,-11.96,0.48%,-38.69,營邦,📉 獲利侵蝕
2026-03,2.46,173.0,8.242020009528346,314.85,36.55%,15.17,-189.9,3551.TWO,⚪ 中性觀察,205.07,2025,8.36,16.17,18.42%,17.2,世禾,⚠️ 獲利稀釋
2026-03,3.29,712.0,22.82782943251042,467.85,42.20%,9.67,-190.43,1519.TW,❌ 暫避觀望,200.1,2025,13.99,20.89,19.22%,-6.3,華城,⚠️ 獲利稀釋
2026-03,0.33,37.5,23.29192546583851,24.15,43.31%,3.13,-191.19,2495.TW,❌ 暫避觀望,194.32,2025,1.13,-10.89,9.76%,-49.1,普安,⚠️ 獲利稀釋
2026-03,1.9,54.0,4.18280402788536,193.65,28.71%,-17.11,-191.64999999999998,4933.TWO,⚪ 中性觀察,174.54,2025,5.77,2.41,12.48%,-18.35,友輝,📉 獲利侵蝕
2026-03,1.33,61.0,7.484662576687116,122.25,N/A,177.08,-192.04999999999998,6117.TW,⚪ 中性觀察,369.13,2025,3.77,11.78,N/A,-7.65,迎廣,⚠️ 獲利稀釋
2026-03,-0.03,15.6000003815,0.0,-30.450000000000003,N/A,94.64,-192.17000000000002,8477.TWO,⚪ 數據不足,286.81,2025,-0.92,-52.73,N/A,53.77,創業家,⚠️ 獲利稀釋
2026-03,1.38,62.0,6.243705941591138,148.95,N/A,39.39,-192.23000000000002,3332.TWO,⚪ 中性觀察,231.62,2025,3.53,19.44,N/A,61.93,幸康,⚠️ 獲利稀釋
2026-03,1.73,259.0,21.005677210056774,184.95,N/A,64.76,-192.51,6672.TW,❌ 暫避觀望,257.27,2025,4.85,0.88,N/A,-2.81,騰輝電子-KY,⚠️ 獲利稀釋
2026-03,-0.67,26.3999996185,0.0,-22.8,N/A,-103.03,-192.66,5201.TWO,⚪ 數據不足,89.63,2025,-0.06,12.63,N/A,-102.22,凱衛,📉 獲利侵蝕
2026-03,-0.48,22.2999992371,0.0,-106.95,5.61%,-20.0,-192.74,3041.TW,⚪ 數據不足,172.74,2025,-3.43,-29.93,-198.78%,-35.42,揚智,📉 獲利侵蝕
2026-03,1.96,54.2999992371,10.362595274255725,78.60000000000001,19.80%,-3.47,-194.24,2066.TWO,⚪ 中性觀察,190.77,2025,1.34,-9.64,-4.97%,-77.5,世德,📉 獲利侵蝕
2026-03,0.67,88.0999984741,0.0,-137.10000000000002,N/A,201.59,-194.54999999999998,5263.TWO,⚪ 數據不足,396.14,2025,-2.87,-3.81,N/A,-356.73,智崴,🔄 轉虧為盈
2026-03,3.82,210.0,6.169212690951822,510.59999999999997,N/A,24.03,-195.34,6782.TW,⚪ 中性觀察,219.37,2025,14.08,15.02,N/A,39.41,視陽,⚠️ 獲利稀釋
2026-03,2.52,246.5,12.953231739358905,285.45000000000005,N/A,22.93,-195.95999999999998,7556.TWO,⚪ 中性觀察,218.89,2025,7.1,19.26,N/A,19.42,意德士,⚠️ 獲利稀釋
2026-03,0.44,24.4500007629,5.821428753071428,63.0,N/A,-4.35,-196.48999999999998,8049.TWO,⚪ 中性觀察,192.14,2025,1.72,-0.92,N/A,-31.2,晶采,📉 獲利侵蝕
2026-03,3.66,200.5,6.371147124245313,472.04999999999995,N/A,10.24,-196.72,4771.TW,⚪ 中性觀察,206.96,2025,12.71,16.17,N/A,10.57,望隼,⚠️ 獲利稀釋
2026-03,-0.51,31.4500007629,0.0,-69.45,19.82%,-70.0,-196.74,2258.TW,⚪ 數據不足,126.74,2025,-2.15,-51.34,-262.93%,-73.98,鴻華先進-創,📉 獲利侵蝕
2026-03,0.72,53.5999984741,3.5170602673293963,228.6,23.99%,-61.08,-196.95999999999998,3078.TWO,⚪ 中性觀察,135.88,2025,6.07,16.17,12.10%,8.01,僑威,📉 獲利侵蝕
2026-03,6.55,353.5,6.664781297134239,795.6,33.74%,8.26,-197.02,4766.TW,⚪ 中性觀察,205.28,2025,20.25,0.95,16.17%,-9.03,南寶,⚠️ 獲利稀釋
2026-03,0.9,119.5,14.009378663540444,127.95000000000002,N/A,28.57,-197.9,8147.TWO,⚪ 中性觀察,226.47,2025,3.08,29.59,N/A,62.03,正淩,⚠️ 獲利稀釋
2026-03,0.04,38.4000015259,36.226416533867926,15.9,58.07%,-91.84,-198.34,3040.TW,❌ 暫避觀望,106.5,2025,0.32,-4.54,-3.25%,-57.53,遠見,🏰 高護城河
2026-03,3.24,178.5,6.356837606837607,421.2,24.61%,350.0,-198.42999999999995,1256.TW,⚪ 中性觀察,548.43,2025,11.19,2.94,6.32%,24.88,鮮活果汁-KY,⚠️ 獲利稀釋
2026-03,2.41,156.0,6.467661691542288,361.8,33.35%,-19.45,-198.67,4571.TW,⚪ 中性觀察,179.22,2025,9.61,0.1,18.52%,4.45,鈞興-KY,📉 獲利侵蝕
